COD_ETU;Note : TLMI4604;RÃ©sultat : TLMI4604;Session : TLMI4604;AnnÃ©e : TLMI4604;Filière;Année;Module;Semestre
17006345;10;VAR;2;2020;MIP;2021;TLMI4604;S4
17006351;11;V  ;1;2019;MIP;2021;TLMI4604;S4
17006390;11.3;V  ;1;2018;MIP;2021;TLMI4604;S4
17006394;10;V  ;2;2019;MIP;2021;TLMI4604;S4
17006399;13;V  ;1;2019;MIP;2021;TLMI4604;S4
17006401;10;V  ;2;2019;MIP;2021;TLMI4604;S4
17006419;14;V  ;1;2019;MIP;2021;TLMI4604;S4
17006427;11;V  ;1;2019;MIP;2021;TLMI4604;S4
17006442;12.2;V  ;1;2018;MIP;2021;TLMI4604;S4
17006503;11.8;V  ;1;2018;MIP;2021;TLMI4604;S4
17006514;6.5;NV ;2;2020;MIP;2021;TLMI4604;S4
17006632;;;;;MIP;2021;TLMI4604;S4
17006758;;;;;MIP;2021;TLMI4604;S4
17010720;11;V  ;1;2019;MIP;2021;TLMI4604;S4
18002014;18;V  ;1;2019;MIP;2021;TLMI4604;S4
18003211;13;V  ;1;2019;MIP;2021;TLMI4604;S4
18003719;17;V  ;1;2019;MIP;2021;TLMI4604;S4
18003890;13;V  ;1;2019;MIP;2021;TLMI4604;S4
18003909;10;V  ;2;2019;MIP;2021;TLMI4604;S4
18003921;13;V  ;1;2019;MIP;2021;TLMI4604;S4
18003956;12;V  ;1;2019;MIP;2021;TLMI4604;S4
18004287;;;;;MIP;2021;TLMI4604;S4
18004291;14;V  ;1;2019;MIP;2021;TLMI4604;S4
18004337;0;NRA;1;2020;MIP;2021;TLMI4604;S4
18004367;4.5;NV ;2;2020;MIP;2021;TLMI4604;S4
18004424;0;NRA;1;2020;MIP;2021;TLMI4604;S4
18004480;10;V  ;2;2019;MIP;2021;TLMI4604;S4
18004557;17;V  ;1;2019;MIP;2021;TLMI4604;S4
18004807;10;V  ;2;2019;MIP;2021;TLMI4604;S4
18004840;0;NRA;1;2020;MIP;2021;TLMI4604;S4
18004860;10;V  ;2;2019;MIP;2021;TLMI4604;S4
18004912;13;V  ;1;2019;MIP;2021;TLMI4604;S4
18004917;10;V  ;2;2019;MIP;2021;TLMI4604;S4
18004952;10;V  ;2;2019;MIP;2021;TLMI4604;S4
18005004;6.5;NV ;2;2020;MIP;2021;TLMI4604;S4
18005047;10;V  ;2;2019;MIP;2021;TLMI4604;S4
18005070;10;V  ;2;2019;MIP;2021;TLMI4604;S4
18005077;13;V  ;1;2019;MIP;2021;TLMI4604;S4
18005324;18;V  ;1;2019;MIP;2021;TLMI4604;S4
18005343;14;V  ;1;2019;MIP;2021;TLMI4604;S4
18005354;0;NRA;1;2020;MIP;2021;TLMI4604;S4
18005370;10;V  ;2;2019;MIP;2021;TLMI4604;S4
18005401;10;V  ;2;2019;MIP;2021;TLMI4604;S4
18005409;0;NRA;1;2020;MIP;2021;TLMI4604;S4
18005417;10;V  ;2;2019;MIP;2021;TLMI4604;S4
18005421;13;V  ;1;2019;MIP;2021;TLMI4604;S4
18005430;13;V  ;1;2020;MIP;2021;TLMI4604;S4
18005479;0;NRA;1;2020;MIP;2021;TLMI4604;S4
18005544;15;V  ;1;2019;MIP;2021;TLMI4604;S4
18005750;0;NRA;1;2020;MIP;2021;TLMI4604;S4
18005756;10;VAR;2;2020;MIP;2021;TLMI4604;S4
18005764;10;V  ;1;2019;MIP;2021;TLMI4604;S4
18005838;15;V  ;1;2019;MIP;2021;TLMI4604;S4
18005845;11;V  ;1;2019;MIP;2021;TLMI4604;S4
18005940;10;V  ;2;2019;MIP;2021;TLMI4604;S4
18005960;17;V  ;1;2019;MIP;2021;TLMI4604;S4
18006040;17;V  ;1;2019;MIP;2021;TLMI4604;S4
18006059;10;V  ;2;2019;MIP;2021;TLMI4604;S4
18006092;10;V  ;2;2019;MIP;2021;TLMI4604;S4
18006100;12;V  ;1;2019;MIP;2021;TLMI4604;S4
18006129;13;V  ;1;2019;MIP;2021;TLMI4604;S4
18006139;10;V  ;1;2019;MIP;2021;TLMI4604;S4
18006172;11;V  ;1;2020;MIP;2021;TLMI4604;S4
18006176;13;V  ;1;2019;MIP;2021;TLMI4604;S4
18006180;10;V  ;1;2019;MIP;2021;TLMI4604;S4
18006183;0;NRA;1;2020;MIP;2021;TLMI4604;S4
18006184;0;NRA;1;2020;MIP;2021;TLMI4604;S4
18006186;11;V  ;1;2020;MIP;2021;TLMI4604;S4
18006193;11;V  ;1;2019;MIP;2021;TLMI4604;S4
18006197;16;V  ;1;2019;MIP;2021;TLMI4604;S4
18006203;16;V  ;1;2019;MIP;2021;TLMI4604;S4
18006205;10;V  ;2;2019;MIP;2021;TLMI4604;S4
18006208;10;V  ;2;2019;MIP;2021;TLMI4604;S4
18006210;0;NRA;1;2020;MIP;2021;TLMI4604;S4
18006211;15;V  ;1;2019;MIP;2021;TLMI4604;S4
18006212;;;;;MIP;2021;TLMI4604;S4
18006213;13;V  ;1;2020;MIP;2021;TLMI4604;S4
18006217;11.5;V  ;1;2020;MIP;2021;TLMI4604;S4
18006219;14;V  ;1;2019;MIP;2021;TLMI4604;S4
18006220;13;V  ;1;2019;MIP;2021;TLMI4604;S4
18006221;0;NRA;1;2020;MIP;2021;TLMI4604;S4
18006223;11;V  ;1;2019;MIP;2021;TLMI4604;S4
18006911;12;V  ;1;2019;MIP;2021;TLMI4604;S4
18007022;18;V  ;1;2019;MIP;2021;TLMI4604;S4
18007194;12;V  ;1;2019;MIP;2021;TLMI4604;S4
18007298;10;V  ;1;2019;MIP;2021;TLMI4604;S4
18007401;4.5;NV ;2;2020;MIP;2021;TLMI4604;S4
18007617;15;V  ;1;2019;MIP;2021;TLMI4604;S4
18007643;13.5;V  ;1;2020;MIP;2021;TLMI4604;S4
18007960;13;V  ;1;2019;MIP;2021;TLMI4604;S4
18008043;;;;;MIP;2021;TLMI4604;S4
18008962;11;V  ;1;2019;MIP;2021;TLMI4604;S4
18008966;10;V  ;1;2019;MIP;2021;TLMI4604;S4
18009004;15;V  ;1;2019;MIP;2021;TLMI4604;S4
18009008;11;V  ;1;2019;MIP;2021;TLMI4604;S4
18009010;11;V  ;1;2019;MIP;2021;TLMI4604;S4
18009015;;;;;MIP;2021;TLMI4604;S4
18009016;0;NRA;1;2020;MIP;2021;TLMI4604;S4
18009019;11;V  ;1;2019;MIP;2021;TLMI4604;S4
18009020;0;NRA;1;2020;MIP;2021;TLMI4604;S4
18009027;10;V  ;1;2019;MIP;2021;TLMI4604;S4
18009029;15;V  ;1;2019;MIP;2021;TLMI4604;S4
18009031;13;V  ;1;2019;MIP;2021;TLMI4604;S4
18009093;10;V  ;2;2019;MIP;2021;TLMI4604;S4
18009154;8;NV ;2;2020;MIP;2021;TLMI4604;S4
18009159;16;V  ;1;2019;MIP;2021;TLMI4604;S4
18009169;;;;;MIP;2021;TLMI4604;S4
18009212;10;V  ;1;2019;MIP;2021;TLMI4604;S4
18009732;12;V  ;1;2019;MIP;2021;TLMI4604;S4
18009804;12;V  ;1;2019;MIP;2021;TLMI4604;S4
18009949;16;V  ;1;2019;MIP;2021;TLMI4604;S4
18010307;19;V  ;1;2020;MIP;2021;TLMI4604;S4
18010364;12;V  ;1;2019;MIP;2021;TLMI4604;S4
18010372;14;V  ;1;2019;MIP;2021;TLMI4604;S4
18010519;;;;;MIP;2021;TLMI4604;S4
18010520;14;V  ;1;2019;MIP;2021;TLMI4604;S4
18010525;;;;;MIP;2021;TLMI4604;S4
18010547;0;NRA;1;2020;MIP;2021;TLMI4604;S4
18010592;10;V  ;2;2019;MIP;2021;TLMI4604;S4
18010733;16;V  ;1;2019;MIP;2021;TLMI4604;S4
18010738;10;V  ;2;2019;MIP;2021;TLMI4604;S4
18010743;15;V  ;1;2019;MIP;2021;TLMI4604;S4
18010750;13;V  ;1;2019;MIP;2021;TLMI4604;S4
18010752;10;V  ;1;2019;MIP;2021;TLMI4604;S4
18010755;16;V  ;1;2019;MIP;2021;TLMI4604;S4
18010761;10;V  ;1;2019;MIP;2021;TLMI4604;S4
18010765;10;V  ;2;2019;MIP;2021;TLMI4604;S4
18010769;10;V  ;1;2020;MIP;2021;TLMI4604;S4
18010770;11;V  ;1;2019;MIP;2021;TLMI4604;S4
18010771;10;VAR;2;2020;MIP;2021;TLMI4604;S4
18010778;13;V  ;1;2019;MIP;2021;TLMI4604;S4
18010779;13;V  ;1;2019;MIP;2021;TLMI4604;S4
18010780;16;V  ;1;2019;MIP;2021;TLMI4604;S4
18010783;15;V  ;1;2019;MIP;2021;TLMI4604;S4
18010788;16;V  ;1;2019;MIP;2021;TLMI4604;S4
18010805;13;V  ;1;2019;MIP;2021;TLMI4604;S4
18010880;19;V  ;1;2019;MIP;2021;TLMI4604;S4
18010881;0;NRA;1;2020;MIP;2021;TLMI4604;S4
18010888;4;NV ;2;2020;MIP;2021;TLMI4604;S4
18010894;10;VAR;2;2020;MIP;2021;TLMI4604;S4
18011058;10;V  ;1;2020;MIP;2021;TLMI4604;S4
18011062;10;V  ;1;2020;MIP;2021;TLMI4604;S4
18011070;9.5;AC ;2;2020;MIP;2021;TLMI4604;S4
18011072;12;V  ;1;2019;MIP;2021;TLMI4604;S4
18011546;14;V  ;1;2019;MIP;2021;TLMI4604;S4
18011548;7.5;NV ;2;2020;MIP;2021;TLMI4604;S4
18011549;15;V  ;1;2019;MIP;2021;TLMI4604;S4
18011567;10;VAR;2;2020;MIP;2021;TLMI4604;S4
18011568;12.5;V  ;1;2020;MIP;2021;TLMI4604;S4
18011569;10;V  ;2;2019;MIP;2021;TLMI4604;S4
18011572;15;V  ;1;2019;MIP;2021;TLMI4604;S4
18012757;13;V  ;1;2019;MIP;2021;TLMI4604;S4
19000843;10.5;V  ;1;2020;MIP;2021;TLMI4604;S4
19000875;10;VAR;2;2020;MIP;2021;TLMI4604;S4
19001254;13.5;V  ;1;2020;MIP;2021;TLMI4604;S4
19001305;0;NRA;1;2020;MIP;2021;TLMI4604;S4
19001307;3;NV ;2;2020;MIP;2021;TLMI4604;S4
19001385;8;NV ;2;2020;MIP;2021;TLMI4604;S4
19001721;13;V  ;1;2020;MIP;2021;TLMI4604;S4
19002133;14;V  ;1;2020;MIP;2021;TLMI4604;S4
19002293;0;NRA;1;2020;MIP;2021;TLMI4604;S4
19002804;0;NRA;1;2020;MIP;2021;TLMI4604;S4
19002811;13.5;V  ;1;2020;MIP;2021;TLMI4604;S4
19003213;11;V  ;1;2020;MIP;2021;TLMI4604;S4
19003667;7.5;NV ;2;2020;MIP;2021;TLMI4604;S4
19004051;14.5;V  ;1;2020;MIP;2021;TLMI4604;S4
19004062;14.5;V  ;1;2020;MIP;2021;TLMI4604;S4
19004101;3;NV ;2;2020;MIP;2021;TLMI4604;S4
19004113;12;V  ;1;2020;MIP;2021;TLMI4604;S4
19004130;13;V  ;1;2020;MIP;2021;TLMI4604;S4
19004155;14.5;V  ;1;2020;MIP;2021;TLMI4604;S4
19004265;0;NRA;1;2020;MIP;2021;TLMI4604;S4
19004300;6;NV ;2;2020;MIP;2021;TLMI4604;S4
19004313;14;V  ;1;2020;MIP;2021;TLMI4604;S4
19004362;10;V  ;1;2020;MIP;2021;TLMI4604;S4
19004428;0;NRA;1;2020;MIP;2021;TLMI4604;S4
19004473;0;NRA;1;2020;MIP;2021;TLMI4604;S4
19004479;10;VAR;2;2020;MIP;2021;TLMI4604;S4
19004483;13;V  ;1;2020;MIP;2021;TLMI4604;S4
19004488;0;NRA;1;2020;MIP;2021;TLMI4604;S4
19004494;3.5;NV ;2;2020;MIP;2021;TLMI4604;S4
19004511;13.5;V  ;1;2020;MIP;2021;TLMI4604;S4
19004512;8.5;NV ;2;2020;MIP;2021;TLMI4604;S4
19004513;10;VAR;2;2020;MIP;2021;TLMI4604;S4
19004514;10;VAR;2;2020;MIP;2021;TLMI4604;S4
19004527;15;V  ;1;2020;MIP;2021;TLMI4604;S4
19004528;10.5;V  ;1;2020;MIP;2021;TLMI4604;S4
19004532;;;;;MIP;2021;TLMI4604;S4
19004533;11.5;V  ;1;2020;MIP;2021;TLMI4604;S4
19004534;8;NV ;2;2020;MIP;2021;TLMI4604;S4
19004543;0;NRA;1;2020;MIP;2021;TLMI4604;S4
19004544;10.5;V  ;1;2020;MIP;2021;TLMI4604;S4
19004545;2.5;NV ;2;2020;MIP;2021;TLMI4604;S4
19004741;11.5;V  ;1;2020;MIP;2021;TLMI4604;S4
19004752;10;V  ;1;2020;MIP;2021;TLMI4604;S4
19004758;12;V  ;1;2020;MIP;2021;TLMI4604;S4
19004803;11;V  ;1;2020;MIP;2021;TLMI4604;S4
19004838;0;NRA;1;2020;MIP;2021;TLMI4604;S4
19004851;13;V  ;1;2020;MIP;2021;TLMI4604;S4
19004860;2.5;NV ;2;2020;MIP;2021;TLMI4604;S4
19004877;14;V  ;1;2020;MIP;2021;TLMI4604;S4
19004908;12.5;V  ;1;2020;MIP;2021;TLMI4604;S4
19004926;13;V  ;1;2020;MIP;2021;TLMI4604;S4
19004935;15.7;V  ;1;2020;MIP;2021;TLMI4604;S4
19005025;15;V  ;1;2020;MIP;2021;TLMI4604;S4
19005039;10;VAR;2;2020;MIP;2021;TLMI4604;S4
19005052;10.5;V  ;1;2020;MIP;2021;TLMI4604;S4
19005059;7;NV ;2;2020;MIP;2021;TLMI4604;S4
19005062;13;V  ;1;2020;MIP;2021;TLMI4604;S4
19005102;0;NRA;1;2020;MIP;2021;TLMI4604;S4
19005152;;;;;MIP;2021;TLMI4604;S4
19005287;15.5;V  ;1;2020;MIP;2021;TLMI4604;S4
19005372;17;V  ;1;2020;MIP;2021;TLMI4604;S4
19005514;0;NRA;1;2020;MIP;2021;TLMI4604;S4
19006058;;;;;MIP;2021;TLMI4604;S4
19006207;13;V  ;1;2020;MIP;2021;TLMI4604;S4
19006776;10;VAR;2;2020;MIP;2021;TLMI4604;S4
19007176;8.5;NV ;2;2020;MIP;2021;TLMI4604;S4
19007752;2;NV ;2;2020;MIP;2021;TLMI4604;S4
19007988;10;VAR;2;2020;MIP;2021;TLMI4604;S4
19007990;10;VAR;2;2020;MIP;2021;TLMI4604;S4
19008174;10;VAR;2;2020;MIP;2021;TLMI4604;S4
19008330;0;NRA;1;2020;MIP;2021;TLMI4604;S4
19008752;8;NV ;2;2020;MIP;2021;TLMI4604;S4
19008870;;;;;MIP;2021;TLMI4604;S4
19008962;;;;;MIP;2021;TLMI4604;S4
19008964;0;NRA;1;2020;MIP;2021;TLMI4604;S4
19009100;11.5;V  ;1;2020;MIP;2021;TLMI4604;S4
19009105;10;VAR;2;2020;MIP;2021;TLMI4604;S4
19009153;13.5;V  ;1;2020;MIP;2021;TLMI4604;S4
19009155;16;V  ;1;2020;MIP;2021;TLMI4604;S4
19009160;13.5;V  ;1;2020;MIP;2021;TLMI4604;S4
19009167;8.5;NV ;2;2020;MIP;2021;TLMI4604;S4
19009169;12.5;V  ;1;2020;MIP;2021;TLMI4604;S4
19009291;10;VAR;2;2020;MIP;2021;TLMI4604;S4
19009335;12.5;V  ;1;2020;MIP;2021;TLMI4604;S4
19009385;0;NRA;1;2020;MIP;2021;TLMI4604;S4
19009386;10;VAR;2;2020;MIP;2021;TLMI4604;S4
19009395;;;;;MIP;2021;TLMI4604;S4
19009399;10;VAR;2;2020;MIP;2021;TLMI4604;S4
19009400;10;VAR;2;2020;MIP;2021;TLMI4604;S4
19009570;0;NRA;1;2020;MIP;2021;TLMI4604;S4
19009584;;;;;MIP;2021;TLMI4604;S4
19009629;8.5;NV ;2;2020;MIP;2021;TLMI4604;S4
19009647;6;NV ;2;2020;MIP;2021;TLMI4604;S4
19009734;0;NRA;1;2020;MIP;2021;TLMI4604;S4
19009735;0;NRA;1;2020;MIP;2021;TLMI4604;S4
19009738;7;NV ;2;2020;MIP;2021;TLMI4604;S4
19009741;10;VAR;2;2020;MIP;2021;TLMI4604;S4
19009789;11.2;V  ;1;2020;MIP;2021;TLMI4604;S4
19009852;12.5;V  ;1;2020;MIP;2021;TLMI4604;S4
19009911;0;NRA;1;2020;MIP;2021;TLMI4604;S4
19009930;11;V  ;1;2020;MIP;2021;TLMI4604;S4
19009964;10.2;V  ;1;2020;MIP;2021;TLMI4604;S4
19009972;0;NRA;1;2020;MIP;2021;TLMI4604;S4
19010172;0;NRA;1;2020;MIP;2021;TLMI4604;S4
19010238;11.5;V  ;1;2020;MIP;2021;TLMI4604;S4
19010282;0;NRA;1;2020;MIP;2021;TLMI4604;S4
19010283;10;VAR;2;2020;MIP;2021;TLMI4604;S4
19010289;0;NRA;1;2020;MIP;2021;TLMI4604;S4
19010294;11;V  ;1;2020;MIP;2021;TLMI4604;S4
19010296;10;VAR;2;2020;MIP;2021;TLMI4604;S4
19010297;0;NRA;1;2020;MIP;2021;TLMI4604;S4
19010509;;;;;MIP;2021;TLMI4604;S4
19010543;12.5;V  ;1;2020;MIP;2021;TLMI4604;S4
19010606;5.5;NV ;2;2020;MIP;2021;TLMI4604;S4
19010607;10;V  ;1;2020;MIP;2021;TLMI4604;S4
19010676;10;V  ;1;2020;MIP;2021;TLMI4604;S4
19010784;11;V  ;1;2020;MIP;2021;TLMI4604;S4
19010791;11.5;V  ;1;2020;MIP;2021;TLMI4604;S4
19010798;10;VAR;2;2020;MIP;2021;TLMI4604;S4
19010801;0;NRA;1;2020;MIP;2021;TLMI4604;S4
19010803;14.5;V  ;1;2020;MIP;2021;TLMI4604;S4
19010805;;;;;MIP;2021;TLMI4604;S4
19010806;;;;;MIP;2021;TLMI4604;S4
19010807;;;;;MIP;2021;TLMI4604;S4
19010812;;;;;MIP;2021;TLMI4604;S4
19010809;0;NRA;1;2020;MIP;2021;TLMI4604;S4
19010810;8;NV ;2;2020;MIP;2021;TLMI4604;S4
19010811;8.5;NV ;2;2020;MIP;2021;TLMI4604;S4
19010813;10;VAR;2;2020;MIP;2021;TLMI4604;S4
19010815;11;V  ;1;2020;MIP;2021;TLMI4604;S4
19010817;1.5;NV ;2;2020;MIP;2021;TLMI4604;S4
19010823;10;V  ;1;2020;MIP;2021;TLMI4604;S4
19010824;9;NV ;2;2020;MIP;2021;TLMI4604;S4
19010825;0;NRA;1;2020;MIP;2021;TLMI4604;S4
19010830;15;V  ;1;2020;MIP;2021;TLMI4604;S4
19010832;13;V  ;1;2020;MIP;2021;TLMI4604;S4
19010833;10;V  ;1;2020;MIP;2021;TLMI4604;S4
19010834;0;NRA;1;2020;MIP;2021;TLMI4604;S4
19010835;;;;;MIP;2021;TLMI4604;S4
19010836;10.5;V  ;1;2020;MIP;2021;TLMI4604;S4
19010837;0;NRA;1;2020;MIP;2021;TLMI4604;S4
19010838;10;VAR;2;2020;MIP;2021;TLMI4604;S4
19010909;10;V  ;1;2020;MIP;2021;TLMI4604;S4
19010920;12;V  ;1;2020;MIP;2021;TLMI4604;S4
19010936;13.5;V  ;1;2020;MIP;2021;TLMI4604;S4
19010944;0;NRA;1;2020;MIP;2021;TLMI4604;S4
19010945;7;NV ;2;2020;MIP;2021;TLMI4604;S4
19010946;9;NV ;2;2020;MIP;2021;TLMI4604;S4
19010947;0;NRA;1;2020;MIP;2021;TLMI4604;S4
19010948;15.5;V  ;1;2020;MIP;2021;TLMI4604;S4
19010949;3;NV ;2;2020;MIP;2021;TLMI4604;S4
19010956;9;NV ;2;2020;MIP;2021;TLMI4604;S4
19010970;0;NRA;1;2020;MIP;2021;TLMI4604;S4
19010971;10;V  ;1;2020;MIP;2021;TLMI4604;S4
19010973;8;NV ;2;2020;MIP;2021;TLMI4604;S4
19010975;13;V  ;1;2020;MIP;2021;TLMI4604;S4
19010977;13.8;V  ;1;2020;MIP;2021;TLMI4604;S4
19011089;7;NV ;2;2020;MIP;2021;TLMI4604;S4
19011106;10;VAR;2;2020;MIP;2021;TLMI4604;S4
19011163;2.5;NV ;2;2020;MIP;2021;TLMI4604;S4
19011194;15.5;V  ;1;2020;MIP;2021;TLMI4604;S4
19011220;4.5;NV ;2;2020;MIP;2021;TLMI4604;S4
19011234;12.5;V  ;1;2020;MIP;2021;TLMI4604;S4
19011236;9;NV ;2;2020;MIP;2021;TLMI4604;S4
19011480;2.5;NV ;2;2020;MIP;2021;TLMI4604;S4
19011788;10.5;V  ;1;2020;MIP;2021;TLMI4604;S4
19011807;6.5;NV ;2;2020;MIP;2021;TLMI4604;S4
19011809;10.5;V  ;1;2020;MIP;2021;TLMI4604;S4
19011810;9;NV ;2;2020;MIP;2021;TLMI4604;S4
19011926;;;;;MIP;2021;TLMI4604;S4
19012036;0;NRA;1;2020;MIP;2021;TLMI4604;S4
19012279;11;V  ;1;2020;MIP;2021;TLMI4604;S4
19012486;11.5;V  ;1;2020;MIP;2021;TLMI4604;S4
19012582;11.5;V  ;1;2020;MIP;2021;TLMI4604;S4
20011561;4;NV ;2;2020;MIP;2021;TLMI4604;S4
16000386;0;NRA;1;2020;MIP;2020;TLMI3304;S3
16000603;10;V  ;2;2019;MIP;2020;TLMI3304;S3
16000636;10.5;V  ;1;2020;MIP;2020;TLMI3304;S3
16000831;10;V  ;2;2019;MIP;2020;TLMI3304;S3
16000866;7;AC ;2;2020;MIP;2020;TLMI3304;S3
16000970;7;AC ;2;2020;MIP;2020;TLMI3304;S3
16001082;0;NRA;1;2020;MIP;2020;TLMI3304;S3
16001153;7;NV ;2;2020;MIP;2020;TLMI3304;S3
16001233;2;NV ;2;2020;MIP;2020;TLMI3304;S3
16001328;5;NV ;2;2020;MIP;2020;TLMI3304;S3
16001358;8;AC ;2;2020;MIP;2020;TLMI3304;S3
16001418;0;NRA;1;2020;MIP;2020;TLMI3304;S3
16001529;2.5;NV ;2;2020;MIP;2020;TLMI3304;S3
16001661;0;NRA;1;2020;MIP;2020;TLMI3304;S3
16001999;2;NV ;2;2020;MIP;2020;TLMI3304;S3
16002056;0;NRA;1;2020;MIP;2020;TLMI3304;S3
16004163;14;V  ;1;2020;MIP;2020;TLMI3304;S3
16005397;1;NV ;2;2020;MIP;2020;TLMI3304;S3
16005554;1;NV ;2;2020;MIP;2020;TLMI3304;S3
17000924;7;AC ;2;2020;MIP;2020;TLMI3304;S3
17002059;0.5;NV ;2;2020;MIP;2020;TLMI3304;S3
17002457;7;AC ;2;2020;MIP;2020;TLMI3304;S3
17004263;12.3;V  ;1;2019;MIP;2020;TLMI3304;S3
17004774;10.5;V  ;1;2020;MIP;2020;TLMI3304;S3
17005751;7;AC ;2;2020;MIP;2020;TLMI3304;S3
17005966;0;NRA;1;2020;MIP;2020;TLMI3304;S3
17006009;0;NRA;1;2020;MIP;2020;TLMI3304;S3
17006032;11;V  ;1;2019;MIP;2020;TLMI3304;S3
17006196;;;;;MIP;2020;TLMI3304;S3
17006200;0;NRA;1;2020;MIP;2020;TLMI3304;S3
17006271;3;NV ;2;2020;MIP;2020;TLMI3304;S3
17006307;13.5;V  ;1;2020;MIP;2020;TLMI3304;S3
17006316;11;V  ;1;2020;MIP;2020;TLMI3304;S3
17006327;7;AC ;2;2020;MIP;2020;TLMI3304;S3
17006339;10;V  ;2;2020;MIP;2020;TLMI3304;S3
17006345;8;AC ;2;2020;MIP;2020;TLMI3304;S3
17006351;7;NV ;2;2020;MIP;2020;TLMI3304;S3
17006390;14.5;V  ;1;2020;MIP;2020;TLMI3304;S3
17006394;5.5;NV ;2;2020;MIP;2020;TLMI3304;S3
17006399;12.5;V  ;1;2020;MIP;2020;TLMI3304;S3
17006401;3;NV ;2;2020;MIP;2020;TLMI3304;S3
17006419;10;V  ;2;2020;MIP;2020;TLMI3304;S3
17006427;10;V  ;2;2020;MIP;2020;TLMI3304;S3
17006442;11;V  ;1;2020;MIP;2020;TLMI3304;S3
17006503;10;V  ;1;2020;MIP;2020;TLMI3304;S3
17006514;4;NV ;2;2020;MIP;2020;TLMI3304;S3
17006632;2.5;NV ;2;2020;MIP;2020;TLMI3304;S3
17006758;0;NRA;1;2020;MIP;2020;TLMI3304;S3
17010720;3.5;NV ;2;2020;MIP;2020;TLMI3304;S3
18002014;12;V  ;1;2020;MIP;2020;TLMI3304;S3
18003211;7;AC ;2;2020;MIP;2020;TLMI3304;S3
18003719;11.3;V  ;1;2019;MIP;2020;TLMI3304;S3
18003890;5.5;NV ;2;2020;MIP;2020;TLMI3304;S3
18003909;0;NRA;1;2020;MIP;2020;TLMI3304;S3
18003921;10;V  ;2;2020;MIP;2020;TLMI3304;S3
18003956;10;V  ;1;2020;MIP;2020;TLMI3304;S3
18004287;0;NRA;1;2020;MIP;2020;TLMI3304;S3
18004291;7;AC ;2;2020;MIP;2020;TLMI3304;S3
18004337;0;NRA;1;2020;MIP;2020;TLMI3304;S3
18004367;2;NV ;2;2020;MIP;2020;TLMI3304;S3
18004424;;;;;MIP;2020;TLMI3304;S3
18004480;2.5;NV ;2;2020;MIP;2020;TLMI3304;S3
18004557;;;;;MIP;2020;TLMI3304;S3
18004807;13;V  ;1;2020;MIP;2020;TLMI3304;S3
18004840;;;;;MIP;2020;TLMI3304;S3
18004860;10;V  ;2;2020;MIP;2020;TLMI3304;S3
18004912;14;V  ;1;2020;MIP;2020;TLMI3304;S3
18004917;4;NV ;2;2020;MIP;2020;TLMI3304;S3
18004952;;;;;MIP;2020;TLMI3304;S3
18005004;0;NRA;1;2020;MIP;2020;TLMI3304;S3
18005047;11.5;V  ;1;2020;MIP;2020;TLMI3304;S3
18005070;5;NV ;2;2020;MIP;2020;TLMI3304;S3
18005077;13.5;V  ;1;2020;MIP;2020;TLMI3304;S3
18005324;10.5;V  ;1;2020;MIP;2020;TLMI3304;S3
18005343;10.5;V  ;1;2020;MIP;2020;TLMI3304;S3
18005354;;;;;MIP;2020;TLMI3304;S3
18005370;3;NV ;2;2020;MIP;2020;TLMI3304;S3
18005401;2;NV ;2;2020;MIP;2020;TLMI3304;S3
18005409;3;NV ;2;2020;MIP;2020;TLMI3304;S3
18005417;3.5;NV ;2;2020;MIP;2020;TLMI3304;S3
18005421;12;V  ;1;2020;MIP;2020;TLMI3304;S3
18005430;3.5;NV ;2;2020;MIP;2020;TLMI3304;S3
18005479;;;;;MIP;2020;TLMI3304;S3
18005544;11;V  ;1;2020;MIP;2020;TLMI3304;S3
18005750;;;;;MIP;2020;TLMI3304;S3
18005756;;;;;MIP;2020;TLMI3304;S3
18005764;;;;;MIP;2020;TLMI3304;S3
18005838;10;V  ;1;2020;MIP;2020;TLMI3304;S3
18005845;10.9;V  ;1;2019;MIP;2020;TLMI3304;S3
18005940;;;;;MIP;2020;TLMI3304;S3
18005960;11.5;V  ;1;2020;MIP;2020;TLMI3304;S3
18006040;7;AC ;2;2020;MIP;2020;TLMI3304;S3
18006059;;;;;MIP;2020;TLMI3304;S3
18006092;7;AC ;2;2020;MIP;2020;TLMI3304;S3
18006100;7;AC ;2;2020;MIP;2020;TLMI3304;S3
18006129;7;AC ;2;2020;MIP;2020;TLMI3304;S3
18006139;7;AC ;2;2020;MIP;2020;TLMI3304;S3
18006172;10.7;V  ;1;2019;MIP;2020;TLMI3304;S3
18006176;10;V  ;1;2020;MIP;2020;TLMI3304;S3
18006180;7.5;AC ;2;2020;MIP;2020;TLMI3304;S3
18006183;12.5;V  ;1;2020;MIP;2020;TLMI3304;S3
18006184;0.2;NV ;2;2020;MIP;2020;TLMI3304;S3
18006186;;;;;MIP;2020;TLMI3304;S3
18006193;3.5;NV ;2;2020;MIP;2020;TLMI3304;S3
18006197;7;AC ;2;2020;MIP;2020;TLMI3304;S3
18006203;10.5;V  ;1;2020;MIP;2020;TLMI3304;S3
18006205;3;NV ;2;2020;MIP;2020;TLMI3304;S3
18006208;;;;;MIP;2020;TLMI3304;S3
18006210;;;;;MIP;2020;TLMI3304;S3
18006211;7;AC ;2;2020;MIP;2020;TLMI3304;S3
