COD_ETU;Note : TLGE4104;RÃ©sultat : TLGE4104;Session : TLGE4104;AnnÃ©e : TLGE4104;Filière;Année;Module;Semestre
19002146;6,992;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19002272;2,858;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19002284;0;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19002315;10;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19002318;8,033;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19002376;;;1;2020;GEGM;2021;TLGE4004 ;S4
19002381;11,404;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19002383;9,488;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19002390;11,692;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19002394;10,317;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19002397;10;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19002739;6,792;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19002900;9,042;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19003025;;;1;2020;GEGM;2021;TLGE4004 ;S4
19003284;11,771;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19003293;11,292;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19003327;0;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19003497;12,008;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19003591;12,083;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19003620;6,888;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19003908;10,646;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19003912;9,004;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19003925;;;1;2020;GEGM;2021;TLGE4004 ;S4
19004009;10,617;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19004039;10,792;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19004079;0;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19004081;10,917;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19004090;6,433;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19004095;12,483;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19004142;4,067;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19004173;6,533;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19004232;8,554;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19004317;12,125;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19004322;8,542;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19004356;7,229;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19004358;6,842;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19004376;5,308;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19004396;8,175;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19004404;13,004;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19004408;6,967;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19004423;10,333;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19004445;6;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19004447;10.7;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19004446;;;;;GEGM;2021;TLGE4004 ;S4
19004448;6,042;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19004471;8,208;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19004474;;;1;2020;GEGM;2021;TLGE4004 ;S4
19004490;;;1;2020;GEGM;2021;TLGE4004 ;S4
19004501;9,292;AC ;2;2020;GEGM;2021;TLGE4004 ;S4
19004505;;;1;2020;GEGM;2021;TLGE4004 ;S4
19004509;10,971;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19004510;11,875;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19004521;12,142;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19004522;12,263;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19004525;7,792;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19004530;;;1;2020;GEGM;2021;TLGE4004 ;S4
19004535;10;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19004537;11,692;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19004538;0;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19004817;5,408;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19004844;13.3;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19004864;8,821;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19004880;9,313;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19004888;3,658;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19004912;5,358;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19004924;6,583;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19004931;;;1;2020;GEGM;2021;TLGE4004 ;S4
19004939;5,933;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19004951;;;1;2020;GEGM;2021;TLGE4004 ;S4
19004963;5,075;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19004976;7,875;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19004987;7,975;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19004994;6,417;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19005002;10,042;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19005010;0;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19005063;;;;;GEGM;2021;TLGE4004 ;S4
19005071;;;;;GEGM;2021;TLGE4004 ;S4
19005079;;;1;2020;GEGM;2021;TLGE4004 ;S4
19005086;3,717;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19005104;4,958;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19005122;;;1;2020;GEGM;2021;TLGE4004 ;S4
19005139;;;;;GEGM;2021;TLGE4004 ;S4
19005142;10;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19005193;;;1;2020;GEGM;2021;TLGE4004 ;S4
19005205;10;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19005326;12,104;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19005364;;;1;2020;GEGM;2021;TLGE4004 ;S4
19005472;0;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19005477;11,996;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19005490;;;;;GEGM;2021;TLGE4004 ;S4
19005501;12,638;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19005516;10.8;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19005517;;;;;GEGM;2021;TLGE4004 ;S4
19005550;10,667;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19005551;10.8;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19005840;12.8;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19006130;10;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19006513;9.5;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19006739;10,675;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19007083;;;;;GEGM;2021;TLGE4004 ;S4
19007368;10,067;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19007646;;;1;2020;GEGM;2021;TLGE4004 ;S4
19007680;5,708;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19008029;10,958;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19008057;;;1;2020;GEGM;2021;TLGE4004 ;S4
19008238;10,208;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19008247;9.2;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19008250;;;;;GEGM;2021;TLGE4004 ;S4
19008303;11,963;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19008537;10,617;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19008667;;;;;GEGM;2021;TLGE4004 ;S4
19008843;;;1;2020;GEGM;2021;TLGE4004 ;S4
19008886;9,458;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19008897;;;1;2020;GEGM;2021;TLGE4004 ;S4
19008902;10;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19008907;11,783;V  ;1;2020;GEGM;2021;TLGE4004 ;S4
19008916;10,679;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19008956;;;;;GEGM;2021;TLGE4004 ;S4
19008979;11,788;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19008980;10;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19008982;4,146;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19009040;9,233;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19009041;5,742;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19009045;7,308;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19009083;9,046;AC ;2;2020;GEGM;2021;TLGE4004 ;S4
19009108;;;1;2020;GEGM;2021;TLGE4004 ;S4
19009109;6,938;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19009124;7,492;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19009135;7,308;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19009150;10,492;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19009152;12,367;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19009188;;;1;2020;GEGM;2021;TLGE4004 ;S4
19009192;1.1;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19009194;;;;;GEGM;2021;TLGE4004 ;S4
19009202;0.3;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19009205;8.6;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19009215;7.7;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19009219;10;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19009221;8,958;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19009233;;;1;2020;GEGM;2021;TLGE4004 ;S4
19009230;10,667;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19009234;13,992;V  ;1;2020;GEGM;2021;TLGE4004 ;S4
19009265;10,075;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19009276;3,167;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19009280;7,083;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19009366;;;1;2020;GEGM;2021;TLGE4004 ;S4
19009396;8,433;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19009397;10,167;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19009398;;;1;2020;GEGM;2021;TLGE4004 ;S4
19009436;8,575;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19009587;11,171;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19009590;;;1;2020;GEGM;2021;TLGE4004 ;S4
19009603;;;;;GEGM;2021;TLGE4004 ;S4
19009634;;;1;2020;GEGM;2021;TLGE4004 ;S4
19009635;8,883;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19009638;0;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19009639;;;1;2020;GEGM;2021;TLGE4004 ;S4
19009643;6,267;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19009733;10,071;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19009906;9,283;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19009909;9,088;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19009913;12,579;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19009914;8,292;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19009918;10,579;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19009923;11,658;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19009979;;;1;2020;GEGM;2021;TLGE4004 ;S4
19010030;9,542;AC ;2;2020;GEGM;2021;TLGE4004 ;S4
19010104;7,025;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19010225;5,917;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19010232;11,225;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19010233;5,508;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19010272;14,417;V  ;1;2020;GEGM;2021;TLGE4004 ;S4
19010278;11.5;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19010279;11,192;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19010281;7,833;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19010349;0;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19010558;9,033;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19010728;7,833;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19010773;6.6;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19010785;10,458;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19010787;5,333;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19010788;10,375;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19010790;3,075;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19010789;0;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19010794;7,229;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19010797;8.9;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19010826;8,929;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19010879;7,188;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19010913;10.8;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19010925;3,917;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19010926;6,192;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19010927;7,783;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19010958;11,933;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19010959;7,192;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19010963;12,629;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19010964;10.5;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19010965;7,908;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19010969;12,575;V  ;2;2020;GEGM;2021;TLGE4004 ;S4
19011072;7,675;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
19011096;6,825;NV ;2;2020;GEGM;2021;TLGE4004 ;S4
14000545;11;V  ;1;2016;GEGM;2020;TLGE3604;S3
15000649;12;V  ;1;2016;GEGM;2020;TLGE3604;S3
15000874;10;V  ;1;2016;GEGM;2020;TLGE3604;S3
15001074;10;V  ;1;2019;GEGM;2020;TLGE3604;S3
15001763;10;V  ;1;2016;GEGM;2020;TLGE3604;S3
15004320;10;V  ;2;2016;GEGM;2020;TLGE3604;S3
15004538;10.5;V  ;1;2016;GEGM;2020;TLGE3604;S3
15004586;12;V  ;1;2016;GEGM;2020;TLGE3604;S3
15004622;10;V  ;2;2016;GEGM;2020;TLGE3604;S3
15005607;10.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
15005614;11;V  ;1;2016;GEGM;2020;TLGE3604;S3
15005797;10;V  ;2;2016;GEGM;2020;TLGE3604;S3
15007511;14;V  ;1;2016;GEGM;2020;TLGE3604;S3
15008226;10;V  ;1;2017;GEGM;2020;TLGE3604;S3
16000364;13;V  ;1;2017;GEGM;2020;TLGE3604;S3
16000611;13.5;V  ;1;2017;GEGM;2020;TLGE3604;S3
16000621;13.5;V  ;1;2017;GEGM;2020;TLGE3604;S3
16000658;12.5;V  ;1;2017;GEGM;2020;TLGE3604;S3
16000747;12;V  ;1;2017;GEGM;2020;TLGE3604;S3
16000792;10;V  ;1;2017;GEGM;2020;TLGE3604;S3
16001390;11;V  ;1;2017;GEGM;2020;TLGE3604;S3
16001403;11;V  ;1;2017;GEGM;2020;TLGE3604;S3
16001414;11;V  ;1;2017;GEGM;2020;TLGE3604;S3
16001481;14.5;V  ;1;2017;GEGM;2020;TLGE3604;S3
16001542;12.5;V  ;1;2017;GEGM;2020;TLGE3604;S3
16001637;10.5;V  ;1;2017;GEGM;2020;TLGE3604;S3
16001719;11;V  ;1;2017;GEGM;2020;TLGE3604;S3
16001787;12.5;V  ;1;2017;GEGM;2020;TLGE3604;S3
16001814;13.5;V  ;1;2017;GEGM;2020;TLGE3604;S3
16001818;10.5;V  ;1;2017;GEGM;2020;TLGE3604;S3
16001824;13;V  ;1;2017;GEGM;2020;TLGE3604;S3
16001861;10.5;V  ;1;2017;GEGM;2020;TLGE3604;S3
16001867;10;V  ;1;2017;GEGM;2020;TLGE3604;S3
16001876;10.5;V  ;1;2017;GEGM;2020;TLGE3604;S3
16001885;12.5;V  ;1;2017;GEGM;2020;TLGE3604;S3
16003799;10;V  ;1;2017;GEGM;2020;TLGE3604;S3
16005460;12;V  ;1;2017;GEGM;2020;TLGE3604;S3
16005470;10.5;V  ;1;2017;GEGM;2020;TLGE3604;S3
16005549;13;V  ;1;2017;GEGM;2020;TLGE3604;S3
16005932;11.5;V  ;1;2018;GEGM;2020;TLGE3604;S3
16006053;13.5;V  ;1;2017;GEGM;2020;TLGE3604;S3
16008526;12.5;V  ;1;2017;GEGM;2020;TLGE3604;S3
17004822;0;NRA;1;2020;GEGM;2020;TLGE3604;S3
17004828;13;V  ;1;2018;GEGM;2020;TLGE3604;S3
17005032;13.5;V  ;1;2018;GEGM;2020;TLGE3604;S3
17005048;14.5;V  ;1;2018;GEGM;2020;TLGE3604;S3
17005056;0;NRA;1;2020;GEGM;2020;TLGE3604;S3
17005059;12;V  ;1;2019;GEGM;2020;TLGE3604;S3
17005072;10;V  ;1;2018;GEGM;2020;TLGE3604;S3
17005238;0;NRA;1;2020;GEGM;2020;TLGE3604;S3
17005331;12;V  ;1;2018;GEGM;2020;TLGE3604;S3
17005340;15;V  ;1;2018;GEGM;2020;TLGE3604;S3
17005415;11;V  ;1;2019;GEGM;2020;TLGE3604;S3
17005420;10;V  ;1;2018;GEGM;2020;TLGE3604;S3
17005512;13;V  ;1;2018;GEGM;2020;TLGE3604;S3
17005526;10;V  ;2;2019;GEGM;2020;TLGE3604;S3
17005537;0;NRA;1;2020;GEGM;2020;TLGE3604;S3
17005727;12.5;V  ;1;2018;GEGM;2020;TLGE3604;S3
17005741;12.5;V  ;1;2018;GEGM;2020;TLGE3604;S3
17005788;15;V  ;1;2019;GEGM;2020;TLGE3604;S3
17005796;10;V  ;1;2018;GEGM;2020;TLGE3604;S3
17005974;12;V  ;1;2020;GEGM;2020;TLGE3604;S3
17005986;12;V  ;1;2018;GEGM;2020;TLGE3604;S3
17005988;0;NRA;1;2020;GEGM;2020;TLGE3604;S3
17005991;11.5;V  ;1;2018;GEGM;2020;TLGE3604;S3
17006004;0;NRA;1;2020;GEGM;2020;TLGE3604;S3
17006070;16;V  ;1;2018;GEGM;2020;TLGE3604;S3
17006073;13;V  ;1;2018;GEGM;2020;TLGE3604;S3
17006076;11.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
17006144;10;V  ;1;2018;GEGM;2020;TLGE3604;S3
17006151;11.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
17006156;12;V  ;1;2018;GEGM;2020;TLGE3604;S3
17006158;14;V  ;1;2018;GEGM;2020;TLGE3604;S3
17006171;4.5;NV ;2;2020;GEGM;2020;TLGE3604;S3
17006172;0;NRA;1;2020;GEGM;2020;TLGE3604;S3
17006174;11;V  ;1;2018;GEGM;2020;TLGE3604;S3
17006182;0;NRA;1;2020;GEGM;2020;TLGE3604;S3
17006187;10;V  ;1;2018;GEGM;2020;TLGE3604;S3
17006259;11.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
17006286;15;V  ;1;2018;GEGM;2020;TLGE3604;S3
17006288;15;V  ;1;2018;GEGM;2020;TLGE3604;S3
17006298;10;V  ;1;2019;GEGM;2020;TLGE3604;S3
17006311;11;V  ;1;2018;GEGM;2020;TLGE3604;S3
17006325;16;V  ;1;2018;GEGM;2020;TLGE3604;S3
17007134;16;V  ;1;2019;GEGM;2020;TLGE3604;S3
17007141;;;;;GEGM;2020;TLGE3604;S3
17007653;10.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
17007763;11;V  ;1;2019;GEGM;2020;TLGE3604;S3
17010738;14.5;V  ;1;2018;GEGM;2020;TLGE3604;S3
17011867;0;NRA;1;2020;GEGM;2020;TLGE3604;S3
18001837;14;V  ;1;2019;GEGM;2020;TLGE3604;S3
18001924;0;NRA;1;2020;GEGM;2020;TLGE3604;S3
18001931;10;V  ;1;2019;GEGM;2020;TLGE3604;S3
18001952;12;V  ;1;2019;GEGM;2020;TLGE3604;S3
18002320;13;V  ;1;2019;GEGM;2020;TLGE3604;S3
18002333;16.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18002344;11;V  ;1;2019;GEGM;2020;TLGE3604;S3
18002571;10;V  ;1;2019;GEGM;2020;TLGE3604;S3
18002573;15;V  ;1;2019;GEGM;2020;TLGE3604;S3
18002591;15.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18002605;14.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18002614;13.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18002636;0;NRA;1;2020;GEGM;2020;TLGE3604;S3
18002639;0;NRA;1;2020;GEGM;2020;TLGE3604;S3
18002645;10;V  ;1;2020;GEGM;2020;TLGE3604;S3
18002976;10;V  ;1;2019;GEGM;2020;TLGE3604;S3
18003096;0;NRA;1;2020;GEGM;2020;TLGE3604;S3
18003129;7;NV ;2;2020;GEGM;2020;TLGE3604;S3
18003171;10;V  ;1;2020;GEGM;2020;TLGE3604;S3
18003241;10;V  ;1;2020;GEGM;2020;TLGE3604;S3
18003277;10;V  ;1;2019;GEGM;2020;TLGE3604;S3
18003322;10;V  ;1;2020;GEGM;2020;TLGE3604;S3
18003527;0;NRA;1;2020;GEGM;2020;TLGE3604;S3
18003577;10;V  ;1;2019;GEGM;2020;TLGE3604;S3
18003758;13.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18003790;3;NV ;2;2020;GEGM;2020;TLGE3604;S3
18003804;11;V  ;1;2019;GEGM;2020;TLGE3604;S3
18003811;15;V  ;1;2019;GEGM;2020;TLGE3604;S3
18003814;;;;;GEGM;2020;TLGE3604;S3
18003817;15.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18003826;15;V  ;1;2019;GEGM;2020;TLGE3604;S3
18003828;9;NV ;2;2020;GEGM;2020;TLGE3604;S3
18003833;11;V  ;1;2019;GEGM;2020;TLGE3604;S3
18003859;13;V  ;1;2019;GEGM;2020;TLGE3604;S3
18003870;0;NRA;1;2020;GEGM;2020;TLGE3604;S3
18003873;13;V  ;1;2019;GEGM;2020;TLGE3604;S3
18003882;15;V  ;1;2019;GEGM;2020;TLGE3604;S3
18003899;13;V  ;1;2019;GEGM;2020;TLGE3604;S3
18003914;14;V  ;1;2019;GEGM;2020;TLGE3604;S3
18004225;13;V  ;1;2019;GEGM;2020;TLGE3604;S3
18004308;15.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18004336;13.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18004369;0;NRA;1;2020;GEGM;2020;TLGE3604;S3
18004399;13.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18004428;11;V  ;1;2019;GEGM;2020;TLGE3604;S3
18004435;15.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18004459;11;V  ;1;2019;GEGM;2020;TLGE3604;S3
18004501;8;NV ;2;2020;GEGM;2020;TLGE3604;S3
18004529;15.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18004546;14.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18004622;16;V  ;1;2019;GEGM;2020;TLGE3604;S3
18004633;15;V  ;1;2019;GEGM;2020;TLGE3604;S3
18004638;11.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18004651;13.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18004685;14.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18004703;16;V  ;1;2019;GEGM;2020;TLGE3604;S3
18004724;16;V  ;1;2019;GEGM;2020;TLGE3604;S3
18004748;11.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18004766;7.5;NV ;2;2020;GEGM;2020;TLGE3604;S3
18004771;6;NV ;2;2020;GEGM;2020;TLGE3604;S3
18004806;11;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005100;13.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005106;0;NRA;1;2020;GEGM;2020;TLGE3604;S3
18005112;11;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005133;13;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005148;11.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005156;14.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005163;15.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005170;10;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005176;10;V  ;2;2020;GEGM;2020;TLGE3604;S3
18005187;13;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005192;12;V  ;1;2020;GEGM;2020;TLGE3604;S3
18005205;15.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005209;15.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005216;16;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005220;10;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005226;0;NRA;1;2020;GEGM;2020;TLGE3604;S3
18005231;15;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005235;14;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005237;0;NRA;1;2020;GEGM;2020;TLGE3604;S3
18005239;13.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005240;;;;;GEGM;2020;TLGE3604;S3
18005241;11.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005242;15;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005243;13.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005245;14;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005247;2.5;NV ;2;2020;GEGM;2020;TLGE3604;S3
18005249;10.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005250;10;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005252;11;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005253;10;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005254;16.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005257;8.5;NV ;2;2020;GEGM;2020;TLGE3604;S3
18005258;15.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005259;13.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005263;12;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005267;10;V  ;2;2020;GEGM;2020;TLGE3604;S3
18005268;12;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005269;16.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005270;15;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005273;12.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005274;15.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005385;13;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005402;15.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005407;11.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005425;10;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005434;12;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005437;14.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005443;11.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005449;16.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005455;11.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005462;11.5;V  ;1;2019;GEGM;2020;TLGE3604;S3
18005466;13;V  ;1;2019;GEGM;2020;TLGE3604;S3
