COD_ETU;Note : TLBC3104;RÃ©sultat : TLBC3104;Session : TLBC3104;AnnÃ©e : TLBC3104;Filière;Année;Module;Semestre
18003908;14;V  ;1;2019;BCG;2021;TLBC4304;S4
18003912;12.2;V  ;1;2019;BCG;2021;TLBC4304;S4
18003918;12.2;V  ;1;2019;BCG;2021;TLBC4304;S4
18003923;10;V  ;2;2020;BCG;2021;TLBC4304;S4
18003926;10;V  ;2;2019;BCG;2021;TLBC4304;S4
18003944;10;V  ;1;2020;BCG;2021;TLBC4304;S4
18003966;10;V  ;2;2019;BCG;2021;TLBC4304;S4
18003969;10;V  ;2;2020;BCG;2021;TLBC4304;S4
18003971;16.7;V  ;1;2019;BCG;2021;TLBC4304;S4
18003975;16.7;V  ;1;2019;BCG;2021;TLBC4304;S4
18003980;16.7;V  ;1;2019;BCG;2021;TLBC4304;S4
18003988;17;V  ;1;2019;BCG;2021;TLBC4304;S4
18004091;20;V  ;1;2019;BCG;2021;TLBC4304;S4
18004100;7;AC ;2;2020;BCG;2021;TLBC4304;S4
18004101;10;V  ;2;2020;BCG;2021;TLBC4304;S4
18004105;10;V  ;2;2020;BCG;2021;TLBC4304;S4
18004107;;;;;BCG;2021;TLBC4304;S4
18004120;11,688;V  ;1;2020;BCG;2021;TLBC4304;S4
18004126;4;NV ;2;2020;BCG;2021;TLBC4304;S4
18004143;10;V  ;2;2020;BCG;2021;TLBC4304;S4
18004159;19;V  ;1;2019;BCG;2021;TLBC4304;S4
18004183;17.8;V  ;1;2019;BCG;2021;TLBC4304;S4
18004192;11.1;V  ;1;2019;BCG;2021;TLBC4304;S4
18004215;20;V  ;1;2019;BCG;2021;TLBC4304;S4
18004226;16.7;V  ;1;2019;BCG;2021;TLBC4304;S4
18004231;17.8;V  ;1;2019;BCG;2021;TLBC4304;S4
18004249;0;NRA;1;2020;BCG;2021;TLBC4304;S4
18004267;;;;;BCG;2021;TLBC4304;S4
18004290;11;V  ;1;2019;BCG;2021;TLBC4304;S4
18004296;18;V  ;1;2019;BCG;2021;TLBC4304;S4
18004324;;;;;BCG;2021;TLBC4304;S4
18004340;;;;;BCG;2021;TLBC4304;S4
18004351;12.5;V  ;1;2020;BCG;2021;TLBC4304;S4
18004357;11;V  ;1;2019;BCG;2021;TLBC4304;S4
18004363;10;V  ;2;2019;BCG;2021;TLBC4304;S4
18004411;7;AC ;2;2020;BCG;2021;TLBC4304;S4
18004442;8.4;AC ;2;2020;BCG;2021;TLBC4304;S4
18004471;17;V  ;1;2019;BCG;2021;TLBC4304;S4
18004528;7;AC ;2;2020;BCG;2021;TLBC4304;S4
18004544;5.3;NV ;2;2020;BCG;2021;TLBC4304;S4
18004560;7;AC ;2;2020;BCG;2021;TLBC4304;S4
18004610;11.8;V  ;1;2020;BCG;2021;TLBC4304;S4
18004624;0;NRA;1;2020;BCG;2021;TLBC4304;S4
18004637;;;;;BCG;2021;TLBC4304;S4
18004644;10;V  ;2;2020;BCG;2021;TLBC4304;S4
18004688;10;V  ;1;2019;BCG;2021;TLBC4304;S4
18004706;19;V  ;1;2019;BCG;2021;TLBC4304;S4
18004707;4.8;NV ;2;2020;BCG;2021;TLBC4304;S4
18004739;;;;;BCG;2021;TLBC4304;S4
18004745;;;;;BCG;2021;TLBC4304;S4
18004783;16.7;V  ;1;2019;BCG;2021;TLBC4304;S4
18004826;16.7;V  ;1;2019;BCG;2021;TLBC4304;S4
18004839;16.7;V  ;1;2019;BCG;2021;TLBC4304;S4
18004844;11,094;V  ;1;2020;BCG;2021;TLBC4304;S4
18004924;;;;;BCG;2021;TLBC4304;S4
18004934;0;NRA;1;2020;BCG;2021;TLBC4304;S4
18004947;10;V  ;2;2020;BCG;2021;TLBC4304;S4
18004955;19;V  ;1;2019;BCG;2021;TLBC4304;S4
18004960;0;NRA;1;2020;BCG;2021;TLBC4304;S4
18004963;4.5;NV ;2;2020;BCG;2021;TLBC4304;S4
18005040;12,656;V  ;1;2020;BCG;2021;TLBC4304;S4
18005062;11.7;V  ;1;2019;BCG;2021;TLBC4304;S4
18005067;9;AC ;2;2019;BCG;2021;TLBC4304;S4
18005073;11.2;V  ;1;2020;BCG;2021;TLBC4304;S4
18005091;10;V  ;2;2020;BCG;2021;TLBC4304;S4
18005217;;;;;BCG;2021;TLBC4304;S4
18005522;12.5;V  ;1;2020;BCG;2021;TLBC4304;S4
18005639;0.2;NV ;2;2020;BCG;2021;TLBC4304;S4
18005808;7;AC ;2;2020;BCG;2021;TLBC4304;S4
18005882;19.8;V  ;1;2020;BCG;2021;TLBC4304;S4
18005891;;;;;BCG;2021;TLBC4304;S4
18005897;13.3;V  ;1;2019;BCG;2021;TLBC4304;S4
18005916;10.1;V  ;1;2020;BCG;2021;TLBC4304;S4
18006087;12;V  ;1;2020;BCG;2021;TLBC4304;S4
18006133;12.5;V  ;1;2020;BCG;2021;TLBC4304;S4
18006153;12.2;V  ;1;2019;BCG;2021;TLBC4304;S4
18006935;18.5;V  ;1;2020;BCG;2021;TLBC4304;S4
18007326;18;V  ;1;2019;BCG;2021;TLBC4304;S4
18007394;15.6;V  ;1;2019;BCG;2021;TLBC4304;S4
18007441;10;V  ;2;2019;BCG;2021;TLBC4304;S4
18007458;18;V  ;1;2019;BCG;2021;TLBC4304;S4
18007507;10;V  ;2;2019;BCG;2021;TLBC4304;S4
18007861;11;V  ;1;2019;BCG;2021;TLBC4304;S4
18007917;17;V  ;1;2019;BCG;2021;TLBC4304;S4
18007934;10;V  ;2;2020;BCG;2021;TLBC4304;S4
18007972;9.2;AC ;2;2020;BCG;2021;TLBC4304;S4
18008165;6.2;NV ;2;2020;BCG;2021;TLBC4304;S4
18008482;9.7;AC ;2;2020;BCG;2021;TLBC4304;S4
18008640;19;V  ;1;2019;BCG;2021;TLBC4304;S4
18009001;9.7;AC ;2;2020;BCG;2021;TLBC4304;S4
18009007;10.8;V  ;1;2020;BCG;2021;TLBC4304;S4
18009056;10;V  ;2;2020;BCG;2021;TLBC4304;S4
18009063;10;V  ;2;2020;BCG;2021;TLBC4304;S4
18009066;10;V  ;2;2019;BCG;2021;TLBC4304;S4
18009068;18;V  ;1;2019;BCG;2021;TLBC4304;S4
18009075;0;NRA;1;2020;BCG;2021;TLBC4304;S4
18009092;12,813;V  ;1;2020;BCG;2021;TLBC4304;S4
18009097;8.9;AC ;2;2020;BCG;2021;TLBC4304;S4
18009102;12.2;V  ;1;2019;BCG;2021;TLBC4304;S4
18009126;13.9;V  ;1;2020;BCG;2021;TLBC4304;S4
18009141;10.2;V  ;1;2020;BCG;2021;TLBC4304;S4
18009149;10.2;V  ;1;2020;BCG;2021;TLBC4304;S4
18009172;10;V  ;2;2019;BCG;2021;TLBC4304;S4
18009174;9.7;NV ;2;2020;BCG;2021;TLBC4304;S4
18009178;12;V  ;1;2019;BCG;2021;TLBC4304;S4
18009181;7.3;AC ;2;2020;BCG;2021;TLBC4304;S4
18009186;0;NRA;1;2020;BCG;2021;TLBC4304;S4
18009195;3.2;NV ;2;2020;BCG;2021;TLBC4304;S4
18009408;10;V  ;2;2019;BCG;2021;TLBC4304;S4
18009484;10;V  ;2;2020;BCG;2021;TLBC4304;S4
18009801;10;V  ;2;2020;BCG;2021;TLBC4304;S4
18009802;2.2;NV ;2;2020;BCG;2021;TLBC4304;S4
18010047;12,125;V  ;1;2020;BCG;2021;TLBC4304;S4
18010209;11.2;V  ;1;2020;BCG;2021;TLBC4304;S4
18010330;10;V  ;2;2020;BCG;2021;TLBC4304;S4
18010359;10;V  ;2;2020;BCG;2021;TLBC4304;S4
18010406;10;V  ;2;2020;BCG;2021;TLBC4304;S4
18010418;0;NRA;1;2020;BCG;2021;TLBC4304;S4
18010419;11;V  ;1;2020;BCG;2021;TLBC4304;S4
18010541;10;V  ;2;2020;BCG;2021;TLBC4304;S4
18010543;0;NRA;1;2020;BCG;2021;TLBC4304;S4
18010544;18.9;V  ;1;2019;BCG;2021;TLBC4304;S4
18010545;10;V  ;2;2020;BCG;2021;TLBC4304;S4
18010546;;;;;BCG;2021;TLBC4304;S4
18010641;10;V  ;2;2020;BCG;2021;TLBC4304;S4
18010789;10;V  ;2;2020;BCG;2021;TLBC4304;S4
18010794;19;V  ;1;2019;BCG;2021;TLBC4304;S4
18010801;0;NRA;1;2020;BCG;2021;TLBC4304;S4
18010901;12;V  ;1;2020;BCG;2021;TLBC4304;S4
18010902;5;NV ;2;2020;BCG;2021;TLBC4304;S4
18010903;;;;;BCG;2021;TLBC4304;S4
18011046;10;V  ;2;2020;BCG;2021;TLBC4304;S4
18011049;0;NRA;1;2020;BCG;2021;TLBC4304;S4
18011050;8.3;AC ;2;2020;BCG;2021;TLBC4304;S4
18011055;14.2;V  ;1;2020;BCG;2021;TLBC4304;S4
18011056;0;NRA;1;2020;BCG;2021;TLBC4304;S4
18011067;10;V  ;2;2020;BCG;2021;TLBC4304;S4
18011192;10;V  ;2;2020;BCG;2021;TLBC4304;S4
18011383;7;AC ;2;2020;BCG;2021;TLBC4304;S4
18011385;12,575;V  ;1;2020;BCG;2021;TLBC4304;S4
18011523;10;V  ;2;2020;BCG;2021;TLBC4304;S4
18011526;11.1;V  ;1;2019;BCG;2021;TLBC4304;S4
18011527;10;V  ;2;2020;BCG;2021;TLBC4304;S4
18012101;15.5;V  ;1;2020;BCG;2021;TLBC4304;S4
18012377;9.7;AC ;2;2020;BCG;2021;TLBC4304;S4
18012399;11.1;V  ;1;2020;BCG;2021;TLBC4304;S4
18012792;0;NRA;1;2020;BCG;2021;TLBC4304;S4
18013026;10,125;V  ;1;2020;BCG;2021;TLBC4304;S4
18013498;15.6;V  ;1;2019;BCG;2021;TLBC4304;S4
18013501;16;V  ;1;2019;BCG;2021;TLBC4304;S4
19000495;10;V  ;2;2020;BCG;2021;TLBC4304;S4
19000529;0;NRA;1;2020;BCG;2021;TLBC4304;S4
19000551;13.8;V  ;1;2020;BCG;2021;TLBC4304;S4
19000568;19.5;V  ;1;2020;BCG;2021;TLBC4304;S4
19000580;10.2;V  ;1;2020;BCG;2021;TLBC4304;S4
19000584;10;V  ;2;2020;BCG;2021;TLBC4304;S4
19000588;11.1;V  ;1;2020;BCG;2021;TLBC4304;S4
19000590;13.8;V  ;1;2020;BCG;2021;TLBC4304;S4
19000596;0;NRA;1;2020;BCG;2021;TLBC4304;S4
19000602;16.5;V  ;1;2020;BCG;2021;TLBC4304;S4
19000623;10;V  ;2;2020;BCG;2021;TLBC4304;S4
19000625;12,925;V  ;1;2020;BCG;2021;TLBC4304;S4
19000628;0;NRA;1;2020;BCG;2021;TLBC4304;S4
19000631;8.8;AC ;2;2020;BCG;2021;TLBC4304;S4
19000635;10;V  ;2;2020;BCG;2021;TLBC4304;S4
19000652;13.2;V  ;1;2020;BCG;2021;TLBC4304;S4
19000662;19.8;V  ;1;2020;BCG;2021;TLBC4304;S4
19000664;10;V  ;1;2020;BCG;2021;TLBC4304;S4
19000667;11.2;V  ;1;2020;BCG;2021;TLBC4304;S4
19000677;10;V  ;1;2020;BCG;2021;TLBC4304;S4
19000682;8;AC ;2;2020;BCG;2021;TLBC4304;S4
19000686;;;;;BCG;2021;TLBC4304;S4
19000728;19.5;V  ;1;2020;BCG;2021;TLBC4304;S4
19000740;7,406;AC ;2;2020;BCG;2021;TLBC4304;S4
19000741;0;NRA;1;2020;BCG;2021;TLBC4304;S4
19000751;17.5;V  ;1;2020;BCG;2021;TLBC4304;S4
19000761;12.5;V  ;1;2020;BCG;2021;TLBC4304;S4
19000768;8.3;AC ;2;2020;BCG;2021;TLBC4304;S4
19000770;10.9;V  ;1;2020;BCG;2021;TLBC4304;S4
19000777;10;V  ;2;2020;BCG;2021;TLBC4304;S4
19000778;10.5;V  ;1;2020;BCG;2021;TLBC4304;S4
19000780;10;V  ;2;2020;BCG;2021;TLBC4304;S4
19000781;15.5;V  ;1;2020;BCG;2021;TLBC4304;S4
19000786;17;V  ;1;2020;BCG;2021;TLBC4304;S4
19000787;9.5;AC ;2;2020;BCG;2021;TLBC4304;S4
19000788;;;;;BCG;2021;TLBC4304;S4
19001078;0;NRA;1;2020;BCG;2021;TLBC4304;S4
19001481;19.5;V  ;1;2020;BCG;2021;TLBC4304;S4
19001497;0;NRA;1;2020;BCG;2021;TLBC4304;S4
19001502;12.5;V  ;1;2020;BCG;2021;TLBC4304;S4
19001508;12,175;V  ;1;2020;BCG;2021;TLBC4304;S4
19001512;16;V  ;1;2020;BCG;2021;TLBC4304;S4
19001516;10;V  ;2;2020;BCG;2021;TLBC4304;S4
19001554;0;NRA;1;2020;BCG;2021;TLBC4304;S4
19001558;11.8;V  ;1;2020;BCG;2021;TLBC4304;S4
19001559;0;NRA;1;2020;BCG;2021;TLBC4304;S4
19001563;10;V  ;2;2020;BCG;2021;TLBC4304;S4
19001570;10;V  ;2;2020;BCG;2021;TLBC4304;S4
19001571;11.8;V  ;1;2020;BCG;2021;TLBC4304;S4
19001573;9.8;AC ;2;2020;BCG;2021;TLBC4304;S4
19001574;10;V  ;2;2020;BCG;2021;TLBC4304;S4
19001717;13.4;V  ;1;2020;BCG;2021;TLBC4304;S4
19001947;10.2;V  ;1;2020;BCG;2021;TLBC4304;S4
19002007;11.2;V  ;1;2020;BCG;2021;TLBC4304;S4
19002025;10.2;V  ;1;2020;BCG;2021;TLBC4304;S4
19002051;12.2;V  ;1;2020;BCG;2021;TLBC4304;S4
19002073;12.5;V  ;1;2020;BCG;2021;TLBC4304;S4
19002086;11.8;V  ;1;2020;BCG;2021;TLBC4304;S4
19002096;10;V  ;2;2020;BCG;2021;TLBC4304;S4
19002129;14.2;V  ;1;2020;BCG;2021;TLBC4304;S4
19002137;0;NRA;1;2020;BCG;2021;TLBC4304;S4
19002148;10;V  ;2;2020;BCG;2021;TLBC4304;S4
19002235;3.8;NV ;2;2020;BCG;2021;TLBC4304;S4
19002300;7;NV ;2;2020;BCG;2021;TLBC4304;S4
19002309;10;V  ;1;2020;BCG;2021;TLBC4304;S4
19002312;10;V  ;2;2020;BCG;2021;TLBC4304;S4
19002314;14;V  ;1;2020;BCG;2021;TLBC4304;S4
19002317;13.7;V  ;1;2020;BCG;2021;TLBC4304;S4
19002322;11.5;V  ;1;2020;BCG;2021;TLBC4304;S4
19002378;13.8;V  ;1;2020;BCG;2021;TLBC4304;S4
19002388;10,156;V  ;1;2020;BCG;2021;TLBC4304;S4
19002524;12.5;V  ;1;2020;BCG;2021;TLBC4304;S4
19002565;10,813;V  ;1;2020;BCG;2021;TLBC4304;S4
19002592;13.5;V  ;1;2020;BCG;2021;TLBC4304;S4
19002593;0;NRA;1;2020;BCG;2021;TLBC4304;S4
19002613;15.7;V  ;1;2020;BCG;2021;TLBC4304;S4
19002648;10,025;V  ;1;2020;BCG;2021;TLBC4304;S4
19002657;10;V  ;2;2020;BCG;2021;TLBC4304;S4
19002692;17.5;V  ;1;2020;BCG;2021;TLBC4304;S4
19002696;0;NRA;1;2020;BCG;2021;TLBC4304;S4
19002737;10.5;V  ;1;2020;BCG;2021;TLBC4304;S4
19002743;;;;;BCG;2021;TLBC4304;S4
19002790;12.5;V  ;1;2020;BCG;2021;TLBC4304;S4
19002820;8,375;AC ;2;2020;BCG;2021;TLBC4304;S4
19002826;10;V  ;2;2020;BCG;2021;TLBC4304;S4
19003023;12;V  ;1;2020;BCG;2021;TLBC4304;S4
19003024;8.8;AC ;2;2020;BCG;2021;TLBC4304;S4
19003030;2.8;NV ;2;2020;BCG;2021;TLBC4304;S4
19003036;15.2;V  ;1;2020;BCG;2021;TLBC4304;S4
19003093;15;V  ;1;2020;BCG;2021;TLBC4304;S4
19003121;;;;;BCG;2021;TLBC4304;S4
19003202;10;V  ;1;2020;BCG;2021;TLBC4304;S4
19003260;7,875;AC ;2;2020;BCG;2021;TLBC4304;S4
19003262;0;NRA;1;2020;BCG;2021;TLBC4304;S4
19003290;16.2;V  ;1;2020;BCG;2021;TLBC4304;S4
19003388;15.5;V  ;1;2020;BCG;2021;TLBC4304;S4
19003544;10;V  ;2;2020;BCG;2021;TLBC4304;S4
19003887;15;V  ;1;2020;BCG;2021;TLBC4304;S4
19003889;0;NRA;1;2020;BCG;2021;TLBC4304;S4
19003897;15.2;V  ;1;2020;BCG;2021;TLBC4304;S4
19003904;;;;;BCG;2021;TLBC4304;S4
19003927;11.8;V  ;1;2020;BCG;2021;TLBC4304;S4
19003938;10;V  ;2;2020;BCG;2021;TLBC4304;S4
19004025;;;;;BCG;2021;TLBC4304;S4
19004068;12.2;V  ;1;2020;BCG;2021;TLBC4304;S4
19004086;10;V  ;2;2020;BCG;2021;TLBC4304;S4
19004091;3.8;NV ;2;2020;BCG;2021;TLBC4304;S4
19004103;0;NRA;1;2020;BCG;2021;TLBC4304;S4
19004106;11.2;V  ;1;2020;BCG;2021;TLBC4304;S4
19004141;;;;;BCG;2021;TLBC4304;S4
19004147;13,125;V  ;1;2020;BCG;2021;TLBC4304;S4
19004170;10,344;V  ;1;2020;BCG;2021;TLBC4304;S4
19004196;10.5;V  ;1;2020;BCG;2021;TLBC4304;S4
19004201;16.2;V  ;1;2020;BCG;2021;TLBC4304;S4
19004219;14.5;V  ;1;2020;BCG;2021;TLBC4304;S4
19004241;18;V  ;1;2020;BCG;2021;TLBC4304;S4
19004252;10;V  ;1;2020;BCG;2021;TLBC4304;S4
19004268;11;V  ;1;2020;BCG;2021;TLBC4304;S4
19004273;7.1;NV ;2;2020;BCG;2021;TLBC4304;S4
19004319;3;NV ;2;2020;BCG;2021;TLBC4304;S4
19004326;5,438;NV ;2;2020;BCG;2021;TLBC4304;S4
19004333;0;NRA;1;2020;BCG;2021;TLBC4304;S4
19004340;10.8;V  ;1;2020;BCG;2021;TLBC4304;S4
19004352;6.2;NV ;2;2020;BCG;2021;TLBC4304;S4
19004368;6.2;NV ;2;2020;BCG;2021;TLBC4304;S4
19004380;;;;;BCG;2021;TLBC4304;S4
19004401;10;V  ;2;2020;BCG;2021;TLBC4304;S4
19004417;10;V  ;1;2020;BCG;2021;TLBC4304;S4
19004442;7;AC ;2;2020;BCG;2021;TLBC4304;S4
19004460;6;NV ;2;2020;BCG;2021;TLBC4304;S4
19004462;14.4;V  ;1;2020;BCG;2021;TLBC4304;S4
19004465;10;V  ;2;2020;BCG;2021;TLBC4304;S4
19004496;10;V  ;2;2020;BCG;2021;TLBC4304;S4
19004500;10;V  ;2;2020;BCG;2021;TLBC4304;S4
19004519;10,125;V  ;1;2020;BCG;2021;TLBC4304;S4
19004539;10;V  ;2;2020;BCG;2021;TLBC4304;S4
19004541;10;V  ;2;2020;BCG;2021;TLBC4304;S4
19004609;7;NV ;2;2020;BCG;2021;TLBC4304;S4
19004636;10;V  ;1;2020;BCG;2021;TLBC4304;S4
19004804;10;V  ;2;2020;BCG;2021;TLBC4304;S4
19004810;12,719;V  ;1;2020;BCG;2021;TLBC4304;S4
19004842;13.5;V  ;1;2020;BCG;2021;TLBC4304;S4
19004858;10;V  ;2;2020;BCG;2021;TLBC4304;S4
19004874;17.8;V  ;1;2020;BCG;2021;TLBC4304;S4
19004883;15.3;V  ;1;2020;BCG;2021;TLBC4304;S4
19004934;16.5;V  ;1;2020;BCG;2021;TLBC4304;S4
19004940;10,031;V  ;1;2020;BCG;2021;TLBC4304;S4
19004955;10;V  ;1;2020;BCG;2021;TLBC4304;S4
19004970;12,219;V  ;1;2020;BCG;2021;TLBC4304;S4
19004980;12;V  ;1;2020;BCG;2021;TLBC4304;S4
19004998;10.5;V  ;1;2020;BCG;2021;TLBC4304;S4
19005020;10;V  ;2;2020;BCG;2021;TLBC4304;S4
19005042;16.5;V  ;1;2020;BCG;2021;TLBC4304;S4
19005067;0;NRA;1;2020;BCG;2021;TLBC4304;S4
19005073;9,063;AC ;2;2020;BCG;2021;TLBC4304;S4
19005084;7,125;AC ;2;2020;BCG;2021;TLBC4304;S4
19005095;11,625;V  ;1;2020;BCG;2021;TLBC4304;S4
19005108;0;NRA;1;2020;BCG;2021;TLBC4304;S4
12011598;10;V  ;2;2016;BCG;2021;TLBC4404;S4
13012469;17;V  ;1;2019;BCG;2021;TLBC4404;S4
13012823;13.5;V  ;1;2015;BCG;2021;TLBC4404;S4
13014984;0;NRA;1;2020;BCG;2021;TLBC4404;S4
14000415;8;AC ;2;2016;BCG;2021;TLBC4404;S4
14007110;10;V  ;2;2017;BCG;2021;TLBC4404;S4
15000165;;;;;BCG;2021;TLBC4404;S4
15000254;9;AC ;2;2019;BCG;2021;TLBC4404;S4
15000255;10;V  ;2;2020;BCG;2021;TLBC4404;S4
15000325;0;NRA;1;2020;BCG;2021;TLBC4404;S4
15000369;;;;;BCG;2021;TLBC4404;S4
15000378;0;NRA;1;2020;BCG;2021;TLBC4404;S4
15001005;10;V  ;2;2018;BCG;2021;TLBC4404;S4
15001076;16.5;V  ;1;2019;BCG;2021;TLBC4404;S4
15003215;10;V  ;2;2020;BCG;2021;TLBC4404;S4
15005062;0;NRA;1;2020;BCG;2021;TLBC4404;S4
15005599;0;NRA;1;2020;BCG;2021;TLBC4404;S4
15005732;;;;;BCG;2021;TLBC4404;S4
15005745;12;V  ;1;2019;BCG;2021;TLBC4404;S4
16000053;10;V  ;2;2020;BCG;2021;TLBC4404;S4
16000092;10;V  ;2;2018;BCG;2021;TLBC4404;S4
16000128;0;NRA;1;2020;BCG;2021;TLBC4404;S4
16000176;11.5;V  ;1;2019;BCG;2021;TLBC4404;S4
16000182;0;NRA;1;2020;BCG;2021;TLBC4404;S4
16000268;10.2;V  ;1;2019;BCG;2021;TLBC4404;S4
16000683;0;NRA;1;2020;BCG;2021;TLBC4404;S4
16000815;10;V  ;1;2020;BCG;2021;TLBC4404;S4
16000840;0;NRA;1;2020;BCG;2021;TLBC4404;S4
16000875;15.5;V  ;1;2019;BCG;2021;TLBC4404;S4
16000896;10;V  ;2;2018;BCG;2021;TLBC4404;S4
16001022;13.5;V  ;1;2019;BCG;2021;TLBC4404;S4
16001160;14;V  ;1;2019;BCG;2021;TLBC4404;S4
16001456;10;V  ;2;2018;BCG;2021;TLBC4404;S4
16001472;10;V  ;1;2019;BCG;2021;TLBC4404;S4
16001664;10;V  ;1;2020;BCG;2021;TLBC4404;S4
16002645;11;V  ;1;2019;BCG;2021;TLBC4404;S4
16004450;10;V  ;1;2020;BCG;2021;TLBC4404;S4
16004640;0;NRA;1;2020;BCG;2021;TLBC4404;S4
16005950;0;NRA;1;2020;BCG;2021;TLBC4404;S4
16006059;11.2;V  ;1;2019;BCG;2021;TLBC4404;S4
16008684;10;V  ;2;2018;BCG;2021;TLBC4404;S4
17000122;10;V  ;1;2020;BCG;2021;TLBC4404;S4
17002219;12;V  ;1;2019;BCG;2021;TLBC4404;S4
17002453;11.8;V  ;1;2019;BCG;2021;TLBC4404;S4
17002541;14.5;V  ;1;2019;BCG;2021;TLBC4404;S4
17002558;10;V  ;2;2020;BCG;2021;TLBC4404;S4
17003102;13.5;V  ;1;2019;BCG;2021;TLBC4404;S4
17003303;10;V  ;2;2020;BCG;2021;TLBC4404;S4
17004303;;;;;BCG;2021;TLBC4404;S4
17004847;;;;;BCG;2021;TLBC4404;S4
17004850;0;NRA;1;2020;BCG;2021;TLBC4404;S4
17004852;15.5;V  ;1;2019;BCG;2021;TLBC4404;S4
17004892;0;NRA;1;2020;BCG;2021;TLBC4404;S4
17005130;10;V  ;1;2020;BCG;2021;TLBC4404;S4
17005196;;;;;BCG;2021;TLBC4404;S4
17005235;0;NRA;1;2020;BCG;2021;TLBC4404;S4
17005274;0;NRA;1;2020;BCG;2021;TLBC4404;S4
17005286;10;V  ;1;2020;BCG;2021;TLBC4404;S4
17005290;16.5;V  ;1;2019;BCG;2021;TLBC4404;S4
17005294;;;;;BCG;2021;TLBC4404;S4
17005334;13;V  ;1;2019;BCG;2021;TLBC4404;S4
17005369;0;NRA;1;2020;BCG;2021;TLBC4404;S4
17005374;10;V  ;1;2019;BCG;2021;TLBC4404;S4
17005433;;;;;BCG;2021;TLBC4404;S4
17005445;10;V  ;2;2019;BCG;2021;TLBC4404;S4
17005485;0;NRA;1;2020;BCG;2021;TLBC4404;S4
17005491;;;;;BCG;2021;TLBC4404;S4
17005503;10.5;V  ;1;2019;BCG;2021;TLBC4404;S4
17005516;10;V  ;1;2020;BCG;2021;TLBC4404;S4
17005617;11.5;V  ;1;2019;BCG;2021;TLBC4404;S4
17005624;0;NRA;1;2020;BCG;2021;TLBC4404;S4
17005654;12.2;V  ;1;2019;BCG;2021;TLBC4404;S4
17005665;16.5;V  ;1;2019;BCG;2021;TLBC4404;S4
17005671;12;V  ;1;2020;BCG;2021;TLBC4404;S4
17005683;14.5;V  ;1;2019;BCG;2021;TLBC4404;S4
17005707;16;V  ;1;2019;BCG;2021;TLBC4404;S4
17005710;10;V  ;2;2020;BCG;2021;TLBC4404;S4
17005716;12.5;V  ;1;2019;BCG;2021;TLBC4404;S4
17005719;11;V  ;1;2019;BCG;2021;TLBC4404;S4
17005722;10;V  ;1;2020;BCG;2021;TLBC4404;S4
17005766;0;NRA;1;2020;BCG;2021;TLBC4404;S4
17005814;10;V  ;2;2019;BCG;2021;TLBC4404;S4
17005817;16;V  ;1;2019;BCG;2021;TLBC4404;S4
17005841;10;V  ;2;2020;BCG;2021;TLBC4404;S4
17005842;10;V  ;2;2020;BCG;2021;TLBC4404;S4
17005856;0;NRA;1;2020;BCG;2021;TLBC4404;S4
17005864;11.5;V  ;1;2019;BCG;2021;TLBC4404;S4
17005882;5;NV ;2;2020;BCG;2021;TLBC4404;S4
17005897;10;V  ;2;2020;BCG;2021;TLBC4404;S4
17005898;11;V  ;1;2020;BCG;2021;TLBC4404;S4
17005921;12;V  ;1;2020;BCG;2021;TLBC4404;S4
17005948;10;V  ;2;2019;BCG;2021;TLBC4404;S4
17006031;10;V  ;1;2020;BCG;2021;TLBC4404;S4
17006036;0;NRA;1;2020;BCG;2021;TLBC4404;S4
17006084;0;NRA;1;2020;BCG;2021;TLBC4404;S4
17006087;10;V  ;2;2019;BCG;2021;TLBC4404;S4
17006093;8.2;AC ;2;2018;BCG;2021;TLBC4404;S4
17006102;13;V  ;1;2019;BCG;2021;TLBC4404;S4
17006104;;;;;BCG;2021;TLBC4404;S4
17006115;10.5;V  ;1;2018;BCG;2021;TLBC4404;S4
17006121;10;V  ;2;2019;BCG;2021;TLBC4404;S4
17006248;14.5;V  ;1;2019;BCG;2021;TLBC4404;S4
17006303;13.5;V  ;1;2019;BCG;2021;TLBC4404;S4
17006320;10;V  ;2;2019;BCG;2021;TLBC4404;S4
17006983;13.5;V  ;1;2019;BCG;2021;TLBC4404;S4
17007122;10;V  ;2;2020;BCG;2021;TLBC4404;S4
17007672;10;V  ;2;2020;BCG;2021;TLBC4404;S4
17007674;11;V  ;1;2019;BCG;2021;TLBC4404;S4
17008735;0;NRA;1;2020;BCG;2021;TLBC4404;S4
17009909;10;V  ;2;2020;BCG;2021;TLBC4404;S4
17011785;0;NRA;1;2020;BCG;2021;TLBC4404;S4
18001839;;;;;BCG;2021;TLBC4404;S4
18001989;14;V  ;1;2019;BCG;2021;TLBC4404;S4
18002080;15;V  ;1;2019;BCG;2021;TLBC4404;S4
18002165;13.5;V  ;1;2019;BCG;2021;TLBC4404;S4
18002319;15;V  ;1;2019;BCG;2021;TLBC4404;S4
18002331;12;V  ;1;2020;BCG;2021;TLBC4404;S4
18002363;14;V  ;1;2019;BCG;2021;TLBC4404;S4
18002366;10;V  ;2;2020;BCG;2021;TLBC4404;S4
18002372;14.5;V  ;1;2019;BCG;2021;TLBC4404;S4
18002374;13;V  ;1;2020;BCG;2021;TLBC4404;S4
18002394;10;V  ;1;2019;BCG;2021;TLBC4404;S4
18002395;10;V  ;2;2020;BCG;2021;TLBC4404;S4
