COD_ETU;Note : TLMI1204;RÃ©sultat : TLMI1204;Session : TLMI1204;AnnÃ©e : TLMI1204;Filière;Année;Module;Semestre
18010788;10;V  ;2;2018;MIP;2020;TLMI1204;S1
18010888;9.4;AC ;2;2020;MIP;2020;TLMI1204;S1
18011062;10;V  ;2;2020;MIP;2020;TLMI1204;S1
18011548;10;V  ;2;2018;MIP;2020;TLMI1204;S1
18011549;7.5;NV ;2;2020;MIP;2020;TLMI1204;S1
18011567;10;V  ;1;2018;MIP;2020;TLMI1204;S1
18011568;10;V  ;1;2018;MIP;2020;TLMI1204;S1
18011569;10;V  ;2;2018;MIP;2020;TLMI1204;S1
19000620;0;NRA;1;2020;MIP;2020;TLMI1204;S1
19000875;10;V  ;1;2019;MIP;2020;TLMI1204;S1
19001254;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19001272;0;NRA;1;2020;MIP;2020;TLMI1204;S1
19001307;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19001385;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19001487;0;NRA;1;2020;MIP;2020;TLMI1204;S1
19002804;0;NRA;1;2020;MIP;2020;TLMI1204;S1
19003213;10;V  ;1;2020;MIP;2020;TLMI1204;S1
19003332;11;V  ;1;2020;MIP;2020;TLMI1204;S1
19003344;9.5;NV ;2;2020;MIP;2020;TLMI1204;S1
19003667;11;V  ;1;2020;MIP;2020;TLMI1204;S1
19003675;0;NRA;1;2020;MIP;2020;TLMI1204;S1
19004101;6;NV ;2;2020;MIP;2020;TLMI1204;S1
19004113;12.8;V  ;1;2019;MIP;2020;TLMI1204;S1
19004130;8;NV ;2;2020;MIP;2020;TLMI1204;S1
19004155;10.5;V  ;1;2020;MIP;2020;TLMI1204;S1
19004265;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19004300;10.5;V  ;1;2020;MIP;2020;TLMI1204;S1
19004362;10.5;V  ;1;2020;MIP;2020;TLMI1204;S1
19004428;11;V  ;1;2020;MIP;2020;TLMI1204;S1
19004488;0;NRA;1;2020;MIP;2020;TLMI1204;S1
19004494;8;NV ;2;2020;MIP;2020;TLMI1204;S1
19004507;0;NRA;1;2020;MIP;2020;TLMI1204;S1
19004512;10;V  ;1;2020;MIP;2020;TLMI1204;S1
19004513;11;V  ;1;2020;MIP;2020;TLMI1204;S1
19004514;10;V  ;1;2020;MIP;2020;TLMI1204;S1
19004532;7.5;AC ;2;2019;MIP;2020;TLMI1204;S1
19004534;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19004543;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19004545;7.5;NV ;2;2020;MIP;2020;TLMI1204;S1
19004730;0;NRA;1;2020;MIP;2020;TLMI1204;S1
19004741;10,125;V  ;1;2019;MIP;2020;TLMI1204;S1
19004803;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19004823;9;AC ;2;2020;MIP;2020;TLMI1204;S1
19004838;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19004860;13;V  ;1;2020;MIP;2020;TLMI1204;S1
19004908;11.5;V  ;1;2020;MIP;2020;TLMI1204;S1
19004935;10.5;V  ;1;2020;MIP;2020;TLMI1204;S1
19005032;3;NV ;2;2020;MIP;2020;TLMI1204;S1
19005039;6.5;NV ;2;2020;MIP;2020;TLMI1204;S1
19005059;11.2;V  ;1;2019;MIP;2020;TLMI1204;S1
19005102;10;V  ;1;2020;MIP;2020;TLMI1204;S1
19005152;9.5;NV ;2;2020;MIP;2020;TLMI1204;S1
19005372;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19005514;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19006058;10.5;V  ;1;2020;MIP;2020;TLMI1204;S1
19006207;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19006776;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19007176;6.5;NV ;2;2020;MIP;2020;TLMI1204;S1
19007752;14;V  ;1;2020;MIP;2020;TLMI1204;S1
19007988;12.5;V  ;1;2020;MIP;2020;TLMI1204;S1
19007990;11.5;V  ;1;2020;MIP;2020;TLMI1204;S1
19008174;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19008870;4;NV ;2;2020;MIP;2020;TLMI1204;S1
19008962;8.5;AC ;2;2020;MIP;2020;TLMI1204;S1
19009100;4;NV ;2;2020;MIP;2020;TLMI1204;S1
19009105;11;V  ;1;2020;MIP;2020;TLMI1204;S1
19009167;10;V  ;1;2020;MIP;2020;TLMI1204;S1
19009291;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19009335;12.5;V  ;1;2020;MIP;2020;TLMI1204;S1
19009385;8;NV ;2;2020;MIP;2020;TLMI1204;S1
19009386;11.5;V  ;1;2020;MIP;2020;TLMI1204;S1
19009395;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19009570;0;NRA;1;2020;MIP;2020;TLMI1204;S1
19009584;0;NRA;1;2020;MIP;2020;TLMI1204;S1
19009592;10;V  ;1;2020;MIP;2020;TLMI1204;S1
19009598;0;NRA;1;2020;MIP;2020;TLMI1204;S1
19009629;8;NV ;2;2020;MIP;2020;TLMI1204;S1
19009647;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19009734;10,125;V  ;1;2019;MIP;2020;TLMI1204;S1
19009735;3;NV ;2;2020;MIP;2020;TLMI1204;S1
19009737;0;NRA;1;2020;MIP;2020;TLMI1204;S1
19009738;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19009741;6;NV ;2;2020;MIP;2020;TLMI1204;S1
19009852;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19009972;5.5;NV ;2;2020;MIP;2020;TLMI1204;S1
19010172;5;NV ;2;2020;MIP;2020;TLMI1204;S1
19010282;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19010283;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19010289;7.5;NV ;2;2020;MIP;2020;TLMI1204;S1
19010294;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19010296;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19010297;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19010509;12;V  ;1;2020;MIP;2020;TLMI1204;S1
19010543;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19010606;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19010781;0;NRA;1;2020;MIP;2020;TLMI1204;S1
19010791;11.5;V  ;1;2020;MIP;2020;TLMI1204;S1
19010798;7;NV ;2;2020;MIP;2020;TLMI1204;S1
19010801;0;NRA;1;2020;MIP;2020;TLMI1204;S1
19010802;0;NRA;1;2020;MIP;2020;TLMI1204;S1
19010803;8.5;NV ;2;2020;MIP;2020;TLMI1204;S1
19010805;0;NRA;1;2020;MIP;2020;TLMI1204;S1
19010806;5;NV ;2;2020;MIP;2020;TLMI1204;S1
19010807;11;V  ;1;2020;MIP;2020;TLMI1204;S1
19010812;0;NRA;1;2020;MIP;2020;TLMI1204;S1
19010810;9;NV ;2;2020;MIP;2020;TLMI1204;S1
19010811;10.5;V  ;1;2020;MIP;2020;TLMI1204;S1
19010813;8.5;AC ;2;2020;MIP;2020;TLMI1204;S1
19010815;11;V  ;1;2020;MIP;2020;TLMI1204;S1
19010817;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19010823;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19010824;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19010830;9.5;AC ;2;2020;MIP;2020;TLMI1204;S1
19010833;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19010834;8.5;NV ;2;2020;MIP;2020;TLMI1204;S1
19010835;0;NRA;1;2020;MIP;2020;TLMI1204;S1
19010836;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19010837;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19010838;6;NV ;2;2020;MIP;2020;TLMI1204;S1
19010909;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19010920;11.5;V  ;1;2020;MIP;2020;TLMI1204;S1
19010936;13.5;V  ;1;2020;MIP;2020;TLMI1204;S1
19010944;0;NRA;1;2020;MIP;2020;TLMI1204;S1
19010945;10.5;V  ;1;2020;MIP;2020;TLMI1204;S1
19010947;4;NV ;2;2020;MIP;2020;TLMI1204;S1
19010948;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19010949;8;NV ;2;2020;MIP;2020;TLMI1204;S1
19010956;10;V  ;1;2019;MIP;2020;TLMI1204;S1
19010970;0;NRA;1;2020;MIP;2020;TLMI1204;S1
19010971;10,125;V  ;1;2019;MIP;2020;TLMI1204;S1
19010973;10;V  ;1;2019;MIP;2020;TLMI1204;S1
19011089;6;NV ;2;2020;MIP;2020;TLMI1204;S1
19011106;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19011220;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19011236;10.5;V  ;1;2020;MIP;2020;TLMI1204;S1
19011480;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19011788;8;AC ;2;2020;MIP;2020;TLMI1204;S1
19011807;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19011809;11;V  ;1;2020;MIP;2020;TLMI1204;S1
19011810;10.2;V  ;1;2019;MIP;2020;TLMI1204;S1
19011926;8.5;AC ;2;2020;MIP;2020;TLMI1204;S1
19012036;10;V  ;2;2019;MIP;2020;TLMI1204;S1
19012278;4;NV ;2;2020;MIP;2020;TLMI1204;S1
19012279;10;V  ;1;2020;MIP;2020;TLMI1204;S1
19012582;10;V  ;2;2019;MIP;2020;TLMI1204;S1
20000038;9.5;NV ;2;2020;MIP;2020;TLMI1204;S1
20000043;9.5;AC ;2;2020;MIP;2020;TLMI1204;S1
20000061;10;V  ;1;2020;MIP;2020;TLMI1204;S1
20000064;12;V  ;1;2020;MIP;2020;TLMI1204;S1
20000096;8;AC ;2;2020;MIP;2020;TLMI1204;S1
20000111;12.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20000114;9;NV ;2;2020;MIP;2020;TLMI1204;S1
20000116;0;NRA;1;2020;MIP;2020;TLMI1204;S1
20000132;8.7;AC ;2;2020;MIP;2020;TLMI1204;S1
20000133;10;V  ;1;2020;MIP;2020;TLMI1204;S1
20000134;11;V  ;1;2020;MIP;2020;TLMI1204;S1
20000143;10.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20000159;6.5;NV ;2;2020;MIP;2020;TLMI1204;S1
20000161;12;V  ;1;2020;MIP;2020;TLMI1204;S1
20000162;12;V  ;1;2020;MIP;2020;TLMI1204;S1
20000212;13;V  ;1;2020;MIP;2020;TLMI1204;S1
20000214;0;NRA;1;2020;MIP;2020;TLMI1204;S1
20000225;9.5;NV ;2;2020;MIP;2020;TLMI1204;S1
20000226;11;V  ;1;2020;MIP;2020;TLMI1204;S1
20000227;5.5;NV ;2;2020;MIP;2020;TLMI1204;S1
20000229;9;NV ;2;2020;MIP;2020;TLMI1204;S1
20000232;0;NRA;1;2020;MIP;2020;TLMI1204;S1
20000242;9;AC ;2;2020;MIP;2020;TLMI1204;S1
20000243;12.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20000256;9.5;AC ;2;2020;MIP;2020;TLMI1204;S1
20000348;0;NRA;1;2020;MIP;2020;TLMI1204;S1
20000891;9;NV ;2;2020;MIP;2020;TLMI1204;S1
20000969;10.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20000970;10.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20000972;12.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20000974;9.5;AC ;2;2020;MIP;2020;TLMI1204;S1
20000977;11.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20000981;0;NRA;1;2020;MIP;2020;TLMI1204;S1
20000982;12;V  ;1;2020;MIP;2020;TLMI1204;S1
20000998;8;AC ;2;2020;MIP;2020;TLMI1204;S1
20001090;11.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20001093;12.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20001095;7.5;NV ;2;2020;MIP;2020;TLMI1204;S1
20001097;12;V  ;1;2020;MIP;2020;TLMI1204;S1
20001164;11;V  ;1;2020;MIP;2020;TLMI1204;S1
20001168;9.5;NV ;2;2020;MIP;2020;TLMI1204;S1
20001176;15.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20001179;11.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20001245;13;V  ;1;2020;MIP;2020;TLMI1204;S1
20001248;17;V  ;1;2020;MIP;2020;TLMI1204;S1
20001252;10.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20001255;11.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20001258;13;V  ;1;2020;MIP;2020;TLMI1204;S1
20001262;10.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20001369;11;V  ;1;2020;MIP;2020;TLMI1204;S1
20001376;10.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20001377;9.5;AC ;2;2020;MIP;2020;TLMI1204;S1
20001381;9.5;AC ;2;2020;MIP;2020;TLMI1204;S1
20001385;13;V  ;1;2020;MIP;2020;TLMI1204;S1
20001407;12;V  ;1;2020;MIP;2020;TLMI1204;S1
20001410;0;NRA;1;2020;MIP;2020;TLMI1204;S1
20001411;0;NRA;1;2020;MIP;2020;TLMI1204;S1
20001412;0;NRA;1;2020;MIP;2020;TLMI1204;S1
20001413;13.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20001414;13;V  ;1;2020;MIP;2020;TLMI1204;S1
20001415;8;AC ;2;2020;MIP;2020;TLMI1204;S1
20001416;11;V  ;1;2020;MIP;2020;TLMI1204;S1
20001463;11.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20001467;11.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20001470;9;NV ;2;2020;MIP;2020;TLMI1204;S1
20001473;10;V  ;1;2020;MIP;2020;TLMI1204;S1
20001476;13;V  ;1;2020;MIP;2020;TLMI1204;S1
20001567;10.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20001637;0;NRA;1;2020;MIP;2020;TLMI1204;S1
20001640;10.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20001718;10.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20001746;12;V  ;1;2020;MIP;2020;TLMI1204;S1
20001777;10;V  ;1;2020;MIP;2020;TLMI1204;S1
20001779;0;NRA;1;2020;MIP;2020;TLMI1204;S1
20001782;11;V  ;1;2020;MIP;2020;TLMI1204;S1
20001783;9.5;AC ;2;2020;MIP;2020;TLMI1204;S1
20001785;8;NV ;2;2020;MIP;2020;TLMI1204;S1
20001786;13;V  ;1;2020;MIP;2020;TLMI1204;S1
20001787;11;V  ;1;2020;MIP;2020;TLMI1204;S1
20001789;7;AC ;2;2020;MIP;2020;TLMI1204;S1
20001790;7.5;AC ;2;2020;MIP;2020;TLMI1204;S1
20001792;12;V  ;1;2020;MIP;2020;TLMI1204;S1
20001793;9.5;NV ;2;2020;MIP;2020;TLMI1204;S1
20001794;7.5;NV ;2;2020;MIP;2020;TLMI1204;S1
20001795;8.5;NV ;2;2020;MIP;2020;TLMI1204;S1
20001883;10.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20001891;9.5;NV ;2;2020;MIP;2020;TLMI1204;S1
20001893;11;V  ;1;2020;MIP;2020;TLMI1204;S1
20001898;0;NRA;1;2020;MIP;2020;TLMI1204;S1
20003551;10.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20003554;5;NV ;2;2020;MIP;2020;TLMI1204;S1
20003670;4.5;NV ;2;2020;MIP;2020;TLMI1204;S1
20003818;12;V  ;1;2020;MIP;2020;TLMI1204;S1
20007032;8;NV ;2;2020;MIP;2020;TLMI1204;S1
20007950;12.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20007966;11.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20007991;10;V  ;1;2020;MIP;2020;TLMI1204;S1
20008024;11;V  ;1;2020;MIP;2020;TLMI1204;S1
20008051;10.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20008090;9.5;NV ;2;2020;MIP;2020;TLMI1204;S1
20008105;10.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20008118;14;V  ;1;2020;MIP;2020;TLMI1204;S1
20008128;8.5;NV ;2;2020;MIP;2020;TLMI1204;S1
20008138;8;NV ;2;2020;MIP;2020;TLMI1204;S1
20008170;8.5;AC ;2;2020;MIP;2020;TLMI1204;S1
20008192;12;V  ;1;2020;MIP;2020;TLMI1204;S1
20008208;8;AC ;2;2020;MIP;2020;TLMI1204;S1
20008238;9;AC ;2;2020;MIP;2020;TLMI1204;S1
20008250;15.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20008267;0;NRA;1;2020;MIP;2020;TLMI1204;S1
20008477;8.5;AC ;2;2020;MIP;2020;TLMI1204;S1
20008871;10.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20008874;11.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20008875;9.5;NV ;2;2020;MIP;2020;TLMI1204;S1
20008990;0;NRA;1;2020;MIP;2020;TLMI1204;S1
20009171;8.5;AC ;2;2020;MIP;2020;TLMI1204;S1
20009305;5.5;NV ;2;2020;MIP;2020;TLMI1204;S1
20009884;9;AC ;2;2020;MIP;2020;TLMI1204;S1
20010304;13;V  ;1;2020;MIP;2020;TLMI1204;S1
20010632;9.5;NV ;2;2020;MIP;2020;TLMI1204;S1
20010643;10.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20010835;9;NV ;2;2020;MIP;2020;TLMI1204;S1
20010999;0;NRA;1;2020;MIP;2020;TLMI1204;S1
20011067;10.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20011069;10.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20011070;11;V  ;1;2020;MIP;2020;TLMI1204;S1
20011088;8;AC ;2;2020;MIP;2020;TLMI1204;S1
20011408;11;V  ;1;2020;MIP;2020;TLMI1204;S1
20011409;0;NRA;1;2020;MIP;2020;TLMI1204;S1
20011472;13;V  ;1;2020;MIP;2020;TLMI1204;S1
20011474;11.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20011476;12;V  ;1;2020;MIP;2020;TLMI1204;S1
20011480;12;V  ;1;2020;MIP;2020;TLMI1204;S1
20011487;10;V  ;1;2020;MIP;2020;TLMI1204;S1
20011488;12.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20011489;11.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20011490;4.5;NV ;2;2020;MIP;2020;TLMI1204;S1
20011492;10.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20011493;11;V  ;1;2020;MIP;2020;TLMI1204;S1
20011494;0;NRA;1;2020;MIP;2020;TLMI1204;S1
20011495;12.5;V  ;1;2020;MIP;2020;TLMI1204;S1
20011561;14;V  ;1;2020;MIP;2020;TLMI1204;S1
20011567;0;NRA;1;2020;MIP;2020;TLMI1204;S1
20011568;3;NV ;2;2020;MIP;2020;TLMI1204;S1
20011570;9;NV ;2;2020;MIP;2020;TLMI1204;S1
20011573;5.5;NV ;2;2020;MIP;2020;TLMI1204;S1
20011575;9.5;NV ;2;2020;MIP;2020;TLMI1204;S1
20011576;9.5;NV ;2;2020;MIP;2020;TLMI1204;S1
20011577;11;V  ;1;2020;MIP;2020;TLMI1204;S1
20011801;0;NRA;1;2020;MIP;2020;TLMI1204;S1
20011805;7;NV ;2;2020;MIP;2020;TLMI1204;S1
20011817;7.5;AC ;2;2020;MIP;2020;TLMI1204;S1
20013533;4.5;NV ;2;2020;MIP;2020;TLMI1204;S1
16001328;10;V  ;1;2016;MIP;2020;TLMI1604;S1
16001999;11.8;V  ;1;2016;MIP;2020;TLMI1604;S1
16002056;13.5;V  ;1;2016;MIP;2020;TLMI1604;S1
16005554;14;V  ;1;2016;MIP;2020;TLMI1604;S1
17000924;15,875;V  ;1;2017;MIP;2020;TLMI1604;S1
17002059;11;V  ;1;2018;MIP;2020;TLMI1604;S1
17002457;14.5;V  ;1;2017;MIP;2020;TLMI1604;S1
17006009;13.8;V  ;1;2017;MIP;2020;TLMI1604;S1
17006196;10;V  ;2;2017;MIP;2020;TLMI1604;S1
17006200;10.5;V  ;1;2017;MIP;2020;TLMI1604;S1
17006271;17,125;V  ;1;2017;MIP;2020;TLMI1604;S1
17006394;13,375;V  ;1;2017;MIP;2020;TLMI1604;S1
17006401;11,625;V  ;1;2017;MIP;2020;TLMI1604;S1
17006419;12,875;V  ;1;2017;MIP;2020;TLMI1604;S1
17006632;0;NRA;1;2020;MIP;2020;TLMI1604;S1
17006758;0;NRA;1;2020;MIP;2020;TLMI1604;S1
18000739;0;NRA;1;2020;MIP;2020;TLMI1604;S1
18003890;14;V  ;1;2018;MIP;2020;TLMI1604;S1
18004287;13.2;V  ;1;2018;MIP;2020;TLMI1604;S1
18004337;13;V  ;1;2018;MIP;2020;TLMI1604;S1
18004424;16;V  ;1;2018;MIP;2020;TLMI1604;S1
18004433;0;NRA;1;2020;MIP;2020;TLMI1604;S1
18004480;12,125;V  ;1;2018;MIP;2020;TLMI1604;S1
18004557;12;V  ;1;2018;MIP;2020;TLMI1604;S1
18004840;16;V  ;1;2018;MIP;2020;TLMI1604;S1
18004952;12;V  ;1;2018;MIP;2020;TLMI1604;S1
18005070;15;V  ;1;2018;MIP;2020;TLMI1604;S1
18005354;12;V  ;1;2018;MIP;2020;TLMI1604;S1
18005401;13;V  ;1;2018;MIP;2020;TLMI1604;S1
18005409;15;V  ;1;2018;MIP;2020;TLMI1604;S1
18005479;15;V  ;1;2018;MIP;2020;TLMI1604;S1
18005750;12,375;V  ;1;2019;MIP;2020;TLMI1604;S1
18005756;16,125;V  ;1;2018;MIP;2020;TLMI1604;S1
18005764;13.5;V  ;1;2018;MIP;2020;TLMI1604;S1
18005940;10.5;V  ;1;2018;MIP;2020;TLMI1604;S1
18006059;16;V  ;1;2018;MIP;2020;TLMI1604;S1
18006184;13;V  ;1;2018;MIP;2020;TLMI1604;S1
18006186;11;V  ;1;2018;MIP;2020;TLMI1604;S1
18006205;14;V  ;1;2018;MIP;2020;TLMI1604;S1
18006208;11,375;V  ;1;2018;MIP;2020;TLMI1604;S1
18006210;17;V  ;1;2018;MIP;2020;TLMI1604;S1
18006212;10;V  ;2;2018;MIP;2020;TLMI1604;S1
18006213;10;V  ;1;2018;MIP;2020;TLMI1604;S1
18006217;10;V  ;1;2018;MIP;2020;TLMI1604;S1
18006223;11;V  ;1;2018;MIP;2020;TLMI1604;S1
18007298;13;V  ;1;2018;MIP;2020;TLMI1604;S1
18007401;13;V  ;1;2019;MIP;2020;TLMI1604;S1
18007617;13;V  ;1;2018;MIP;2020;TLMI1604;S1
18008043;0;NRA;1;2020;MIP;2020;TLMI1604;S1
18008966;12;V  ;1;2018;MIP;2020;TLMI1604;S1
18009010;16;V  ;1;2018;MIP;2020;TLMI1604;S1
18009015;0;NRA;1;2020;MIP;2020;TLMI1604;S1
18009016;14;V  ;1;2018;MIP;2020;TLMI1604;S1
18009020;15;V  ;1;2018;MIP;2020;TLMI1604;S1
18009029;14,125;V  ;1;2018;MIP;2020;TLMI1604;S1
18009031;10,625;V  ;1;2018;MIP;2020;TLMI1604;S1
18009154;11;V  ;1;2018;MIP;2020;TLMI1604;S1
18009159;14.5;V  ;1;2018;MIP;2020;TLMI1604;S1
18009169;10;V  ;2;2020;MIP;2020;TLMI1604;S1
18009212;12;V  ;1;2018;MIP;2020;TLMI1604;S1
18010364;13;V  ;1;2018;MIP;2020;TLMI1604;S1
18010372;13;V  ;1;2018;MIP;2020;TLMI1604;S1
18010519;12;V  ;1;2018;MIP;2020;TLMI1604;S1
18010520;16,375;V  ;1;2018;MIP;2020;TLMI1604;S1
18010525;10;V  ;2;2018;MIP;2020;TLMI1604;S1
18010547;11;V  ;1;2018;MIP;2020;TLMI1604;S1
18010738;14;V  ;1;2019;MIP;2020;TLMI1604;S1
18010750;14;V  ;1;2018;MIP;2020;TLMI1604;S1
18010765;11.8;V  ;1;2018;MIP;2020;TLMI1604;S1
18010770;13,875;V  ;1;2018;MIP;2020;TLMI1604;S1
18010771;0;NRA;1;2020;MIP;2020;TLMI1604;S1
18010778;13,375;V  ;1;2018;MIP;2020;TLMI1604;S1
18010788;10.8;V  ;1;2018;MIP;2020;TLMI1604;S1
18010888;10;V  ;1;2018;MIP;2020;TLMI1604;S1
18011062;10;V  ;2;2018;MIP;2020;TLMI1604;S1
18011548;10;V  ;2;2018;MIP;2020;TLMI1604;S1
18011549;10;V  ;2;2018;MIP;2020;TLMI1604;S1
18011567;10;V  ;2;2018;MIP;2020;TLMI1604;S1
18011568;10;V  ;1;2018;MIP;2020;TLMI1604;S1
18011569;11;V  ;1;2018;MIP;2020;TLMI1604;S1
19000620;0;NRA;1;2020;MIP;2020;TLMI1604;S1
19000875;12,375;V  ;1;2019;MIP;2020;TLMI1604;S1
19001254;14,875;V  ;1;2019;MIP;2020;TLMI1604;S1
19001272;0;NRA;1;2020;MIP;2020;TLMI1604;S1
19001307;11,875;V  ;1;2019;MIP;2020;TLMI1604;S1
19001385;10;V  ;2;2019;MIP;2020;TLMI1604;S1
19001487;0;NRA;1;2020;MIP;2020;TLMI1604;S1
19002804;10;V  ;2;2019;MIP;2020;TLMI1604;S1
19003213;13;V  ;1;2019;MIP;2020;TLMI1604;S1
19003332;14;V  ;1;2020;MIP;2020;TLMI1604;S1
19003344;14.5;V  ;1;2020;MIP;2020;TLMI1604;S1
19003667;11,125;V  ;1;2019;MIP;2020;TLMI1604;S1
19003675;0;NRA;1;2020;MIP;2020;TLMI1604;S1
19004101;11.2;V  ;1;2019;MIP;2020;TLMI1604;S1
19004113;14,875;V  ;1;2019;MIP;2020;TLMI1604;S1
19004130;11;V  ;1;2019;MIP;2020;TLMI1604;S1
19004155;13.2;V  ;1;2019;MIP;2020;TLMI1604;S1
19004265;10;V  ;2;2019;MIP;2020;TLMI1604;S1
19004300;11,125;V  ;1;2019;MIP;2020;TLMI1604;S1
19004362;10.8;V  ;1;2019;MIP;2020;TLMI1604;S1
19004428;12.2;V  ;1;2019;MIP;2020;TLMI1604;S1
19004488;14,875;V  ;1;2019;MIP;2020;TLMI1604;S1
19004494;12,125;V  ;1;2019;MIP;2020;TLMI1604;S1
19004507;0;NRA;1;2020;MIP;2020;TLMI1604;S1
19004512;10;V  ;2;2019;MIP;2020;TLMI1604;S1
19004513;14,125;V  ;1;2019;MIP;2020;TLMI1604;S1
19004514;10,125;V  ;1;2019;MIP;2020;TLMI1604;S1
19004532;15;V  ;1;2019;MIP;2020;TLMI1604;S1
19004534;13,625;V  ;1;2019;MIP;2020;TLMI1604;S1
19004543;14.2;V  ;1;2019;MIP;2020;TLMI1604;S1
19004545;13.2;V  ;1;2019;MIP;2020;TLMI1604;S1
19004730;0;NRA;1;2020;MIP;2020;TLMI1604;S1
19004741;13,625;V  ;1;2019;MIP;2020;TLMI1604;S1
19004803;11;V  ;1;2019;MIP;2020;TLMI1604;S1
19004823;13;V  ;1;2020;MIP;2020;TLMI1604;S1
19004838;11;V  ;1;2019;MIP;2020;TLMI1604;S1
19004860;13.1;V  ;1;2020;MIP;2020;TLMI1604;S1
19004908;11.8;V  ;1;2019;MIP;2020;TLMI1604;S1
19004935;15,375;V  ;1;2019;MIP;2020;TLMI1604;S1
19005032;11;V  ;1;2020;MIP;2020;TLMI1604;S1
19005039;10;V  ;2;2019;MIP;2020;TLMI1604;S1
19005059;14.5;V  ;1;2019;MIP;2020;TLMI1604;S1
19005102;10;V  ;1;2019;MIP;2020;TLMI1604;S1
19005152;14;V  ;1;2019;MIP;2020;TLMI1604;S1
19005372;14,375;V  ;1;2019;MIP;2020;TLMI1604;S1
19005514;13,625;V  ;1;2019;MIP;2020;TLMI1604;S1
19006058;14,375;V  ;1;2019;MIP;2020;TLMI1604;S1
