""
"18003598;10;;2;;BCG;2019;TLBC3104;S3"
"18003707;;;;;BCG;2019;TLBC3104;S3"
"18003717;10,775;;1;;BCG;2019;TLBC3104;S3"
"18003737;8.2;;2;;BCG;2019;TLBC3104;S3"
"18003742;12,888;;1;;BCG;2019;TLBC3104;S3"
"18003751;11.2;;1;;BCG;2019;TLBC3104;S3"
"18003762;10;;2;;BCG;2019;TLBC3104;S3"
"18003766;;;;;BCG;2019;TLBC3104;S3"
"18003778;6.2;;2;;BCG;2019;TLBC3104;S3"
"18003781;10.4;;1;;BCG;2019;TLBC3104;S3"
"18003785;10;;1;;BCG;2019;TLBC3104;S3"
"18003787;9,088;;2;;BCG;2019;TLBC3104;S3"
"18003791;13.2;;1;;BCG;2019;TLBC3104;S3"
"18003802;9,625;;2;;BCG;2019;TLBC3104;S3"
"18003807;;;;;BCG;2019;TLBC3104;S3"
"18003810;;;;;BCG;2019;TLBC3104;S3"
"18003815;11.1;;1;;BCG;2019;TLBC3104;S3"
"18003818;8,125;;2;;BCG;2019;TLBC3104;S3"
"18003822;4.5;;1;;BCG;2019;TLBC3104;S3"
"18003829;11,663;;1;;BCG;2019;TLBC3104;S3"
"18003836;9.4;;2;;BCG;2019;TLBC3104;S3"
"18003841;12,788;;1;;BCG;2019;TLBC3104;S3"
"18003846;11;;1;;BCG;2019;TLBC3104;S3"
"18003852;10,475;;1;;BCG;2019;TLBC3104;S3"
"18003857;11,013;;1;;BCG;2019;TLBC3104;S3"
"18003874;13,913;;1;;BCG;2019;TLBC3104;S3"
"18003877;9,475;;2;;BCG;2019;TLBC3104;S3"
"18003881;12,075;;1;;BCG;2019;TLBC3104;S3"
"18003886;10;;2;;BCG;2019;TLBC3104;S3"
"18003893;11,625;;1;;BCG;2019;TLBC3104;S3"
"18003897;11,625;;1;;BCG;2019;TLBC3104;S3"
"18003900;6;;2;;BCG;2019;TLBC3104;S3"
"18003908;;;;;BCG;2019;TLBC3104;S3"
"18003912;9.8;;2;;BCG;2019;TLBC3104;S3"
"18003918;;;;;BCG;2019;TLBC3104;S3"
"18003923;;;;;BCG;2019;TLBC3104;S3"
"18003926;7;;2;;BCG;2019;TLBC3104;S3"
"18003931;14,388;;1;;BCG;2019;TLBC3104;S3"
"18003935;12.4;;1;;BCG;2019;TLBC3104;S3"
"18003948;12.5;;1;;BCG;2019;TLBC3104;S3"
"18003962;11,063;;1;;BCG;2019;TLBC3104;S3"
"18003964;10,638;;1;;BCG;2019;TLBC3104;S3"
"18003966;12.3;;1;;BCG;2019;TLBC3104;S3"
"18003969;6.8;;2;;BCG;2019;TLBC3104;S3"
"18003971;10,213;;1;;BCG;2019;TLBC3104;S3"
"18003972;10;;2;;BCG;2019;TLBC3104;S3"
"18003975;11.7;;1;;BCG;2019;TLBC3104;S3"
"18003978;10,925;;1;;BCG;2019;TLBC3104;S3"
"18003980;9.5;;2;;BCG;2019;TLBC3104;S3"
"18003988;8,875;;2;;BCG;2019;TLBC3104;S3"
"18004086;13,888;;1;;BCG;2019;TLBC3104;S3"
"18004091;4,363;;1;;BCG;2019;TLBC3104;S3"
"18004095;8.9;;2;;BCG;2019;TLBC3104;S3"
"18004100;;;;;BCG;2019;TLBC3104;S3"
"18004101;;;;;BCG;2019;TLBC3104;S3"
"18004105;;;;;BCG;2019;TLBC3104;S3"
"18004107;;;;;BCG;2019;TLBC3104;S3"
"18004113;7.2;;2;;BCG;2019;TLBC3104;S3"
"18004120;;;;;BCG;2019;TLBC3104;S3"
