COD_ETU;Note : TLMP1104;RÃ©sultat : TLMP1104;Session : TLMP1104;AnnÃ©e : TLMP1104;Filière;Année;Module;Semestre
18002907;10;V  ;2;2018;MIPC;2020;TLMP2404;S2
18002929;10;V  ;2;2018;MIPC;2020;TLMP2404;S2
18002965;10;V  ;1;2019;MIPC;2020;TLMP2404;S2
18002988;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
18003053;19.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
18003076;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
18003081;19.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
18003083;10;V  ;2;2018;MIPC;2020;TLMP2404;S2
18003100;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
18003107;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
18003111;19.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
18003216;15.1;V  ;1;2019;MIPC;2020;TLMP2404;S2
18003245;19.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
18003275;10;V  ;1;2018;MIPC;2020;TLMP2404;S2
18003299;10;V  ;1;2018;MIPC;2020;TLMP2404;S2
18003302;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
18003319;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
18003339;15.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
18003385;15;V  ;1;2019;MIPC;2020;TLMP2404;S2
18003407;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
18003425;19.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
18003439;19.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
18003449;16.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
18003482;10;V  ;1;2018;MIPC;2020;TLMP2404;S2
18003487;10;V  ;2;2018;MIPC;2020;TLMP2404;S2
18003503;17.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
18003515;12.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
18003522;11;V  ;1;2019;MIPC;2020;TLMP2404;S2
18003531;18;V  ;1;2019;MIPC;2020;TLMP2404;S2
18003538;14.4;V  ;1;2019;MIPC;2020;TLMP2404;S2
18003574;15.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
18003599;13;V  ;1;2019;MIPC;2020;TLMP2404;S2
18003606;7;AC ;2;2018;MIPC;2020;TLMP2404;S2
18003713;15.2;V  ;1;2019;MIPC;2020;TLMP2404;S2
18003734;18;V  ;1;2019;MIPC;2020;TLMP2404;S2
18003755;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
18003769;13.2;V  ;1;2018;MIPC;2020;TLMP2404;S2
18003777;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
18003823;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
18003837;11.7;V  ;1;2019;MIPC;2020;TLMP2404;S2
18003840;10;V  ;1;2018;MIPC;2020;TLMP2404;S2
18003842;16.4;V  ;1;2019;MIPC;2020;TLMP2404;S2
18003851;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
18003861;10;V  ;2;2018;MIPC;2020;TLMP2404;S2
18003863;7;AC ;2;2018;MIPC;2020;TLMP2404;S2
18003867;10;V  ;1;2018;MIPC;2020;TLMP2404;S2
18003880;10;V  ;1;2018;MIPC;2020;TLMP2404;S2
18003883;13;V  ;1;2019;MIPC;2020;TLMP2404;S2
18003891;16.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
18003892;10.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
18003895;10.5;V  ;1;2018;MIPC;2020;TLMP2404;S2
18003898;11;V  ;1;2019;MIPC;2020;TLMP2404;S2
18003901;7,075;AC ;2;2018;MIPC;2020;TLMP2404;S2
18003910;10;V  ;2;2018;MIPC;2020;TLMP2404;S2
18003915;10;V  ;2;2018;MIPC;2020;TLMP2404;S2
18003919;11;V  ;1;2018;MIPC;2020;TLMP2404;S2
18003922;10;V  ;2;2018;MIPC;2020;TLMP2404;S2
18003927;15.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
18003934;17.2;V  ;1;2019;MIPC;2020;TLMP2404;S2
18003941;18;V  ;1;2019;MIPC;2020;TLMP2404;S2
18003947;14.4;V  ;1;2019;MIPC;2020;TLMP2404;S2
18003949;10;V  ;2;2018;MIPC;2020;TLMP2404;S2
18003953;7;AC ;2;2018;MIPC;2020;TLMP2404;S2
18003954;16.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
18003958;13.7;V  ;1;2019;MIPC;2020;TLMP2404;S2
18003961;10;V  ;2;2018;MIPC;2020;TLMP2404;S2
18003967;20;V  ;1;2019;MIPC;2020;TLMP2404;S2
18003977;12.5;V  ;1;2018;MIPC;2020;TLMP2404;S2
18003985;10.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
18003986;18;V  ;1;2019;MIPC;2020;TLMP2404;S2
18003987;11.5;V  ;1;2018;MIPC;2020;TLMP2404;S2
18003990;10;V  ;2;2018;MIPC;2020;TLMP2404;S2
18003992;10;V  ;2;2018;MIPC;2020;TLMP2404;S2
18003993;10.8;V  ;1;2018;MIPC;2020;TLMP2404;S2
18003999;18.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
18004002;15.9;V  ;1;2019;MIPC;2020;TLMP2404;S2
18004004;15.2;V  ;1;2018;MIPC;2020;TLMP2404;S2
18004007;13.5;V  ;1;2019;MIPC;2020;TLMP2404;S2
18004010;16.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
18004013;10.9;V  ;1;2019;MIPC;2020;TLMP2404;S2
18004016;17.9;V  ;1;2019;MIPC;2020;TLMP2404;S2
18004017;9.7;AC ;2;2019;MIPC;2020;TLMP2404;S2
18004018;10;V  ;2;2018;MIPC;2020;TLMP2404;S2
18004019;13.8;V  ;1;2018;MIPC;2020;TLMP2404;S2
18004020;10;V  ;2;2018;MIPC;2020;TLMP2404;S2
18004026;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
18004027;12.4;V  ;1;2019;MIPC;2020;TLMP2404;S2
18004028;19.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
18004032;19.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
18004453;10;V  ;2;2018;MIPC;2020;TLMP2404;S2
18004481;11.2;V  ;1;2019;MIPC;2020;TLMP2404;S2
18004523;17.9;V  ;1;2019;MIPC;2020;TLMP2404;S2
18004540;10;V  ;2;2018;MIPC;2020;TLMP2404;S2
18004554;15.1;V  ;1;2019;MIPC;2020;TLMP2404;S2
18004591;10;V  ;2;2018;MIPC;2020;TLMP2404;S2
18004601;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
18004606;14.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
18004608;13.7;V  ;1;2019;MIPC;2020;TLMP2404;S2
18004615;19.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
18004652;17.2;V  ;1;2019;MIPC;2020;TLMP2404;S2
18004667;13.7;V  ;1;2019;MIPC;2020;TLMP2404;S2
18004694;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
18004705;9.6;AC ;2;2019;MIPC;2020;TLMP2404;S2
18004717;19.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
18004753;17.9;V  ;1;2019;MIPC;2020;TLMP2404;S2
18004784;18.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
18004793;18.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
18004881;19.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
18005051;16.5;V  ;1;2019;MIPC;2020;TLMP2404;S2
18005094;13.2;V  ;1;2019;MIPC;2020;TLMP2404;S2
18005539;12.5;V  ;1;2018;MIPC;2020;TLMP2404;S2
18005705;10;V  ;2;2018;MIPC;2020;TLMP2404;S2
18005906;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
18006155;10;V  ;2;2018;MIPC;2020;TLMP2404;S2
18006162;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
18006699;18.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
18006780;9.6;AC ;2;2019;MIPC;2020;TLMP2404;S2
18007873;18.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
18007880;14;V  ;1;2018;MIPC;2020;TLMP2404;S2
18008558;10;V  ;2;2018;MIPC;2020;TLMP2404;S2
18008934;10;V  ;2;2018;MIPC;2020;TLMP2404;S2
18008953;10;V  ;2;2018;MIPC;2020;TLMP2404;S2
18008956;13;V  ;1;2019;MIPC;2020;TLMP2404;S2
18008958;9.8;AC ;2;2019;MIPC;2020;TLMP2404;S2
18008960;7.6;NV ;2;2019;MIPC;2020;TLMP2404;S2
18008968;14.4;V  ;1;2019;MIPC;2020;TLMP2404;S2
18008971;13.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
18008974;14.4;V  ;1;2019;MIPC;2020;TLMP2404;S2
18008976;11;V  ;1;2018;MIPC;2020;TLMP2404;S2
18008982;10.5;V  ;1;2018;MIPC;2020;TLMP2404;S2
18008998;13;V  ;1;2019;MIPC;2020;TLMP2404;S2
18009000;12.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
18009006;16.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
18009021;12.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
18009030;12.5;V  ;1;2018;MIPC;2020;TLMP2404;S2
18009034;17.9;V  ;1;2019;MIPC;2020;TLMP2404;S2
18009041;12.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
18009043;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
18009048;14.5;V  ;1;2019;MIPC;2020;TLMP2404;S2
18009080;12;V  ;1;2018;MIPC;2020;TLMP2404;S2
18009118;15.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
18009163;10;V  ;2;2018;MIPC;2020;TLMP2404;S2
18009425;10;V  ;2;2018;MIPC;2020;TLMP2404;S2
18009431;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
18009440;11;V  ;1;2019;MIPC;2020;TLMP2404;S2
18009587;15.7;V  ;1;2019;MIPC;2020;TLMP2404;S2
18009593;10;V  ;2;2018;MIPC;2020;TLMP2404;S2
18009707;11;V  ;1;2018;MIPC;2020;TLMP2404;S2
18009716;7.5;AC ;2;2018;MIPC;2020;TLMP2404;S2
18009736;18.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
18009778;20;V  ;1;2019;MIPC;2020;TLMP2404;S2
18009794;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
18009796;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
18009797;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
18010025;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
18010186;19.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
18010277;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
18010394;10;V  ;1;2018;MIPC;2020;TLMP2404;S2
18010399;14.4;V  ;1;2019;MIPC;2020;TLMP2404;S2
18010405;18.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
18010410;17.9;V  ;1;2019;MIPC;2020;TLMP2404;S2
18010532;10;V  ;2;2018;MIPC;2020;TLMP2404;S2
18010533;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
18010534;10;V  ;2;2018;MIPC;2020;TLMP2404;S2
18010535;7;AC ;2;2018;MIPC;2020;TLMP2404;S2
18010538;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
18010785;17.2;V  ;1;2019;MIPC;2020;TLMP2404;S2
18011486;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
18011541;10;V  ;1;2018;MIPC;2020;TLMP2404;S2
18011544;11;V  ;1;2018;MIPC;2020;TLMP2404;S2
18011547;17.2;V  ;1;2019;MIPC;2020;TLMP2404;S2
18011563;17.2;V  ;1;2019;MIPC;2020;TLMP2404;S2
18011653;10;V  ;2;2018;MIPC;2020;TLMP2404;S2
18012398;19.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
18012462;12.4;V  ;1;2019;MIPC;2020;TLMP2404;S2
19000669;19.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19000838;17.9;V  ;1;2019;MIPC;2020;TLMP2404;S2
19000845;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19000862;9.6;AC ;2;2019;MIPC;2020;TLMP2404;S2
19000871;19.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19000876;20;V  ;1;2019;MIPC;2020;TLMP2404;S2
19000883;19.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19000893;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19001029;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19001036;10.8;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001045;17.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001085;17.9;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001092;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19001110;19.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001121;17.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001137;19.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001146;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19001151;17.9;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001153;12.4;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001155;15.9;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001163;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19001166;11.7;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001167;15;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001171;14.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001173;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19001175;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19001177;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19001181;15.8;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001183;18.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001193;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19001199;18.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001210;19.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001206;11.8;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001207;15.7;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001211;15.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001214;20;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001218;16.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001229;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19001258;10.2;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001270;15.8;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001276;9.6;NV ;2;2019;MIPC;2020;TLMP2404;S2
19001278;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19001287;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19001329;9.7;NV ;2;2019;MIPC;2020;TLMP2404;S2
19001345;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19001348;18.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001353;17.9;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001357;11.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001365;18.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001377;17.9;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001378;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19001381;19.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001383;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19001399;17.9;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001402;15.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001409;17.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001413;18.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001435;14.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001439;10;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001495;17.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001527;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19001529;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19001543;18;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001548;11.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
19001572;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19002003;17.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19002022;18.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
19002030;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19002046;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19002059;18.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
19002068;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19002165;20;V  ;1;2019;MIPC;2020;TLMP2404;S2
19002171;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19002228;8.2;AC ;2;2019;MIPC;2020;TLMP2404;S2
19002231;19.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19002234;18.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
19002241;20;V  ;1;2019;MIPC;2020;TLMP2404;S2
19002248;13;V  ;1;2019;MIPC;2020;TLMP2404;S2
19002254;9;NV ;2;2019;MIPC;2020;TLMP2404;S2
19002259;15.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19002263;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19002290;17.2;V  ;1;2019;MIPC;2020;TLMP2404;S2
19002294;17.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19002298;9.3;AC ;2;2019;MIPC;2020;TLMP2404;S2
19002304;8;AC ;2;2019;MIPC;2020;TLMP2404;S2
19002308;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19002323;15.1;V  ;1;2019;MIPC;2020;TLMP2404;S2
19002371;20;V  ;1;2019;MIPC;2020;TLMP2404;S2
19002373;15.1;V  ;1;2019;MIPC;2020;TLMP2404;S2
19002391;17.9;V  ;1;2019;MIPC;2020;TLMP2404;S2
19002393;8.3;AC ;2;2019;MIPC;2020;TLMP2404;S2
19002396;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19002598;13.7;V  ;1;2019;MIPC;2020;TLMP2404;S2
19002603;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19002606;19.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19002609;19.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19002639;19.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19002653;8.3;NV ;2;2019;MIPC;2020;TLMP2404;S2
19002731;19.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19002742;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19002766;17.9;V  ;1;2019;MIPC;2020;TLMP2404;S2
19002781;8.3;NV ;2;2019;MIPC;2020;TLMP2404;S2
19002799;15.2;V  ;1;2019;MIPC;2020;TLMP2404;S2
19002813;17.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19003026;13.2;V  ;1;2019;MIPC;2020;TLMP2404;S2
19003228;19.2;V  ;1;2019;MIPC;2020;TLMP2404;S2
19003237;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19003242;16.4;V  ;1;2019;MIPC;2020;TLMP2404;S2
19003265;14.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
19003465;14.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19003687;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19003694;18.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
19003729;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19003909;20;V  ;1;2019;MIPC;2020;TLMP2404;S2
19003918;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19003951;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19004031;12.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004045;17.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004055;18.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004075;18.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004077;15.7;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004078;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19004083;13.7;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004102;19.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004112;15.7;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004118;19.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004128;18.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004137;15.2;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004146;16;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004164;14.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004166;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19004171;16.5;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004184;18.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004194;19.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004199;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19004204;11.7;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004210;16.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004214;18;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004228;14.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004243;9.5;NV ;2;2019;MIPC;2020;TLMP2404;S2
19004267;13.1;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004299;14.5;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004302;12.5;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004307;12.8;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004311;15.9;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004320;19.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004325;13.7;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004329;15.1;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004339;10;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004397;16.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004398;18.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004413;19.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004420;8.3;AC ;2;2019;MIPC;2020;TLMP2404;S2
19004422;13;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004425;19.2;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004429;17.9;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004431;16.5;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004435;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19004444;17.2;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004449;19.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004450;18.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004451;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19004456;15.2;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004457;13;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004459;13;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004463;17;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004466;17.2;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004476;19.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004477;18;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004478;17.9;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004480;20;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004482;15;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004486;17;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004492;18.5;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004495;17.9;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004499;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19004502;9.7;NV ;2;2019;MIPC;2020;TLMP2404;S2
19004504;11.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004506;18.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004508;20;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004515;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19004516;17.2;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004518;14.5;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004520;15.2;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004523;17.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004529;16.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004531;19.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004540;11.1;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004542;14.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004628;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19004702;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19004714;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19004721;17.9;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004724;11.8;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004734;16.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004742;13.7;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004755;18.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004761;13;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004769;10.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004774;9;AC ;2;2019;MIPC;2020;TLMP2404;S2
19004783;16.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004786;13.2;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004792;15.7;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004796;17.9;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004799;18;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004802;13.9;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004818;13;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004826;11;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004837;19.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004852;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19004867;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19004872;17.9;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004878;14.4;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004885;13.9;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004898;11.7;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004903;10;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004911;20;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004920;13.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004930;18.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004937;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19004947;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19004959;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19004964;11.7;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004971;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19004975;16.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004985;18.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004993;13.7;V  ;1;2019;MIPC;2020;TLMP2404;S2
19004999;13.2;V  ;1;2019;MIPC;2020;TLMP2404;S2
19005005;17.3;V  ;1;2019;MIPC;2020;TLMP2404;S2
19005013;0;NV ;2;2019;MIPC;2020;TLMP2404;S2
19005016;16.6;V  ;1;2019;MIPC;2020;TLMP2404;S2
19005092;11;V  ;1;2019;MIPC;2020;TLMP2404;S2
