COD_ETU;Note : TLMI1104;Résultat : TLMI1104;Session : TLMI1104;Année : TLMI1104;Filière;Année;Module;Semestre
19007409;10571;V  ;2;2019;MIP;2019;TLMI1004;S1
19007568;3858;NV ;2;2019;MIP;2019;TLMI1004;S1
19007988;5558;NV ;2;2019;MIP;2019;TLMI1004;S1
19007990;5775;NV ;2;2019;MIP;2019;TLMI1004;S1
19008174;7.7;NV ;2;2019;MIP;2019;TLMI1004;S1
19008330;10642;V  ;2;2019;MIP;2019;TLMI1004;S1
19008483;2.6;NV ;2;2019;MIP;2019;TLMI1004;S1
19008752;10404;V  ;2;2019;MIP;2019;TLMI1004;S1
19008870;5521;NV ;2;2019;MIP;2019;TLMI1004;S1
19008962;7263;NV ;2;2019;MIP;2019;TLMI1004;S1
19008964;11771;V  ;2;2019;MIP;2019;TLMI1004;S1
19009100;6292;NV ;2;2019;MIP;2019;TLMI1004;S1
19009105;6971;NV ;2;2019;MIP;2019;TLMI1004;S1
19009153;12075;V  ;2;2019;MIP;2019;TLMI1004;S1
19009155;11608;V  ;2;2019;MIP;2019;TLMI1004;S1
19009160;11167;V  ;2;2019;MIP;2019;TLMI1004;S1
19009167;4654;NV ;2;2019;MIP;2019;TLMI1004;S1
19009169;10558;V  ;2;2019;MIP;2019;TLMI1004;S1
19009183;4008;NV ;2;2019;MIP;2019;TLMI1004;S1
19009211;5275;NV ;2;2019;MIP;2019;TLMI1004;S1
19009291;8067;NV ;2;2019;MIP;2019;TLMI1004;S1
19009335;7229;NV ;2;2019;MIP;2019;TLMI1004;S1
19009378;2.5;NV ;2;2019;MIP;2019;TLMI1004;S1
19009385;5092;NV ;2;2019;MIP;2019;TLMI1004;S1
19009386;5713;NV ;2;2019;MIP;2019;TLMI1004;S1
19009395;12083;V  ;2;2019;MIP;2019;TLMI1004;S1
19009399;11446;V  ;2;2019;MIP;2019;TLMI1004;S1
19009400;10858;V  ;2;2019;MIP;2019;TLMI1004;S1
19009452;10038;V  ;2;2019;MIP;2019;TLMI1004;S1
19009570;4933;NV ;2;2019;MIP;2019;TLMI1004;S1
19009584;6383;NV ;2;2019;MIP;2019;TLMI1004;S1
19009592;0;NV ;2;2019;MIP;2019;TLMI1004;S1
19009598;2742;NV ;2;2019;MIP;2019;TLMI1004;S1
19009629;5.3;NV ;2;2019;MIP;2019;TLMI1004;S1
19009633;8767;NV ;2;2019;MIP;2019;TLMI1004;S1
19009647;7675;NV ;2;2019;MIP;2019;TLMI1004;S1
19009734;9258;NV ;2;2019;MIP;2019;TLMI1004;S1
19009735;8775;NV ;2;2019;MIP;2019;TLMI1004;S1
19009737;1258;NV ;2;2019;MIP;2019;TLMI1004;S1
19009738;6.5;NV ;2;2019;MIP;2019;TLMI1004;S1
19009741;8021;NV ;2;2019;MIP;2019;TLMI1004;S1
19009789;10.7;V  ;2;2019;MIP;2019;TLMI1004;S1
19009852;9508;NV ;2;2019;MIP;2019;TLMI1004;S1
19009911;11117;V  ;2;2019;MIP;2019;TLMI1004;S1
19009930;11792;V  ;2;2019;MIP;2019;TLMI1004;S1
19009964;11213;V  ;2;2019;MIP;2019;TLMI1004;S1
19009972;4267;NV ;2;2019;MIP;2019;TLMI1004;S1
19010172;3558;NV ;2;2019;MIP;2019;TLMI1004;S1
19010238;12675;V  ;2;2019;MIP;2019;TLMI1004;S1
19010282;7117;NV ;2;2019;MIP;2019;TLMI1004;S1
19010283;6583;NV ;2;2019;MIP;2019;TLMI1004;S1
19010289;4813;NV ;2;2019;MIP;2019;TLMI1004;S1
19010294;5942;NV ;2;2019;MIP;2019;TLMI1004;S1
19010296;7717;NV ;2;2019;MIP;2019;TLMI1004;S1
19010297;5775;NV ;2;2019;MIP;2019;TLMI1004;S1
19010509;4121;NV ;2;2019;MIP;2019;TLMI1004;S1
19010543;8225;NV ;2;2019;MIP;2019;TLMI1004;S1
19010606;8967;NV ;2;2019;MIP;2019;TLMI1004;S1
19010607;10808;V  ;2;2019;MIP;2019;TLMI1004;S1
19010676;10688;V  ;2;2019;MIP;2019;TLMI1004;S1
19010781;3121;NV ;2;2019;MIP;2019;TLMI1004;S1
19010784;12025;V  ;2;2019;MIP;2019;TLMI1004;S1
19010791;7383;NV ;2;2019;MIP;2019;TLMI1004;S1
19010798;4021;NV ;2;2019;MIP;2019;TLMI1004;S1
19010801;4067;NV ;2;2019;MIP;2019;TLMI1004;S1
19010802;0.7;NV ;2;2019;MIP;2019;TLMI1004;S1
19010803;4733;NV ;2;2019;MIP;2019;TLMI1004;S1
19010805;4858;NV ;2;2019;MIP;2019;TLMI1004;S1
19010806;6033;NV ;2;2019;MIP;2019;TLMI1004;S1
19010807;4979;NV ;2;2019;MIP;2019;TLMI1004;S1
19010812;1971;NV ;2;2019;MIP;2019;TLMI1004;S1
19010809;10.1;V  ;2;2019;MIP;2019;TLMI1004;S1
19010810;4821;NV ;2;2019;MIP;2019;TLMI1004;S1
19010811;6.8;NV ;2;2019;MIP;2019;TLMI1004;S1
19010813;7146;NV ;2;2019;MIP;2019;TLMI1004;S1
19010815;9196;NV ;2;2019;MIP;2019;TLMI1004;S1
19010817;9771;NV ;2;2019;MIP;2019;TLMI1004;S1
19010823;7.9;NV ;2;2019;MIP;2019;TLMI1004;S1
19010824;6975;NV ;2;2019;MIP;2019;TLMI1004;S1
19010825;11238;V  ;2;2019;MIP;2019;TLMI1004;S1
19010830;8267;NV ;2;2019;MIP;2019;TLMI1004;S1
19010832;10046;V  ;2;2019;MIP;2019;TLMI1004;S1
19010833;8433;NV ;2;2019;MIP;2019;TLMI1004;S1
19010834;7.5;NV ;2;2019;MIP;2019;TLMI1004;S1
19010835;7379;NV ;2;2019;MIP;2019;TLMI1004;S1
19010836;9292;NV ;2;2019;MIP;2019;TLMI1004;S1
19010837;8225;NV ;2;2019;MIP;2019;TLMI1004;S1
19010838;6904;NV ;2;2019;MIP;2019;TLMI1004;S1
19010909;9567;NV ;2;2019;MIP;2019;TLMI1004;S1
19010916;7717;NV ;2;2019;MIP;2019;TLMI1004;S1
19010920;4817;NV ;2;2019;MIP;2019;TLMI1004;S1
19010936;6204;NV ;2;2019;MIP;2019;TLMI1004;S1
19010940;5363;NV ;2;2019;MIP;2019;TLMI1004;S1
19010944;5213;NV ;2;2019;MIP;2019;TLMI1004;S1
19010945;6171;NV ;2;2019;MIP;2019;TLMI1004;S1
19010946;10288;V  ;2;2019;MIP;2019;TLMI1004;S1
19010947;6925;NV ;2;2019;MIP;2019;TLMI1004;S1
19010948;9438;NV ;2;2019;MIP;2019;TLMI1004;S1
19010949;5938;NV ;2;2019;MIP;2019;TLMI1004;S1
19010956;8025;NV ;2;2019;MIP;2019;TLMI1004;S1
19010963;10517;V  ;2;2019;MIP;2019;TLMI1004;S1
19010969;10017;V  ;2;2019;MIP;2019;TLMI1004;S1
19010970;9642;NV ;2;2019;MIP;2019;TLMI1004;S1
19010971;9563;NV ;2;2019;MIP;2019;TLMI1004;S1
19010973;8367;NV ;2;2019;MIP;2019;TLMI1004;S1
19010974;7333;NV ;2;2019;MIP;2019;TLMI1004;S1
19010975;11121;V  ;2;2019;MIP;2019;TLMI1004;S1
19010977;11.1;V  ;2;2019;MIP;2019;TLMI1004;S1
19011089;3942;NV ;2;2019;MIP;2019;TLMI1004;S1
19011106;6758;NV ;2;2019;MIP;2019;TLMI1004;S1
19011163;10358;V  ;2;2019;MIP;2019;TLMI1004;S1
19011194;14.2;V  ;1;2019;MIP;2019;TLMI1004;S1
19011220;8358;NV ;2;2019;MIP;2019;TLMI1004;S1
19011234;12217;V  ;1;2019;MIP;2019;TLMI1004;S1
19011236;5.8;NV ;2;2019;MIP;2019;TLMI1004;S1
19011279;5388;NV ;2;2019;MIP;2019;TLMI1004;S1
19011480;6667;NV ;2;2019;MIP;2019;TLMI1004;S1
19011788;5733;NV ;2;2019;MIP;2019;TLMI1004;S1
19011807;5292;NV ;2;2019;MIP;2019;TLMI1004;S1
19011809;7783;NV ;2;2019;MIP;2019;TLMI1004;S1
19011810;7558;NV ;2;2019;MIP;2019;TLMI1004;S1
19011926;2867;NV ;2;2019;MIP;2019;TLMI1004;S1
19012036;8492;NV ;2;2019;MIP;2019;TLMI1004;S1
19012140;4146;NV ;2;2019;MIP;2019;TLMI1004;S1
19012278;4029;NV ;2;2019;MIP;2019;TLMI1004;S1
19012279;3346;NV ;2;2019;MIP;2019;TLMI1004;S1
19012486;11275;V  ;2;2019;MIP;2019;TLMI1004;S1
19012582;5.7;NV ;2;2019;MIP;2019;TLMI1004;S1
16000603;10;V  ;2;2017;MIP;2019;TLMI1404;S1
16000636;10;V  ;2;2018;MIP;2019;TLMI1404;S1
16000970;11;V  ;1;2017;MIP;2019;TLMI1404;S1
16001090;7.3;AC ;2;2017;MIP;2019;TLMI1404;S1
16001233;7.4;AC ;2;2019;MIP;2019;TLMI1404;S1
16001288;10;V  ;2;2017;MIP;2019;TLMI1404;S1
16001328;10;V  ;2;2017;MIP;2019;TLMI1404;S1
16001358;10;V  ;2;2017;MIP;2019;TLMI1404;S1
16001447;14.7;V  ;1;2018;MIP;2019;TLMI1404;S1
16001529;10;V  ;2;2016;MIP;2019;TLMI1404;S1
16001899;14;V  ;1;2018;MIP;2019;TLMI1404;S1
16001999;6.3;NV ;2;2019;MIP;2019;TLMI1404;S1
16002056;8.8;NV ;2;2019;MIP;2019;TLMI1404;S1
16003729;10;V  ;2;2017;MIP;2019;TLMI1404;S1
16004163;10;V  ;2;2018;MIP;2019;TLMI1404;S1
16005397;14.2;V  ;1;2019;MIP;2019;TLMI1404;S1
16005554;0;NRA;1;2019;MIP;2019;TLMI1404;S1
17000924;10;V  ;2;2019;MIP;2019;TLMI1404;S1
17002059;4;NRA;1;2019;MIP;2019;TLMI1404;S1
17002457;10;V  ;2;2019;MIP;2019;TLMI1404;S1
17004263;10;V  ;2;2017;MIP;2019;TLMI1404;S1
17004774;10;V  ;2;2018;MIP;2019;TLMI1404;S1
17005128;10;V  ;2;2017;MIP;2019;TLMI1404;S1
17005358;10.1;V  ;1;2017;MIP;2019;TLMI1404;S1
17005726;10;V  ;2;2017;MIP;2019;TLMI1404;S1
17005751;10;V  ;1;2018;MIP;2019;TLMI1404;S1
17005992;10.3;V  ;1;2018;MIP;2019;TLMI1404;S1
17006009;10.4;V  ;1;2018;MIP;2019;TLMI1404;S1
17006032;15.8;V  ;1;2018;MIP;2019;TLMI1404;S1
17006189;15.1;V  ;1;2018;MIP;2019;TLMI1404;S1
17006196;7.5;NV ;2;2019;MIP;2019;TLMI1404;S1
17006197;0;NRA;1;2019;MIP;2019;TLMI1404;S1
17006200;10;V  ;2;2018;MIP;2019;TLMI1404;S1
17006271;10;V  ;1;2019;MIP;2019;TLMI1404;S1
17006283;0;NRA;1;2019;MIP;2019;TLMI1404;S1
17006307;11.8;V  ;1;2018;MIP;2019;TLMI1404;S1
17006316;10;V  ;2;2018;MIP;2019;TLMI1404;S1
17006327;10;V  ;2;2018;MIP;2019;TLMI1404;S1
17006345;10.9;V  ;1;2019;MIP;2019;TLMI1404;S1
17006351;12.7;V  ;1;2018;MIP;2019;TLMI1404;S1
17006394;8;NV ;2;2019;MIP;2019;TLMI1404;S1
17006397;10;V  ;2;2017;MIP;2019;TLMI1404;S1
17006399;11.2;V  ;1;2018;MIP;2019;TLMI1404;S1
17006401;10;V  ;2;2018;MIP;2019;TLMI1404;S1
17006419;10;V  ;2;2019;MIP;2019;TLMI1404;S1
17006427;10;V  ;2;2017;MIP;2019;TLMI1404;S1
17006503;13.3;V  ;1;2018;MIP;2019;TLMI1404;S1
17006514;10;V  ;2;2019;MIP;2019;TLMI1404;S1
17006632;11;V  ;1;2019;MIP;2019;TLMI1404;S1
17006758;13.1;V  ;1;2018;MIP;2019;TLMI1404;S1
17007398;10;V  ;2;2017;MIP;2019;TLMI1404;S1
17010720;10;V  ;2;2019;MIP;2019;TLMI1404;S1
18000739;0;NRA;1;2019;MIP;2019;TLMI1404;S1
18002014;10.6;V  ;1;2018;MIP;2019;TLMI1404;S1
18003211;10;V  ;2;2019;MIP;2019;TLMI1404;S1
18003719;10.4;V  ;1;2018;MIP;2019;TLMI1404;S1
18003890;15.3;V  ;1;2018;MIP;2019;TLMI1404;S1
18003909;8;AC ;2;2019;MIP;2019;TLMI1404;S1
18003921;11.9;V  ;1;2018;MIP;2019;TLMI1404;S1
18003956;15.8;V  ;1;2018;MIP;2019;TLMI1404;S1
18004287;11;V  ;1;2018;MIP;2019;TLMI1404;S1
18004291;10.2;V  ;1;2019;MIP;2019;TLMI1404;S1
18004337;10;V  ;2;2018;MIP;2019;TLMI1404;S1
18004367;11.1;V  ;1;2018;MIP;2019;TLMI1404;S1
18004376;0;NRA;1;2019;MIP;2019;TLMI1404;S1
18004424;0;NRA;1;2019;MIP;2019;TLMI1404;S1
18004433;0;NRA;1;2019;MIP;2019;TLMI1404;S1
18004480;12.2;V  ;1;2019;MIP;2019;TLMI1404;S1
18004557;9;NV ;2;2019;MIP;2019;TLMI1404;S1
18004807;12.3;V  ;1;2018;MIP;2019;TLMI1404;S1
18004840;0;NRA;1;2019;MIP;2019;TLMI1404;S1
18004860;12.9;V  ;1;2018;MIP;2019;TLMI1404;S1
18004917;11.7;V  ;1;2018;MIP;2019;TLMI1404;S1
18004952;2;NRA;1;2019;MIP;2019;TLMI1404;S1
18005004;10.3;V  ;1;2018;MIP;2019;TLMI1404;S1
18005047;7.1;AC ;2;2018;MIP;2019;TLMI1404;S1
18005070;11.7;V  ;1;2018;MIP;2019;TLMI1404;S1
18005077;14.9;V  ;1;2019;MIP;2019;TLMI1404;S1
18005324;11.4;V  ;1;2018;MIP;2019;TLMI1404;S1
18005354;0;NRA;1;2019;MIP;2019;TLMI1404;S1
18005370;12.2;V  ;1;2018;MIP;2019;TLMI1404;S1
18005401;7.3;AC ;2;2018;MIP;2019;TLMI1404;S1
18005409;10.4;V  ;1;2018;MIP;2019;TLMI1404;S1
18005417;8.9;AC ;2;2019;MIP;2019;TLMI1404;S1
18005421;10;V  ;2;2018;MIP;2019;TLMI1404;S1
18005430;10;V  ;2;2018;MIP;2019;TLMI1404;S1
18005475;10;V  ;2;2018;MIP;2019;TLMI1404;S1
18005479;0;NRA;1;2019;MIP;2019;TLMI1404;S1
18005544;11.9;V  ;1;2019;MIP;2019;TLMI1404;S1
18005750;3.2;NRA;1;2019;MIP;2019;TLMI1404;S1
18005756;3.8;NRA;1;2019;MIP;2019;TLMI1404;S1
18005764;0;NRA;1;2019;MIP;2019;TLMI1404;S1
18005940;1.7;NRA;1;2019;MIP;2019;TLMI1404;S1
18005960;10;V  ;1;2018;MIP;2019;TLMI1404;S1
18006040;10;V  ;2;2018;MIP;2019;TLMI1404;S1
18006045;2;NRA;1;2019;MIP;2019;TLMI1404;S1
18006059;2.6;NRA;1;2019;MIP;2019;TLMI1404;S1
18006092;12.2;V  ;1;2018;MIP;2019;TLMI1404;S1
18006100;11.5;V  ;1;2019;MIP;2019;TLMI1404;S1
18006129;11;V  ;1;2018;MIP;2019;TLMI1404;S1
18006139;11.1;V  ;1;2019;MIP;2019;TLMI1404;S1
18006176;10;V  ;2;2018;MIP;2019;TLMI1404;S1
18006180;11.9;V  ;1;2018;MIP;2019;TLMI1404;S1
18006183;10.3;V  ;1;2018;MIP;2019;TLMI1404;S1
18006184;8.4;NV ;2;2019;MIP;2019;TLMI1404;S1
18006186;1.9;NRA;1;2019;MIP;2019;TLMI1404;S1
18006193;14.8;V  ;1;2019;MIP;2019;TLMI1404;S1
18006197;11.7;V  ;1;2018;MIP;2019;TLMI1404;S1
18006205;10;V  ;2;2019;MIP;2019;TLMI1404;S1
18006208;7.5;NV ;2;2019;MIP;2019;TLMI1404;S1
18006210;3.3;NRA;1;2019;MIP;2019;TLMI1404;S1
18006211;10;V  ;2;2018;MIP;2019;TLMI1404;S1
18006212;10;V  ;2;2018;MIP;2019;TLMI1404;S1
18006213;10;V  ;2;2018;MIP;2019;TLMI1404;S1
18006215;10;V  ;2;2019;MIP;2019;TLMI1404;S1
18006217;10;V  ;2;2019;MIP;2019;TLMI1404;S1
18006219;10;V  ;2;2018;MIP;2019;TLMI1404;S1
18006220;10;V  ;2;2018;MIP;2019;TLMI1404;S1
18006221;11.1;V  ;1;2018;MIP;2019;TLMI1404;S1
18006223;10;V  ;2;2019;MIP;2019;TLMI1404;S1
18006911;11.8;V  ;1;2018;MIP;2019;TLMI1404;S1
18007022;10;V  ;2;2019;MIP;2019;TLMI1404;S1
18007194;11.2;V  ;1;2018;MIP;2019;TLMI1404;S1
18007298;3.1;NRA;1;2019;MIP;2019;TLMI1404;S1
18007401;10;V  ;2;2019;MIP;2019;TLMI1404;S1
18007617;3.4;NRA;1;2019;MIP;2019;TLMI1404;S1
18007643;15.4;V  ;1;2019;MIP;2019;TLMI1404;S1
18007960;10;V  ;2;2019;MIP;2019;TLMI1404;S1
18008043;1.5;NRA;1;2019;MIP;2019;TLMI1404;S1
18008962;8;AC ;2;2019;MIP;2019;TLMI1404;S1
18008966;0.3;NRA;1;2019;MIP;2019;TLMI1404;S1
18009004;11.7;V  ;1;2018;MIP;2019;TLMI1404;S1
18009008;10;V  ;2;2019;MIP;2019;TLMI1404;S1
18009010;12.4;V  ;1;2019;MIP;2019;TLMI1404;S1
18009015;1.2;NRA;1;2019;MIP;2019;TLMI1404;S1
18009016;0;NRA;1;2019;MIP;2019;TLMI1404;S1
18009019;10;V  ;2;2018;MIP;2019;TLMI1404;S1
18009020;13.8;V  ;1;2019;MIP;2019;TLMI1404;S1
18009029;11;V  ;1;2018;MIP;2019;TLMI1404;S1
18009031;2.1;NRA;1;2019;MIP;2019;TLMI1404;S1
18009033;10;V  ;2;2018;MIP;2019;TLMI1404;S1
18009093;11.3;V  ;1;2019;MIP;2019;TLMI1404;S1
18009154;2.3;NRA;1;2019;MIP;2019;TLMI1404;S1
18009159;10;V  ;1;2019;MIP;2019;TLMI1404;S1
18009169;14.8;V  ;1;2018;MIP;2019;TLMI1404;S1
18009212;3.7;NRA;1;2019;MIP;2019;TLMI1404;S1
18009732;11.4;V  ;1;2018;MIP;2019;TLMI1404;S1
18009804;12.1;V  ;1;2018;MIP;2019;TLMI1404;S1
18010307;10;V  ;2;2019;MIP;2019;TLMI1404;S1
18010364;4;NRA;1;2019;MIP;2019;TLMI1404;S1
18010372;11.7;V  ;1;2019;MIP;2019;TLMI1404;S1
18010519;6.1;NV ;2;2019;MIP;2019;TLMI1404;S1
18010520;7.5;NV ;2;2019;MIP;2019;TLMI1404;S1
18010525;0;NRA;1;2019;MIP;2019;TLMI1404;S1
18010547;0.8;NRA;1;2019;MIP;2019;TLMI1404;S1
18010592;12.6;V  ;1;2018;MIP;2019;TLMI1404;S1
18010733;7;AC ;2;2019;MIP;2019;TLMI1404;S1
18010738;10;V  ;2;2019;MIP;2019;TLMI1404;S1
18010741;2.7;NRA;1;2019;MIP;2019;TLMI1404;S1
18010750;8;NV ;2;2019;MIP;2019;TLMI1404;S1
18010752;13.5;V  ;1;2018;MIP;2019;TLMI1404;S1
18010755;10.8;V  ;1;2018;MIP;2019;TLMI1404;S1
18010758;6.5;NV ;2;2019;MIP;2019;TLMI1404;S1
18010761;12;V  ;1;2019;MIP;2019;TLMI1404;S1
18010765;10;V  ;2;2019;MIP;2019;TLMI1404;S1
18010770;3.5;NRA;1;2019;MIP;2019;TLMI1404;S1
18010771;3.4;NRA;1;2019;MIP;2019;TLMI1404;S1
18010778;1.6;NRA;1;2019;MIP;2019;TLMI1404;S1
18010779;10.1;V  ;1;2018;MIP;2019;TLMI1404;S1
18010780;11.4;V  ;1;2019;MIP;2019;TLMI1404;S1
18010783;11.6;V  ;1;2018;MIP;2019;TLMI1404;S1
18010788;8;NV ;2;2019;MIP;2019;TLMI1404;S1
18010805;7.3;AC ;2;2019;MIP;2019;TLMI1404;S1
18010888;10.5;V  ;1;2019;MIP;2019;TLMI1404;S1
18010894;10.5;V  ;1;2018;MIP;2019;TLMI1404;S1
18011058;10.1;V  ;1;2019;MIP;2019;TLMI1404;S1
18011062;10;V  ;2;2019;MIP;2019;TLMI1404;S1
18011070;11.9;V  ;1;2019;MIP;2019;TLMI1404;S1
18011072;10;V  ;1;2019;MIP;2019;TLMI1404;S1
18011546;10;V  ;2;2019;MIP;2019;TLMI1404;S1
18011548;10;V  ;2;2018;MIP;2019;TLMI1404;S1
18011549;0.9;NRA;1;2019;MIP;2019;TLMI1404;S1
18011567;3.7;NRA;1;2019;MIP;2019;TLMI1404;S1
18011568;10;V  ;2;2019;MIP;2019;TLMI1404;S1
18011569;13.3;V  ;1;2019;MIP;2019;TLMI1404;S1
18011572;10;V  ;2;2018;MIP;2019;TLMI1404;S1
18012757;10;V  ;2;2018;MIP;2019;TLMI1404;S1
19000840;10;V  ;2;2019;MIP;2019;TLMI1404;S1
19000843;12;V  ;1;2019;MIP;2019;TLMI1404;S1
19000869;6;NV ;2;2019;MIP;2019;TLMI1404;S1
19000875;3.2;NRA;1;2019;MIP;2019;TLMI1404;S1
19000882;8.2;NV ;2;2019;MIP;2019;TLMI1404;S1
19000991;2.4;NRA;1;2019;MIP;2019;TLMI1404;S1
19001054;2.4;NRA;1;2019;MIP;2019;TLMI1404;S1
19001129;11.1;V  ;1;2019;MIP;2019;TLMI1404;S1
19001204;11.1;V  ;1;2019;MIP;2019;TLMI1404;S1
19001254;10;V  ;2;2019;MIP;2019;TLMI1404;S1
19001272;0;NRA;1;2019;MIP;2019;TLMI1404;S1
19001305;15.6;V  ;1;2019;MIP;2019;TLMI1404;S1
19001307;2.5;NRA;1;2019;MIP;2019;TLMI1404;S1
19001375;16.4;V  ;1;2019;MIP;2019;TLMI1404;S1
19001385;6.8;NV ;2;2019;MIP;2019;TLMI1404;S1
19001487;0;NRA;1;2019;MIP;2019;TLMI1404;S1
19001721;10;V  ;2;2019;MIP;2019;TLMI1404;S1
19002131;15.6;V  ;1;2019;MIP;2019;TLMI1404;S1
19002133;12.7;V  ;1;2019;MIP;2019;TLMI1404;S1
19002293;12;V  ;1;2019;MIP;2019;TLMI1404;S1
19002542;0;NRA;1;2019;MIP;2019;TLMI1404;S1
19002619;11.2;V  ;1;2019;MIP;2019;TLMI1404;S1
19002746;10;V  ;1;2019;MIP;2019;TLMI1404;S1
19002758;1.9;NRA;1;2019;MIP;2019;TLMI1404;S1
19002804;13.2;V  ;1;2019;MIP;2019;TLMI1404;S1
19002811;10;V  ;2;2019;MIP;2019;TLMI1404;S1
19003213;2.4;NRA;1;2019;MIP;2019;TLMI1404;S1
19003332;0.4;NRA;1;2019;MIP;2019;TLMI1404;S1
19003344;1.3;NRA;1;2019;MIP;2019;TLMI1404;S1
19003667;1.8;NRA;1;2019;MIP;2019;TLMI1404;S1
19003675;0.6;NRA;1;2019;MIP;2019;TLMI1404;S1
19004051;10;V  ;2;2019;MIP;2019;TLMI1404;S1
19004062;10.5;V  ;1;2019;MIP;2019;TLMI1404;S1
19004101;1.6;NRA;1;2019;MIP;2019;TLMI1404;S1
19004113;2.7;NRA;1;2019;MIP;2019;TLMI1404;S1
19004130;10;V  ;2;2019;MIP;2019;TLMI1404;S1
19004155;2.3;NRA;1;2019;MIP;2019;TLMI1404;S1
19004248;6.5;NV ;2;2019;MIP;2019;TLMI1404;S1
19004265;1.1;NRA;1;2019;MIP;2019;TLMI1404;S1
19004297;0;NRA;1;2019;MIP;2019;TLMI1404;S1
19004300;3.1;NRA;1;2019;MIP;2019;TLMI1404;S1
19004313;8.2;AC ;2;2019;MIP;2019;TLMI1404;S1
19004362;10;V  ;2;2019;MIP;2019;TLMI1404;S1
19004365;13.1;V  ;1;2019;MIP;2019;TLMI1404;S1
19004390;1.8;NRA;1;2019;MIP;2019;TLMI1404;S1
19004416;0;NRA;1;2019;MIP;2019;TLMI1404;S1
19004428;2.5;NRA;1;2019;MIP;2019;TLMI1404;S1
19004473;10;V  ;2;2019;MIP;2019;TLMI1404;S1
19004479;10;V  ;2;2019;MIP;2019;TLMI1404;S1
19004483;10.9;V  ;1;2019;MIP;2019;TLMI1404;S1
19004488;1.4;NRA;1;2019;MIP;2019;TLMI1404;S1
19004494;1.4;NRA;1;2019;MIP;2019;TLMI1404;S1
19004507;0;NRA;1;2019;MIP;2019;TLMI1404;S1
19004511;11.4;V  ;1;2019;MIP;2019;TLMI1404;S1
19004512;10.1;V  ;1;2019;MIP;2019;TLMI1404;S1
19004513;1.2;NRA;1;2019;MIP;2019;TLMI1404;S1
19004514;5;NV ;2;2019;MIP;2019;TLMI1404;S1
19004527;10;V  ;2;2019;MIP;2019;TLMI1404;S1
19004528;11.1;V  ;1;2019;MIP;2019;TLMI1404;S1
19004532;7.8;AC ;2;2019;MIP;2019;TLMI1404;S1
19004533;10.2;V  ;1;2019;MIP;2019;TLMI1404;S1
19004534;3;NRA;1;2019;MIP;2019;TLMI1404;S1
19004543;2.6;NRA;1;2019;MIP;2019;TLMI1404;S1
19004544;10.6;V  ;1;2019;MIP;2019;TLMI1404;S1
19004545;2.7;NRA;1;2019;MIP;2019;TLMI1404;S1
19004546;0;NRA;1;2019;MIP;2019;TLMI1404;S1
19004547;3.6;NRA;1;2019;MIP;2019;TLMI1404;S1
19004730;1.2;NRA;1;2019;MIP;2019;TLMI1404;S1
19004741;10.6;V  ;1;2019;MIP;2019;TLMI1404;S1
19004748;0;NRA;1;2019;MIP;2019;TLMI1404;S1
19004752;10;V  ;2;2019;MIP;2019;TLMI1404;S1
19004758;10;V  ;2;2019;MIP;2019;TLMI1404;S1
19004765;8.6;NV ;2;2019;MIP;2019;TLMI1404;S1
19004803;10;V  ;2;2019;MIP;2019;TLMI1404;S1
19004838;7.4;AC ;2;2019;MIP;2019;TLMI1404;S1
19004850;0;NRA;1;2019;MIP;2019;TLMI1404;S1
19004851;9;AC ;2;2019;MIP;2019;TLMI1404;S1
19004877;10;V  ;2;2019;MIP;2019;TLMI1404;S1
19004900;6.7;NV ;2;2019;MIP;2019;TLMI1404;S1
19004908;10;V  ;2;2019;MIP;2019;TLMI1404;S1
19004926;10;V  ;2;2019;MIP;2019;TLMI1404;S1
19004935;8;NV ;2;2019;MIP;2019;TLMI1404;S1
19004946;5.8;NV ;2;2019;MIP;2019;TLMI1404;S1
19005018;1.8;NRA;1;2019;MIP;2019;TLMI1404;S1
19005025;10;V  ;2;2019;MIP;2019;TLMI1404;S1
19005032;0;NRA;1;2019;MIP;2019;TLMI1404;S1
19005039;3.5;NRA;1;2019;MIP;2019;TLMI1404;S1
19005052;10.7;V  ;1;2019;MIP;2019;TLMI1404;S1
19005059;2.4;NRA;1;2019;MIP;2019;TLMI1404;S1
19005062;10;V  ;2;2019;MIP;2019;TLMI1404;S1
19005102;8.5;NV ;2;2019;MIP;2019;TLMI1404;S1
19005152;3.3;NRA;1;2019;MIP;2019;TLMI1404;S1
19005287;10;V  ;2;2019;MIP;2019;TLMI1404;S1
19005317;0;NRA;1;2019;MIP;2019;TLMI1404;S1
19005372;8.2;NV ;2;2019;MIP;2019;TLMI1404;S1
19005509;3.3;NRA;1;2019;MIP;2019;TLMI1404;S1
19005514;6.3;NV ;2;2019;MIP;2019;TLMI1404;S1
19006058;2.9;NRA;1;2019;MIP;2019;TLMI1404;S1
19006207;2.4;NRA;1;2019;MIP;2019;TLMI1404;S1
19006776;2.8;NRA;1;2019;MIP;2019;TLMI1404;S1
19007176;2.9;NRA;1;2019;MIP;2019;TLMI1404;S1
19007409;10;V  ;2;2019;MIP;2019;TLMI1404;S1
19007568;0.6;NRA;1;2019;MIP;2019;TLMI1404;S1
19007988;0.3;NRA;1;2019;MIP;2019;TLMI1404;S1
19007990;1.2;NRA;1;2019;MIP;2019;TLMI1404;S1
