COD_ETU;Note : TLMP3504;Résultat : TLMP3504;Session : TLMP3504;Année : TLMP3504;Filière;Année;Module;Semestre
17005571;16.2;V  ;1;2019;MIPC;2020;TLMP4504;S4
17005572;15.1;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005575;13.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
17005580;12575;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005583;11.2;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005587;12;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005590;16275;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005602;13.8;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005609;13.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
17005611;11.7;V  ;1;2019;MIPC;2020;TLMP4504;S4
17005612;0;NV ;2;2019;MIPC;2020;TLMP4504;S4
17005613;13.8;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005615;15.3;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005623;14.6;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005628;12.2;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005630;16;V  ;1;2019;MIPC;2020;TLMP4504;S4
17005634;15.6;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005644;12.8;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005646;16.6;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005655;;;;;MIPC;2020;TLMP4504;S4
17005657;14;V  ;1;2019;MIPC;2020;TLMP4504;S4
17005659;14.5;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005668;16.8;V  ;1;2019;MIPC;2020;TLMP4504;S4
17005670;17.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
17005675;12.2;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005676;16.4;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005679;0;NV ;2;2019;MIPC;2020;TLMP4504;S4
17005685;12525;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005689;10.7;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005693;0;NV ;2;2019;MIPC;2020;TLMP4504;S4
17005695;16.9;V  ;1;2019;MIPC;2020;TLMP4504;S4
17005703;11.2;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005728;11875;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005740;12.9;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005743;13.3;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005755;11.8;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005762;13575;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005767;12525;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005770;14;V  ;1;2019;MIPC;2020;TLMP4504;S4
17005772;16.8;V  ;1;2019;MIPC;2020;TLMP4504;S4
17005776;13575;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005780;0;NV ;2;2019;MIPC;2020;TLMP4504;S4
17005786;13275;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005803;16;V  ;1;2019;MIPC;2020;TLMP4504;S4
17005804;12.6;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005810;17.7;V  ;1;2019;MIPC;2020;TLMP4504;S4
17005824;12;V  ;1;2019;MIPC;2020;TLMP4504;S4
17005829;15.5;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005831;15.2;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005840;13.7;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005843;12.7;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005847;15.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
17005857;11.6;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005859;10975;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005860;12.6;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005865;15.7;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005874;16;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005876;13125;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005877;18;V  ;1;2019;MIPC;2020;TLMP4504;S4
17005912;14875;V  ;1;2018;MIPC;2020;TLMP4504;S4
17005937;10.1;V  ;1;2018;MIPC;2020;TLMP4504;S4
17006037;11.7;V  ;1;2018;MIPC;2020;TLMP4504;S4
17006040;16.9;V  ;1;2019;MIPC;2020;TLMP4504;S4
17006042;13025;V  ;1;2018;MIPC;2020;TLMP4504;S4
17006048;13.6;V  ;1;2018;MIPC;2020;TLMP4504;S4
17006056;13.7;V  ;1;2019;MIPC;2020;TLMP4504;S4
17006067;11.8;V  ;1;2018;MIPC;2020;TLMP4504;S4
17006072;15.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
17006077;14.6;V  ;1;2019;MIPC;2020;TLMP4504;S4
17006080;12375;V  ;1;2018;MIPC;2020;TLMP4504;S4
17006142;15.7;V  ;1;2019;MIPC;2020;TLMP4504;S4
17006272;16.2;V  ;1;2019;MIPC;2020;TLMP4504;S4
17006276;13.2;V  ;1;2018;MIPC;2020;TLMP4504;S4
17006280;17.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
17006305;18.1;V  ;1;2018;MIPC;2020;TLMP4504;S4
17006319;15.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
17006767;12225;V  ;1;2018;MIPC;2020;TLMP4504;S4
17006768;15.3;V  ;1;2018;MIPC;2020;TLMP4504;S4
17006804;11.7;V  ;1;2019;MIPC;2020;TLMP4504;S4
17007130;11725;V  ;1;2018;MIPC;2020;TLMP4504;S4
17007151;12.1;V  ;1;2018;MIPC;2020;TLMP4504;S4
17007320;13.7;V  ;1;2019;MIPC;2020;TLMP4504;S4
17007349;0;NV ;2;2019;MIPC;2020;TLMP4504;S4
17007363;10.7;V  ;1;2018;MIPC;2020;TLMP4504;S4
17007393;11425;V  ;1;2018;MIPC;2020;TLMP4504;S4
17007671;16.3;V  ;1;2018;MIPC;2020;TLMP4504;S4
17007677;14.6;V  ;1;2018;MIPC;2020;TLMP4504;S4
17007728;14.6;V  ;1;2019;MIPC;2020;TLMP4504;S4
17007730;15.7;V  ;1;2019;MIPC;2020;TLMP4504;S4
17007757;10675;V  ;1;2018;MIPC;2020;TLMP4504;S4
17007758;12.9;V  ;1;2019;MIPC;2020;TLMP4504;S4
17007764;16.4;V  ;1;2018;MIPC;2020;TLMP4504;S4
17007765;15.7;V  ;1;2019;MIPC;2020;TLMP4504;S4
17007767;15.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
17007769;14.8;V  ;1;2019;MIPC;2020;TLMP4504;S4
17007980;14925;V  ;1;2018;MIPC;2020;TLMP4504;S4
17007981;0;NV ;2;2019;MIPC;2020;TLMP4504;S4
17008004;14.6;V  ;1;2019;MIPC;2020;TLMP4504;S4
17008007;17.7;V  ;1;2019;MIPC;2020;TLMP4504;S4
17008008;16525;V  ;1;2018;MIPC;2020;TLMP4504;S4
17009745;10.6;V  ;1;2018;MIPC;2020;TLMP4504;S4
17010732;17.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
17011412;0;NV ;2;2019;MIPC;2020;TLMP4504;S4
17011572;12.9;V  ;1;2019;MIPC;2020;TLMP4504;S4
17011810;18.5;V  ;1;2018;MIPC;2020;TLMP4504;S4
18000631;16;V  ;1;2019;MIPC;2020;TLMP4504;S4
18001877;0;NV ;2;2019;MIPC;2020;TLMP4504;S4
18002012;16.9;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002068;18;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002097;17.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002209;19.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002224;16.6;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002229;17.7;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002303;14.9;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002408;0;NV ;2;2019;MIPC;2020;TLMP4504;S4
18002553;0;NV ;2;2019;MIPC;2020;TLMP4504;S4
18002568;18.2;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002570;16.6;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002583;0;NV ;2;2019;MIPC;2020;TLMP4504;S4
18002599;14.9;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002604;16.2;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002618;12.3;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002619;10.3;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002622;14.2;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002631;18;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002633;17.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002642;18.3;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002646;16.5;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002648;17.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002651;10;V  ;2;2019;MIPC;2020;TLMP4504;S4
18002661;0;NV ;2;2019;MIPC;2020;TLMP4504;S4
18002667;17.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002668;17.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002672;19.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002675;;;;;MIPC;2020;TLMP4504;S4
18002678;18.6;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002680;12.8;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002687;0;NV ;2;2019;MIPC;2020;TLMP4504;S4
18002689;17.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002691;14.6;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002694;16.3;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002696;;;;;MIPC;2020;TLMP4504;S4
18002698;18;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002703;12.3;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002705;15.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002708;14.8;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002709;17.7;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002711;18.3;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002712;0;NV ;2;2019;MIPC;2020;TLMP4504;S4
18002715;17.7;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002814;14;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002883;18;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002890;14;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002899;19.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002907;15.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002929;0;NV ;2;2019;MIPC;2020;TLMP4504;S4
18002950;16.6;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002953;15.7;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002960;12;V  ;1;2019;MIPC;2020;TLMP4504;S4
18002965;8.8;NV ;2;2019;MIPC;2020;TLMP4504;S4
18003037;14.6;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003053;10.9;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003076;0;NV ;2;2019;MIPC;2020;TLMP4504;S4
18003083;0;NV ;2;2019;MIPC;2020;TLMP4504;S4
18003100;;;;;MIPC;2020;TLMP4504;S4
18003107;0;NV ;2;2019;MIPC;2020;TLMP4504;S4
18003111;;;;;MIPC;2020;TLMP4504;S4
18003156;18;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003162;0;NV ;2;2019;MIPC;2020;TLMP4504;S4
18003174;16.8;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003186;18.3;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003195;16.2;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003216;;;;;MIPC;2020;TLMP4504;S4
18003236;13.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003245;15.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003275;12.6;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003299;15.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003319;0;NV ;2;2019;MIPC;2020;TLMP4504;S4
18003339;12.6;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003385;;;;;MIPC;2020;TLMP4504;S4
18003403;17.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003407;0;NV ;2;2019;MIPC;2020;TLMP4504;S4
18003414;14.6;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003421;17.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003425;17.7;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003439;18.3;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003449;0;NV ;2;2019;MIPC;2020;TLMP4504;S4
18003471;18.5;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003482;;;;;MIPC;2020;TLMP4504;S4
18003487;10.3;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003493;17.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003503;0.2;NV ;2;2019;MIPC;2020;TLMP4504;S4
18003510;18;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003515;;;;;MIPC;2020;TLMP4504;S4
18003522;13.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003526;18;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003535;12.5;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003538;12.6;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003544;17.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003549;13.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003556;17.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003568;15.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003571;15.7;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003574;16;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003587;17.7;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003594;17.7;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003599;15.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003606;15.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003713;14;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003734;15.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003755;0;NV ;2;2019;MIPC;2020;TLMP4504;S4
18003761;15.7;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003767;16.3;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003769;16.3;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003772;11.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003777;0;NV ;2;2019;MIPC;2020;TLMP4504;S4
18003819;15.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003823;0;NV ;2;2019;MIPC;2020;TLMP4504;S4
18003834;17.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003835;17.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003837;0;NV ;2;2019;MIPC;2020;TLMP4504;S4
18003840;15.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003842;11.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003845;14.2;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003861;14;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003863;16.2;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003867;16.5;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003869;14.2;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003880;16.2;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003883;14.6;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003889;14.9;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003891;10.9;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003892;;;;;MIPC;2020;TLMP4504;S4
18003895;17.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003898;;;;;MIPC;2020;TLMP4504;S4
18003901;16;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003904;17.7;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003910;15.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003915;13.7;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003919;12.2;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003922;12.8;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003924;17.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003927;16.6;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003929;18.2;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003934;16;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003941;12.6;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003947;14.9;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003949;16.2;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003953;17.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003954;14.2;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003957;17.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003958;13.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003961;12.8;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003967;15.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003968;17.7;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003970;16;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003973;17.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003977;13.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003981;13.7;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003982;16.6;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003985;12.3;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003986;10;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003987;16;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003989;13.7;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003990;;;;;MIPC;2020;TLMP4504;S4
18003992;14.3;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003993;15.7;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003994;15.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003997;17.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
18003999;;;;;MIPC;2020;TLMP4504;S4
18004002;15.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004003;11.7;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004004;14;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004005;16.5;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004007;;;;;MIPC;2020;TLMP4504;S4
18004009;16;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004010;12.3;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004011;18;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004012;17.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004013;13.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004014;16.3;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004015;17.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004016;12.3;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004017;14.5;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004018;14.5;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004019;18.3;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004020;13.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004021;17.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004022;17.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004023;16.9;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004024;13.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004026;0;NV ;2;2019;MIPC;2020;TLMP4504;S4
18004027;;;;;MIPC;2020;TLMP4504;S4
18004028;15.7;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004029;11.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004031;14;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004032;;;;;MIPC;2020;TLMP4504;S4
18004390;18;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004453;15.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004457;11.7;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004479;17.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004508;16;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004523;11.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004540;14;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004554;12;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004559;18;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004591;15.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004595;16;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004598;18.5;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004601;0;NV ;2;2019;MIPC;2020;TLMP4504;S4
18004606;12.2;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004608;;;;;MIPC;2020;TLMP4504;S4
18004615;14.5;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004652;12.5;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004667;12.2;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004690;15.7;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004694;;;;;MIPC;2020;TLMP4504;S4
18004705;;;;;MIPC;2020;TLMP4504;S4
18004709;10.8;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004717;16.8;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004734;0;NV ;2;2019;MIPC;2020;TLMP4504;S4
18004753;;;;;MIPC;2020;TLMP4504;S4
18004765;18.3;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004784;13.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
18004801;0;NV ;2;2019;MIPC;2020;TLMP4504;S4
18005069;0;NV ;2;2019;MIPC;2020;TLMP4504;S4
18005145;13.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
18005164;18.6;V  ;1;2019;MIPC;2020;TLMP4504;S4
18005352;18.2;V  ;1;2019;MIPC;2020;TLMP4504;S4
18005452;14.5;V  ;1;2019;MIPC;2020;TLMP4504;S4
18005539;13.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
18005705;13.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
18005906;;;;;MIPC;2020;TLMP4504;S4
18006155;15.7;V  ;1;2019;MIPC;2020;TLMP4504;S4
18006162;0;NV ;2;2019;MIPC;2020;TLMP4504;S4
18006699;11.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
18006780;13.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
18007873;15.7;V  ;1;2019;MIPC;2020;TLMP4504;S4
18007880;;;;;MIPC;2020;TLMP4504;S4
18008347;18.5;V  ;1;2019;MIPC;2020;TLMP4504;S4
18008558;16.3;V  ;1;2019;MIPC;2020;TLMP4504;S4
18008626;17.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
18008934;0;NV ;2;2019;MIPC;2020;TLMP4504;S4
18008945;15.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
18008953;18;V  ;1;2019;MIPC;2020;TLMP4504;S4
18008956;16.8;V  ;1;2019;MIPC;2020;TLMP4504;S4
18008958;12.9;V  ;1;2019;MIPC;2020;TLMP4504;S4
18008960;;;;;MIPC;2020;TLMP4504;S4
18008965;12.3;V  ;1;2019;MIPC;2020;TLMP4504;S4
18008968;15.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
18008971;10;V  ;1;2019;MIPC;2020;TLMP4504;S4
18008974;12.6;V  ;1;2019;MIPC;2020;TLMP4504;S4
18008976;16;V  ;1;2019;MIPC;2020;TLMP4504;S4
18008979;13.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
18008982;17.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
18008998;11.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
18009000;10;V  ;1;2019;MIPC;2020;TLMP4504;S4
18009006;13.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
18009021;12.6;V  ;1;2019;MIPC;2020;TLMP4504;S4
18009030;0;NV ;2;2019;MIPC;2020;TLMP4504;S4
18009034;12.2;V  ;1;2019;MIPC;2020;TLMP4504;S4
18009041;10;V  ;1;2019;MIPC;2020;TLMP4504;S4
18009043;0;NV ;2;2019;MIPC;2020;TLMP4504;S4
18009048;12;V  ;1;2019;MIPC;2020;TLMP4504;S4
18009080;14.3;V  ;1;2019;MIPC;2020;TLMP4504;S4
18009118;;;;;MIPC;2020;TLMP4504;S4
18009163;15.1;V  ;1;2019;MIPC;2020;TLMP4504;S4
18009166;16.3;V  ;1;2019;MIPC;2020;TLMP4504;S4
18009170;17.7;V  ;1;2019;MIPC;2020;TLMP4504;S4
18009425;15.4;V  ;1;2019;MIPC;2020;TLMP4504;S4
12012705;10;V  ;2;2019;MIPC;2020;TLMP4404;S4
13011344;10;V  ;1;2019;MIPC;2020;TLMP4404;S4
13015044;10;V  ;2;2019;MIPC;2020;TLMP4404;S4
14000175;10;V  ;2;2016;MIPC;2020;TLMP4404;S4
14000627;10;V  ;2;2019;MIPC;2020;TLMP4404;S4
14004740;10;V  ;1;2018;MIPC;2020;TLMP4404;S4
14005265;10;V  ;2;2019;MIPC;2020;TLMP4404;S4
14006139;10;V  ;2;2019;MIPC;2020;TLMP4404;S4
14006708;9;AC ;2;2019;MIPC;2020;TLMP4404;S4
15000193;;;;;MIPC;2020;TLMP4404;S4
15000261;11125;V  ;1;2018;MIPC;2020;TLMP4404;S4
15000262;10;V  ;1;2019;MIPC;2020;TLMP4404;S4
15000272;0;NV ;2;2019;MIPC;2020;TLMP4404;S4
15000304;0;NV ;2;2019;MIPC;2020;TLMP4404;S4
15000339;0;NV ;2;2019;MIPC;2020;TLMP4404;S4
15000862;11;V  ;1;2017;MIPC;2020;TLMP4404;S4
15001042;0;NV ;2;2019;MIPC;2020;TLMP4404;S4
15001093;0;NV ;2;2019;MIPC;2020;TLMP4404;S4
15001403;10;V  ;2;2019;MIPC;2020;TLMP4404;S4
15001753;10;V  ;2;2019;MIPC;2020;TLMP4404;S4
15002395;0;NV ;2;2019;MIPC;2020;TLMP4404;S4
15002444;11;V  ;1;2019;MIPC;2020;TLMP4404;S4
15002547;0;NV ;2;2019;MIPC;2020;TLMP4404;S4
15003217;;;;;MIPC;2020;TLMP4404;S4
15003319;;;;;MIPC;2020;TLMP4404;S4
15004360;12;V  ;1;2019;MIPC;2020;TLMP4404;S4
15005352;0;NV ;2;2019;MIPC;2020;TLMP4404;S4
15005628;;;;;MIPC;2020;TLMP4404;S4
15005660;10.5;V  ;1;2019;MIPC;2020;TLMP4404;S4
15006164;11;V  ;1;2019;MIPC;2020;TLMP4404;S4
15006442;13.4;V  ;1;2017;MIPC;2020;TLMP4404;S4
16000070;10;V  ;1;2019;MIPC;2020;TLMP4404;S4
16000138;10875;V  ;1;2018;MIPC;2020;TLMP4404;S4
16000437;10;V  ;2;2019;MIPC;2020;TLMP4404;S4
16000468;10;V  ;1;2018;MIPC;2020;TLMP4404;S4
16000511;10;V  ;2;2019;MIPC;2020;TLMP4404;S4
16000690;11.5;V  ;1;2019;MIPC;2020;TLMP4404;S4
16000707;10;V  ;2;2019;MIPC;2020;TLMP4404;S4
16000767;;;;;MIPC;2020;TLMP4404;S4
16000775;8;AC ;2;2019;MIPC;2020;TLMP4404;S4
16000800;10;V  ;2;2019;MIPC;2020;TLMP4404;S4
16000863;14;V  ;1;2019;MIPC;2020;TLMP4404;S4
