COD_ETU;Note : TLMI3104;Résultat : TLMI3104;Session : TLMI3104;Année : TLMI3104;Filière;Année;Module;Semestre
18009031;;;1;2019;MIP;2020;TLMI4004;S4
18009033;;;1;2019;MIP;2020;TLMI4004;S4
18009093;;;1;2019;MIP;2020;TLMI4004;S4
18009154;;;1;2019;MIP;2020;TLMI4004;S4
18009159;;;1;2019;MIP;2020;TLMI4004;S4
18009169;;;1;2019;MIP;2020;TLMI4004;S4
18009212;;;1;2019;MIP;2020;TLMI4004;S4
18009732;;;1;2019;MIP;2020;TLMI4004;S4
18009804;;;1;2019;MIP;2020;TLMI4004;S4
18009949;9958;NV ;2;2019;MIP;2020;TLMI4004;S4
18010317;14029;V  ;1;2019;MIP;2020;TLMI4004;S4
18010364;;;1;2019;MIP;2020;TLMI4004;S4
18010372;;;1;2019;MIP;2020;TLMI4004;S4
18010519;;;1;2019;MIP;2020;TLMI4004;S4
18010520;;;1;2019;MIP;2020;TLMI4004;S4
18010525;;;1;2019;MIP;2020;TLMI4004;S4
18010547;;;1;2019;MIP;2020;TLMI4004;S4
18010592;;;1;2019;MIP;2020;TLMI4004;S4
18010733;;;1;2019;MIP;2020;TLMI4004;S4
18010738;;;1;2019;MIP;2020;TLMI4004;S4
18010741;;;1;2019;MIP;2020;TLMI4004;S4
18010743;13369;V  ;1;2019;MIP;2020;TLMI4004;S4
18010750;;;1;2019;MIP;2020;TLMI4004;S4
18010752;;;1;2019;MIP;2020;TLMI4004;S4
18010755;11917;V  ;2;2019;MIP;2020;TLMI4004;S4
18010758;;;1;2019;MIP;2020;TLMI4004;S4
18010761;;;1;2019;MIP;2020;TLMI4004;S4
18010765;;;1;2019;MIP;2020;TLMI4004;S4
18010769;0;NV ;2;2019;MIP;2020;TLMI4004;S4
18010770;;;1;2019;MIP;2020;TLMI4004;S4
18010778;;;1;2019;MIP;2020;TLMI4004;S4
18010779;;;1;2019;MIP;2020;TLMI4004;S4
18010780;;;1;2019;MIP;2020;TLMI4004;S4
18010783;;;1;2019;MIP;2020;TLMI4004;S4
18010788;;;1;2019;MIP;2020;TLMI4004;S4
18010805;;;1;2019;MIP;2020;TLMI4004;S4
18010880;12217;V  ;2;2019;MIP;2020;TLMI4004;S4
18010881;1133;NV ;2;2019;MIP;2020;TLMI4004;S4
18010888;;;1;2019;MIP;2020;TLMI4004;S4
18010894;;;1;2019;MIP;2020;TLMI4004;S4
18011058;;;1;2019;MIP;2020;TLMI4004;S4
18011062;;;1;2019;MIP;2020;TLMI4004;S4
18011070;;;1;2019;MIP;2020;TLMI4004;S4
18011072;12104;V  ;1;2019;MIP;2020;TLMI4004;S4
18011543;13858;V  ;1;2019;MIP;2020;TLMI4004;S4
18011546;;;1;2019;MIP;2020;TLMI4004;S4
18011548;;;1;2019;MIP;2020;TLMI4004;S4
18011549;;;1;2019;MIP;2020;TLMI4004;S4
18011567;;;1;2019;MIP;2020;TLMI4004;S4
18011568;;;1;2019;MIP;2020;TLMI4004;S4
18011569;;;1;2019;MIP;2020;TLMI4004;S4
18011572;;;1;2019;MIP;2020;TLMI4004;S4
18012757;;;1;2019;MIP;2020;TLMI4004;S4
16000233;12.3;V  ;1;2019;MIP;2020;TLMI4204;S4
16000322;10.2;V  ;1;2019;MIP;2020;TLMI4204;S4
16000386;0;NV ;2;2019;MIP;2020;TLMI4204;S4
16000603;11138;V  ;1;2019;MIP;2020;TLMI4204;S4
16000636;10225;V  ;1;2018;MIP;2020;TLMI4204;S4
16000831;10;V  ;2;2017;MIP;2020;TLMI4204;S4
16000862;0;NV ;2;2019;MIP;2020;TLMI4204;S4
16000866;10;V  ;1;2018;MIP;2020;TLMI4204;S4
16000970;10;V  ;2;2019;MIP;2020;TLMI4204;S4
16001078;11.8;V  ;1;2018;MIP;2020;TLMI4204;S4
16001082;0;NV ;2;2019;MIP;2020;TLMI4204;S4
16001090;11099;V  ;1;2017;MIP;2020;TLMI4204;S4
16001153;10;V  ;2;2019;MIP;2020;TLMI4204;S4
16001233;;;;;MIP;2020;TLMI4204;S4
16001288;11525;V  ;1;2018;MIP;2020;TLMI4204;S4
16001328;10;V  ;2;2019;MIP;2020;TLMI4204;S4
16001346;10.3;V  ;1;2018;MIP;2020;TLMI4204;S4
16001358;10;V  ;2;2019;MIP;2020;TLMI4204;S4
16001418;10;V  ;2;2019;MIP;2020;TLMI4204;S4
16001447;14001;V  ;1;2017;MIP;2020;TLMI4204;S4
16001455;11875;V  ;1;2018;MIP;2020;TLMI4204;S4
16001511;10;V  ;2;2018;MIP;2020;TLMI4204;S4
16001529;12.6;V  ;1;2019;MIP;2020;TLMI4204;S4
16001661;0;NV ;2;2019;MIP;2020;TLMI4204;S4
16001899;12.2;V  ;1;2018;MIP;2020;TLMI4204;S4
16001999;10;V  ;1;2019;MIP;2020;TLMI4204;S4
16002056;12.6;V  ;1;2018;MIP;2020;TLMI4204;S4
16003729;13.5;V  ;1;2017;MIP;2020;TLMI4204;S4
16004163;13.9;V  ;1;2019;MIP;2020;TLMI4204;S4
16005397;10;V  ;2;2019;MIP;2020;TLMI4204;S4
16005554;;;;;MIP;2020;TLMI4204;S4
17000924;12.1;V  ;1;2019;MIP;2020;TLMI4204;S4
17001986;10;V  ;1;2018;MIP;2020;TLMI4204;S4
17002059;10;V  ;2;2019;MIP;2020;TLMI4204;S4
17002180;11763;V  ;1;2019;MIP;2020;TLMI4204;S4
17002457;10388;V  ;1;2019;MIP;2020;TLMI4204;S4
17004263;10;V  ;2;2019;MIP;2020;TLMI4204;S4
17004774;1125;NV ;2;2019;MIP;2020;TLMI4204;S4
17004781;8.6;AC ;2;2019;MIP;2020;TLMI4204;S4
17005128;12113;V  ;1;2019;MIP;2020;TLMI4204;S4
17005358;11.3;V  ;1;2018;MIP;2020;TLMI4204;S4
17005517;10;V  ;2;2018;MIP;2020;TLMI4204;S4
17005562;7625;AC ;2;2019;MIP;2020;TLMI4204;S4
17005726;0;NV ;2;2019;MIP;2020;TLMI4204;S4
17005751;11.4;V  ;1;2019;MIP;2020;TLMI4204;S4
17005961;15;V  ;1;2018;MIP;2020;TLMI4204;S4
17005966;0;NV ;2;2019;MIP;2020;TLMI4204;S4
17005967;10;V  ;2;2018;MIP;2020;TLMI4204;S4
17005992;13838;V  ;1;2019;MIP;2020;TLMI4204;S4
17006009;;;;;MIP;2020;TLMI4204;S4
17006032;10;V  ;2;2019;MIP;2020;TLMI4204;S4
17006145;10588;V  ;1;2019;MIP;2020;TLMI4204;S4
17006167;12.5;V  ;1;2018;MIP;2020;TLMI4204;S4
17006189;10;V  ;2;2018;MIP;2020;TLMI4204;S4
17006191;10113;V  ;1;2019;MIP;2020;TLMI4204;S4
17006196;;;;;MIP;2020;TLMI4204;S4
17006197;;;;;MIP;2020;TLMI4204;S4
17006200;0;NV ;2;2019;MIP;2020;TLMI4204;S4
17006271;12;V  ;1;2019;MIP;2020;TLMI4204;S4
17006279;10.9;V  ;1;2018;MIP;2020;TLMI4204;S4
17006281;8675;AC ;2;2019;MIP;2020;TLMI4204;S4
17006283;;;;;MIP;2020;TLMI4204;S4
17006290;11.8;V  ;1;2018;MIP;2020;TLMI4204;S4
17006296;11875;V  ;1;2019;MIP;2020;TLMI4204;S4
17006299;10838;V  ;1;2019;MIP;2020;TLMI4204;S4
17006302;10;V  ;2;2018;MIP;2020;TLMI4204;S4
17006307;13225;V  ;1;2019;MIP;2020;TLMI4204;S4
17006316;;;;;MIP;2020;TLMI4204;S4
17006323;11.3;V  ;1;2018;MIP;2020;TLMI4204;S4
17006327;0;NV ;2;2019;MIP;2020;TLMI4204;S4
17006334;10;V  ;1;2018;MIP;2020;TLMI4204;S4
17006339;12763;V  ;1;2019;MIP;2020;TLMI4204;S4
17006343;12338;V  ;1;2019;MIP;2020;TLMI4204;S4
17006344;10;V  ;1;2018;MIP;2020;TLMI4204;S4
17006345;;;;;MIP;2020;TLMI4204;S4
17006348;10.2;V  ;1;2019;MIP;2020;TLMI4204;S4
17006351;10;V  ;1;2019;MIP;2020;TLMI4204;S4
17006381;12.2;V  ;1;2019;MIP;2020;TLMI4204;S4
17006390;11425;V  ;1;2019;MIP;2020;TLMI4204;S4
17006394;11538;V  ;1;2019;MIP;2020;TLMI4204;S4
17006397;13938;V  ;1;2019;MIP;2020;TLMI4204;S4
17006399;;;;;MIP;2020;TLMI4204;S4
17006401;11;V  ;1;2019;MIP;2020;TLMI4204;S4
17006404;11588;V  ;1;2019;MIP;2020;TLMI4204;S4
17006411;10.8;V  ;1;2018;MIP;2020;TLMI4204;S4
17006417;10.9;V  ;1;2019;MIP;2020;TLMI4204;S4
17006419;10.8;V  ;1;2019;MIP;2020;TLMI4204;S4
17006427;10;V  ;1;2019;MIP;2020;TLMI4204;S4
17006430;10;V  ;2;2019;MIP;2020;TLMI4204;S4
17006436;10.3;V  ;1;2018;MIP;2020;TLMI4204;S4
17006442;11488;V  ;1;2019;MIP;2020;TLMI4204;S4
17006472;11638;V  ;1;2019;MIP;2020;TLMI4204;S4
17006476;10;V  ;2;2019;MIP;2020;TLMI4204;S4
17006483;10475;V  ;1;2018;MIP;2020;TLMI4204;S4
17006503;13.2;V  ;1;2019;MIP;2020;TLMI4204;S4
17006514;10;V  ;2;2019;MIP;2020;TLMI4204;S4
17006516;16.4;V  ;1;2018;MIP;2020;TLMI4204;S4
17006631;10;V  ;2;2019;MIP;2020;TLMI4204;S4
17006656;11325;V  ;1;2019;MIP;2020;TLMI4204;S4
17006749;12775;V  ;1;2019;MIP;2020;TLMI4204;S4
17006756;12.2;V  ;1;2019;MIP;2020;TLMI4204;S4
17006758;0;NV ;2;2019;MIP;2020;TLMI4204;S4
17006992;13.5;V  ;1;2018;MIP;2020;TLMI4204;S4
17007095;10;V  ;2;2019;MIP;2020;TLMI4204;S4
17007398;;;;;MIP;2020;TLMI4204;S4
17007761;10;V  ;1;2018;MIP;2020;TLMI4204;S4
17009227;10;V  ;1;2018;MIP;2020;TLMI4204;S4
17010720;11588;V  ;1;2019;MIP;2020;TLMI4204;S4
17011579;10;V  ;2;2018;MIP;2020;TLMI4204;S4
17011580;14475;V  ;1;2018;MIP;2020;TLMI4204;S4
17011676;10;V  ;2;2018;MIP;2020;TLMI4204;S4
18001816;16.7;V  ;1;2019;MIP;2020;TLMI4204;S4
18001836;13915;V  ;1;2019;MIP;2020;TLMI4204;S4
18002014;;;;;MIP;2020;TLMI4204;S4
18002590;13988;V  ;1;2019;MIP;2020;TLMI4204;S4
18002598;14638;V  ;1;2019;MIP;2020;TLMI4204;S4
18002900;14283;V  ;1;2019;MIP;2020;TLMI4204;S4
18003004;13475;V  ;1;2019;MIP;2020;TLMI4204;S4
18003072;13775;V  ;1;2019;MIP;2020;TLMI4204;S4
18003097;12538;V  ;1;2019;MIP;2020;TLMI4204;S4
18003187;11.7;V  ;1;2019;MIP;2020;TLMI4204;S4
18003211;;;;;MIP;2020;TLMI4204;S4
18003221;12738;V  ;1;2019;MIP;2020;TLMI4204;S4
18003290;12713;V  ;1;2019;MIP;2020;TLMI4204;S4
18003719;12625;V  ;1;2019;MIP;2020;TLMI4204;S4
18003832;12025;V  ;1;2019;MIP;2020;TLMI4204;S4
18003890;;;;;MIP;2020;TLMI4204;S4
18003909;6.7;NV ;2;2019;MIP;2020;TLMI4204;S4
18003916;12913;V  ;1;2019;MIP;2020;TLMI4204;S4
18003921;4875;NV ;2;2019;MIP;2020;TLMI4204;S4
18003943;7.4;NV ;2;2019;MIP;2020;TLMI4204;S4
18003956;;;;;MIP;2020;TLMI4204;S4
18004252;12775;V  ;1;2019;MIP;2020;TLMI4204;S4
18004287;;;;;MIP;2020;TLMI4204;S4
18004291;;;;;MIP;2020;TLMI4204;S4
18004337;;;;;MIP;2020;TLMI4204;S4
18004348;13538;V  ;1;2019;MIP;2020;TLMI4204;S4
18004355;11313;V  ;1;2019;MIP;2020;TLMI4204;S4
18004367;;;;;MIP;2020;TLMI4204;S4
18004376;;;;;MIP;2020;TLMI4204;S4
18004424;;;;;MIP;2020;TLMI4204;S4
18004450;10;V  ;2;2019;MIP;2020;TLMI4204;S4
18004480;10;V  ;2;2019;MIP;2020;TLMI4204;S4
18004557;;;;;MIP;2020;TLMI4204;S4
18004567;11588;V  ;1;2019;MIP;2020;TLMI4204;S4
18004807;11.1;V  ;1;2019;MIP;2020;TLMI4204;S4
18004817;14225;V  ;1;2019;MIP;2020;TLMI4204;S4
18004840;0;NV ;2;2019;MIP;2020;TLMI4204;S4
18004860;10.4;V  ;1;2019;MIP;2020;TLMI4204;S4
18004912;11938;V  ;1;2019;MIP;2020;TLMI4204;S4
18004917;10838;V  ;1;2019;MIP;2020;TLMI4204;S4
18004952;;;;;MIP;2020;TLMI4204;S4
18004966;12063;V  ;1;2019;MIP;2020;TLMI4204;S4
18005004;;;;;MIP;2020;TLMI4204;S4
18005047;10.7;V  ;1;2019;MIP;2020;TLMI4204;S4
18005070;;;;;MIP;2020;TLMI4204;S4
18005077;;;;;MIP;2020;TLMI4204;S4
18005090;12613;V  ;1;2019;MIP;2020;TLMI4204;S4
18005111;10;V  ;1;2019;MIP;2020;TLMI4204;S4
18005123;14463;V  ;1;2019;MIP;2020;TLMI4204;S4
18005179;12563;V  ;1;2019;MIP;2020;TLMI4204;S4
18005324;;;;;MIP;2020;TLMI4204;S4
18005328;11.8;V  ;1;2019;MIP;2020;TLMI4204;S4
18005343;10;V  ;1;2019;MIP;2020;TLMI4204;S4
18005351;10.8;V  ;1;2019;MIP;2020;TLMI4204;S4
18005354;0;NV ;2;2019;MIP;2020;TLMI4204;S4
18005370;;;;;MIP;2020;TLMI4204;S4
18005389;11363;V  ;1;2019;MIP;2020;TLMI4204;S4
18005401;;;;;MIP;2020;TLMI4204;S4
18005409;0;NV ;2;2019;MIP;2020;TLMI4204;S4
18005417;10;V  ;2;2019;MIP;2020;TLMI4204;S4
18005421;;;;;MIP;2020;TLMI4204;S4
18005430;10;V  ;2;2019;MIP;2020;TLMI4204;S4
18005475;;;;;MIP;2020;TLMI4204;S4
18005479;;;;;MIP;2020;TLMI4204;S4
18005517;12.8;V  ;1;2019;MIP;2020;TLMI4204;S4
18005544;;;;;MIP;2020;TLMI4204;S4
18005547;12475;V  ;1;2019;MIP;2020;TLMI4204;S4
18005566;10;V  ;1;2019;MIP;2020;TLMI4204;S4
18005756;;;;;MIP;2020;TLMI4204;S4
18005764;;;;;MIP;2020;TLMI4204;S4
18005831;12388;V  ;1;2019;MIP;2020;TLMI4204;S4
18005838;10;V  ;2;2019;MIP;2020;TLMI4204;S4
18005845;10;V  ;1;2019;MIP;2020;TLMI4204;S4
18005940;;;;;MIP;2020;TLMI4204;S4
18005960;;;;;MIP;2020;TLMI4204;S4
18006040;;;;;MIP;2020;TLMI4204;S4
18006045;;;;;MIP;2020;TLMI4204;S4
18006059;;;;;MIP;2020;TLMI4204;S4
18006092;10;V  ;2;2019;MIP;2020;TLMI4204;S4
18006100;10;V  ;1;2019;MIP;2020;TLMI4204;S4
18006124;10.9;V  ;1;2019;MIP;2020;TLMI4204;S4
18006129;8.6;NV ;2;2019;MIP;2020;TLMI4204;S4
18006139;;;;;MIP;2020;TLMI4204;S4
18006160;15675;V  ;1;2019;MIP;2020;TLMI4204;S4
18006172;0;NV ;2;2019;MIP;2020;TLMI4204;S4
18006176;10;V  ;2;2019;MIP;2020;TLMI4204;S4
18006180;10;V  ;1;2019;MIP;2020;TLMI4204;S4
18006183;;;;;MIP;2020;TLMI4204;S4
18006184;;;;;MIP;2020;TLMI4204;S4
18006186;;;;;MIP;2020;TLMI4204;S4
18006193;;;;;MIP;2020;TLMI4204;S4
18006197;10;V  ;2;2019;MIP;2020;TLMI4204;S4
18006203;13.6;V  ;1;2019;MIP;2020;TLMI4204;S4
18006205;;;;;MIP;2020;TLMI4204;S4
18006208;;;;;MIP;2020;TLMI4204;S4
18006210;;;;;MIP;2020;TLMI4204;S4
18006211;12525;V  ;1;2019;MIP;2020;TLMI4204;S4
18006212;;;;;MIP;2020;TLMI4204;S4
18006213;7.2;NV ;2;2019;MIP;2020;TLMI4204;S4
18006215;;;;;MIP;2020;TLMI4204;S4
18006217;;;;;MIP;2020;TLMI4204;S4
18006218;13013;V  ;1;2019;MIP;2020;TLMI4204;S4
18006219;10;V  ;2;2019;MIP;2020;TLMI4204;S4
18006220;10.5;V  ;1;2019;MIP;2020;TLMI4204;S4
18006221;;;;;MIP;2020;TLMI4204;S4
18006222;10;V  ;2;2019;MIP;2020;TLMI4204;S4
18006223;10;V  ;2;2019;MIP;2020;TLMI4204;S4
18006911;10;V  ;2;2019;MIP;2020;TLMI4204;S4
18007022;10;V  ;1;2019;MIP;2020;TLMI4204;S4
18007194;;;;;MIP;2020;TLMI4204;S4
18007298;;;;;MIP;2020;TLMI4204;S4
18007617;;;;;MIP;2020;TLMI4204;S4
18007960;10;V  ;2;2019;MIP;2020;TLMI4204;S4
18008043;;;;;MIP;2020;TLMI4204;S4
18008962;12745;V  ;1;2019;MIP;2020;TLMI4204;S4
18008966;;;;;MIP;2020;TLMI4204;S4
18009004;15.1;V  ;1;2019;MIP;2020;TLMI4204;S4
18009008;10;V  ;2;2019;MIP;2020;TLMI4204;S4
18009010;;;;;MIP;2020;TLMI4204;S4
18009011;11.5;V  ;1;2019;MIP;2020;TLMI4204;S4
18009016;;;;;MIP;2020;TLMI4204;S4
18009019;;;;;MIP;2020;TLMI4204;S4
18009020;10;V  ;2;2019;MIP;2020;TLMI4204;S4
18009022;10;V  ;1;2019;MIP;2020;TLMI4204;S4
18009027;10775;V  ;1;2019;MIP;2020;TLMI4204;S4
18009029;10;V  ;2;2019;MIP;2020;TLMI4204;S4
18009031;;;;;MIP;2020;TLMI4204;S4
18009033;6.8;NV ;2;2019;MIP;2020;TLMI4204;S4
18009093;;;;;MIP;2020;TLMI4204;S4
18009154;;;;;MIP;2020;TLMI4204;S4
18009159;;;;;MIP;2020;TLMI4204;S4
18009169;;;;;MIP;2020;TLMI4204;S4
18009212;;;;;MIP;2020;TLMI4204;S4
18009732;;;;;MIP;2020;TLMI4204;S4
18009804;;;;;MIP;2020;TLMI4204;S4
18009949;8.8;NV ;2;2019;MIP;2020;TLMI4204;S4
18010317;13675;V  ;1;2019;MIP;2020;TLMI4204;S4
18010364;;;;;MIP;2020;TLMI4204;S4
18010372;;;;;MIP;2020;TLMI4204;S4
18010519;;;;;MIP;2020;TLMI4204;S4
18010520;;;;;MIP;2020;TLMI4204;S4
18010525;;;;;MIP;2020;TLMI4204;S4
18010547;;;;;MIP;2020;TLMI4204;S4
18010592;;;;;MIP;2020;TLMI4204;S4
18010733;10;V  ;2;2019;MIP;2020;TLMI4204;S4
18010738;12475;V  ;1;2019;MIP;2020;TLMI4204;S4
18010741;;;;;MIP;2020;TLMI4204;S4
18010743;13963;V  ;1;2019;MIP;2020;TLMI4204;S4
18010750;10;V  ;2;2019;MIP;2020;TLMI4204;S4
18010752;10;V  ;2;2019;MIP;2020;TLMI4204;S4
18010755;10;V  ;2;2019;MIP;2020;TLMI4204;S4
18010758;;;;;MIP;2020;TLMI4204;S4
18010761;10;V  ;2;2019;MIP;2020;TLMI4204;S4
18010765;12.2;V  ;1;2019;MIP;2020;TLMI4204;S4
18010769;0;NV ;2;2019;MIP;2020;TLMI4204;S4
18010770;;;;;MIP;2020;TLMI4204;S4
18010778;;;;;MIP;2020;TLMI4204;S4
18010779;;;;;MIP;2020;TLMI4204;S4
18010780;10;V  ;2;2019;MIP;2020;TLMI4204;S4
18010783;13825;V  ;1;2019;MIP;2020;TLMI4204;S4
18010788;;;;;MIP;2020;TLMI4204;S4
18010805;10;V  ;2;2019;MIP;2020;TLMI4204;S4
18010880;10.3;V  ;1;2019;MIP;2020;TLMI4204;S4
18010881;6.8;NV ;2;2019;MIP;2020;TLMI4204;S4
18010888;;;;;MIP;2020;TLMI4204;S4
18010894;;;;;MIP;2020;TLMI4204;S4
18011058;;;;;MIP;2020;TLMI4204;S4
18011062;;;;;MIP;2020;TLMI4204;S4
18011070;;;;;MIP;2020;TLMI4204;S4
18011072;12625;V  ;1;2019;MIP;2020;TLMI4204;S4
18011543;11.4;V  ;1;2019;MIP;2020;TLMI4204;S4
18011546;10825;V  ;1;2019;MIP;2020;TLMI4204;S4
18011548;;;;;MIP;2020;TLMI4204;S4
18011549;;;;;MIP;2020;TLMI4204;S4
18011567;;;;;MIP;2020;TLMI4204;S4
18011568;;;;;MIP;2020;TLMI4204;S4
18011569;13938;V  ;1;2019;MIP;2020;TLMI4204;S4
18011572;12925;V  ;1;2019;MIP;2020;TLMI4204;S4
18012757;10;V  ;2;2019;MIP;2020;TLMI4204;S4
16000233;10;V  ;1;2019;MIP;2020;TLMI4404;S4
16000322;10;V  ;2;2019;MIP;2020;TLMI4404;S4
16000386;0;NV ;2;2019;MIP;2020;TLMI4404;S4
16000603;10;V  ;2;2019;MIP;2020;TLMI4404;S4
16000636;10;V  ;1;2019;MIP;2020;TLMI4404;S4
16000831;10;V  ;2;2018;MIP;2020;TLMI4404;S4
16000862;0;NV ;2;2019;MIP;2020;TLMI4404;S4
16000866;10;V  ;2;2018;MIP;2020;TLMI4404;S4
16000970;10;V  ;2;2018;MIP;2020;TLMI4404;S4
16001078;8;AC ;2;2018;MIP;2020;TLMI4404;S4
16001082;0;NV ;2;2019;MIP;2020;TLMI4404;S4
16001090;10;V  ;1;2018;MIP;2020;TLMI4404;S4
16001153;11;V  ;1;2019;MIP;2020;TLMI4404;S4
16001233;;;;;MIP;2020;TLMI4404;S4
16001288;10;V  ;1;2019;MIP;2020;TLMI4404;S4
16001328;15;V  ;1;2019;MIP;2020;TLMI4404;S4
16001346;15;V  ;1;2019;MIP;2020;TLMI4404;S4
16001358;;;;;MIP;2020;TLMI4404;S4
16001418;10.5;V  ;1;2018;MIP;2020;TLMI4404;S4
16001447;11.5;V  ;1;2018;MIP;2020;TLMI4404;S4
16001455;10;V  ;1;2018;MIP;2020;TLMI4404;S4
16001511;10;V  ;1;2018;MIP;2020;TLMI4404;S4
16001529;10;V  ;1;2019;MIP;2020;TLMI4404;S4
16001661;0;NV ;2;2019;MIP;2020;TLMI4404;S4
16001899;12;V  ;1;2019;MIP;2020;TLMI4404;S4
16001999;10;V  ;2;2019;MIP;2020;TLMI4404;S4
16002056;0;NV ;2;2019;MIP;2020;TLMI4404;S4
16003729;12;V  ;1;2019;MIP;2020;TLMI4404;S4
16004163;12;V  ;1;2019;MIP;2020;TLMI4404;S4
16005397;10;V  ;2;2019;MIP;2020;TLMI4404;S4
16005554;7;NV ;2;2019;MIP;2020;TLMI4404;S4
17000924;10;V  ;1;2019;MIP;2020;TLMI4404;S4
17001986;10;V  ;2;2018;MIP;2020;TLMI4404;S4
17002059;3;NV ;2;2019;MIP;2020;TLMI4404;S4
17002180;12;V  ;1;2019;MIP;2020;TLMI4404;S4
17002457;10;V  ;1;2019;MIP;2020;TLMI4404;S4
17004263;;;;;MIP;2020;TLMI4404;S4
17004774;13;V  ;1;2019;MIP;2020;TLMI4404;S4
17004781;14;V  ;1;2019;MIP;2020;TLMI4404;S4
17005128;10;V  ;1;2018;MIP;2020;TLMI4404;S4
17005358;15;V  ;1;2019;MIP;2020;TLMI4404;S4
17005517;10;V  ;2;2019;MIP;2020;TLMI4404;S4
17005562;11;V  ;1;2019;MIP;2020;TLMI4404;S4
17005726;0;NV ;2;2019;MIP;2020;TLMI4404;S4
17005751;10;V  ;1;2019;MIP;2020;TLMI4404;S4
17005961;10;V  ;1;2018;MIP;2020;TLMI4404;S4
17005966;0;NV ;2;2019;MIP;2020;TLMI4404;S4
17005967;10;V  ;1;2018;MIP;2020;TLMI4404;S4
17005992;12;V  ;1;2019;MIP;2020;TLMI4404;S4
17006009;;;;;MIP;2020;TLMI4404;S4
17006032;;;;;MIP;2020;TLMI4404;S4
17006145;13;V  ;1;2019;MIP;2020;TLMI4404;S4
17006167;13;V  ;1;2019;MIP;2020;TLMI4404;S4
17006189;11;V  ;1;2019;MIP;2020;TLMI4404;S4
17006191;13;V  ;1;2019;MIP;2020;TLMI4404;S4
17006196;;;;;MIP;2020;TLMI4404;S4
17006197;;;;;MIP;2020;TLMI4404;S4
17006200;0;NV ;2;2019;MIP;2020;TLMI4404;S4
17006271;11;V  ;1;2019;MIP;2020;TLMI4404;S4
17006279;14.5;V  ;1;2018;MIP;2020;TLMI4404;S4
17006281;12;V  ;1;2019;MIP;2020;TLMI4404;S4
17006283;;;;;MIP;2020;TLMI4404;S4
17006290;10;V  ;2;2019;MIP;2020;TLMI4404;S4
17006296;10;V  ;1;2019;MIP;2020;TLMI4404;S4
17006299;10;V  ;2;2019;MIP;2020;TLMI4404;S4
17006302;10;V  ;1;2018;MIP;2020;TLMI4404;S4
17006307;13;V  ;1;2019;MIP;2020;TLMI4404;S4
17006316;10;V  ;2;2019;MIP;2020;TLMI4404;S4
17006323;10;V  ;1;2019;MIP;2020;TLMI4404;S4
17006327;7;NV ;2;2019;MIP;2020;TLMI4404;S4
17006334;12;V  ;1;2019;MIP;2020;TLMI4404;S4
17006339;10;V  ;2;2019;MIP;2020;TLMI4404;S4
17006343;13;V  ;1;2019;MIP;2020;TLMI4404;S4
17006344;8;AC ;2;2018;MIP;2020;TLMI4404;S4
17006345;;;;;MIP;2020;TLMI4404;S4
17006348;15;V  ;1;2019;MIP;2020;TLMI4404;S4
17006351;;;;;MIP;2020;TLMI4404;S4
17006381;12;V  ;1;2019;MIP;2020;TLMI4404;S4
17006390;10;V  ;2;2018;MIP;2020;TLMI4404;S4
17006394;;;;;MIP;2020;TLMI4404;S4
17006397;10;V  ;1;2019;MIP;2020;TLMI4404;S4
17006399;;;;;MIP;2020;TLMI4404;S4
17006401;;;;;MIP;2020;TLMI4404;S4
17006404;11;V  ;1;2019;MIP;2020;TLMI4404;S4
17006411;10;V  ;2;2018;MIP;2020;TLMI4404;S4
17006417;10;V  ;1;2019;MIP;2020;TLMI4404;S4
17006419;10;V  ;1;2019;MIP;2020;TLMI4404;S4
17006427;;;;;MIP;2020;TLMI4404;S4
17006430;11;V  ;1;2019;MIP;2020;TLMI4404;S4
17006436;10;V  ;2;2019;MIP;2020;TLMI4404;S4
17006442;7;AC ;2;2019;MIP;2020;TLMI4404;S4
17006472;14;V  ;1;2019;MIP;2020;TLMI4404;S4
17006476;10.2;V  ;1;2018;MIP;2020;TLMI4404;S4
17006483;10;V  ;2;2019;MIP;2020;TLMI4404;S4
17006503;15;V  ;1;2019;MIP;2020;TLMI4404;S4
17006514;;;;;MIP;2020;TLMI4404;S4
17006516;10;V  ;2;2018;MIP;2020;TLMI4404;S4
17006631;13;V  ;1;2019;MIP;2020;TLMI4404;S4
17006656;11;V  ;1;2019;MIP;2020;TLMI4404;S4
17006749;10.2;V  ;1;2018;MIP;2020;TLMI4404;S4
17006756;15;V  ;1;2019;MIP;2020;TLMI4404;S4
17006758;;;;;MIP;2020;TLMI4404;S4
17006992;8;AC ;2;2019;MIP;2020;TLMI4404;S4
17007095;10;V  ;1;2019;MIP;2020;TLMI4404;S4
17007398;;;;;MIP;2020;TLMI4404;S4
17007761;10;V  ;2;2019;MIP;2020;TLMI4404;S4
17009227;10;V  ;1;2018;MIP;2020;TLMI4404;S4
17010720;;;;;MIP;2020;TLMI4404;S4
17011579;10;V  ;1;2018;MIP;2020;TLMI4404;S4
17011580;15;V  ;1;2019;MIP;2020;TLMI4404;S4
17011676;10;V  ;1;2019;MIP;2020;TLMI4404;S4
18001816;14;V  ;1;2019;MIP;2020;TLMI4404;S4
18001836;14;V  ;1;2019;MIP;2020;TLMI4404;S4
18002014;0;NV ;2;2019;MIP;2020;TLMI4404;S4
18002590;14;V  ;1;2019;MIP;2020;TLMI4404;S4
