"COD_ETU","Note : TLMP1104","Résultat : TLMP1104","Session : TLMP1104","Année : TLMP1104","Note : TLMP1204","Résultat : TLMP1204","Session : TLMP1204","Année : TLMP1204","Note : TLMP1304","Résultat : TLMP1304","Session : TLMP1304","Année : TLMP1304","Note : TLMP1404","Résultat : TLMP1404","Session : TLMP1404","Année : TLMP1404","Note : TLMP1504","Résultat : TLMP1504","Session : TLMP1504","Année : TLMP1504","Note : TLMP1604","Résultat : TLMP1604","Session : TLMP1604","Année : TLMP1604","Note : TLMP1004","Résultat : TLMP1004","Session : TLMP1004","Année : TLMP1004","Note : TLMP2104","Résultat : TLMP2104","Session : TLMP2104","Année : TLMP2104","Note : TLMP2204","Résultat : TLMP2204","Session : TLMP2204","Année : TLMP2204","Note : TLMP2304","Résultat : TLMP2304","Session : TLMP2304","Année : TLMP2304","Note : TLMP2404","Résultat : TLMP2404","Session : TLMP2404","Année : TLMP2404","Note : TLMP2504","Résultat : TLMP2504","Session : TLMP2504","Année : TLMP2504","Note : TLMP2604","Résultat : TLMP2604","Session : TLMP2604","Année : TLMP2604","Note : TLMP2004","Résultat : TLMP2004","Session : TLMP2004","Année : TLMP2004"
"18004020","10.05","V","1","2018","10.5","V","1","2019","3.5","NRA","1","2019","10.25","V","1","2019","12.25","V","1","2018","11.75","V","1","2018","9,717","NV","2","2019","0","NV","2","2019","0","NV","2","2019","10","V","2","2018","10","V","2","2018","13.4","V","1","2018","12.25","V","1","2018","7,608","NV","2","2019"
"18004026","0","NRA","1","2019","10","V","2","2018","0","NRA","1","2019","0","NRA","1","2019","10","V","2","2018","10","V","1","2018","5","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","12.6","V","1","2018","10,625","V","1","2018","3,871","NV","2","2019"
"18004027","10.15","V","1","2018","9.85","AC","2","2019","9.8","AC","2","2019","10.2","V","1","2019","10","V","2","2018","10","V","2","2018","10","V","2","2019","14","V","1","2019","17","V","1","2019","14","V","1","2019","12.4","V","1","2019","18","V","1","2019","11","V","1","2019","14.4","V","1","2019"
"18004028","10","V","2","2018","10","V","2","2018","11.1","V","1","2019","8.4","AC","2","2019","10","V","2","2018","10.5","V","1","2018","10","V","2","2019","10,025","V","1","2018","10.9","V","1","2018","16","V","1","2019","19.3","V","1","2019","16","V","1","2019","10.25","V","1","2018","13,746","V","1","2019"
"18004032","10","V","2","2019","14.4","V","1","2019","10","V","1","2019","9.5","AC","2","2019","7.25","AC","2","2019","10,125","V","1","2018","10,213","V","2","2019","13","V","1","2019","15","V","1","2019","11","V","1","2019","19.3","V","1","2019","20","V","1","2019","15","V","1","2019","15.55","V","1","2019"
"18004453","7","AC","2","2019","10.2","V","1","2019","10","V","2","2018","11.3","V","1","2019","10","V","2","2018","15.75","V","1","2018","10,708","V","2","2019","12","V","1","2019","11.2","V","1","2019","10","V","2","2018","10","V","2","2018","11.6","V","1","2018","10","V","1","2018","10.8","V","1","2019"
"18004481","2.45","NRA","1","2019","1.7","NRA","1","2019","5.1","NV","2","2019","1.2","NRA","1","2019","8.5","NV","2","2019","12.5","V","1","2019","5,242","NV","2","2019","14","V","1","2019","14","V","1","2019","10","V","2","2019","11.2","V","1","2019","14","V","1","2019","13.5","V","1","2019","12,783","V","2","2019"
"18004523","3.4","NRA","1","2019","9","NV","2","2019","6.8","NV","2","2019","5","NV","2","2019","10","V","2","2018","14","V","1","2018","8,033","NV","2","2019","8","AC","2","2019","10","V","2","2018","10","V","2","2019","17.9","V","1","2019","18","V","1","2019","11.5","V","1","2018","12,567","V","2","2019"
"18004540","8","NV","2","2019","5.05","NV","2","2019","10","V","2","2018","7.9","NV","2","2019","10","V","2","2018","11","V","1","2018","8,658","NV","2","2019","17","V","1","2019","17","V","1","2019","10","V","1","2019","10","V","2","2018","18","V","1","2019","10","V","1","2018","13,667","V","1","2019"
"18004554","13.3","V","1","2018","14.7","V","1","2018","7","AC","2","2018","8.5","AC","2","2018","10.5","V","1","2018","12.5","V","1","2018","11,083","V","2","2018","10","V","2","2018","15","V","1","2019","12.1","V","1","2018","15.1","V","1","2019","11.8","V","1","2018","13.75","V","1","2018","12,958","V","1","2019"
"18004591","13","V","1","2019","10","V","2","2019","10","V","2","2018","10","V","2","2018","10","V","1","2018","14.25","V","1","2018","11,208","V","2","2019","10.05","V","1","2018","10","V","2","2018","11.2","V","1","2018","10","V","2","2018","14.3","V","1","2018","15.75","V","1","2018","11,883","V","2","2018"
"18004601","10.2","V","1","2019","10","V","2","2018","3.5","NRA","1","2019","7.2","NV","2","2019","10,375","V","1","2018","12,875","V","1","2018","9,025","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","11,625","V","1","2018","1,938","NV","2","2019"
"18004606","10,175","V","1","2018","10","V","2","2018","8.5","AC","2","2018","10","V","2","2018","8.5","AC","2","2018","15.25","V","1","2018","10,404","V","2","2018","10","V","1","2019","12","V","1","2019","10","V","2","2018","14.6","V","1","2019","12","V","1","2019","15.25","V","1","2018","12,308","V","1","2019"
"18004608","7.05","AC","2","2019","10","V","2","2018","7","AC","2","2019","10","V","2","2018","16,625","V","1","2018","12.75","V","1","2018","10,571","V","2","2019","10","V","2","2019","10.2","V","1","2019","10","V","2","2019","13.7","V","1","2019","12","V","1","2019","15","V","1","2019","11,817","V","2","2019"
"18004615","7","AC","2","2019","10.3","V","1","2018","10","V","2","2019","10","V","2","2018","10","V","2","2018","16.25","V","1","2018","10,592","V","2","2019","10","V","2","2019","10.2","V","1","2019","11","V","1","2019","19.3","V","1","2019","16","V","1","2018","13.5","V","1","2018","13,333","V","2","2019"
"18004652","5.5","NV","2","2019","12.1","V","1","2019","1.4","NRA","1","2019","7","NV","2","2019","10.75","V","1","2019","13.5","V","1","2018","8,375","NV","2","2019","14","V","1","2019","10.2","V","1","2019","10","V","2","2019","17.2","V","1","2019","14","V","1","2019","13.75","V","1","2018","13,192","V","2","2019"
"18004667","10","V","2","2018","10","V","2","2019","10","V","2","2018","7","AC","2","2019","12,125","V","1","2018","11,375","V","1","2018","10,083","V","2","2019","11","V","1","2019","7","AC","2","2019","10","V","2","2019","13.7","V","1","2019","12.4","V","1","2018","10.75","V","1","2018","10,808","V","2","2019"
"18004694","0","NRA","1","2019","0","NRA","1","2019","0","NRA","1","2019","0","NRA","1","2019","10","V","2","2018","0","NRA","1","2019","1,667","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019"
"18004705","10","V","2","2018",".4","NRA","1","2019","3.2","NRA","1","2019","4.8","NRA","1","2019","10,125","V","1","2018","10.25","V","1","2018","6,463","NV","2","2019","10","V","1","2019","10","V","1","2019","10","V","2","2019","9.6","AC","2","2019","18","V","1","2019","11","V","1","2019","11,433","V","2","2019"
"18004717","12.3","V","1","2019","10.2","V","1","2019","11.3","V","1","2019","13.6","V","1","2019","16,125","V","1","2019","11","V","1","2019","12,421","V","1","2019","17","V","1","2019","15","V","1","2019","17","V","1","2019","19.3","V","1","2019","11.6","V","1","2018","11.25","V","1","2018","15,192","V","1","2019"
"18004753","10.25","V","1","2018","10","V","1","2019","10.1","V","1","2019","10.8","V","1","2019","13.75","V","1","2019","10","V","1","2018","10,817","V","1","2019","10","V","2","2019","8.6","AC","2","2019","13","V","1","2019","17.9","V","1","2019","14","V","1","2019","13.5","V","1","2019","12,833","V","2","2019"
"18004784","9.5","AC","2","2019","10.1","V","1","2019","8","AC","2","2019","8.6","AC","2","2019","10","V","2","2019","14","V","1","2018","10,033","V","2","2019","10","V","2","2019","14","V","1","2019","14","V","1","2019","18.6","V","1","2019","10","V","2","2018","12.5","V","1","2018","13,183","V","2","2019"
"18004793","8","NV","2","2019","1","NRA","1","2019","5","NV","2","2019","11.2","V","1","2019","11,875","V","1","2019","11.5","V","1","2019","8,096","NV","2","2019","14","V","1","2019","16","V","1","2019","13","V","1","2019","18.6","V","1","2019","10","V","1","2019","12","V","1","2019","13,933","V","1","2019"
"18004881","10.55","V","1","2019","10.8","V","1","2019","10","V","2","2019","10.3","V","1","2019","10.5","V","1","2019","12","V","1","2019","10,692","V","2","2019","16","V","1","2019","10","V","1","2019","10","V","1","2019","19.3","V","1","2019","20","V","1","2019","13.5","V","1","2019","14.8","V","1","2019"
"18005051","10.05","V","1","2019","9.5","AC","2","2019","10.1","V","1","2019","13.5","V","1","2019","9","AC","2","2019","13.5","V","1","2019","10,942","V","2","2019","15","V","1","2019","10","V","1","2019","13","V","1","2019","16.5","V","1","2019","18","V","1","2019","13.5","V","1","2019","14,333","V","1","2019"
"18005094","7.05","NV","2","2019","10","V","1","2019","10","V","2","2019","9.2","NV","2","2019","10","V","2","2019","10","V","2","2019","9,375","NV","2","2019","13","V","1","2019","12","V","1","2019","5","NV","2","2019","13.2","V","1","2019","12","V","1","2019","0","NV","2","2019","9.2","NV","2","2019"
"18005539","10","V","2","2019","9","AC","2","2019","10","V","1","2019","10","V","2","2019","14","V","1","2018","12.5","V","1","2018","10,917","V","2","2019","13","V","1","2019","17","V","1","2019","16","V","1","2019","12.5","V","1","2018","11.4","V","1","2018","11.5","V","1","2018","13,567","V","1","2019"
"18005705","8.8","NV","2","2019","10","V","2","2018","10.5","V","1","2019","2.6","NRA","1","2019","10","V","2","2018","10.75","V","1","2018","8,775","NV","2","2019","10,075","V","1","2018","8.5","AC","2","2018","10","V","2","2018","10","V","2","2018","11.8","V","1","2018","12.5","V","1","2018","10,479","V","2","2018"
"18005906","10.25","V","1","2019","10","V","2","2018","8.4","NV","2","2019","6.2","NV","2","2019","13.5","V","1","2018","10","V","2","2018","9,725","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","10","V","1","2019","1,667","NV","2","2019"
"18006155","10","V","2","2019","10","V","2","2018","10","V","2","2018","10.8","V","1","2019","10","V","1","2018","14,125","V","1","2018","10,821","V","2","2019","9","AC","2","2018","10.5","V","1","2018","10","V","2","2018","10","V","2","2018","14.2","V","1","2018","13","V","1","2018","11,117","V","2","2018"
"18006162","0","NRA","1","2019","11.2","V","1","2018","10","V","1","2018","0","NRA","1","2019","10","V","2","2018","15","V","1","2018","7.7","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","10","V","2","2018","17.5","V","1","2018","4,583","NV","2","2019"
"18006699","7.85","NV","2","2019","2","NRA","1","2019","10","V","2","2019","6.6","NV","2","2019","11.5","V","1","2019","14","V","1","2018","8,658","NV","2","2019","11.7","V","1","2018","7.8","AC","2","2019","10","V","2","2019","18.6","V","1","2019","10","V","2","2018","10","V","2","2018","11.35","V","2","2019"
"18006780","11.4","V","1","2018","10","V","2","2018","7","AC","2","2019","8.3","AC","2","2019","12,125","V","1","2018","12,875","V","1","2018","10,283","V","2","2019","11.5","V","1","2018","17","V","1","2019","10","V","2","2019","9.6","AC","2","2019","11.6","V","1","2018","14","V","1","2018","12,283","V","2","2019"
"18007873","12.9","V","1","2019","10","V","2","2018","7","AC","2","2019","10","V","2","2019","10","V","2","2018","13.5","V","1","2018","10,567","V","2","2019","11.5","V","1","2018","10.9","V","1","2018","10","V","1","2018","18.6","V","1","2019","12.4","V","1","2018","12,875","V","1","2018","12,713","V","1","2019"
"18007880","10","V","1","2019","17","V","1","2019","10","V","1","2018","16.2","V","1","2019","10","V","1","2019","15","V","1","2019","13,033","V","1","2019","15","V","1","2019","13.05","V","1","2018","16","V","1","2019","14","V","1","2018","10","V","1","2019","15","V","1","2019","13,842","V","1","2019"
"18008558","10.6","V","1","2019","10","V","1","2019","11.1","V","1","2019","10","V","2","2018","11.5","V","1","2018","14.5","V","1","2018","11,283","V","1","2019","12.85","V","1","2018","11.6","V","1","2018","10.8","V","1","2018","10","V","2","2018","10.2","V","1","2018","15.25","V","1","2018","11,783","V","2","2018"
"18008934","10","V","2","2018","0","NRA","1","2019","0","NRA","1","2019","0","NRA","1","2019","10","V","2","2018","13.5","V","1","2018","5,583","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","10","V","2","2018","10","V","2","2018","10.75","V","1","2018","5,125","NV","2","2019"
"18008953","13.05","V","1","2019","10","V","2","2019","10.6","V","1","2018","10","V","2","2018","10","V","2","2018","14","V","1","2018","11,275","V","2","2019","13","V","1","2019","8","AC","2","2019","10.9","V","1","2018","10","V","2","2018","10","V","1","2018","11.75","V","1","2018","10,608","V","2","2019"
"18008956","10","V","2","2018","10","V","2","2018","10","V","2","2019","11","V","1","2018","10","V","2","2018","10","V","2","2018","10,167","V","2","2019","10,075","V","1","2018","10","V","1","2019","10","V","2","2018","13","V","1","2019","12.4","V","1","2018","10","V","2","2018","10,913","V","1","2019"
"18008958","5.05","NV","2","2019",".7","NRA","1","2019","5","NV","2","2019","5.2","NV","2","2019","8","NV","2","2019","13.75","V","1","2018","6,283","NV","2","2019","10","V","2","2019","7.8","AC","2","2019","12","V","1","2019","9.75","AC","2","2019","10.8","V","1","2018","14","V","1","2018","10,725","V","2","2019"
"18008960","6.2","NV","2","2019","2.2","NRA","1","2019",".6","NRA","1","2019","3","NRA","1","2019","2,125","NRA","1","2019","10,125","V","1","2018","4,042","NV","2","2019","8","NV","2","2019","6","NV","2","2019","10","V","1","2019","7.6","NV","2","2019","14","V","1","2019","0","NV","2","2019","7.6","NV","2","2019"
"18008968","10","V","2","2018","7","AC","2","2019","10","V","2","2019","10.1","V","1","2019","10","V","2","2018","14","V","1","2018","10,183","V","2","2019","11","V","1","2019","10","V","1","2019","11","V","1","2019","14.4","V","1","2019","16","V","1","2019","15.75","V","1","2018","13,025","V","1","2019"
"18008971","7.9","NV","2","2019","2.2","NRA","1","2019","5","NV","2","2019","8","NV","2","2019","10","V","2","2018","10","V","1","2018","7,183","NV","2","2019","10","V","1","2019","10","V","1","2019","10","V","2","2019","13.6","V","1","2019","12","V","1","2018","11,625","V","1","2018","11,204","V","2","2019"
"18008974","10","V","1","2019","10.1","V","1","2019","11.4","V","1","2019","10","V","2","2018","10","V","2","2018","13,625","V","1","2018","10,854","V","1","2019","10","V","1","2018","10","V","1","2018","10","V","1","2019","14.4","V","1","2019","10.6","V","1","2018","15","V","1","2018","11,667","V","2","2019"
"18008976","13.1","V","1","2018","10.1","V","1","2018","10","V","2","2018","10.6","V","1","2018","10","V","1","2018","10.5","V","1","2018","10,717","V","2","2018","15","V","1","2019","15","V","1","2019","10","V","1","2018","11","V","1","2018","10","V","2","2018","10","V","2","2018","11,833","V","1","2019"
"18008982","10","V","2","2019","10","V","2","2019","10.4","V","1","2019","7","AC","2","2019","12.5","V","1","2018","12.5","V","1","2018","10.4","V","2","2019","14","V","1","2019","12.8","V","1","2018","14","V","1","2019","10.5","V","1","2018","14.1","V","1","2018","15","V","1","2018","13.4","V","1","2019"
"18008998","10","V","2","2018","10","V","2","2018","10","V","1","2019","7.6","AC","2","2019","12.5","V","1","2018","13,875","V","1","2018","10,663","V","2","2019","11","V","1","2019","10","V","2","2019","14","V","1","2019","13","V","1","2019","10.4","V","1","2018","13.25","V","1","2018","11,942","V","2","2019"
"18009000","8.35","AC","2","2019","10","V","2","2019","11.4","V","1","2019","10","V","2","2018","11","V","1","2018","14.5","V","1","2018","10,875","V","2","2019","10","V","2","2019","12.2","V","1","2019","10","V","1","2019","12.3","V","1","2019","10","V","2","2019","11.75","V","1","2018","11,042","V","2","2019"
"18009006","10","V","2","2018","10","V","1","2019","7","AC","2","2019","11","V","1","2019","10","V","2","2018","14.75","V","1","2018","10,458","V","2","2019","11","V","1","2019","14","V","1","2019","7","AC","2","2019","16.6","V","1","2019","10","V","2","2018","13.5","V","1","2018","12,017","V","2","2019"
"18009021","3.65","NRA","1","2019","5.2","NV","2","2019","2","NRA","1","2019","4.8","NRA","1","2019","10","V","2","2019","14.25","V","1","2018","6.65","NV","2","2019","12.35","V","1","2018","17","V","1","2019","17","V","1","2019","12.3","V","1","2019","13.7","V","1","2018","15.25","V","1","2018","14.6","V","1","2019"
"18009030","10.65","V","1","2019","9","AC","2","2019","10","V","1","2018","10","V","2","2019","10","V","2","2018","10.5","V","1","2018","10,025","V","2","2019","15","V","1","2019","14","V","1","2019","13.3","V","1","2018","12.5","V","1","2018","18","V","1","2019","12.05","V","1","2018","14,142","V","1","2019"
"18009034","15.15","V","1","2018","10.1","V","1","2018","7","AC","2","2019","7","AC","2","2019","15.5","V","1","2018","14.25","V","1","2018","11.5","V","2","2019","10","V","2","2019","14","V","1","2019","10","V","2","2019","17.9","V","1","2019","10","V","2","2018","15","V","1","2018","12,817","V","2","2019"
"18009041","8.2","AC","2","2019","12.4","V","1","2019","10","V","2","2019","11.4","V","1","2019","11","V","1","2019","10","V","1","2018","10.5","V","2","2019","10","V","1","2019","11.2","V","1","2019","10","V","1","2019","12.3","V","1","2019","18","V","1","2019","12.5","V","1","2018","12,333","V","1","2019"
"18009043","5.15","NV","2","2019",".4","NRA","1","2019","2.2","NRA","1","2019","10","V","2","2018","10","V","2","2018","10","V","2","2018","6,292","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","10","V","2","2018","11.75","V","1","2018","3,625","NV","2","2019"
"18009048","10","V","2","2018","10","V","2","2019","3","NRA","1","2019","7","NV","2","2019","3.75","NRA","1","2019","10.5","V","1","2018","7,375","NV","2","2019","10","V","2","2019","8","AC","2","2019","10","V","1","2019","14.5","V","1","2019","12","V","1","2019","11.75","V","1","2018","11,042","V","2","2019"
"18009080","11.2","V","1","2019","10","V","2","2019","10","V","1","2019","10.1","V","1","2019","10.5","V","1","2018","11.5","V","1","2018","10.55","V","2","2019","11.45","V","1","2018","10","V","2","2018","14.5","V","1","2018","12","V","1","2018","12.4","V","1","2018","16.75","V","1","2018","12.85","V","2","2018"
"18009118","10.05","V","1","2019","10","V","2","2018","10","V","2","2018","10.7","V","1","2018","10.25","V","1","2018","1","NRA","1","2019","8,667","NV","2","2019","11","V","1","2019","12","V","1","2019","10","V","2","2019","15.3","V","1","2019","14","V","1","2019","0","NV","2","2019","10,383","NV","2","2019"
"18009163","10.1","V","1","2019","14","V","1","2019","10","V","1","2019","10","V","2","2018","10","V","1","2018","14.5","V","1","2018","11,433","V","1","2019","12,225","V","1","2018","10.1","V","1","2018","12.4","V","1","2018","10","V","2","2018","14.3","V","1","2018","15.25","V","1","2018","12,379","V","2","2018"
"18009425","10","V","2","2018","12.6","V","1","2019","7","AC","2","2019","10.6","V","1","2019","10","V","1","2018","13.5","V","1","2018","10,617","V","2","2019","10,075","V","1","2018","11.2","V","1","2018","10","V","1","2018","10","V","2","2018","10","V","2","2018","13","V","1","2018","10,713","V","2","2018"
"18009431","3.05","NRA","1","2019","11.2","V","1","2018","0","NRA","1","2019","0","NRA","1","2019","12.5","V","1","2018","0","NRA","1","2019","4,458","NV","2","2019","9","NV","2","2019","6.2","NV","2","2019","6","NV","2","2019","0","NV","2","2019","8","NV","2","2019","0","NV","2","2019","4,867","NV","2","2019"
"18009440","11.1","V","1","2019","10","V","2","2019","8.1","AC","2","2019","8.2","AC","2","2019","10","V","2","2018","14.25","V","1","2018","10,275","V","2","2019","12.15","V","1","2018","8","AC","2","2019","10","V","2","2019","11","V","1","2019","10","V","2","2018","15.25","V","1","2018","11,067","V","2","2019"
"18009587","10","V","2","2018","3.4","NRA","1","2019","10","V","2","2018","8.4","NV","2","2019","10","V","2","2018","10","V","2","2018","8,633","NV","2","2019","10","V","1","2019","15","V","1","2019","10","V","1","2019","15.7","V","1","2019","10.4","V","1","2018","10","V","2","2019","11.85","V","2","2019"
"18009593","10","V","1","2018","10","V","2","2019","10","V","2","2018","8.8","AC","2","2019","10.5","V","1","2018","11.75","V","1","2018","10,175","V","2","2019","8","AC","2","2018","10.2","V","1","2018","10","V","2","2018","10","V","2","2018","10","V","2","2018","14.75","V","1","2018","10,492","V","2","2018"
"18009707","10.25","V","1","2018","10","V","2","2019","13.4","V","1","2019","7","AC","2","2019","10","V","1","2018","12.5","V","1","2018","10,525","V","2","2019","12.15","V","1","2018","10.1","V","1","2018","11","V","1","2018","11","V","1","2018","10","V","2","2018","14.75","V","1","2018","11.5","V","2","2018"
"18009716","10","V","2","2018","10","V","2","2019","10.6","V","1","2018","8.8","AC","2","2019","14.25","V","1","2018","12.25","V","1","2018","10,983","V","2","2019","8","AC","2","2018","7","AC","2","2018","11.75","V","1","2018","7.5","AC","2","2018","14.1","V","1","2018","14","V","1","2018","10,392","V","2","2018"
"18009736","8.55","AC","2","2019","10","V","2","2019","10.2","V","1","2019","7","AC","2","2019","10","V","2","2018","15.25","V","1","2018","10,167","V","2","2019","14","V","1","2019","10","V","2","2019","10","V","2","2018","18.6","V","1","2019","10.4","V","1","2018","14.5","V","1","2018","12,917","V","2","2019"
"18009778","10","V","2","2018","12.1","V","1","2019","10","V","2","2019","10.2","V","1","2019","10,625","V","1","2018","15.5","V","1","2018","11,404","V","2","2019","10","V","1","2018","10","V","2","2019","11","V","1","2019","20","V","1","2019","12","V","1","2018","15,375","V","1","2018","13,063","V","2","2019"
"18009794","7.75","NV","2","2019","2","NRA","1","2019","9","NV","2","2019","6.4","NV","2","2019","10","V","2","2018","12.75","V","1","2018","7,983","NV","2","2019","10.25","V","1","2018","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","11.3","V","1","2018","17.25","V","1","2018","6,467","NV","2","2019"
"18009796","0","NRA","1","2019",".4","NRA","1","2019","0","NRA","1","2019","0","NRA","1","2019","10","V","2","2018","16.25","V","1","2018","4,442","NV","2","2019","0","NV","2","2019","0","NV","2","2019","10","V","2","2018","0","NV","2","2019","10.1","V","1","2018","11","V","1","2018","5,183","NV","2","2019"
"18009797","0","NRA","1","2019","10","V","2","2018","0","NRA","1","2019","0","NRA","1","2019","10,625","V","1","2018","12.75","V","1","2018","5,563","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","10","V","2","2018","12,875","V","1","2018","3,813","NV","2","2019"
"18010025","0","NRA","1","2019","0","NRA","1","2019","0","NRA","1","2019","0","NRA","1","2019","10","V","2","2018","10.5","V","1","2018","3,417","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","10","V","2","2018","1,667","NV","2","2019"
"18010186","10","V","2","2018","10","V","1","2019","10","V","2","2018","7.25","AC","2","2019","10","V","2","2018","12.75","V","1","2018","10","V","2","2019","11","V","1","2019","12","V","1","2019","13","V","1","2019","19.3","V","1","2019","12.4","V","1","2018","12.75","V","1","2018","13,408","V","1","2019"
"18010277","10.4","V","1","2018","0","NRA","1","2019","10","V","2","2018","0","NRA","1","2019","10","V","2","2018","0","NRA","1","2019","5,067","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019"
"18010394","10","V","2","2018","7.8","NV","2","2019","10","V","1","2019","4.8","NRA","1","2019","10","V","2","2018","11","V","1","2018","8,933","NV","2","2019","12","V","1","2019","14","V","1","2019","13","V","1","2019","10","V","1","2018","10","V","2","2018","13,125","V","1","2018","12,021","V","1","2019"
"18010399","11.8","V","1","2019","8.2","AC","2","2019","7","AC","2","2019","11","V","1","2019","10.5","V","1","2018","13.75","V","1","2018","10,375","V","2","2019","10","V","2","2019","17","V","1","2019","10","V","1","2019","14.4","V","1","2019","18","V","1","2019","12","V","1","2019","13,567","V","2","2019"
"18010405","8","AC","2","2018","10","V","2","2018","10","V","1","2018","7","AC","2","2018","13.25","V","1","2018","11,875","V","1","2018","10,021","V","2","2018","14","V","1","2019","10","V","2","2019","10","V","2","2018","18.6","V","1","2019","11","V","1","2018","11.75","V","1","2018","12,558","V","2","2019"
"18010410","8.4","AC","2","2019","10","V","2","2018","9","AC","2","2019","9.2","AC","2","2019","11,375","V","1","2018","12,375","V","1","2018","10,058","V","2","2019","10,325","V","1","2018","10","V","1","2019","15","V","1","2019","17.9","V","1","2019","11.2","V","1","2018","12.25","V","1","2018","12,779","V","1","2019"
"18010532","10","V","1","2019","10","V","1","2019","10","V","2","2018","12.2","V","1","2019","10","V","2","2018","12.75","V","1","2018","10,825","V","1","2019","10.65","V","1","2018","10.85","V","1","2018","10","V","1","2018","10","V","2","2018","12.4","V","1","2018","12.75","V","1","2018","11,108","V","2","2018"
"18010533","0","NRA","1","2019","0","NRA","1","2019","0","NRA","1","2019","0","NRA","1","2019","0","NRA","1","2019","0","NRA","1","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019"
"18010534","10","V","2","2019","10","V","2","2019","10","V","2","2019","11.4","V","1","2019","10","V","2","2019","13.75","V","1","2019","10,858","V","2","2019","17","V","1","2019","10.4","V","1","2018","16","V","1","2019","10","V","2","2018","10","V","2","2018","13.5","V","1","2019","12,817","V","1","2019"
"18010535","10","V","2","2018","10.2","V","1","2018","10","V","1","2018","12.65","V","1","2019","10","V","2","2018","12.75","V","1","2018","10,933","V","1","2019","10","V","2","2018","10","V","2","2018","10","V","1","2018","7","AC","2","2018","10","V","2","2018","16.75","V","1","2018","10,625","V","2","2018"
"18010538","5","NV","2","2019",".7","NRA","1","2019","2.4","NRA","1","2019","3.8","NRA","1","2019","8.75","NV","2","2019","15.5","V","1","2019","6,025","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","12","V","1","2019","0","NV","2","2019","2","NV","2","2019"
"18010785","10","V","1","2019","2.8","NRA","1","2019","1.9","NRA","1","2019","7.2","NV","2","2019","15","V","1","2019","10.5","V","1","2019","7.9","NV","2","2019","11","V","1","2019","15","V","1","2019","14","V","1","2019","17.2","V","1","2019","18","V","1","2019","12","V","1","2019","14,533","V","1","2019"
"18011486","7.15","NV","2","2019",".4","NRA","1","2019","0","NRA","1","2019","1.6","NRA","1","2019","11,875","V","1","2018","11.5","V","1","2018","5,421","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019","0","NV","2","2019"
"18011541","5.1","NV","2","2019","5","NV","2","2019","10","V","2","2019","10","V","2","2018","10","V","2","2018","10","V","2","2018","8.35","NV","2","2019","9","AC","2","2019","12","V","1","2019","12","V","1","2018","10","V","1","2018","10.8","V","1","2018","11","V","1","2018","10.8","V","2","2019"
"18011544","10.5","V","1","2019","10","V","2","2018","11.7","V","1","2019","10","V","2","2018","10","V","2","2018","12,875","V","1","2018","10,846","V","1","2019","8","AC","2","2018","12.55","V","1","2018","10.8","V","1","2018","11","V","1","2018","10","V","2","2018","14,625","V","1","2018","11,163","V","2","2018"
"18011547","10","V","1","2019","8.8","NV","2","2019","3.5","NRA","1","2019","5.6","NV","2","2019","10","V","2","2018","11","V","1","2018","8.15","NV","2","2019","10","V","2","2018","10","V","2","2018","10","V","1","2018","17.2","V","1","2019","10","V","2","2018","10","V","2","2018","11.2","V","1","2019"
"18011563","8.85","NV","2","2019","10.4","V","1","2018","7","NV","2","2019","10","V","2","2019","7","NV","2","2019","10,375","V","1","2018","8,938","NV","2","2019","10","V","2","2019","10.55","V","1","2018","10.4","V","1","2018","17.2","V","1","2019","11.4","V","1","2018","12,125","V","1","2018","11,946","V","2","2019"
"18011653","10","V","2","2018","10","V","2","2018","10","V","2","2019","10","V","2","2018","10.5","V","1","2019","10","V","2","2018","10,083","V","2","2019","10","V","1","2018","11.7","V","1","2018","10","V","2","2018","10","V","2","2018","11.2","V","1","2018","10","V","2","2018","10,483","V","2","2018"
