COD_ETU,Note : TLGE1104,Résultat : TLGE1104,Session : TLGE1104,Année : TLGE1104,Note : TLGE1204,Résultat : TLGE1204,Session : TLGE1204,Année : TLGE1204,Note : TLGE1304,Résultat : TLGE1304,Session : TLGE1304,Année : TLGE1304,Note : TLGE1404,Résultat : TLGE1404,Session : TLGE1404,Année : TLGE1404,Note : TLGE1504,Résultat : TLGE1504,Session : TLGE1504,Année : TLGE1504,Note : TLGE1604,Résultat : TLGE1604,Session : TLGE1604,Année : TLGE1604,Note : TLGE1004,Résultat : TLGE1004,Session : TLGE1004,Année : TLGE1004,Note : TLGE2104,Résultat : TLGE2104,Session : TLGE2104,Année : TLGE2104,Note : TLGE2204,Résultat : TLGE2204,Session : TLGE2204,Année : TLGE2204,Note : TLGE2304,Résultat : TLGE2304,Session : TLGE2304,Année : TLGE2304,Note : TLGE2404,Résultat : TLGE2404,Session : TLGE2404,Année : TLGE2404,Note : TLGE2504,Résultat : TLGE2504,Session : TLGE2504,Année : TLGE2504,Note : TLGE2604,Résultat : TLGE2604,Session : TLGE2604,Année : TLGE2604,Note : TLGE2004,Résultat : TLGE2004,Session : TLGE2004,Année : TLGE2004
19010780,0,NRA,1,2019,0,NRA,1,2019,2.8,NRA,1,2019,.2,NRA,1,2019,3.2,NRA,1,2019,4,NRA,1,2019,1.7,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019
19010785,10925,V,1,2019,8.5,AC,2,2019,10.4,V,1,2019,10.4,V,1,2019,10,V,2,2019,10,V,1,2019,10038,V,2,2019,7,AC,2,2019,20,V,1,2019,12,V,1,2019,10,V,2,2019,15,V,1,2019,13,V,1,2019,12833,V,2,2019
19010787,.91,NRA,1,2019,0,NRA,1,2019,8,NV,2,2019,10.4,V,1,2019,10,V,2,2019,9,NV,2,2019,6385,NV,2,2019,16.5,V,1,2019,14,V,1,2019,18,V,1,2019,13,V,1,2019,10,V,1,2019,12,V,1,2019,13917,V,1,2019
19010788,10,V,2,2019,7,AC,2,2019,10.2,V,1,2019,17.4,V,1,2019,10.4,V,1,2019,11,V,1,2019,11,V,2,2019,13.5,V,1,2019,14,V,1,2019,14,V,1,2019,14,V,1,2019,12,V,1,2019,16,V,1,2019,13917,V,1,2019
19010790,3835,NRA,1,2019,1,NRA,1,2019,6,NV,2,2019,10,V,2,2019,8,NV,2,2019,13,V,1,2019,6973,NV,2,2019,18,V,1,2019,12,V,1,2019,20,V,1,2019,11,V,1,2019,10,V,2,2019,14,V,1,2019,14167,V,2,2019
19010789,1,NRA,1,2019,1.5,NRA,1,2019,1.6,NRA,1,2019,2.8,NRA,1,2019,4,NRA,1,2019,8,NV,2,2019,3.15,NV,2,2019,14.5,V,1,2019,10,V,2,2019,16,V,1,2019,14,V,1,2019,10,V,1,2019,10,V,2,2019,12417,V,2,2019
19010794,3275,NRA,1,2019,3.25,NRA,1,2019,10.6,V,1,2019,11.4,V,1,2019,10,V,2,2019,10.5,V,1,2019,8171,NV,2,2019,14.25,V,1,2019,14,V,1,2019,14,V,1,2019,16,V,1,2019,10,V,1,2019,11,V,1,2019,13208,V,2,2019
19010797,5.25,NV,2,2019,5.25,NV,2,2019,10.4,V,1,2019,10.6,V,1,2019,10,V,2,2019,7,NV,2,2019,8083,NV,2,2019,12.75,V,1,2019,14,V,1,2019,14,V,1,2019,16,V,1,2019,14,V,1,2019,13,V,1,2019,13958,V,1,2019
19010826,10038,V,1,2019,10,V,2,2019,11.4,V,1,2019,15,V,1,2019,10,V,2,2019,7,AC,2,2019,10573,V,2,2019,10,V,2,2019,8,AC,2,2019,20,V,1,2019,13,V,1,2019,15,V,1,2019,12,V,1,2019,13,V,2,2019
19010831,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019
19010879,4625,NRA,1,2019,7.5,NV,2,2019,10.2,V,1,2019,10,V,2,2019,4.5,NRA,1,2019,14,V,1,2019,8471,NV,2,2019,10,V,2,2019,16,V,1,2019,20,V,1,2019,14,V,1,2019,13,V,1,2019,15,V,1,2019,14667,V,2,2019
19010913,7,AC,2,2019,10,V,2,2019,10.4,V,1,2019,14,V,1,2019,7,AC,2,2019,14.75,V,1,2019,10525,V,2,2019,15.5,V,1,2019,10,V,1,2019,12,V,1,2019,11,V,1,2019,10,V,2,2019,13,V,1,2019,11917,V,2,2019
19010925,3.65,NRA,1,2019,3.25,NRA,1,2019,11,V,1,2019,10.4,V,1,2019,10,V,2,2019,10.75,V,1,2019,8175,NV,2,2019,12.5,V,1,2019,14,V,1,2019,14,V,1,2019,16,V,1,2019,12,V,1,2019,16,V,1,2019,14083,V,1,2019
19010926,.97,NRA,1,2019,0,NRA,1,2019,1.6,NRA,1,2019,4,NRA,1,2019,3,NRA,1,2019,10,V,2,2019,3262,NV,2,2019,9.75,AC,2,2019,10,V,1,2019,16,V,1,2019,12,V,1,2019,11,V,1,2019,10,V,1,2019,11458,V,2,2019
19010927,1.65,NRA,1,2019,2.25,NRA,1,2019,0,NRA,1,2019,6.4,NV,2,2019,4.4,NRA,1,2019,2.5,NRA,1,2019,2867,NV,2,2019,10,V,2,2019,10,V,1,2019,14,V,1,2019,12,V,1,2019,11,V,1,2019,11,V,1,2019,11333,V,2,2019
19010932,.6,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,.8,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,.233,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019
19010958,7.5,NV,2,2019,4,NRA,1,2019,10,V,2,2019,12.8,V,1,2019,6,NV,2,2019,12.5,V,1,2019,8.8,NV,2,2019,15,V,1,2019,14,V,1,2019,16,V,1,2019,14,V,1,2019,13,V,1,2019,15,V,1,2019,14.5,V,1,2019
19010959,2488,NRA,1,2019,5,NV,2,2019,2.6,NRA,1,2019,4.4,NRA,1,2019,10,V,2,2019,13,V,1,2019,6248,NV,2,2019,11.5,V,1,2019,10,V,1,2019,20,V,1,2019,14,V,1,2019,14,V,1,2019,11,V,1,2019,13417,V,1,2019
19010961,.72,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,1,NRA,1,2019,4.8,NRA,1,2019,8.25,NV,2,2019,2462,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019
19010964,9,AC,2,2019,10,V,1,2019,10,V,1,2019,11.2,V,1,2019,10,V,2,2019,10,V,2,2019,10033,V,2,2019,11,V,1,2019,16,V,1,2019,20,V,1,2019,14,V,1,2019,10,V,2,2019,15,V,1,2019,14333,V,2,2019
19010965,5.1,NV,2,2019,3,NRA,1,2019,2,NRA,1,2019,3.6,NRA,1,2019,10.9,V,1,2019,11.5,V,1,2019,6017,NV,2,2019,10,V,1,2019,10,V,2,2019,18,V,1,2019,13,V,1,2019,16,V,1,2019,12,V,1,2019,13167,V,2,2019
19011072,2,NRA,1,2019,6,NV,2,2019,6.5,NV,2,2019,13,V,1,2019,7,NV,2,2019,14.75,V,1,2019,8208,NV,2,2019,11,V,1,2019,10,V,2,2019,14,V,1,2019,10,V,1,2019,12,V,1,2019,13,V,1,2019,11667,V,2,2019
19011096,1158,NRA,1,2019,0,NRA,1,2019,1,NRA,1,2019,3.6,NRA,1,2019,5,NV,2,2019,11.75,V,1,2019,3751,NV,2,2019,15.5,V,1,2019,14,V,1,2019,16,V,1,2019,12,V,1,2019,13,V,1,2019,12,V,1,2019,13.75,V,1,2019
19011126,8,NV,2,2019,0,NRA,1,2019,10,V,2,2019,10.4,V,1,2019,10,V,2,2019,12.75,V,1,2019,8525,NV,2,2019,17,V,1,2019,16,V,1,2019,18,V,1,2019,12,V,1,2019,10,V,2,2019,13,V,1,2019,14333,V,2,2019
19011472,.72,NRA,1,2019,2,NRA,1,2019,8.4,NV,2,2019,8.2,NV,2,2019,7.3,NV,2,2019,15.5,V,1,2019,7.02,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019
19011914,0,NRA,1,2019,0,NRA,1,2019,6.5,NV,2,2019,2.4,NRA,1,2019,4.9,NRA,1,2019,10,V,2,2019,3967,NV,2,2019,6,NV,2,2019,2,NV,2,2019,10,V,2,2019,7,NV,2,2019,7,NV,2,2019,0,NV,2,2019,5333,NV,2,2019
19011918,3575,NRA,1,2019,2.75,NRA,1,2019,8.2,NV,2,2019,10.8,V,1,2019,4.9,NRA,1,2019,11,V,1,2019,6871,NV,2,2019,9.5,AC,2,2019,12,V,1,2019,14,V,1,2019,10,V,1,2019,10,V,1,2019,12,V,1,2019,11.25,V,2,2019
19011971,4613,NRA,1,2019,2.5,NRA,1,2019,4,NRA,1,2019,10,V,1,2019,8,NV,2,2019,11.5,V,1,2019,6769,NV,2,2019,10,V,2,2019,12,V,1,2019,16,V,1,2019,10,V,2,2019,10,V,1,2019,14,V,1,2019,12,V,2,2019
19011972,10,V,2,2019,3.25,NRA,1,2019,10,V,1,2019,10,V,2,2019,2.7,NRA,1,2019,14.5,V,1,2019,8408,NV,2,2019,11.75,V,1,2019,10,V,2,2019,10,V,1,2019,10,V,2,2019,14,V,1,2019,14,V,1,2019,11625,V,2,2019
19012155,0,NRA,1,2019,0,NRA,1,2019,.8,NRA,1,2019,.5,NRA,1,2019,4.8,NRA,1,2019,9.75,NV,2,2019,2642,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019
19012594,.438,NRA,1,2019,1.5,NRA,1,2019,6,NV,2,2019,7.8,NV,2,2019,7.5,NV,2,2019,10.5,V,1,2019,5623,NV,2,2019,8.5,NV,2,2019,10,V,1,2019,10,V,2,2019,7,NV,2,2019,9,NV,2,2019,14,V,1,2019,9.75,NV,2,2019
19012596,2.8,NRA,1,2019,6.25,NV,2,2019,10,V,1,2019,10.8,V,1,2019,6,NV,2,2019,14.5,V,1,2019,8392,NV,2,2019,9,AC,2,2019,8,AC,2,2019,10,V,2,2019,10,V,2,2019,18,V,1,2019,15,V,1,2019,11667,V,2,2019
19013059,10278,V,1,2019,10.75,V,1,2019,11.8,V,1,2019,16.8,V,1,2019,10,V,2,2019,11.75,V,1,2019,11896,V,2,2019,14,V,1,2019,10,V,1,2019,14,V,1,2019,10,V,2,2019,15,V,1,2019,13,V,1,2019,12667,V,2,2019
19013218,10,V,2,2019,8.25,AC,2,2019,8.5,AC,2,2019,10,V,1,2019,10,V,2,2019,13.25,V,1,2019,10,V,2,2019,10,V,2,2019,10,V,2,2019,16,V,1,2019,12,V,1,2019,10,V,2,2019,12,V,1,2019,11667,V,2,2019
19013223,10763,V,1,2019,11.25,V,1,2019,8,AC,2,2019,14.4,V,1,2019,14.6,V,1,2019,13.5,V,1,2019,12086,V,2,2019,12.5,V,1,2019,10,V,1,2019,18,V,1,2019,10,V,1,2019,13,V,1,2019,13,V,1,2019,12.75,V,1,2019
