COD_ETU,Note : TLBC2104,Résultat : TLBC2104,Session : TLBC2104,Année : TLBC2104,Note : TLBC2204,Résultat : TLBC2204,Session : TLBC2204,Année : TLBC2204,Note : TLBC2304,Résultat : TLBC2304,Session : TLBC2304,Année : TLBC2304,Note : TLBC2404,Résultat : TLBC2404,Session : TLBC2404,Année : TLBC2404,Note : TLBC2504,Résultat : TLBC2504,Session : TLBC2504,Année : TLBC2504,Note : TLBC2604,Résultat : TLBC2604,Session : TLBC2604,Année : TLBC2604,Note : TLBC2004,Résultat : TLBC2004,Session : TLBC2004,Année : TLBC2004,Note : TLBC1104,Résultat : TLBC1104,Session : TLBC1104,Année : TLBC1104,Note : TLBC1204,Résultat : TLBC1204,Session : TLBC1204,Année : TLBC1204,Note : TLBC1304,Résultat : TLBC1304,Session : TLBC1304,Année : TLBC1304,Note : TLBC1404,Résultat : TLBC1404,Session : TLBC1404,Année : TLBC1404,Note : TLBC1504,Résultat : TLBC1504,Session : TLBC1504,Année : TLBC1504,Note : TLBC1604,Résultat : TLBC1604,Session : TLBC1604,Année : TLBC1604,Note : TLBC1004,Résultat : TLBC1004,Session : TLBC1004,Année : TLBC1004
18004544,10.8,V,1,2018,10,V,2,2018,10,V,2,2018,8,NV,2,2019,10,V,2,2018,10,V,2,2018,9.8,NV,2,2019,10.05,V,1,2018,10.3,V,1,2018,10.1,V,1,2018,13338,V,1,2019,10,V,2,2019,4.5,NRA,1,2019,9715,NV,2,2019
18004560,10,V,1,2019,10,V,1,2019,12,V,1,2019,7,AC,2,2019,18,V,1,2019,10,V,1,2018,11167,V,2,2019,10.9,V,1,2018,10,V,2,2018,10.4,V,1,2018,14538,V,1,2019,10.6,V,1,2019,11,V,1,2018,11.24,V,1,2019
18004610,12.3,V,1,2018,10,V,1,2019,7,AC,2,2019,14,V,1,2019,14,V,1,2019,11.25,V,1,2018,11425,V,2,2019,12.85,V,1,2018,10,V,2,2018,10.2,V,1,2018,7.15,NV,2,2019,.6,NRA,1,2019,10,V,1,2018,8467,NV,2,2019
18004624,10,V,2,2018,11088,V,1,2018,10,V,1,2019,10,V,2,2019,12.6,V,1,2018,10,V,2,2018,10615,V,2,2019,10.6,V,1,2018,12225,V,1,2019,11424,V,1,2018,13888,V,1,2019,10,V,2,2019,11,V,1,2019,11523,V,2,2019
18004637,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,12,V,1,2018,2,NV,2,2019,10,V,2,2018,10,V,1,2018,10.05,V,1,2018,0,NRA,1,2019,0,NRA,1,2019,12.75,V,1,2018,7133,NV,2,2019
18004644,11.2,V,1,2018,10,V,2,2018,14.5,V,1,2019,16,V,1,2019,19,V,1,2019,10,V,1,2018,13.45,V,1,2019,10.75,V,1,2018,10.4,V,1,2018,12.6,V,1,2018,10,V,2,2018,7.8,AC,2,2019,10,V,2,2018,10258,V,2,2019
18004688,10.4,V,1,2018,10,V,2,2018,10,V,2,2018,10,V,2,2018,10.9,V,1,2018,9,AC,2,2018,10.05,V,2,2018,10,V,2,2019,10001,V,1,2019,11.7,V,1,2019,14.95,V,1,2019,13.2,V,1,2019,11,V,1,2019,11809,V,2,2019
18004707,11.3,V,1,2018,16,V,1,2019,10.2,V,1,2018,14,V,1,2019,20,V,1,2019,10.5,V,1,2018,13667,V,1,2019,10.2,V,1,2018,10,V,2,2018,12179,V,1,2018,6388,NV,2,2019,.6,NRA,1,2019,10875,V,1,2018,8374,NV,2,2019
18004739,10.1,V,1,2018,10,V,2,2018,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,3.35,NV,2,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,.975,NRA,1,2019,10,V,2,2018,3,NRA,1,2019,2329,NV,2,2019
18004745,17.5,V,1,2019,0,NV,2,2019,6.5,NV,2,2019,4,NV,2,2019,0,NV,2,2019,10,V,2,2018,6333,NV,2,2019,10032,V,1,2018,10,V,2,2018,10.3,V,1,2018,5.85,NV,2,2019,2.6,NRA,1,2019,10,V,2,2018,8.13,NV,2,2019
18004760,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,5,NV,2,2019,3.2,NRA,1,2019,7,NV,2,2019,5.85,NV,2,2019,0,NRA,1,2019,11,V,1,2018,5342,NV,2,2019
18004783,13,V,1,2018,10864,V,1,2018,10,V,2,2018,10,V,2,2018,10,V,1,2018,11.5,V,1,2018,10894,V,2,2018,10,V,2,2019,10,V,2,2018,12125,V,1,2019,10188,V,1,2019,10,V,2,2018,10,V,1,2019,10386,V,2,2019
18004844,12.2,V,1,2018,16,V,1,2019,15.5,V,1,2019,12,V,1,2019,20,V,1,2019,13,V,1,2018,14783,V,1,2019,10,V,2,2018,8.3,AC,2,2019,11.55,V,1,2018,8713,AC,2,2019,9.2,AC,2,2019,13875,V,1,2018,10273,V,2,2019
18004871,11.2,V,1,2018,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,11,V,1,2018,3.7,NV,2,2019,10.65,V,1,2018,0,NRA,1,2019,10876,V,1,2018,0,NRA,1,2019,0,NRA,1,2019,11.5,V,1,2018,5504,NV,2,2019
18004924,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,11.25,V,1,2018,1875,NV,2,2019,10,V,2,2018,11675,V,1,2018,12703,V,1,2018,8.45,NV,2,2019,.4,NRA,1,2019,10,V,1,2018,8871,NV,2,2019
18004934,10,V,2,2018,12,V,1,2019,10,V,2,2019,14,V,1,2019,16,V,1,2019,11.5,V,1,2018,12.25,V,2,2019,7.05,NV,2,2019,5,NV,2,2019,10,V,1,2018,8488,NV,2,2019,.6,NRA,1,2019,12.5,V,1,2018,7273,NV,2,2019
18004947,10,V,1,2018,11,V,1,2019,10.25,V,1,2018,10,V,1,2019,15,V,1,2019,10,V,1,2018,11042,V,1,2019,10,V,2,2018,10,V,2,2019,10,V,2,2018,7313,NV,2,2019,5,NV,2,2019,12375,V,1,2018,9115,NV,2,2019
18004963,10,V,2,2018,10,V,2,2018,6.5,NV,2,2019,10,V,2,2019,10,V,1,2018,10,V,1,2018,9417,NV,2,2019,10,V,2,2018,10.2,V,1,2018,10,V,1,2018,10138,V,1,2019,11.8,V,1,2018,10,V,1,2018,10356,V,1,2019
18005062,5.5,NV,2,2019,5,NV,2,2019,15,V,1,2019,10.2,V,1,2018,10,V,1,2019,0,NV,2,2019,7617,NV,2,2019,8,NV,2,2019,6.15,NV,2,2019,10,V,2,2018,5863,NV,2,2019,2.2,NRA,1,2019,10,V,2,2018,7036,NV,2,2019
18005073,12.9,V,1,2018,10,V,2,2018,12.35,V,1,2018,12,V,1,2019,10.1,V,1,2018,10,V,2,2018,11225,V,1,2019,10,V,2,2019,12075,V,1,2019,12.55,V,1,2019,10,V,2,2019,12,V,1,2019,12.75,V,1,2018,11563,V,2,2019
18005091,10.4,V,1,2018,16.5,V,1,2019,10,V,2,2019,12,V,1,2019,16,V,1,2019,10,V,2,2018,12483,V,2,2019,10,V,2,2019,3,NRA,1,2019,10025,V,1,2019,8138,NV,2,2019,6.2,NV,2,2019,10,V,2,2018,7894,NV,2,2019
18005217,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,12.25,V,1,2018,10.25,V,1,2018,15.65,V,1,2018,0,NRA,1,2019,0,NRA,1,2019,14375,V,1,2018,8754,NV,2,2019
18005522,12.3,V,1,2018,10,V,2,2018,10,V,2,2018,10,V,2,2019,16,V,1,2019,10,V,1,2018,11383,V,2,2019,10,V,2,2018,10,V,2,2019,10,V,2,2018,11163,V,1,2019,10,V,2,2019,13,V,1,2018,10694,V,2,2019
18005639,10,V,2,2019,12,V,1,2019,13.5,V,1,2019,12,V,1,2019,14,V,1,2019,12,V,1,2019,12.25,V,2,2019,10,V,1,2019,8.5,NV,2,2019,10.8,V,1,2019,7.9,NV,2,2019,6,NV,2,2019,12,V,1,2019,9.2,NV,2,2019
18005808,10.2,V,1,2018,15,V,1,2019,10,V,1,2019,16,V,1,2019,20,V,1,2019,11.5,V,1,2018,13783,V,1,2019,10,V,2,2019,13.9,V,1,2019,11275,V,1,2019,10,V,2,2019,10,V,1,2018,10,V,2,2018,10863,V,2,2019
18005891,10,V,2,2018,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,12.75,V,1,2018,3792,NV,2,2019,10,V,2,2018,10,V,2,2018,14.2,V,1,2018,0,NRA,1,2019,0,NRA,1,2019,10.75,V,1,2018,7492,NV,2,2019
18005916,10.3,V,1,2018,10,V,2,2018,10,V,1,2018,10,V,2,2019,10.1,V,1,2018,14,V,1,2019,10733,V,2,2019,10,V,2,2019,7.75,AC,2,2019,10823,V,1,2018,15363,V,1,2019,10,V,2,2018,10,V,2,2019,10656,V,2,2019
18006087,10.3,V,1,2018,10,V,2,2018,10,V,1,2019,14,V,1,2019,14,V,1,2019,10.75,V,1,2018,11508,V,1,2019,10,V,2,2018,10.9,V,1,2018,12.4,V,1,2018,10.85,V,1,2019,2.6,NRA,1,2019,10.5,V,1,2018,9542,NV,2,2019
18006133,13,V,1,2018,10,V,2,2018,10,V,2,2018,14,V,1,2019,10,V,1,2019,12.75,V,1,2018,11625,V,1,2019,10,V,1,2018,12,V,1,2018,14.6,V,1,2018,10,V,2,2019,8,AC,2,2019,11.75,V,1,2018,11058,V,2,2019
18006935,19.5,V,1,2019,12,V,1,2019,17.5,V,1,2019,16,V,1,2019,20,V,1,2019,16.5,V,1,2019,16917,V,1,2019,15.9,V,1,2019,16.6,V,1,2019,16.15,V,1,2019,19513,V,1,2019,16.8,V,1,2019,16.25,V,1,2019,16869,V,1,2019
18007441,10.4,V,1,2018,10,V,2,2018,10,V,2,2018,10,V,2,2018,8.6,AC,2,2018,11,V,1,2018,10,V,2,2018,10,V,2,2018,10,V,2,2019,14.25,V,1,2019,11975,V,1,2019,10,V,2,2018,10,V,1,2018,11038,V,2,2019
18007458,10,V,2,2018,10,V,2,2018,16,V,1,2019,10,V,2,2018,16,V,1,2019,10,V,2,2018,12,V,1,2019,12.05,V,1,2019,10,V,1,2019,10726,V,1,2018,11825,V,1,2019,7,AC,2,2019,10,V,1,2019,10267,V,2,2019
18007507,10.5,V,1,2018,10,V,2,2018,10,V,2,2019,11,V,1,2018,20,V,1,2019,10,V,1,2018,11917,V,2,2019,7,NV,2,2019,5.1,NV,2,2019,10,V,2,2018,5438,NV,2,2019,10,V,2,2019,12.5,V,1,2018,8.34,NV,2,2019
18007917,12,V,1,2018,10,V,2,2018,10,V,2,2019,10,V,2,2018,12,V,1,2019,10,V,2,2018,10667,V,2,2019,10,V,2,2018,7,NV,2,2019,12.5,V,1,2018,3925,NRA,1,2019,0,NRA,1,2019,13.5,V,1,2018,7821,NV,2,2019
18007934,6,NV,2,2019,10,V,1,2019,9,NV,2,2019,10,V,1,2019,13,V,1,2019,14,V,1,2019,10333,NV,2,2019,10,V,2,2019,7,NV,2,2019,10.1,V,1,2019,3.25,NRA,1,2019,.7,NRA,1,2019,7.5,NV,2,2019,6425,NV,2,2019
18007972,10.3,V,1,2018,10,V,1,2019,12,V,1,2019,10,V,2,2019,16,V,1,2019,14,V,1,2019,12.05,V,2,2019,10,V,2,2018,10,V,2,2019,10283,V,1,2018,10738,V,1,2019,12,V,1,2019,10125,V,1,2018,10524,V,2,2019
18008165,11,V,1,2019,11,V,1,2019,10,V,1,2019,14,V,1,2019,16,V,1,2019,16,V,1,2019,13,V,1,2019,10,V,2,2019,2.4,NRA,1,2019,11.4,V,1,2019,7.85,NV,2,2019,2.8,NRA,1,2019,12,V,1,2019,7742,NV,2,2019
18008482,12,V,1,2019,12,V,1,2019,10,V,2,2019,10,V,2,2019,16,V,1,2019,10,V,2,2018,11667,V,2,2019,10,V,2,2018,8.5,AC,2,2019,11681,V,1,2018,10,V,2,2019,10,V,2,2018,10,V,1,2019,10.03,V,2,2019
18008640,12.8,V,1,2018,11.76,V,1,2018,10.05,V,1,2018,10.3,V,1,2018,9.5,AC,2,2018,11.25,V,1,2018,10943,V,2,2018,10,V,2,2018,10.65,V,1,2019,14928,V,1,2018,9075,AC,2,2019,7,AC,2,2019,10,V,1,2018,10276,V,2,2019
18009001,10,V,2,2019,16,V,1,2019,12,V,1,2019,10,V,1,2019,12,V,1,2019,14,V,1,2019,12333,V,2,2019,4.55,NRA,1,2019,10,V,2,2018,10.2,V,1,2018,5675,NV,2,2019,6,NV,2,2019,10,V,2,2018,7738,NV,2,2019
18009007,10.3,V,1,2018,11088,V,1,2018,10,V,2,2018,12,V,1,2019,14,V,1,2019,13875,V,1,2018,11877,V,1,2019,10,V,2,2019,10,V,2,2018,10.5,V,1,2018,14138,V,1,2019,10,V,2,2018,14.5,V,1,2018,11523,V,2,2019
18009056,10,V,2,2018,10,V,2,2018,10.75,V,1,2018,11.2,V,1,2018,8.2,AC,2,2018,10,V,1,2018,10025,V,2,2018,10.55,V,1,2018,11.5,V,1,2019,10447,V,1,2018,10,V,2,2019,10,V,2,2018,11,V,1,2018,10583,V,2,2019
18009063,10,V,2,2018,10,V,2,2018,9,NV,2,2019,10,V,1,2019,10,V,1,2019,10,V,2,2018,9833,NV,2,2019,6.1,NV,2,2019,10,V,2,2018,10,V,2,2018,10013,V,1,2019,10,V,2,2019,10,V,2,2018,9352,NV,2,2019
18009068,10,V,2,2018,10,V,2,2018,9.8,AC,2,2018,10.2,V,1,2018,10,V,2,2018,10,V,1,2018,10,V,2,2018,10.8,V,1,2018,10,V,2,2018,10.9,V,1,2018,11088,V,1,2019,10,V,2,2018,10,V,1,2018,10465,V,1,2019
18009097,10,V,2,2019,13,V,1,2019,12,V,1,2019,16,V,1,2019,17,V,1,2019,13,V,1,2019,13.5,V,2,2019,10,V,2,2019,10.4,V,1,2018,10.15,V,1,2019,10738,V,1,2019,10,V,2,2019,10,V,1,2018,10215,V,2,2019
18009102,10.2,V,1,2018,10,V,2,2018,7,AC,2,2019,10.45,V,1,2018,13,V,1,2019,10.75,V,1,2018,10233,V,2,2019,10.45,V,1,2018,11.15,V,1,2019,13.25,V,1,2019,7.9,AC,2,2019,10.6,V,1,2018,11625,V,1,2018,10829,V,2,2019
18009112,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,2.4,NRA,1,2019,3.5,NRA,1,2019,5.2,NV,2,2019,2925,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,2338,NV,2,2019
18009126,12.7,V,1,2018,10,V,2,2018,10,V,2,2018,10.25,V,1,2019,11,V,1,2019,11.25,V,1,2018,10867,V,1,2019,10,V,2,2018,10.15,V,1,2019,13245,V,1,2018,10,V,2,2019,10,V,2,2019,12.5,V,1,2018,10983,V,2,2019
18009141,10,V,2,2018,10,V,2,2018,10,V,1,2019,14,V,1,2019,8,AC,2,2019,11.5,V,1,2018,10583,V,2,2019,7,AC,2,2019,8.25,AC,2,2019,10238,V,1,2018,15013,V,1,2019,10,V,2,2018,10,V,1,2018,10084,V,2,2019
18009149,10.3,V,1,2018,10,V,1,2019,13,V,1,2019,12,V,1,2019,10,V,1,2019,11.5,V,1,2018,11133,V,1,2019,10,V,2,2018,12.1,V,1,2018,11.3,V,1,2018,7,AC,2,2019,10,V,2,2018,10,V,2,2018,10067,V,2,2019
18009172,11.5,V,1,2018,11872,V,1,2018,10,V,1,2019,10,V,2,2018,10,V,1,2019,11.25,V,1,2018,10.77,V,1,2019,10,V,2,2019,10,V,2,2018,10191,V,1,2018,13088,V,1,2019,1.4,NRA,1,2019,13,V,1,2018,9613,NV,2,2019
18009174,16.5,V,1,2019,17,V,1,2019,12,V,1,2019,14,V,1,2019,20,V,1,2019,15.5,V,1,2019,15833,V,1,2019,10,V,2,2019,8675,AC,2,2019,10.5,V,1,2019,12175,V,1,2019,10,V,2,2019,10,V,2,2019,10225,V,2,2019
18009178,11.3,V,1,2018,10,V,2,2018,10,V,2,2018,9,AC,2,2018,9,AC,2,2018,14,V,1,2018,10.55,V,2,2018,10,V,2,2018,10.8,V,1,2018,10.75,V,1,2018,8.5,AC,2,2019,10,V,2,2019,10,V,2,2018,10008,V,2,2019
18009181,10.2,V,1,2018,15,V,1,2019,14,V,1,2019,10,V,2,2019,11,V,1,2019,10,V,1,2018,11.7,V,2,2019,12.4,V,1,2018,10,V,2,2019,10,V,2,2018,10313,V,1,2019,7,AC,2,2019,10.5,V,1,2018,10036,V,2,2019
18009195,10,V,2,2019,12,V,1,2019,15.5,V,1,2019,10,V,2,2019,14,V,1,2019,0,NV,2,2019,10.25,NV,2,2019,16.05,V,1,2019,3.9,NRA,1,2019,11.95,V,1,2019,12413,V,1,2019,5,NV,2,2019,11,V,1,2019,10052,NV,2,2019
18009484,10.3,V,1,2018,10,V,2,2018,10,V,1,2019,14,V,1,2019,8,AC,2,2019,15,V,1,2019,11217,V,2,2019,10,V,2,2018,10025,V,1,2019,11125,V,1,2019,10938,V,1,2019,10,V,2,2019,10,V,2,2018,10348,V,2,2019
18009708,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NV,2,2019
18009801,11.4,V,1,2018,12,V,1,2019,10.5,V,1,2019,16,V,1,2019,18,V,1,2019,10,V,2,2018,12983,V,1,2019,10,V,2,2019,10,V,2,2019,10,V,2,2018,10,V,2,2019,2.6,NRA,1,2019,10,V,2,2018,8767,NV,2,2019
18009802,10.1,V,1,2018,14,V,1,2019,10,V,2,2019,12,V,1,2019,20,V,1,2019,10,V,2,2018,12683,V,2,2019,10,V,2,2019,7,NV,2,2019,9,NV,2,2019,6.9,NV,2,2019,.4,NRA,1,2019,10,V,1,2018,7217,NV,2,2019
18010047,10,V,2,2018,10304,V,1,2018,10.1,V,1,2018,10,V,2,2019,18,V,1,2019,10.25,V,1,2018,11442,V,2,2019,10,V,2,2018,10,V,2,2018,10245,V,1,2018,10,V,2,2019,10,V,2,2018,10,V,1,2018,10041,V,2,2019
18010209,10,V,2,2019,11,V,1,2019,13,V,1,2019,10,V,2,2019,12,V,1,2019,13,V,1,2019,11.5,V,2,2019,8,AC,2,2019,10,V,2,2019,10.4,V,1,2019,11738,V,1,2019,10,V,2,2019,10,V,2,2019,10023,V,2,2019
18010330,12.5,V,1,2019,16,V,1,2019,9,AC,2,2019,14,V,1,2019,20,V,1,2019,14,V,1,2019,14.25,V,2,2019,12.6,V,1,2019,12.9,V,1,2019,12.35,V,1,2019,12663,V,1,2019,7,AC,2,2019,12.25,V,1,2019,11627,V,2,2019
18010359,11.1,V,1,2018,10,V,2,2018,7.5,AC,2,2019,10.5,V,1,2018,10,V,1,2019,12.25,V,1,2018,10225,V,2,2019,8.2,NV,2,2019,11.6,V,1,2018,10.9,V,1,2018,3475,NRA,1,2019,6.2,NV,2,2019,12,V,1,2018,8729,NV,2,2019
18010406,12.8,V,1,2018,10,V,2,2018,10,V,2,2018,10,V,2,2019,7,AC,2,2019,11.5,V,1,2018,10217,V,2,2019,10,V,2,2019,10,V,2,2018,10,V,1,2019,6925,NV,2,2019,10,V,1,2018,10,V,1,2018,9488,NV,2,2019
18010418,8,NV,2,2019,8,NV,2,2019,10,V,2,2019,10,V,1,2019,10,V,1,2019,0,NV,2,2019,7667,NV,2,2019,5.95,NV,2,2019,0,NRA,1,2019,10,V,2,2019,3413,NRA,1,2019,10,V,2,2018,0,NRA,1,2019,4894,NV,2,2019
18010419,12,V,1,2018,10,V,2,2018,15,V,1,2019,12,V,1,2019,18,V,1,2019,12,V,1,2018,13167,V,1,2019,10,V,2,2018,10.1,V,1,2018,10,V,2,2018,7,AC,2,2019,10,V,2,2019,13,V,1,2018,10017,V,2,2019
18010541,10,V,2,2018,13,V,1,2019,8.5,AC,2,2019,12,V,1,2019,14,V,1,2019,12,V,1,2019,11583,V,2,2019,10,V,2,2018,3.5,NRA,1,2019,10,V,1,2019,10,V,2,2018,6.6,NV,2,2019,10,V,2,2018,8.35,NV,2,2019
18010543,8,AC,2,2019,8,AC,2,2019,14.5,V,1,2019,10,V,2,2019,8,AC,2,2019,14,V,1,2019,10417,V,2,2019,12,V,1,2019,12125,V,1,2019,10.55,V,1,2019,11.9,V,1,2019,10,V,2,2019,12,V,1,2019,11429,V,2,2019
18010544,10,V,2,2018,10,V,2,2018,11.5,V,1,2019,10,V,2,2018,20,V,1,2019,10,V,1,2018,11917,V,1,2019,10,V,2,2018,10,V,2,2018,10,V,2,2018,9688,AC,2,2019,10.4,V,1,2018,10,V,1,2018,10015,V,2,2019
18010545,10,V,1,2018,13,V,1,2019,11.5,V,1,2019,10,V,1,2019,10,V,1,2019,10,V,2,2018,10.75,V,1,2019,10,V,2,2019,10,V,2,2018,13.55,V,1,2019,10,V,2,2019,10,V,2,2019,10,V,2,2018,10592,V,2,2019
18010546,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,10.1,V,1,2018,11775,V,1,2018,15936,V,1,2018,10,V,2,2018,12,V,1,2018,8.75,AC,2,2018,11427,V,2,2018
18010641,11.7,V,1,2018,18,V,1,2019,10.5,V,1,2019,14,V,1,2019,18,V,1,2019,14,V,1,2019,14367,V,1,2019,10,V,2,2018,11.5,V,1,2019,10,V,2,2018,12975,V,1,2019,10,V,2,2019,11,V,1,2018,10913,V,2,2019
18010789,10.2,V,1,2018,11,V,1,2019,10,V,2,2019,10,V,2,2018,8,AC,2,2019,11,V,1,2019,10033,V,2,2019,10,V,2,2019,10.2,V,1,2019,15,V,1,2019,10,V,2,2019,10,V,2,2019,11,V,1,2019,11033,V,2,2019
18010794,10.3,V,1,2018,10192,V,1,2018,8.5,AC,2,2018,10.05,V,1,2018,10,V,1,2018,11.75,V,1,2018,10132,V,2,2018,10,V,2,2018,10075,V,1,2018,11846,V,1,2018,10338,V,1,2019,8.8,AC,2,2019,10625,V,1,2018,10281,V,2,2019
18010801,6,NV,2,2019,8,NV,2,2019,11,V,1,2019,10,V,1,2019,0,NV,2,2019,0,NV,2,2019,5833,NV,2,2019,5.3,NV,2,2019,.3,NRA,1,2019,3375,NRA,1,2019,.325,NRA,1,2019,5.6,NV,2,2019,0,NRA,1,2019,2483,NV,2,2019
18010901,11.1,V,1,2018,10,V,2,2018,10,V,2,2018,16,V,1,2019,20,V,1,2019,10,V,2,2018,12.85,V,1,2019,10,V,2,2019,7,AC,2,2019,13.55,V,1,2019,10363,V,1,2019,8.2,AC,2,2019,11,V,1,2019,10019,V,2,2019
18010902,10.3,V,1,2018,8,AC,2,2019,10,V,1,2019,14,V,1,2019,10,V,1,2019,12,V,1,2019,10717,V,2,2019,5.5,NV,2,2019,7,NV,2,2019,10,V,2,2018,10,V,2,2019,10,V,2,2018,10,V,2,2019,8.75,NV,2,2019
18010903,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,4.4,NRA,1,2019,.45,NRA,1,2019,12.45,V,1,2019,2763,NRA,1,2019,.8,NRA,1,2019,11,V,1,2019,5311,NV,2,2019
18011046,10,V,2,2018,10,V,2,2018,12.5,V,1,2019,14,V,1,2019,13,V,1,2019,10,V,1,2018,11583,V,1,2019,10,V,2,2018,11.15,V,1,2019,12802,V,1,2018,10,V,2,2019,1.1,NRA,1,2019,11,V,1,2018,9342,NV,2,2019
18011049,10,V,2,2018,10,V,1,2019,10,V,1,2019,12,V,1,2019,10,V,1,2019,10,V,1,2018,10333,V,1,2019,4.1,NRA,1,2019,2,NRA,1,2019,10,V,1,2019,5537,NV,2,2019,0,NRA,1,2019,10,V,1,2018,5273,NV,2,2019
18011050,10.7,V,1,2018,10,V,2,2018,10,V,2,2019,10,V,1,2019,16,V,1,2019,10,V,2,2018,11117,V,2,2019,10,V,2,2019,10,V,2,2019,10,V,2,2018,10,V,2,2019,10,V,2,2019,10,V,2,2019,10,V,2,2019
18011055,12.3,V,1,2018,10,V,2,2018,10,V,2,2019,12,V,1,2019,14,V,1,2019,13,V,1,2018,11883,V,2,2019,10,V,2,2018,10,V,2,2018,10,V,2,2018,10.9,V,1,2019,10,V,2,2018,12375,V,1,2018,10546,V,1,2019
18011056,10.5,V,1,2018,12,V,1,2019,11.5,V,1,2019,10,V,2,2019,10,V,1,2019,12.25,V,1,2018,11042,V,2,2019,14.2,V,1,2019,7775,AC,2,2019,12.35,V,1,2019,15.8,V,1,2019,7,AC,2,2019,10.5,V,1,2018,11271,V,2,2019
18011067,10,V,2,2018,16,V,1,2019,10,V,2,2019,16,V,1,2019,15,V,1,2019,10,V,2,2018,12833,V,2,2019,10,V,2,2018,7,NV,2,2019,10.01,V,1,2018,7038,NV,2,2019,0,NRA,1,2019,10,V,1,2019,7341,NV,2,2019
18011192,10.3,V,1,2018,10,V,2,2018,10,V,2,2018,10,V,2,2019,7,NV,2,2019,10,V,1,2018,9.55,NV,2,2019,7.8,NV,2,2019,10,V,2,2018,10.3,V,1,2018,5038,NV,2,2019,10,V,2,2018,11,V,1,2018,9023,NV,2,2019
18011383,12,V,1,2018,10,V,1,2019,10,V,2,2018,14,V,1,2019,20,V,1,2019,10.5,V,1,2018,12.75,V,1,2019,10,V,2,2018,3.35,NRA,1,2019,12025,V,1,2019,11038,V,1,2019,2.2,NRA,1,2019,10.5,V,1,2018,8186,NV,2,2019
18011385,12,V,1,2019,16.5,V,1,2019,13.5,V,1,2019,16,V,1,2019,15,V,1,2019,13.5,V,1,2019,14417,V,1,2019,11.5,V,1,2019,10,V,2,2018,12491,V,1,2018,10463,V,1,2019,10,V,2,2018,10,V,1,2018,10742,V,1,2019
18011523,10,V,2,2018,10,V,1,2019,10,V,2,2018,10,V,2,2019,0,NV,2,2019,10,V,1,2018,8333,NV,2,2019,8.7,NV,2,2019,7,NV,2,2019,10,V,1,2018,7.25,NV,2,2019,1.4,NRA,1,2019,10125,V,1,2018,7413,NV,2,2019
18011524,12.2,V,1,2018,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,10,V,2,2018,3.7,NV,2,2019,5,NV,2,2019,5,NV,2,2019,10,V,2,2018,8775,NV,2,2019,1.6,NRA,1,2019,10,V,1,2018,6729,NV,2,2019
18011527,11.3,V,1,2018,10,V,2,2018,10,V,2,2018,11.6,V,1,2018,14,V,1,2019,10.75,V,1,2018,11275,V,1,2019,10,V,2,2019,3.98,NRA,1,2019,12648,V,1,2018,7388,NV,2,2019,5.8,NV,2,2019,12.5,V,1,2018,8719,NV,2,2019
18012101,19,V,1,2019,18,V,1,2019,15,V,1,2019,16,V,1,2019,18,V,1,2019,16,V,1,2019,17,V,1,2019,16.55,V,1,2019,15.1,V,1,2019,15925,V,1,2019,14.2,V,1,2019,13.5,V,1,2019,15,V,1,2019,15046,V,1,2019
18012377,12.1,V,1,2018,10,V,2,2018,10,V,2,2019,14,V,1,2019,10,V,2,2019,10,V,1,2018,11017,V,2,2019,10,V,2,2018,10,V,2,2018,10,V,2,2018,10,V,2,2019,10,V,2,2018,11.75,V,1,2018,10292,V,2,2019
18012399,12.5,V,1,2019,18.5,V,1,2019,10,V,1,2019,18,V,1,2019,20,V,1,2019,15,V,1,2019,15667,V,1,2019,10,V,2,2019,10.3,V,1,2019,10.55,V,1,2019,12713,V,1,2019,7.2,AC,2,2019,12,V,1,2019,10461,V,2,2019
