COD_ETU;Note : TLBC4104;RÃ©sultat : TLBC4104;Session : TLBC4104;AnnÃ©e : TLBC4104;Filière;Année;Module;Semestre
12011716;4,584;NV ;2;2014;BCG;2015;TLBC4004;S4
12011726;;;1;2014;BCG;2015;TLBC4004;S4
12011743;5,318;NV ;2;2014;BCG;2015;TLBC4004;S4
12011768;11,074;V  ;1;2014;BCG;2015;TLBC4004;S4
12011780;;;1;2014;BCG;2015;TLBC4004;S4
12011785;;;1;2014;BCG;2015;TLBC4004;S4
12011786;6,967;NV ;2;2014;BCG;2015;TLBC4004;S4
12011789;;;1;2014;BCG;2015;TLBC4004;S4
12011806;1,563;NV ;2;2014;BCG;2015;TLBC4004;S4
12011809;;;1;2014;BCG;2015;TLBC4004;S4
12011836;0;NV ;2;2014;BCG;2015;TLBC4004;S4
12011848;10;V  ;2;2014;BCG;2015;TLBC4004;S4
12011853;4,215;NV ;2;2014;BCG;2015;TLBC4004;S4
12011865;13,128;V  ;1;2014;BCG;2015;TLBC4004;S4
12011867;;;1;2014;BCG;2015;TLBC4004;S4
12011872;;;1;2014;BCG;2015;TLBC4004;S4
12011874;;;1;2014;BCG;2015;TLBC4004;S4
12011887;12,614;V  ;1;2014;BCG;2015;TLBC4004;S4
12011898;;;1;2014;BCG;2015;TLBC4004;S4
12011899;;;1;2014;BCG;2015;TLBC4004;S4
12011919;11,134;V  ;2;2014;BCG;2015;TLBC4004;S4
12011921;13,494;V  ;1;2014;BCG;2015;TLBC4004;S4
12011925;;;1;2014;BCG;2015;TLBC4004;S4
12011930;10,458;V  ;2;2014;BCG;2015;TLBC4004;S4
12011940;;;1;2014;BCG;2015;TLBC4004;S4
12011955;10,543;V  ;2;2014;BCG;2015;TLBC4004;S4
12011960;;;1;2014;BCG;2015;TLBC4004;S4
12012319;10,001;V  ;2;2014;BCG;2015;TLBC4004;S4
12012355;;;1;2014;BCG;2015;TLBC4004;S4
12012359;11.2;V  ;2;2014;BCG;2015;TLBC4004;S4
12012361;;;1;2014;BCG;2015;TLBC4004;S4
12012403;;;1;2014;BCG;2015;TLBC4004;S4
12012427;10,863;V  ;2;2014;BCG;2015;TLBC4004;S4
12012429;10,283;V  ;2;2014;BCG;2015;TLBC4004;S4
12012431;11,117;V  ;2;2014;BCG;2015;TLBC4004;S4
12012441;9;AC ;2;2014;BCG;2015;TLBC4004;S4
12012442;10,715;V  ;2;2014;BCG;2015;TLBC4004;S4
12012443;;;1;2014;BCG;2015;TLBC4004;S4
12012449;;;1;2014;BCG;2015;TLBC4004;S4
12012450;10,958;V  ;2;2014;BCG;2015;TLBC4004;S4
12012455;;;1;2014;BCG;2015;TLBC4004;S4
12012558;;;1;2014;BCG;2015;TLBC4004;S4
12012559;;;1;2014;BCG;2015;TLBC4004;S4
12012567;10,917;V  ;2;2014;BCG;2015;TLBC4004;S4
12012570;11,038;V  ;2;2014;BCG;2015;TLBC4004;S4
12012676;6,409;NV ;2;2014;BCG;2015;TLBC4004;S4
12012772;7,888;NV ;2;2014;BCG;2015;TLBC4004;S4
12012775;;;1;2014;BCG;2015;TLBC4004;S4
12012777;9,725;NV ;2;2014;BCG;2015;TLBC4004;S4
12012899;;;1;2014;BCG;2015;TLBC4004;S4
12012900;8,708;NV ;2;2014;BCG;2015;TLBC4004;S4
12012943;11.8;V  ;2;2014;BCG;2015;TLBC4004;S4
13010007;11,958;V  ;2;2014;BCG;2015;TLBC4004;S4
13010008;15,394;V  ;1;2014;BCG;2015;TLBC4004;S4
13010009;12.5;V  ;2;2014;BCG;2015;TLBC4004;S4
13010010;13,734;V  ;1;2014;BCG;2015;TLBC4004;S4
13010012;12,358;V  ;2;2014;BCG;2015;TLBC4004;S4
13010013;12,675;V  ;2;2014;BCG;2015;TLBC4004;S4
13010014;;;1;2014;BCG;2015;TLBC4004;S4
13010015;10,983;V  ;2;2014;BCG;2015;TLBC4004;S4
13010021;12,146;V  ;2;2014;BCG;2015;TLBC4004;S4
13010024;;;1;2014;BCG;2015;TLBC4004;S4
13010026;15.3;V  ;1;2014;BCG;2015;TLBC4004;S4
13010027;;;1;2014;BCG;2015;TLBC4004;S4
13010028;;;1;2014;BCG;2015;TLBC4004;S4
13010098;9,938;AC ;2;2014;BCG;2015;TLBC4004;S4
13010115;14,857;V  ;1;2014;BCG;2015;TLBC4004;S4
13010291;13,664;V  ;1;2014;BCG;2015;TLBC4004;S4
13010634;;;1;2014;BCG;2015;TLBC4004;S4
13010797;;;1;2014;BCG;2015;TLBC4004;S4
13010843;15,768;V  ;1;2014;BCG;2015;TLBC4004;S4
13010911;15,677;V  ;1;2014;BCG;2015;TLBC4004;S4
13011006;15,614;V  ;1;2014;BCG;2015;TLBC4004;S4
13011009;11,583;V  ;2;2014;BCG;2015;TLBC4004;S4
13011013;12,248;V  ;2;2014;BCG;2015;TLBC4004;S4
13011066;12,905;V  ;1;2014;BCG;2015;TLBC4004;S4
13011117;3.3;NV ;2;2014;BCG;2015;TLBC4004;S4
13011171;14,715;V  ;1;2014;BCG;2015;TLBC4004;S4
13011182;7,728;NV ;2;2014;BCG;2015;TLBC4004;S4
13011190;9,392;NV ;2;2014;BCG;2015;TLBC4004;S4
13011225;6,824;NV ;2;2014;BCG;2015;TLBC4004;S4
13011231;10,708;V  ;2;2014;BCG;2015;TLBC4004;S4
13011244;11,101;V  ;2;2014;BCG;2015;TLBC4004;S4
13011263;0;NV ;2;2014;BCG;2015;TLBC4004;S4
13011265;;;1;2014;BCG;2015;TLBC4004;S4
13011269;;;1;2014;BCG;2015;TLBC4004;S4
13011271;12;V  ;2;2014;BCG;2015;TLBC4004;S4
13011318;10,917;V  ;2;2014;BCG;2015;TLBC4004;S4
13011345;11,813;V  ;2;2014;BCG;2015;TLBC4004;S4
13011423;10,708;V  ;2;2014;BCG;2015;TLBC4004;S4
13011424;;;1;2014;BCG;2015;TLBC4004;S4
13011436;;;1;2014;BCG;2015;TLBC4004;S4
13011439;;;1;2014;BCG;2015;TLBC4004;S4
13011441;13,277;V  ;1;2014;BCG;2015;TLBC4004;S4
13011447;13,071;V  ;2;2014;BCG;2015;TLBC4004;S4
13011464;12,289;V  ;2;2014;BCG;2015;TLBC4004;S4
13011472;;;1;2014;BCG;2015;TLBC4004;S4
13011474;;;1;2014;BCG;2015;TLBC4004;S4
13011476;14,193;V  ;1;2014;BCG;2015;TLBC4004;S4
13011494;;;1;2014;BCG;2015;TLBC4004;S4
13011534;;;1;2014;BCG;2015;TLBC4004;S4
13011576;10,008;V  ;2;2014;BCG;2015;TLBC4004;S4
13011614;13,269;V  ;1;2014;BCG;2015;TLBC4004;S4
13012011;9,445;NV ;2;2014;BCG;2015;TLBC4004;S4
13012015;8,738;NV ;2;2014;BCG;2015;TLBC4004;S4
13012022;12,042;V  ;2;2014;BCG;2015;TLBC4004;S4
13012036;15,267;V  ;2;2014;BCG;2015;TLBC4004;S4
13012055;7,889;NV ;2;2014;BCG;2015;TLBC4004;S4
13012118;;;1;2014;BCG;2015;TLBC4004;S4
13012142;14,199;V  ;1;2014;BCG;2015;TLBC4004;S4
13012156;;;1;2014;BCG;2015;TLBC4004;S4
13012176;;;1;2014;BCG;2015;TLBC4004;S4
13012223;;;1;2014;BCG;2015;TLBC4004;S4
13012238;10,351;V  ;2;2014;BCG;2015;TLBC4004;S4
13012266;;;1;2014;BCG;2015;TLBC4004;S4
13012277;;;1;2014;BCG;2015;TLBC4004;S4
13012297;;;1;2014;BCG;2015;TLBC4004;S4
13012299;;;1;2014;BCG;2015;TLBC4004;S4
13012304;;;1;2014;BCG;2015;TLBC4004;S4
13012310;8,063;NV ;2;2014;BCG;2015;TLBC4004;S4
13012324;5,325;NV ;2;2014;BCG;2015;TLBC4004;S4
13012339;;;1;2014;BCG;2015;TLBC4004;S4
13012344;;;1;2014;BCG;2015;TLBC4004;S4
13012358;;;1;2014;BCG;2015;TLBC4004;S4
13012363;;;1;2014;BCG;2015;TLBC4004;S4
13012370;;;1;2014;BCG;2015;TLBC4004;S4
13012387;;;1;2014;BCG;2015;TLBC4004;S4
13012396;;;1;2014;BCG;2015;TLBC4004;S4
13012397;;;1;2014;BCG;2015;TLBC4004;S4
13012424;10,147;V  ;2;2014;BCG;2015;TLBC4004;S4
13012465;11,008;V  ;2;2014;BCG;2015;TLBC4004;S4
13012469;;;1;2014;BCG;2015;TLBC4004;S4
13012475;;;1;2014;BCG;2015;TLBC4004;S4
13012505;;;1;2014;BCG;2015;TLBC4004;S4
13012523;;;1;2014;BCG;2015;TLBC4004;S4
13012527;8,075;NV ;2;2014;BCG;2015;TLBC4004;S4
13012541;13,693;V  ;1;2014;BCG;2015;TLBC4004;S4
13012547;;;1;2014;BCG;2015;TLBC4004;S4
13012558;;;1;2014;BCG;2015;TLBC4004;S4
13012564;8,938;NV ;2;2014;BCG;2015;TLBC4004;S4
13012580;14,025;V  ;2;2014;BCG;2015;TLBC4004;S4
13012646;;;1;2014;BCG;2015;TLBC4004;S4
13012670;14,598;V  ;1;2014;BCG;2015;TLBC4004;S4
13012689;13,633;V  ;1;2014;BCG;2015;TLBC4004;S4
13012707;;;1;2014;BCG;2015;TLBC4004;S4
13012726;;;1;2014;BCG;2015;TLBC4004;S4
13012731;;;1;2014;BCG;2015;TLBC4004;S4
13012743;;;1;2014;BCG;2015;TLBC4004;S4
13012771;10,792;V  ;2;2014;BCG;2015;TLBC4004;S4
13012783;;;1;2014;BCG;2015;TLBC4004;S4
13012801;;;1;2014;BCG;2015;TLBC4004;S4
13012802;;;1;2014;BCG;2015;TLBC4004;S4
13012803;;;1;2014;BCG;2015;TLBC4004;S4
13012807;;;1;2014;BCG;2015;TLBC4004;S4
13012808;;;1;2014;BCG;2015;TLBC4004;S4
13012823;;;1;2014;BCG;2015;TLBC4004;S4
13012869;13,071;V  ;2;2014;BCG;2015;TLBC4004;S4
13012905;;;1;2014;BCG;2015;TLBC4004;S4
13012911;8,367;NV ;2;2014;BCG;2015;TLBC4004;S4
13012939;;;1;2014;BCG;2015;TLBC4004;S4
13012967;;;1;2014;BCG;2015;TLBC4004;S4
13012975;;;1;2014;BCG;2015;TLBC4004;S4
13013038;;;1;2014;BCG;2015;TLBC4004;S4
13013054;;;1;2014;BCG;2015;TLBC4004;S4
13013056;;;1;2014;BCG;2015;TLBC4004;S4
13013061;;;1;2014;BCG;2015;TLBC4004;S4
13013094;;;1;2014;BCG;2015;TLBC4004;S4
13013098;;;1;2014;BCG;2015;TLBC4004;S4
13013107;;;1;2014;BCG;2015;TLBC4004;S4
13013115;13,011;V  ;2;2014;BCG;2015;TLBC4004;S4
13013124;;;1;2014;BCG;2015;TLBC4004;S4
13013130;;;1;2014;BCG;2015;TLBC4004;S4
13013132;13,283;V  ;2;2014;BCG;2015;TLBC4004;S4
13013139;;;1;2014;BCG;2015;TLBC4004;S4
13013142;12,783;V  ;2;2014;BCG;2015;TLBC4004;S4
13013151;10,883;V  ;2;2014;BCG;2015;TLBC4004;S4
13013153;13,918;V  ;2;2014;BCG;2015;TLBC4004;S4
13013158;11,292;V  ;2;2014;BCG;2015;TLBC4004;S4
13013159;;;1;2014;BCG;2015;TLBC4004;S4
13013160;;;1;2014;BCG;2015;TLBC4004;S4
13013174;;;1;2014;BCG;2015;TLBC4004;S4
13013175;13.1;V  ;1;2014;BCG;2015;TLBC4004;S4
13013177;;;1;2014;BCG;2015;TLBC4004;S4
13013180;;;1;2014;BCG;2015;TLBC4004;S4
13013185;;;1;2014;BCG;2015;TLBC4004;S4
13013197;;;1;2014;BCG;2015;TLBC4004;S4
13013198;13.7;V  ;2;2014;BCG;2015;TLBC4004;S4
13013213;13.7;V  ;2;2014;BCG;2015;TLBC4004;S4
13013235;6,109;NV ;2;2014;BCG;2015;TLBC4004;S4
13013266;12,593;V  ;2;2014;BCG;2015;TLBC4004;S4
13013398;;;1;2014;BCG;2015;TLBC4004;S4
13013443;;;1;2014;BCG;2015;TLBC4004;S4
13013474;10,763;V  ;2;2014;BCG;2015;TLBC4004;S4
13013531;;;1;2014;BCG;2015;TLBC4004;S4
13013652;;;1;2014;BCG;2015;TLBC4004;S4
13013660;;;1;2014;BCG;2015;TLBC4004;S4
13013661;;;1;2014;BCG;2015;TLBC4004;S4
13013684;;;1;2014;BCG;2015;TLBC4004;S4
13013695;;;1;2014;BCG;2015;TLBC4004;S4
13013696;12,013;V  ;2;2014;BCG;2015;TLBC4004;S4
13013707;;;1;2014;BCG;2015;TLBC4004;S4
13013757;11,042;V  ;2;2014;BCG;2015;TLBC4004;S4
13013843;;;1;2014;BCG;2015;TLBC4004;S4
13013853;13,358;V  ;2;2014;BCG;2015;TLBC4004;S4
13013920;11,375;V  ;2;2014;BCG;2015;TLBC4004;S4
13013921;8.5;NV ;2;2014;BCG;2015;TLBC4004;S4
13013926;13,722;V  ;2;2014;BCG;2015;TLBC4004;S4
13013968;;;1;2014;BCG;2015;TLBC4004;S4
13013972;;;1;2014;BCG;2015;TLBC4004;S4
13013976;;;1;2014;BCG;2015;TLBC4004;S4
13013999;8,022;NV ;2;2014;BCG;2015;TLBC4004;S4
13014004;10,355;V  ;2;2014;BCG;2015;TLBC4004;S4
13014008;12,222;V  ;2;2014;BCG;2015;TLBC4004;S4
13014046;12,897;V  ;1;2014;BCG;2015;TLBC4004;S4
13014047;11,104;V  ;2;2014;BCG;2015;TLBC4004;S4
13014089;;;1;2014;BCG;2015;TLBC4004;S4
13014092;10,539;V  ;2;2014;BCG;2015;TLBC4004;S4
13014113;0.3;NV ;2;2014;BCG;2015;TLBC4004;S4
13014121;;;1;2014;BCG;2015;TLBC4004;S4
13014136;;;1;2014;BCG;2015;TLBC4004;S4
13014135;6,616;NV ;2;2014;BCG;2015;TLBC4004;S4
13014138;16,215;V  ;1;2014;BCG;2015;TLBC4004;S4
13014173;;;1;2014;BCG;2015;TLBC4004;S4
13014212;14,113;V  ;2;2014;BCG;2015;TLBC4004;S4
13014235;;;1;2014;BCG;2015;TLBC4004;S4
13014293;;;1;2014;BCG;2015;TLBC4004;S4
13014308;;;1;2014;BCG;2015;TLBC4004;S4
13014316;12,188;V  ;2;2014;BCG;2015;TLBC4004;S4
13014317;12.8;V  ;2;2014;BCG;2015;TLBC4004;S4
13014362;;;1;2014;BCG;2015;TLBC4004;S4
13014363;;;1;2014;BCG;2015;TLBC4004;S4
13014365;;;1;2014;BCG;2015;TLBC4004;S4
13014366;7,748;NV ;2;2014;BCG;2015;TLBC4004;S4
13014369;10,147;V  ;2;2014;BCG;2015;TLBC4004;S4
13014380;;;1;2014;BCG;2015;TLBC4004;S4
13014463;;;1;2014;BCG;2015;TLBC4004;S4
13014467;11,392;V  ;2;2014;BCG;2015;TLBC4004;S4
13014468;11,967;V  ;1;2014;BCG;2015;TLBC4004;S4
13014469;12,263;V  ;2;2014;BCG;2015;TLBC4004;S4
13014471;12,475;V  ;2;2014;BCG;2015;TLBC4004;S4
13014472;14,364;V  ;1;2014;BCG;2015;TLBC4004;S4
13014473;0;NV ;2;2014;BCG;2015;TLBC4004;S4
13014476;13,905;V  ;2;2014;BCG;2015;TLBC4004;S4
13014584;11,317;V  ;2;2014;BCG;2015;TLBC4004;S4
13014678;;;1;2014;BCG;2015;TLBC4004;S4
13014681;8.4;NV ;2;2014;BCG;2015;TLBC4004;S4
13014682;11,392;V  ;2;2014;BCG;2015;TLBC4004;S4
13014701;;;1;2014;BCG;2015;TLBC4004;S4
13014755;;;1;2014;BCG;2015;TLBC4004;S4
13014757;;;1;2014;BCG;2015;TLBC4004;S4
13014758;12;V  ;2;2014;BCG;2015;TLBC4004;S4
13014979;15,194;V  ;1;2014;BCG;2015;TLBC4004;S4
13014980;;;1;2014;BCG;2015;TLBC4004;S4
13014996;10,808;V  ;2;2014;BCG;2015;TLBC4004;S4
13015005;11,647;V  ;2;2014;BCG;2015;TLBC4004;S4
13015006;12,613;V  ;2;2014;BCG;2015;TLBC4004;S4
13015322;10,042;V  ;2;2014;BCG;2015;TLBC4004;S4
13015767;;;1;2014;BCG;2015;TLBC4004;S4
13016482;;;1;2014;BCG;2015;TLBC4004;S4
13016526;12,583;V  ;2;2014;BCG;2015;TLBC4004;S4
13016884;;;1;2014;BCG;2015;TLBC4004;S4
13017042;10,605;V  ;2;2014;BCG;2015;TLBC4004;S4
13017044;12,242;V  ;2;2014;BCG;2015;TLBC4004;S4
13017045;10,881;V  ;2;2014;BCG;2015;TLBC4004;S4
13017046;12.3;V  ;2;2014;BCG;2015;TLBC4004;S4
13018251;;;1;2014;BCG;2015;TLBC4004;S4
14004660;10,708;V  ;2;2014;BCG;2015;TLBC4004;S4
14005642;4,666;NV ;2;2014;BCG;2015;TLBC4004;S4
14005858;13;V  ;2;2014;BCG;2015;TLBC4004;S4
14008401;11;V  ;1;2014;BCG;2015;TLBC4004;S4
;;;;;BCG;2015;TLBC4004;S4
;;;;;BCG;2015;TLBC4004;S4
9007198;;;;;BCG;2015;TLBC4404;S4
10009177;0;NRA;1;2014;BCG;2015;TLBC4404;S4
10009488;0;NRA;1;2014;BCG;2015;TLBC4404;S4
10048467;;;;;BCG;2015;TLBC4404;S4
10048490;;;;;BCG;2015;TLBC4404;S4
10048657;10;V  ;2;2014;BCG;2015;TLBC4404;S4
10048665;3.5;NRA;1;2014;BCG;2015;TLBC4404;S4
10048675;;;;;BCG;2015;TLBC4404;S4
10048726;12;V  ;1;2014;BCG;2015;TLBC4404;S4
10048740;0;NRA;1;2014;BCG;2015;TLBC4404;S4
10048743;0;NRA;1;2014;BCG;2015;TLBC4404;S4
11010373;0;NRA;1;2014;BCG;2015;TLBC4404;S4
11011713;0;NRA;1;2014;BCG;2015;TLBC4404;S4
11012539;9;AC ;2;2014;BCG;2015;TLBC4404;S4
11012566;5.5;NV ;2;2014;BCG;2015;TLBC4404;S4
11012827;;;;;BCG;2015;TLBC4404;S4
11013259;;;;;BCG;2015;TLBC4404;S4
11013282;0;NRA;1;2014;BCG;2015;TLBC4404;S4
11013286;;;;;BCG;2015;TLBC4404;S4
11013295;0;NRA;1;2014;BCG;2015;TLBC4404;S4
11013299;;;;;BCG;2015;TLBC4404;S4
11013303;;;;;BCG;2015;TLBC4404;S4
12005306;13;V  ;1;2014;BCG;2015;TLBC4404;S4
12005319;12.5;V  ;1;2014;BCG;2015;TLBC4404;S4
12005765;10.5;V  ;1;2014;BCG;2015;TLBC4404;S4
12005766;14.5;V  ;1;2014;BCG;2015;TLBC4404;S4
12005831;0;NRA;1;2014;BCG;2015;TLBC4404;S4
12006095;;;;;BCG;2015;TLBC4404;S4
12006285;12.8;V  ;1;2014;BCG;2015;TLBC4404;S4
12006411;;;;;BCG;2015;TLBC4404;S4
12006494;0;NRA;1;2014;BCG;2015;TLBC4404;S4
12006773;16.8;V  ;1;2014;BCG;2015;TLBC4404;S4
12006798;8.2;NV ;2;2014;BCG;2015;TLBC4404;S4
12007338;;;;;BCG;2015;TLBC4404;S4
12007536;12,875;V  ;1;2014;BCG;2015;TLBC4404;S4
12008132;;;;;BCG;2015;TLBC4404;S4
12010659;19.8;V  ;1;2014;BCG;2015;TLBC4404;S4
12010810;8.5;AC ;2;2014;BCG;2015;TLBC4404;S4
12010824;10;V  ;2;2014;BCG;2015;TLBC4404;S4
12010910;4.2;NRA;1;2014;BCG;2015;TLBC4404;S4
12011050;10;V  ;2;2014;BCG;2015;TLBC4404;S4
12011061;10;V  ;2;2014;BCG;2015;TLBC4404;S4
12011065;10.2;V  ;1;2014;BCG;2015;TLBC4404;S4
12011067;0;NRA;1;2014;BCG;2015;TLBC4404;S4
12011093;;;;;BCG;2015;TLBC4404;S4
12011094;10;V  ;2;2014;BCG;2015;TLBC4404;S4
12011098;2.2;NRA;1;2014;BCG;2015;TLBC4404;S4
12011101;0;NRA;1;2014;BCG;2015;TLBC4404;S4
12011103;10;V  ;1;2014;BCG;2015;TLBC4404;S4
12011115;;;;;BCG;2015;TLBC4404;S4
12011118;7;NV ;2;2014;BCG;2015;TLBC4404;S4
12011128;0;NRA;1;2014;BCG;2015;TLBC4404;S4
12011130;0;NRA;1;2014;BCG;2015;TLBC4404;S4
12011135;2.5;NRA;1;2014;BCG;2015;TLBC4404;S4
12011138;;;;;BCG;2015;TLBC4404;S4
12011154;13.5;V  ;1;2014;BCG;2015;TLBC4404;S4
12011155;11;V  ;1;2014;BCG;2015;TLBC4404;S4
12011156;;;;;BCG;2015;TLBC4404;S4
12011158;10;V  ;2;2014;BCG;2015;TLBC4404;S4
12011159;8.8;AC ;2;2014;BCG;2015;TLBC4404;S4
12011178;0;NRA;1;2014;BCG;2015;TLBC4404;S4
12011179;;;;;BCG;2015;TLBC4404;S4
12011207;0;NRA;1;2014;BCG;2015;TLBC4404;S4
12011212;;;;;BCG;2015;TLBC4404;S4
12011217;7;AC ;2;2014;BCG;2015;TLBC4404;S4
12011233;0;NRA;1;2014;BCG;2015;TLBC4404;S4
12011235;;;;;BCG;2015;TLBC4404;S4
12011253;9;AC ;2;2014;BCG;2015;TLBC4404;S4
12011307;11;V  ;1;2014;BCG;2015;TLBC4404;S4
12011327;10;V  ;2;2014;BCG;2015;TLBC4404;S4
12011360;10;V  ;2;2014;BCG;2015;TLBC4404;S4
12011361;5.2;NV ;2;2014;BCG;2015;TLBC4404;S4
12011369;7;AC ;2;2014;BCG;2015;TLBC4404;S4
12011372;10.8;V  ;1;2014;BCG;2015;TLBC4404;S4
12011373;;;;;BCG;2015;TLBC4404;S4
12011378;;;;;BCG;2015;TLBC4404;S4
12011382;;;;;BCG;2015;TLBC4404;S4
12011426;7;AC ;2;2014;BCG;2015;TLBC4404;S4
12011530;5.5;NV ;2;2014;BCG;2015;TLBC4404;S4
12011539;6;NV ;2;2014;BCG;2015;TLBC4404;S4
12011549;;;;;BCG;2015;TLBC4404;S4
12011556;7;AC ;2;2014;BCG;2015;TLBC4404;S4
12011557;8.2;AC ;2;2014;BCG;2015;TLBC4404;S4
12011562;13;V  ;1;2014;BCG;2015;TLBC4404;S4
12011564;;;;;BCG;2015;TLBC4404;S4
12011566;;;;;BCG;2015;TLBC4404;S4
12011575;7;NV ;2;2014;BCG;2015;TLBC4404;S4
12011579;10.5;V  ;1;2014;BCG;2015;TLBC4404;S4
12011580;0;NRA;1;2014;BCG;2015;TLBC4404;S4
12011583;3;NRA;1;2014;BCG;2015;TLBC4404;S4
12011595;;;;;BCG;2015;TLBC4404;S4
12011598;0;NRA;1;2014;BCG;2015;TLBC4404;S4
12011600;;;;;BCG;2015;TLBC4404;S4
12011606;15.5;V  ;1;2014;BCG;2015;TLBC4404;S4
12011608;7.5;AC ;2;2014;BCG;2015;TLBC4404;S4
12011611;9;AC ;2;2014;BCG;2015;TLBC4404;S4
12011618;;;;;BCG;2015;TLBC4404;S4
12011626;11.2;V  ;1;2014;BCG;2015;TLBC4404;S4
12011628;;;;;BCG;2015;TLBC4404;S4
12011635;0;NRA;1;2014;BCG;2015;TLBC4404;S4
12011644;;;;;BCG;2015;TLBC4404;S4
12011652;7;AC ;2;2014;BCG;2015;TLBC4404;S4
12011656;9;AC ;2;2014;BCG;2015;TLBC4404;S4
12011662;;;;;BCG;2015;TLBC4404;S4
12011664;;;;;BCG;2015;TLBC4404;S4
12011666;;;;;BCG;2015;TLBC4404;S4
12011667;;;;;BCG;2015;TLBC4404;S4
12011668;;;;;BCG;2015;TLBC4404;S4
12011692;;;;;BCG;2015;TLBC4404;S4
12011694;0;NRA;1;2014;BCG;2015;TLBC4404;S4
12011705;6.8;NV ;2;2014;BCG;2015;TLBC4404;S4
12011716;5;NV ;2;2014;BCG;2015;TLBC4404;S4
12011726;;;;;BCG;2015;TLBC4404;S4
12011743;2.8;NRA;1;2014;BCG;2015;TLBC4404;S4
12011768;10.5;V  ;1;2014;BCG;2015;TLBC4404;S4
12011780;10;V  ;2;2014;BCG;2015;TLBC4404;S4
12011785;0;;1;2014;BCG;2015;TLBC4404;S4
12011786;3.8;NRA;1;2014;BCG;2015;TLBC4404;S4
12011789;2;NRA;1;2014;BCG;2015;TLBC4404;S4
12011806;0;NRA;1;2014;BCG;2015;TLBC4404;S4
12011809;;;;;BCG;2015;TLBC4404;S4
12011836;0;NRA;1;2014;BCG;2015;TLBC4404;S4
12011848;7;AC ;2;2014;BCG;2015;TLBC4404;S4
12011853;1;NRA;1;2014;BCG;2015;TLBC4404;S4
12011865;13.8;V  ;1;2014;BCG;2015;TLBC4404;S4
12011867;0;NRA;1;2014;BCG;2015;TLBC4404;S4
12011872;;;;;BCG;2015;TLBC4404;S4
12011874;;;;;BCG;2015;TLBC4404;S4
12011887;11.2;V  ;1;2014;BCG;2015;TLBC4404;S4
12011898;3;NRA;1;2014;BCG;2015;TLBC4404;S4
12011899;0;NRA;1;2014;BCG;2015;TLBC4404;S4
12011919;10.8;V  ;1;2014;BCG;2015;TLBC4404;S4
12011921;11.5;V  ;1;2014;BCG;2015;TLBC4404;S4
12011925;;;;;BCG;2015;TLBC4404;S4
12011930;7;AC ;2;2014;BCG;2015;TLBC4404;S4
12011940;;;;;BCG;2015;TLBC4404;S4
12011955;7;AC ;2;2014;BCG;2015;TLBC4404;S4
12011960;;;;;BCG;2015;TLBC4404;S4
12012319;7.5;AC ;2;2014;BCG;2015;TLBC4404;S4
12012355;;;;;BCG;2015;TLBC4404;S4
12012359;15;V  ;1;2014;BCG;2015;TLBC4404;S4
12012361;;;;;BCG;2015;TLBC4404;S4
12012403;;;;;BCG;2015;TLBC4404;S4
12012427;10;V  ;2;2014;BCG;2015;TLBC4404;S4
12012429;7;AC ;2;2014;BCG;2015;TLBC4404;S4
12012431;12.2;V  ;1;2014;BCG;2015;TLBC4404;S4
12012441;7;AC ;2;2014;BCG;2015;TLBC4404;S4
12012442;10;V  ;2;2014;BCG;2015;TLBC4404;S4
12012443;3.5;NRA;1;2014;BCG;2015;TLBC4404;S4
12012449;;;;;BCG;2015;TLBC4404;S4
12012450;10;V  ;2;2014;BCG;2015;TLBC4404;S4
12012455;6.2;NV ;2;2014;BCG;2015;TLBC4404;S4
12012558;;;;;BCG;2015;TLBC4404;S4
12012559;0;NRA;1;2014;BCG;2015;TLBC4404;S4
12012567;8;AC ;2;2014;BCG;2015;TLBC4404;S4
12012570;12.2;V  ;1;2014;BCG;2015;TLBC4404;S4
12012676;4.2;NRA;1;2014;BCG;2015;TLBC4404;S4
12012772;2.8;NRA;1;2014;BCG;2015;TLBC4404;S4
12012775;10;V  ;2;2014;BCG;2015;TLBC4404;S4
12012777;10.5;V  ;1;2014;BCG;2015;TLBC4404;S4
12012899;0;NRA;1;2014;BCG;2015;TLBC4404;S4
12012900;10.8;V  ;1;2014;BCG;2015;TLBC4404;S4
12012943;13.2;V  ;1;2014;BCG;2015;TLBC4404;S4
13010007;12.8;V  ;1;2014;BCG;2015;TLBC4404;S4
13010008;17.8;V  ;1;2014;BCG;2015;TLBC4404;S4
13010009;9;AC ;2;2014;BCG;2015;TLBC4404;S4
13010010;12;V  ;1;2014;BCG;2015;TLBC4404;S4
13010012;15.2;V  ;1;2014;BCG;2015;TLBC4404;S4
13010013;16.8;V  ;1;2014;BCG;2015;TLBC4404;S4
13010014;;;;;BCG;2015;TLBC4404;S4
13010015;11.8;V  ;1;2014;BCG;2015;TLBC4404;S4
13010021;10.5;V  ;1;2014;BCG;2015;TLBC4404;S4
13010024;;;;;BCG;2015;TLBC4404;S4
13010026;17.5;V  ;1;2014;BCG;2015;TLBC4404;S4
13010027;;;;;BCG;2015;TLBC4404;S4
13010028;;;;;BCG;2015;TLBC4404;S4
13010098;7;AC ;2;2014;BCG;2015;TLBC4404;S4
13010115;19.5;V  ;1;2014;BCG;2015;TLBC4404;S4
13010291;13.8;V  ;1;2014;BCG;2015;TLBC4404;S4
13010634;;;;;BCG;2015;TLBC4404;S4
