"COD_ETU","Note : TLMI2104","Résultat : TLMI2104","Session : TLMI2104","Année : TLMI2104","Note : TLMI2204","Résultat : TLMI2204","Session : TLMI2204","Année : TLMI2204","Note : TLMI2304","Résultat : TLMI2304","Session : TLMI2304","Année : TLMI2304","Note : TLMI2404","Résultat : TLMI2404","Session : TLMI2404","Année : TLMI2404","Note : TLMI2504","Résultat : TLMI2504","Session : TLMI2504","Année : TLMI2504","Note : TLMI2604","Résultat : TLMI2604","Session : TLMI2604","Année : TLMI2604","Note : TLMI2004","Résultat : TLMI2004","Session : TLMI2004","Année : TLMI2004","Note : TLMI1104","Résultat : TLMI1104","Session : TLMI1104","Année : TLMI1104","Note : TLMI1204","Résultat : TLMI1204","Session : TLMI1204","Année : TLMI1204","Note : TLMI1304","Résultat : TLMI1304","Session : TLMI1304","Année : TLMI1304","Note : TLMI1404","Résultat : TLMI1404","Session : TLMI1404","Année : TLMI1404","Note : TLMI1504","Résultat : TLMI1504","Session : TLMI1504","Année : TLMI1504","Note : TLMI1604","Résultat : TLMI1604","Session : TLMI1604","Année : TLMI1604","Note : TLMI1004","Résultat : TLMI1004","Session : TLMI1004","Année : TLMI1004"
"19010947","12.5","V","1","2019","10","V","1","2019","11","V","1","2019","13.5","V","1","2019","7","AC","2","2019","17","V","1","2019","11,833","V","2","2019","8","NV","2","2020","4","NV","2","2020","8.5","NV","2","2020","10","V","1","2019","11.5","V","1","2020","12.75","V","1","2019","9,125","NV","2","2020"
"19010948","11.9","V","1","2019","10","V","1","2019","13","V","1","2019","14.5","V","1","2019","13","V","1","2019","12","V","1","2019","12.4","V","1","2019","10","V","2","2019","10","V","2","2019","8.5","AC","2","2020","10","V","2","2019","12.7","V","1","2019","11,125","V","1","2019","10,388","V","2","2020"
"19010949","10.8","V","1","2019","8","AC","2","2019","10","V","2","2019","14.5","V","1","2019","10","V","1","2019","12.5","V","1","2019","10,967","V","2","2019","10","V","2","2020","8","NV","2","2020","5.5","NV","2","2020","4","NV","2","2020","10","V","2","2019","11.5","V","1","2019","8,167","NV","2","2020"
"19010956","12.6","V","1","2019","11","V","1","2019","14","V","1","2019","12.5","V","1","2019","13","V","1","2019","13","V","1","2019","12,683","V","1","2019","13","V","1","2019","10","V","1","2019","8","AC","2","2020","15","V","1","2020","12.5","V","1","2020","10.25","V","1","2019","11,458","V","2","2020"
"19010970","7.9","AC","2","2019","10.5","V","1","2019","11","V","1","2019","15","V","1","2019","10","V","2","2019","16.5","V","1","2019","11,817","V","2","2019","12.4","V","1","2019","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","11.5","V","1","2019","17","V","1","2019","6,817","NV","2","2020"
"19010971","10.3","V","1","2019","8","AC","2","2019","10","V","2","2019","12.5","V","1","2019","10","V","2","2019","16","V","1","2019","11,133","V","2","2019","12,275","V","1","2020","10,125","V","1","2019","10","V","2","2019","10","V","2","2020","10.4","V","1","2019","16.25","V","1","2019","11,508","V","2","2020"
"19010973","10","V","2","2019","10","V","1","2019","15","V","1","2019","14","V","1","2019","11","V","1","2019","14","V","1","2019","12,333","V","2","2019","12.2","V","1","2020","10","V","1","2019","10","V","2","2019","10","V","2","2020","15","V","1","2020","10.5","V","1","2019","11,283","V","2","2020"
"19011089","10.2","V","1","2019","13","V","1","2019","12","V","1","2019","10.5","V","1","2019","10","V","2","2019","12.5","V","1","2019","11,367","V","2","2019","4.05","NV","2","2020","6","NV","2","2020","7","NV","2","2020","10","V","2","2020","10","V","1","2020","15","V","1","2020","8,675","NV","2","2020"
"19011106","11.8","V","1","2019","11","V","1","2019","8","AC","2","2019","7","AC","2","2019","10","V","2","2019","14","V","1","2019","10.3","V","2","2019","10,675","V","1","2020","10","V","2","2019","11","V","1","2020","10","V","2","2020","10","V","2","2019","10","V","1","2019","10,279","V","2","2020"
"19011220","14.5","V","1","2019","11","V","1","2019","15","V","1","2019","14","V","1","2019","15","V","1","2019","15.5","V","1","2019","14,167","V","1","2019","10","V","2","2019","10","V","2","2019","12","V","1","2020","16","V","1","2020","10","V","2","2019","14.75","V","1","2019","12,125","V","1","2020"
"19011236","10","V","2","2019","10","V","2","2019","11","V","1","2019","12","V","1","2019","10","V","2","2019","15","V","1","2019","11,333","V","2","2019","7","NV","2","2020","10.5","V","1","2020","6","NV","2","2020","2","NV","2","2020","10","V","2","2020","10","V","2","2019","7,583","NV","2","2020"
"19011480","13.2","V","1","2019","10","V","1","2019","15","V","1","2019","12","V","1","2019","10","V","2","2019","11.5","V","1","2019","11.95","V","2","2019","10","V","2","2019","10","V","2","2019","10","V","1","2020","10","V","2","2019","16.75","V","1","2020","10","V","1","2020","11,125","V","1","2020"
"19011788","9.2","AC","2","2019","10","V","1","2019","8","AC","2","2019","15","V","1","2019","12","V","1","2019","12","V","1","2019","11,033","V","2","2019","12.15","V","1","2020","8","AC","2","2020","10","V","2","2020","11","V","1","2020","13","V","1","2020","11","V","1","2020","10,858","V","2","2020"
"19011807","10.2","V","1","2019","10","V","1","2019","13","V","1","2019","10.5","V","1","2019","10","V","2","2019","16","V","1","2019","11,617","V","2","2019","2.95","NV","2","2020","10","V","2","2019","5","NV","2","2020","6","NV","2","2020","10","V","1","2020","10.25","V","1","2019","7,367","NV","2","2020"
"19011809","11.4","V","1","2019","12","V","1","2019","12","V","1","2019","14","V","1","2019","10","V","2","2019","17","V","1","2019","12,733","V","2","2019","10.65","V","1","2020","11","V","1","2020","8","AC","2","2020","10","V","2","2019","10","V","2","2019","13,875","V","1","2019","10,588","V","2","2020"
"19011810","10","V","2","2019","0","NRA","1","2020","3","NV","2","2020","7","NV","2","2020","6.7","NV","2","2020","15.5","V","1","2019","7,033","NV","2","2020","0","NRA","1","2020","10.25","V","1","2019","0","NRA","1","2020","0","NRA","1","2020","13.3","V","1","2019","0","NRA","1","2020","3,925","NV","2","2020"
"19011926","10","V","2","2019","10","VAR","2","2020","10","V","1","2020","12","V","1","2020","8.36","AC","2","2020","10","V","1","2020","10.06","V","2","2020","10.7","V","1","2019","8.5","AC","2","2020","8.8","AC","2","2020","10","V","2","2020","11.5","V","1","2020","11","V","1","2020","10,083","V","2","2020"
"19012036","11.8","V","1","2019","10","V","1","2019","11","V","1","2019","10","V","2","2019","7","AC","2","2019","14","V","1","2019","10,633","V","2","2019","0","NRA","1","2020","10","V","2","2019","10","V","2","2019","0","NRA","1","2020","10.1","V","1","2019","10","V","2","2019","6,683","NV","2","2020"
"19012278","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","4","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020",".667","NV","2","2020"
"19012279","10","V","1","2019","10.5","V","1","2019","12","V","1","2019","9.5","AC","2","2019","10","V","2","2019","17","V","1","2019","11.5","V","2","2019","1.8","NV","2","2020","10","V","1","2020","7.5","NV","2","2020","1","NV","2","2020","7","NV","2","2020","11,625","V","1","2019","6,488","NV","2","2020"
"19012582","13","V","1","2019","11","V","1","2019","16","V","1","2019","16","V","1","2019","10","V","2","2019","11.5","V","1","2019","12,917","V","2","2019","7","AC","2","2020","10","V","2","2019","10","V","2","2020","10","V","2","2020","14","V","1","2020","10","V","1","2020","10,167","V","2","2020"
"20000038","0","NRA","1","2020","1.8","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020",".3","NV","2","2020","5.75","NV","2","2020","9.5","NV","2","2020","8.5","NV","2","2020","2.5","NV","2","2020","15.5","V","1","2020","14.5","V","1","2020","9,375","NV","2","2020"
"20000043","17.5","V","1","2020","10","V","1","2020","10","V","1","2020","17.25","V","1","2020","11,845","V","1","2020","16.5","V","1","2020","13,849","V","1","2020","10.3","V","1","2020","9.5","AC","2","2020","12.5","V","1","2020","12","V","1","2020","18","V","1","2020","14.5","V","1","2020","12.8","V","2","2020"
"20000061","10","V","1","2020","10","VAR","2","2020","2.5","NV","2","2020","16.5","V","1","2020","10","VAR","2","2020","10.75","V","1","2020","9,958","NV","2","2020","10","V","2","2020","10","V","1","2020","11","V","1","2020","10","V","2","2020","15","V","1","2020","12","V","1","2020","11,333","V","2","2020"
"20000064","8.5","AC","2","2020","10","V","1","2020","7","AC","2","2020","11","V","1","2020","10.35","V","1","2020","14.5","V","1","2020","10,225","V","2","2020","10","V","1","2020","12","V","1","2020","13","V","1","2020","10","V","2","2020","10","V","1","2020","11.5","V","1","2020","11,083","V","2","2020"
"20000096","12.5","V","1","2020","13.8","V","1","2020","14","V","1","2020","10","VAR","2","2020","10","VAR","2","2020","16.5","V","1","2020","12.8","V","2","2020","17,825","V","1","2020","8","AC","2","2020","13.5","V","1","2020","14","V","1","2020","18","V","1","2020","16","V","1","2020","14,554","V","2","2020"
"20000111","14.5","V","1","2020","13.5","V","1","2020","14.5","V","1","2020","15.75","V","1","2020","15,868","V","1","2020","17.5","V","1","2020","15.27","V","1","2020","16,675","V","1","2020","12.5","V","1","2020","16","V","1","2020","13.5","V","1","2020","18","V","1","2020","12","V","1","2020","14,779","V","1","2020"
"20000114","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","2,775","NV","2","2020","9","NV","2","2020","6","NV","2","2020","0","NRA","1","2020","10","V","1","2020","14.5","V","1","2020","7,046","NV","2","2020"
"20000116","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"20000132","7","AC","2","2020","7","AC","2","2020","10","V","1","2020","11.5","V","1","2020","10","VAR","2","2020","15,625","V","1","2020","10,188","V","2","2020","8,525","AC","2","2020","8.7","AC","2","2020","9","AC","2","2020","10","V","2","2020","11","V","1","2020","13","V","1","2020","10,038","V","2","2020"
"20000133","8.5","NV","2","2020","6","NV","2","2020",".5","NV","2","2020","10","VAR","2","2020","8.66","NV","2","2020","18","V","1","2020","8.61","NV","2","2020","8.85","NV","2","2020","10","V","1","2020","7","NV","2","2020","5.5","NV","2","2020","11","V","1","2020","14","V","1","2020","9,392","NV","2","2020"
"20000134","10","VAR","2","2020","10.2","V","1","2020","10","VAR","2","2020","10","V","1","2020","10","VAR","2","2020","13.5","V","1","2020","10,617","V","2","2020","16.7","V","1","2020","11","V","1","2020","13","V","1","2020","11.5","V","1","2020","17.75","V","1","2020","15.5","V","1","2020","14,242","V","1","2020"
"20000143","11","V","1","2020","10.4","V","1","2020","13.5","V","1","2020","16.5","V","1","2020","15,023","V","1","2020","19","V","1","2020","14,237","V","1","2020","19.4","V","1","2020","10.5","V","1","2020","12.5","V","1","2020","16","V","1","2020","18","V","1","2020","14","V","1","2020","15,067","V","1","2020"
"20000159","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","6.5","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","15","V","1","2020","3,583","NV","2","2020"
"20000161","10","VAR","2","2020","10","VAR","2","2020","10","V","1","2020","12","V","1","2020","10","VAR","2","2020","14.5","V","1","2020","11,083","V","2","2020","14.25","V","1","2020","12","V","1","2020","14","V","1","2020","11","V","1","2020","13.5","V","1","2020","15","V","1","2020","13,292","V","1","2020"
"20000162","10","VAR","2","2020","7.5","NV","2","2020","3","NV","2","2020","10","VAR","2","2020","10.02","V","1","2020","17.5","V","1","2020","9.67","NV","2","2020","10","V","2","2020","12","V","1","2020","11","V","1","2020","7","AC","2","2020","13.5","V","1","2020","14","V","1","2020","11.25","V","2","2020"
"20000212","12","V","1","2020","13.3","V","1","2020","12","V","1","2020","17.5","V","1","2020","13,525","V","1","2020","19","V","1","2020","14,554","V","1","2020","16","V","1","2020","13","V","1","2020","15","V","1","2020","12.5","V","1","2020","17","V","1","2020","17","V","1","2020","15,083","V","1","2020"
"20000214","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"20000225","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","4.45","NV","2","2020","9.5","NV","2","2020","9","NV","2","2020","3.5","NV","2","2020","10","V","2","2020","10","V","2","2020","7,742","NV","2","2020"
"20000226","0","NRA","1","2020","2","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020",".333","NV","2","2020","1,875","NV","2","2020","11","V","1","2020","6.5","NV","2","2020","5","NV","2","2020","10","V","1","2020","13","V","1","2020","7,896","NV","2","2020"
"20000227","2","NV","2","2020","3.2","NV","2","2020",".5","NV","2","2020","3","NV","2","2020","3,015","NV","2","2020","8","NV","2","2020","3,286","NV","2","2020","1,625","NV","2","2020","5.5","NV","2","2020","4","NV","2","2020","2.5","NV","2","2020","10","V","1","2020","17","V","1","2020","6,771","NV","2","2020"
"20000229","1.25","NV","2","2020","10","VAR","2","2020",".25","NV","2","2020","10","VAR","2","2020","9.37","NV","2","2020","10","VAR","2","2020","6,812","NV","2","2020","8.5","NV","2","2020","9","NV","2","2020","6","NV","2","2020","7","NV","2","2020","12","V","1","2020","12","V","1","2020","9,083","NV","2","2020"
"20000232","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"20000242","10","VAR","2","2020","5","NV","2","2020","2","NV","2","2020","10","V","1","2020","11.68","V","1","2020","18","V","1","2020","9,447","NV","2","2020","8,025","AC","2","2020","9","AC","2","2020","12.5","V","1","2020","12.5","V","1","2020","17","V","1","2020","15","V","1","2020","12,338","V","2","2020"
"20000243","4","NV","2","2020","4.8","NV","2","2020",".25","NV","2","2020","3.5","NV","2","2020","6,683","NV","2","2020","15,875","V","1","2020","5,851","NV","2","2020","5,075","NV","2","2020","12.5","V","1","2020","7.5","NV","2","2020","5","NV","2","2020","17.5","V","1","2020","15","V","1","2020","10,429","NV","2","2020"
"20000256","10","VAR","2","2020","10","VAR","2","2020","11","V","1","2020","14","V","1","2020","8,683","AC","2","2020","16","V","1","2020","11,614","V","2","2020","16.7","V","1","2020","9.5","AC","2","2020","17","V","1","2020","13","V","1","2020","15.5","V","1","2020","15","V","1","2020","14.45","V","2","2020"
"20000348","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"20000891","12","V","1","2020","10","V","1","2020","3","NV","2","2020","16.25","V","1","2020","13,538","V","1","2020","18","V","1","2020","12,131","NV","2","2020","14","V","1","2020","9","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","18","V","1","2020","13","V","1","2020","9","NV","2","2020"
"20000969","14.5","V","1","2020","10.2","V","1","2020","7","AC","2","2020","10","V","1","2020","10","VAR","2","2020","16.5","V","1","2020","11,367","V","2","2020","10,013","V","1","2020","10.5","V","1","2020","10","V","1","2020","11","V","1","2020","18","V","1","2020","14.5","V","1","2020","12,336","V","1","2020"
"20000970","10","VAR","2","2020","10","VAR","2","2020","2","NV","2","2020","10.75","V","1","2020","10,018","V","1","2020","12.5","V","1","2020","9,211","NV","2","2020","11,425","V","1","2020","10.5","V","1","2020","10","V","1","2020","7.5","AC","2","2020","10","V","1","2020","14.5","V","1","2020","10,654","V","2","2020"
"20000972","12","V","1","2020","10","VAR","2","2020","8","AC","2","2020","10","V","1","2020","12,685","V","1","2020","14.75","V","1","2020","11,239","V","2","2020","15.9","V","1","2020","12.5","V","1","2020","11","V","1","2020","10","V","2","2020","13.5","V","1","2020","17","V","1","2020","13,317","V","2","2020"
"20000974","10","VAR","2","2020","7","AC","2","2020","7","AC","2","2020","13","V","1","2020","10","VAR","2","2020","16.75","V","1","2020","10,625","V","2","2020","9,025","AC","2","2020","9.5","AC","2","2020","12.5","V","1","2020","16","V","1","2020","13.5","V","1","2020","17","V","1","2020","12,921","V","2","2020"
"20000977","12","V","1","2020","10","V","1","2020","7","AC","2","2020","12.75","V","1","2020","10","VAR","2","2020","18.5","V","1","2020","11,708","V","2","2020","7","AC","2","2020","11.5","V","1","2020","10","V","2","2020","10","V","2","2020","13.5","V","1","2020","12","V","1","2020","10,667","V","2","2020"
"20000981","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","1.5","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020",".25","NV","2","2020"
"20000982","10","VAR","2","2020","10","V","1","2020","10","V","1","2020","12.25","V","1","2020","7,845","AC","2","2020","19","V","1","2020","11,516","V","2","2020","12.15","V","1","2020","12","V","1","2020","13","V","1","2020","7","AC","2","2020","16","V","1","2020","16","V","1","2020","12,692","V","2","2020"
"20000998","10","VAR","2","2020","10.1","V","1","2020","1","NV","2","2020","10","V","1","2020","10.96","V","1","2020","19","V","1","2020","10,177","NV","2","2020","13,225","V","1","2020","8","AC","2","2020","12.5","V","1","2020","10","V","2","2020","14","V","1","2020","15","V","1","2020","12,121","V","2","2020"
"20001090","11","V","1","2020","5.2","NV","2","2020",".25","NV","2","2020","2","NV","2","2020","7.19","NV","2","2020","17.25","V","1","2020","7,148","NV","2","2020","9.25","NV","2","2020","11.5","V","1","2020","8","NV","2","2020","4","NV","2","2020","10","V","1","2020","16","V","1","2020","9,792","NV","2","2020"
"20001093","13","V","1","2020","10","V","1","2020","14.5","V","1","2020","20","V","1","2020","12,035","V","1","2020","19","V","1","2020","14,756","V","1","2020","17.7","V","1","2020","12.5","V","1","2020","16","V","1","2020","17","V","1","2020","17.5","V","1","2020","15","V","1","2020","15.95","V","1","2020"
"20001095",".5","NV","2","2020","2.4","NV","2","2020",".5","NV","2","2020","2.75","NV","2","2020","6,175","NV","2","2020","9","NV","2","2020","3,554","NV","2","2020","4.05","NV","2","2020","7.5","NV","2","2020","3.5","NV","2","2020","10","V","2","2020","12","V","1","2020","14","V","1","2020","8,508","NV","2","2020"
"20001097","2","NV","2","2020","7.5","NV","2","2020","8","NV","2","2020","8","NV","2","2020","4.67","NV","2","2020","18","V","1","2020","8,028","NV","2","2020","7","AC","2","2020","12","V","1","2020","10","V","1","2020","7","AC","2","2020","13","V","1","2020","15","V","1","2020","10,667","V","2","2020"
"20001164","19.5","V","1","2020","10","V","1","2020","10","V","1","2020","12.25","V","1","2020","11.52","V","1","2020","18","V","1","2020","13,545","V","1","2020","18.25","V","1","2020","11","V","1","2020","10","V","1","2020","11.5","V","1","2020","13","V","1","2020","15","V","1","2020","13,125","V","1","2020"
"20001168","8","NV","2","2020","7.5","NV","2","2020","1.5","NV","2","2020","7","NV","2","2020","10","VAR","2","2020","16.5","V","1","2020","8,417","NV","2","2020","8.5","NV","2","2020","9.5","NV","2","2020","7","NV","2","2020","3","NV","2","2020","12","V","1","2020","10","V","2","2020","8,333","NV","2","2020"
"20001176","13.5","V","1","2020","10","VAR","2","2020","10.5","V","1","2020","13.75","V","1","2020","11,178","V","1","2020","17","V","1","2020","12,655","V","2","2020","15.7","V","1","2020","15.5","V","1","2020","13.5","V","1","2020","11","V","1","2020","13.5","V","1","2020","17","V","1","2020","14,367","V","1","2020"
"20001179","10","V","1","2020","10.3","V","1","2020","7","AC","2","2020","16","V","1","2020","12,868","V","1","2020","19.75","V","1","2020","12,653","V","2","2020","10","V","2","2020","11.5","V","1","2020","11.5","V","1","2020","10","V","2","2020","17","V","1","2020","16","V","1","2020","12,667","V","2","2020"
"20001245","11.5","V","1","2020","12.2","V","1","2020","10","VAR","2","2020","13.5","V","1","2020","7","AC","2","2020","17.5","V","1","2020","11.95","V","2","2020","8,325","AC","2","2020","13","V","1","2020","14","V","1","2020","10","V","2","2020","14.75","V","1","2020","15.5","V","1","2020","12,596","V","2","2020"
"20001248","13","V","1","2020","7.5","AC","2","2020","13","V","1","2020","13.25","V","1","2020","12.7","V","1","2020","18","V","1","2020","12,908","V","2","2020","18,975","V","1","2020","17","V","1","2020","19","V","1","2020","11","V","1","2020","18","V","1","2020","16","V","1","2020","16,663","V","1","2020"
"20001252","2.5","NV","2","2020","3.4","NV","2","2020",".5","NV","2","2020","2","NV","2","2020","5.01","NV","2","2020","16","V","1","2020","4,902","NV","2","2020","5,625","NV","2","2020","10.5","V","1","2020","8","NV","2","2020","11","V","1","2020","18","V","1","2020","13","V","1","2020","11,021","NV","2","2020"
"20001255","10","VAR","2","2020","12.8","V","1","2020","7","AC","2","2020","10","V","1","2020","9.17","AC","2","2020","15.5","V","1","2020","10,745","V","2","2020","10.85","V","1","2020","11.5","V","1","2020","12.5","V","1","2020","10.5","V","1","2020","11","V","1","2020","14","V","1","2020","11,725","V","1","2020"
"20001258","10","VAR","2","2020","10","V","1","2020","7","AC","2","2020","14.5","V","1","2020","10,178","V","1","2020","19.75","V","1","2020","11,905","V","2","2020","10","V","2","2020","13","V","1","2020","11.5","V","1","2020","7","AC","2","2020","10","V","1","2020","15","V","1","2020","11,083","V","2","2020"
"20001262","10","VAR","2","2020","7.5","AC","2","2020","7","AC","2","2020","10","VAR","2","2020","10","VAR","2","2020","17.5","V","1","2020","10,333","V","2","2020","10,725","V","1","2020","10.5","V","1","2020","10","V","2","2020","11","V","1","2020","12.5","V","1","2020","15","V","1","2020","11,621","V","2","2020"
"20001369","0","NRA","1","2020","2.2","NV","2","2020","1","NV","2","2020","0","NRA","1","2020","7,823","NV","2","2020","16.75","V","1","2020","4,629","NV","2","2020","10","V","1","2020","11","V","1","2020","10","V","1","2020","6","NV","2","2020","10","V","2","2020","17","V","1","2020","10,667","NV","2","2020"
"20001376","12","V","1","2020","10","V","1","2020","13","V","1","2020","16","V","1","2020","14,198","V","1","2020","18.5","V","1","2020","13.95","V","1","2020","15,125","V","1","2020","10.5","V","1","2020","10","V","1","2020","17","V","1","2020","18","V","1","2020","11","V","1","2020","13,604","V","1","2020"
"20001377","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","8.3","AC","2","2020","9.5","AC","2","2020","7","AC","2","2020","10","V","2","2020","16","V","1","2020","12","V","1","2020","10,467","V","2","2020"
"20001381","8.5","AC","2","2020","10","VAR","2","2020","11","V","1","2020","10","V","1","2020","8,005","AC","2","2020","12.5","V","1","2020","10,001","V","2","2020","17,125","V","1","2020","9.5","AC","2","2020","10","V","2","2020","7","AC","2","2020","14","V","1","2020","11","V","1","2020","11,438","V","2","2020"
"20001385","13","V","1","2020","7","AC","2","2020","15","V","1","2020","16.75","V","1","2020","12,183","V","1","2020","17","V","1","2020","13,489","V","2","2020","15,075","V","1","2020","13","V","1","2020","12","V","1","2020","10.5","V","1","2020","14.5","V","1","2020","13.75","V","1","2020","13,138","V","1","2020"
"20001407","10","V","1","2020","10.8","V","1","2020","10","V","1","2020","10","V","1","2020","10","VAR","2","2020","13,375","V","1","2020","10,696","V","2","2020","12,175","V","1","2020","12","V","1","2020","13","V","1","2020","10","V","1","2020","16","V","1","2020","14","V","1","2020","12,863","V","1","2020"
"20001410","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"20001411","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"20001412","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"20001413","12.5","V","1","2020","12.6","V","1","2020","13","V","1","2020","14","V","1","2020","10","VAR","2","2020","18","V","1","2020","13.35","V","2","2020","15,275","V","1","2020","13.5","V","1","2020","16","V","1","2020","13.5","V","1","2020","17","V","1","2020","12.5","V","1","2020","14,629","V","1","2020"
"20001414","11.5","V","1","2020","10","V","1","2020","10","VAR","2","2020","10.5","V","1","2020","10","VAR","2","2020","18","V","1","2020","11,667","V","2","2020","11,225","V","1","2020","13","V","1","2020","11","V","1","2020","7","AC","2","2020","16.5","V","1","2020","16","V","1","2020","12,454","V","2","2020"
"20001415","8.5","AC","2","2020","10.3","V","1","2020","7.6","AC","2","2020","10","VAR","2","2020","11.36","V","1","2020","12.25","V","1","2020","10,002","V","2","2020","10","V","2","2020","8","AC","2","2020","10.5","V","1","2020","10","V","1","2020","16.5","V","1","2020","12","V","1","2020","11,167","V","2","2020"
"20001416","10","V","1","2020","10","VAR","2","2020","7","AC","2","2020","15","V","1","2020","10","VAR","2","2020","18.25","V","1","2020","11,708","V","2","2020","12,225","V","1","2020","11","V","1","2020","16","V","1","2020","10.5","V","1","2020","18","V","1","2020","13","V","1","2020","13,454","V","1","2020"
"20001463","7","AC","2","2020","10","VAR","2","2020","7","AC","2","2020","15","V","1","2020","10","VAR","2","2020","15","V","1","2020","10,667","V","2","2020","13,425","V","1","2020","11.5","V","1","2020","11.5","V","1","2020","12","V","1","2020","15","V","1","2020","14","V","1","2020","12,904","V","1","2020"
"20001467","11.5","V","1","2020","10","V","1","2020","11","V","1","2020","10.5","V","1","2020","10","VAR","2","2020","19","V","1","2020","12","V","2","2020","11,875","V","1","2020","11.5","V","1","2020","18","V","1","2020","11","V","1","2020","14","V","1","2020","14","V","1","2020","13,396","V","1","2020"
"20001470","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","9","NV","2","2020","6","NV","2","2020","5.5","NV","2","2020","2","NV","2","2020","0","NRA","1","2020","3.75","NV","2","2020"
"20001473","10","VAR","2","2020","10.3","V","1","2020","10","VAR","2","2020","10.5","V","1","2020","11,865","V","1","2020","10,625","V","1","2020","10,548","V","2","2020","7","AC","2","2020","10","V","1","2020","10","V","1","2020","12","V","1","2020","12.5","V","1","2020","10","V","1","2020","10.25","V","2","2020"
"20001476","10","VAR","2","2020","10","V","1","2020","10.5","V","1","2020","15","V","1","2020","10","VAR","2","2020","16,375","V","1","2020","11,979","V","2","2020","14","V","1","2020","13","V","1","2020","10","V","2","2020","14","V","1","2020","16","V","1","2020","16","V","1","2020","13,833","V","2","2020"
