"COD_ETU","Note : TLGE3104","Résultat : TLGE3104","Session : TLGE3104","Année : TLGE3104","Note : TLGE3204","Résultat : TLGE3204","Session : TLGE3204","Année : TLGE3204","Note : TLGE3304","Résultat : TLGE3304","Session : TLGE3304","Année : TLGE3304","Note : TLGE3404","Résultat : TLGE3404","Session : TLGE3404","Année : TLGE3404","Note : TLGE3504","Résultat : TLGE3504","Session : TLGE3504","Année : TLGE3504","Note : TLGE3604","Résultat : TLGE3604","Session : TLGE3604","Année : TLGE3604","Note : TLGE3004","Résultat : TLGE3004","Session : TLGE3004","Année : TLGE3004","Note : TLGE4104","Résultat : TLGE4104","Session : TLGE4104","Année : TLGE4104","Note : TLGE4204","Résultat : TLGE4204","Session : TLGE4204","Année : TLGE4204","Note : TLGE4304","Résultat : TLGE4304","Session : TLGE4304","Année : TLGE4304","Note : TLGE4404","Résultat : TLGE4404","Session : TLGE4404","Année : TLGE4404","Note : TLGE4504","Résultat : TLGE4504","Session : TLGE4504","Année : TLGE4504","Note : TLGE4604","Résultat : TLGE4604","Session : TLGE4604","Année : TLGE4604","Note : TLGE4004","Résultat : TLGE4004","Session : TLGE4004","Année : TLGE4004","Note : TLMP140C","Résultat : TLMP140C","Session : TLMP140C","Année : TLMP140C","Note : TLMP240C","Résultat : TLMP240C","Session : TLMP240C","Année : TLMP240C"
"19009202","","","","","","","","","5","NV","2","2020","","","","","10","V","2","2020","8","NV","2","2020","","","1","2020","0","NRA","1","2020","2.1","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020",".35","NV","2","2020","","","","","","","",""
"19009205","","","","","","","","","10.5","V","1","2020","","","","","10","V","1","2020","10","V","2","2020","","","1","2020","10","V","2","2020","10.04","V","1","2020","11","V","1","2020","7.5","NV","2","2020","7.5","NV","2","2020","5.5","NV","2","2020","8.59","NV","2","2020","","","","","","","",""
"19009215","","","","","","","","","10","V","2","2020","13.2","V","1","2020","10","V","2","2020","14.5","V","1","2020","","","1","2020","8.65","NV","2","2020","10","V","2","2020","11","V","1","2020","5","NV","2","2020","11.25","V","1","2020","0","NRA","1","2020","7.65","NV","2","2020","","","","","","","",""
"19009219","9","AC","2","2020","8","AC","2","2020","12","V","1","2020","13.6","V","1","2020","10","V","2","2020","18.5","V","1","2020","11.85","V","2","2020","7","AC","2","2020","10","V","2","2020","11","V","1","2020","17","V","1","2020","7.5","AC","2","2020","7.5","AC","2","2020","10","V","2","2020","","","","","","","",""
"19009221","","","","","","","","","","","","","","","","","","","","","10","V","1","2020","","","1","2020","7","NV","2","2020","10","V","2","2020","11","V","1","2020","11.5","V","1","2020","9.25","NV","2","2020","5","NV","2","2020","8,958","NV","2","2020","","","","","","","",""
"19009233","","","","","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","1","2020","","","","","","","","","","","","","0","NRA","1","2020","","","","","","","","","","","1","2020","","","","","","","",""
"19009230","13","V","1","2020","13.88","V","1","2020","10.5","V","1","2020","15.7","V","1","2020","10","V","2","2020","11","V","1","2020","12,347","V","2","2020","14","V","1","2020","10","V","2","2020","10","V","1","2020","10","V","2","2020","10","V","2","2020","10","V","2","2020","10,667","V","2","2020","","","","","","","",""
"19009234","20","V","1","2020","13.32","V","1","2020","16","V","1","2020","16.1","V","1","2020","17","V","1","2020","13.5","V","1","2020","15,987","V","1","2020","15.45","V","1","2020","12.5","V","1","2020","11","V","1","2020","16.5","V","1","2020","16","V","1","2020","12.5","V","1","2020","13,992","V","1","2020","","","","","","","",""
"19009265","11.5","V","1","2020","7.84","AC","2","2020","11.5","V","1","2020","14.35","V","1","2020","12","V","1","2020","11","V","1","2020","11,365","V","2","2020","14.95","V","1","2020","10","V","2","2020","11","V","1","2020","10","V","2","2020","7","AC","2","2020","7.5","AC","2","2020","10,075","V","2","2020","","","","","","","",""
"19009276","","","","","","","","","","","","","","","","","","","","","5","NV","2","2020","","","1","2020","7","NV","2","2020","0","NRA","1","2020","6","NV","2","2020","5","NV","2","2020",".75","NV","2","2020",".25","NV","2","2020","3,167","NV","2","2020","","","","","","","",""
"19009280","","","","","","","","","15","V","1","2020","","","","","7","NV","2","2020","10","V","1","2020","","","1","2020","4.5","NV","2","2020","5","NV","2","2020","7","NV","2","2020","11","V","1","2020","6.5","NV","2","2020","8.5","NV","2","2020","7,083","NV","2","2020","","","","","","","",""
"19009366","","","","","10.72","V","1","2020","1","NV","2","2020","13.8","V","1","2020",".01","NRA","1","2020","12","V","1","2020","","","1","2020","17,925","V","1","2020","14.9","V","1","2020","","","","","17","V","1","2020","12.5","V","1","2020","0","NRA","1","2020","","","1","2020","","","","","","","",""
"19009396","","","","","","","","","","","","","","","","","","","","","7.5","NV","2","2020","","","1","2020","6.1","NV","2","2020","8","NV","2","2020","10","V","1","2020","16.75","V","1","2020","6.25","NV","2","2020","3.5","NV","2","2020","8,433","NV","2","2020","","","","","","","",""
"19009397","","","","","","","","","","","","","12","V","1","2020","10","V","2","2020","10","V","2","2020","","","1","2020","7","AC","2","2020","10","V","2","2020","13","V","1","2020","13","V","1","2020","8","AC","2","2020","10","V","2","2020","10,167","V","2","2020","","","","","","","",""
"19009398","","","","","","","","","","","","","","","","","0","NRA","1","2020","0","NRA","1","2020","","","1","2020","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","","","","","1","2020","","","","","","","",""
"19009436","5.5","NV","2","2020","10.53","V","1","2020","10","V","1","2020","10.7","V","1","2020","13","V","1","2020","11","V","1","2020","10,122","NV","2","2020","8.5","NV","2","2020","4.45","NV","2","2020","11","V","1","2020","15.5","V","1","2020","7","NV","2","2020","5","NV","2","2020","8,575","NV","2","2020","","","","","","","",""
"19009587","16","V","1","2020","7.42","AC","2","2020","10","V","2","2020","15.6","V","1","2020","10","V","1","2020","10","V","1","2020","11,503","V","2","2020","11,525","V","1","2020","10","V","2","2020","12","V","1","2020","17","V","1","2020","8.5","AC","2","2020","8","AC","2","2020","11,171","V","2","2020","","","","","","","",""
"19009590","","","","","","","","","","","","","","","","","","","","","4.5","NV","2","2020","","","1","2020","","","","","","","","","","","","","5","NV","2","2020","4","NV","2","2020",".25","NV","2","2020","","","1","2020","","","","","","","",""
"19009603","","","","","","","","","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","1","2020","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19009634","14","V","1","2020","","","","","7.5","NV","2","2020","","","","","7.5","NV","2","2020","8","NV","2","2020","","","1","2020","7","NV","2","2020","10","V","2","2020","","","","","8","NV","2","2020","7","NV","2","2020","5","NV","2","2020","","","1","2020","","","","","","","",""
"19009635","","","","","","","","","","","","","","","","","10","V","1","2020","","","","","","","1","2020","10.3","V","1","2020","10","V","2","2020","11","V","1","2020","5","NV","2","2020","9","NV","2","2020","8","NV","2","2020","8,883","NV","2","2020","","","","","","","",""
"19009638","","","","","","","","","","","","","17","V","1","2020","7.5","NV","2","2020","10","V","1","2020","","","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","","","","","","","",""
"19009639","0","NRA","1","2020","","","","","0","NRA","1","2020","15.2","V","1","2020","0","NRA","1","2020","","","","","","","1","2020","","","","","","","","","0","NRA","1","2020","","","","","","","","","","","","","","","1","2020","","","","","","","",""
"19009643","","","","","","","","","10.5","V","1","2020","","","","","","","","","5","NV","2","2020","","","1","2020","1.75","NV","2","2020","10.1","V","1","2020","13","V","1","2020","10","V","2","2020","2.75","NV","2","2020","0","NRA","1","2020","6,267","NV","2","2020","","","","","","","",""
"19009733","","","","","","","","","","","","","12.5","V","1","2020","10","V","2","2020","10.5","V","1","2020","","","1","2020","9,175","AC","2","2020","10","V","2","2020","12","V","1","2020","11","V","1","2020","11.25","V","1","2020","7","AC","2","2020","10,071","V","2","2020","","","","","","","",""
"19009906","12.5","V","1","2020","","","","","19","V","1","2020","","","","","10","V","2","2020","13","V","1","2020","","","1","2020","10","V","1","2020","5.7","NV","2","2020","12","V","1","2020","10.5","V","1","2020","9.5","NV","2","2020","8","NV","2","2020","9,283","NV","2","2020","","","","","","","",""
"19009909","10","V","2","2020","10","V","2","2020","10","V","2","2020","14.1","V","1","2020","10","V","1","2020","15","V","1","2020","11,517","V","2","2020","10,075","V","1","2020","3.45","NV","2","2020","11","V","1","2020","15.5","V","1","2020","12.5","V","1","2020","2","NV","2","2020","9,088","NV","2","2020","","","","","","","",""
"19009913","10","V","2","2020","7","AC","2","2020","16.5","V","1","2020","16.6","V","1","2020","10","V","2","2020","15","V","1","2020","12,517","V","2","2020","13,225","V","1","2020","10","V","2","2020","14","V","1","2020","16","V","1","2020","15.25","V","1","2020","7","AC","2","2020","12,579","V","2","2020","","","","","","","",""
"19009914","10","V","1","2020","7","AC","2","2020","10","V","2","2020","13.1","V","1","2020","10","V","2","2020","16.5","V","1","2020","11.1","V","2","2020","10","V","2","2020","10","V","2","2020","6","NV","2","2020","10","V","2","2020","10.75","V","1","2020","3","NV","2","2020","8,292","NV","2","2020","","","","","","","",""
"19009918","13","V","1","2020","10","V","2","2020","14","V","1","2020","12.5","V","1","2020","10","V","2","2020","10","V","2","2020","11,583","V","2","2020","10,475","V","1","2020","10","V","2","2020","10","V","1","2020","12","V","1","2020","10","V","2","2020","11","V","1","2020","10,579","V","2","2020","","","","","","","",""
"19009923","14","V","1","2020","11.72","V","1","2020","14","V","1","2020","15.95","V","1","2020","13","V","1","2020","10","V","1","2020","13,112","V","1","2020","14.45","V","1","2020","10","V","2","2020","11","V","1","2020","17","V","1","2020","7.5","AC","2","2020","10","V","2","2020","11,658","V","2","2020","","","","","","","",""
"19009979","","","","","","","","","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","1","2020","","","","","0","NRA","1","2020","","","","","","","","","0","NRA","1","2020","","","","","","","1","2020","","","","","","","",""
"19010030","10","V","2","2020","10","V","2","2020","10","V","2","2020","16.1","V","1","2020","10.5","V","1","2020","15.5","V","1","2020","12,017","V","2","2020","10","V","2","2020","8.5","AC","2","2020","11","V","1","2020","10","V","2","2020","10.75","V","1","2020","7","AC","2","2020","9,542","AC","2","2020","","","","","","","",""
"19010104","","","","","","","","","","","","","","","","","","","","","8","NV","2","2020","","","1","2020","7.5","NV","2","2020","6.15","NV","2","2020","7","NV","2","2020","12","V","1","2020","6.5","NV","2","2020","3","NV","2","2020","7,025","NV","2","2020","","","","","","","",""
"19010225","","","","","","","","","10","V","2","2020","14.6","V","1","2020","10","V","2","2020","5","NV","2","2020","","","1","2020","7.5","NV","2","2020","6","NV","2","2020","10","V","1","2020","6.5","NV","2","2020","2.75","NV","2","2020","2.75","NV","2","2020","5,917","NV","2","2020","","","","","","","",""
"19010232","13","V","1","2020","14.76","V","1","2020","16","V","1","2020","19.2","V","1","2020","17","V","1","2020","13","V","1","2020","15,493","V","1","2020","10.45","V","1","2020","11.9","V","1","2020","11","V","1","2020","7","AC","2","2020","16","V","1","2020","11","V","1","2020","11,225","V","2","2020","","","","","","","",""
"19010233","","","","","","","","","12.5","V","1","2020","","","","","13","V","1","2020","10.5","V","1","2020","","","1","2020","7.8","NV","2","2020","0","NRA","1","2020","7","NV","2","2020","12","V","1","2020","6.25","NV","2","2020","0","NRA","1","2020","5,508","NV","2","2020","","","","","","","",""
"19010272","12","V","1","2020","17.3","V","1","2020","12.5","V","1","2020","17.35","V","1","2020","14","V","1","2020","10.5","V","1","2020","13,942","V","1","2020","15.05","V","1","2020","12.7","V","1","2020","13","V","1","2020","17","V","1","2020","14.75","V","1","2020","14","V","1","2020","14,417","V","1","2020","","","","","","","",""
"19010278","10","V","2","2020","10","V","2","2020","10","V","1","2020","13.5","V","1","2020","10","V","2","2020","11.5","V","1","2020","10,833","V","2","2020","10.75","V","1","2020","10.75","V","1","2020","11","V","1","2020","17","V","1","2020","12.5","V","1","2020","7","AC","2","2020","11.5","V","2","2020","","","","","","","",""
"19010279","12.5","V","1","2020","13.16","V","1","2020","13.5","V","1","2020","15.9","V","1","2020","13","V","1","2020","12","V","1","2020","13,343","V","1","2020","14.9","V","1","2020","10","V","2","2020","10","V","1","2020","7","AC","2","2020","15.25","V","1","2020","10","V","1","2020","11,192","V","2","2020","","","","","","","",""
"19010281","","","","","11.51","V","1","2020","","","","","","","","","","","","","10","V","2","2020","","","1","2020","10","V","2","2020","10","V","2","2020","6","NV","2","2020","5","NV","2","2020","10","V","2","2020","6","NV","2","2020","7,833","NV","2","2020","","","","","","","",""
"19010349","","","","","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","","","","","","","",""
"19010558","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2020","7.45","NV","2","2020","10","V","2","2020","12","V","1","2020","16.75","V","1","2020","5.5","NV","2","2020","2.5","NV","2","2020","9,033","NV","2","2020","","","","","","","",""
"19010728","10","V","1","2020","14.35","V","1","2020","7","AC","2","2020","13.2","V","1","2020","14","V","1","2020","10","V","2","2020","11,425","V","2","2020","10","V","1","2020","6","NV","2","2020","10","V","2","2020","11","V","1","2020","3","NV","2","2020","7","NV","2","2020","7,833","NV","2","2020","","","","","","","",""
"19010773","13","V","1","2020","8.86","AC","2","2020","10","V","1","2020","13.4","V","1","2020","10","V","2","2020","10","V","1","2020","10,877","V","2","2020","8.75","NV","2","2020","6.35","NV","2","2020","10","V","2","2020","6","NV","2","2020","3.5","NV","2","2020","5","NV","2","2020","6.6","NV","2","2020","","","","","","","",""
"19010785","10","V","2","2020","10","V","2","2020","7.5","AC","2","2020","14.6","V","1","2020","11","V","1","2020","10","V","2","2020","10,517","V","2","2020","10","V","2","2020","10","V","2","2020","10","V","2","2020","17","V","1","2020","7.75","AC","2","2020","8","AC","2","2020","10,458","V","2","2020","","","","","","","",""
"19010787","","","","","","","","","","","","","10","V","2","2020","3","NV","2","2020","","","","","","","1","2020","6","NV","2","2020","3","NV","2","2020","10","V","1","2020","10","V","2","2020","2","NV","2","2020","1","NV","2","2020","5,333","NV","2","2020","","","","","","","",""
"19010788","10","V","2","2020","7","AC","2","2020","12.5","V","1","2020","13.5","V","1","2020","10","V","2","2020","10","V","1","2020","10.5","V","2","2020","10","V","2","2020","7","AC","2","2020","11","V","1","2020","17","V","1","2020","10.25","V","1","2020","7","AC","2","2020","10,375","V","2","2020","","","","","","","",""
"19010790","","","","","","","","","","","","","","","","","5","NV","2","2020","13.5","V","1","2020","","","1","2020","5.7","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","6","NV","2","2020","4.25","NV","2","2020","2.5","NV","2","2020","3,075","NV","2","2020","","","","","","","",""
"19010789","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","","","","","","","",""
"19010794","","","","","","","","","12.5","V","1","2020","11.4","V","1","2020","10","V","2","2020","8","NV","2","2020","","","1","2020","6,625","NV","2","2020","4","NV","2","2020","5","NV","2","2020","17","V","1","2020","4.75","NV","2","2020","6","NV","2","2020","7,229","NV","2","2020","","","","","","","",""
"19010797","","","","","","","","","12","V","1","2020","16.1","V","1","2020","10","V","2","2020","","","","","","","1","2020","8.55","NV","2","2020","4.85","NV","2","2020","11","V","1","2020","17","V","1","2020","3.5","NV","2","2020","8.5","NV","2","2020","8.9","NV","2","2020","","","","","","","",""
"19010826","12","V","1","2020","7.46","AC","2","2020","13","V","1","2020","12.4","V","1","2020","10","V","2","2020","10","V","2","2020","10.81","V","2","2020","10,075","V","1","2020","10","V","2","2020","11","V","1","2020","10","V","2","2020","7","NV","2","2020","5.5","NV","2","2020","8,929","NV","2","2020","","","","","","","",""
"19010879","","","","","","","","","10","V","2","2020","","","","","10","V","2","2020","13","V","1","2020","","","1","2020","7,325","NV","2","2020","6.8","NV","2","2020","10","V","1","2020","10","V","1","2020","4","NV","2","2020","5","NV","2","2020","7,188","NV","2","2020","","","","","","","",""
"19010913","14","V","1","2020","7.14","AC","2","2020","11","V","1","2020","13.65","V","1","2020","16","V","1","2020","10","V","2","2020","11,965","V","2","2020","10","V","2","2020","12.55","V","1","2020","12","V","1","2020","12","V","1","2020","10.25","V","1","2020","8","AC","2","2020","10.8","V","2","2020","","","","","","","",""
"19010925","","","","","","","","","12","V","1","2020","11.2","V","1","2020","13","V","1","2020","7","NV","2","2020","","","1","2020","3.5","NV","2","2020","6","NV","2","2020","6","NV","2","2020","5","NV","2","2020","2.5","NV","2","2020",".5","NV","2","2020","3,917","NV","2","2020","","","","","","","",""
"19010926","","","","","","","","","","","","","","","","","","","","","10","V","1","2020","","","1","2020","3.15","NV","2","2020","1.5","NV","2","2020","10","V","2","2020","10","V","1","2020","10","V","2","2020","2.5","NV","2","2020","6,192","NV","2","2020","","","","","","","",""
"19010927","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2020","4.2","NV","2","2020","7","NV","2","2020","10","V","1","2020","12","V","1","2020","8.5","NV","2","2020","5","NV","2","2020","7,783","NV","2","2020","","","","","","","",""
"19010958","","","","","","","","","10","V","1","2020","","","","","10","V","1","2020","12.5","V","1","2020","","","1","2020","12.05","V","1","2020","8.8","AC","2","2020","11","V","1","2020","17","V","1","2020","15.75","V","1","2020","7","AC","2","2020","11,933","V","2","2020","","","","","","","",""
"19010959","","","","","","","","","","","","","8.6","NV","2","2020","","","","","7","NV","2","2020","","","1","2020","3.85","NV","2","2020","5.3","NV","2","2020","7","NV","2","2020","17","V","1","2020","3","NV","2","2020","7","NV","2","2020","7,192","NV","2","2020","","","","","","","",""
"19010963","13","V","1","2020","10.98","V","1","2020","12.5","V","1","2020","14.35","V","1","2020","17","V","1","2020","11","V","1","2020","13,138","V","1","2020","12,375","V","1","2020","14.9","V","1","2020","14","V","1","2020","10","V","1","2020","14.5","V","1","2020","10","V","2","2020","12,629","V","2","2020","","","","","","","",""
"19010964","13","V","1","2020","7.58","AC","2","2020","10","V","1","2020","15.4","V","1","2020","10","V","2","2020","10.5","V","1","2020","11.08","V","2","2020","10","V","2","2020","10","V","2","2020","13","V","1","2020","11","V","1","2020","12","V","1","2020","7","AC","2","2020","10.5","V","2","2020","","","","","","","",""
"19010965","","","","","","","","","","","","","12.6","V","1","2020","","","","","9","NV","2","2020","","","1","2020","9.2","NV","2","2020","5.25","NV","2","2020","10","V","1","2020","10","V","2","2020","10","V","2","2020","3","NV","2","2020","7,908","NV","2","2020","","","","","","","",""
"19010969","11","V","1","2020","14.46","V","1","2020","10","V","2","2020","15.9","V","1","2020","14.5","V","1","2020","12","V","1","2020","12,977","V","2","2020","16.4","V","1","2020","14.3","V","1","2020","11","V","1","2020","10","V","2","2020","13.75","V","1","2020","10","V","2","2020","12,575","V","2","2020","","","","","","","",""
"19011072","","","","","","","","","","","","","","","","","10","V","1","2020","12","V","1","2020","","","1","2020","6.5","NV","2","2020","6.05","NV","2","2020","11","V","1","2020","10","V","1","2020","10","V","2","2020","2.5","NV","2","2020","7,675","NV","2","2020","","","","","","","",""
"19011096","","","","","","","","","","","","","","","","","","","","","7","NV","2","2020","","","1","2020","2.1","NV","2","2020","2.1","NV","2","2020","11","V","1","2020","11","V","1","2020","7.75","NV","2","2020","7","NV","2","2020","6,825","NV","2","2020","","","","","","","",""
"19011126","","","","","","","","","11","V","1","2020","12.2","V","1","2020","7.5","NV","2","2020","5","NV","2","2020","","","1","2020","10","V","1","2020","10","V","2","2020","5","NV","2","2020","17","V","1","2020","11.5","V","1","2020",".25","NV","2","2020","8,958","NV","2","2020","","","","","","","",""
"19011472","","","","","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","1","2020","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19011914","","","","","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","1","2020","","","","","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","1","2020","","","","","","","",""
"19011918","","","","","","","","","","","","","","","","","0","NRA","1","2020","0","NRA","1","2020","","","1","2020","11,475","V","1","2020","11,025","V","1","2020","11","V","1","2020","10","V","2","2020","9","AC","2","2020","7.5","AC","2","2020","10","V","2","2020","","","","","","","",""
"19011971","","","","","","","","","","","","","","","","","10","V","2","2020","13.5","V","1","2020","","","1","2020","10","V","2","2020","10","V","2","2020","11","V","1","2020","12","V","1","2020","5.75","NV","2","2020","2.5","NV","2","2020","8,542","NV","2","2020","","","","","","","",""
"19011972","","","","","16.07","V","1","2020","13.5","V","1","2020","","","","","15","V","1","2020","14","V","1","2020","","","1","2020","18.8","V","1","2020","15.3","V","1","2020","15","V","1","2020","17","V","1","2020","17.75","V","1","2020","10","V","1","2020","15,642","V","1","2020","","","","","","","",""
"19012594","","","","","","","","","","","","","","","","","","","","","13","V","1","2020","","","1","2020","","","","","","","","","10","V","1","2020","","","","","11.75","V","1","2020",".25","NV","2","2020","","","1","2020","","","","","","","",""
"19012596","","","","","","","","","10.5","V","1","2020","","","","","7","NV","2","2020","11.5","V","1","2020","","","1","2020","6.3","NV","2","2020","10","V","2","2020","7","NV","2","2020","5","NV","2","2020","7.5","NV","2","2020","5","NV","2","2020","6.8","NV","2","2020","","","","","","","",""
"19013059","10","V","2","2020","12.37","V","1","2020","16.5","V","1","2020","15.8","V","1","2020","14","V","1","2020","17.5","V","1","2020","14,362","V","2","2020","14.25","V","1","2020","13.2","V","1","2020","12","V","1","2020","10.5","V","1","2020","15.75","V","1","2020","7","AC","2","2020","12,117","V","2","2020","","","","","","","",""
"19013218","13","V","1","2020","15.04","V","1","2020","14","V","1","2020","15.55","V","1","2020","13","V","1","2020","13","V","1","2020","13,932","V","1","2020","10","V","2","2020","7.5","AC","2","2020","11","V","1","2020","17","V","1","2020","7.5","AC","2","2020","7","AC","2","2020","10","V","2","2020","","","","","","","",""
"19013223","20","V","1","2020","11.07","V","1","2020","18","V","1","2020","19.2","V","1","2020","17.5","V","1","2020","17","V","1","2020","17,128","V","1","2020","14,175","V","1","2020","13.55","V","1","2020","14","V","1","2020","17","V","1","2020","17.5","V","1","2020","10","V","1","2020","14,371","V","1","2020","","","","","","","",""
