"COD_ETU","Note : TLMI4104","Résultat : TLMI4104","Session : TLMI4104","Année : TLMI4104","Note : TLMI4204","Résultat : TLMI4204","Session : TLMI4204","Année : TLMI4204","Note : TLMI4304","Résultat : TLMI4304","Session : TLMI4304","Année : TLMI4304","Note : TLMI4404","Résultat : TLMI4404","Session : TLMI4404","Année : TLMI4404","Note : TLMI4504","Résultat : TLMI4504","Session : TLMI4504","Année : TLMI4504","Note : TLMI4604","Résultat : TLMI4604","Session : TLMI4604","Année : TLMI4604","Note : TLMI4004","Résultat : TLMI4004","Session : TLMI4004","Année : TLMI4004","Note : TLMI3104","Résultat : TLMI3104","Session : TLMI3104","Année : TLMI3104","Note : TLMI3204","Résultat : TLMI3204","Session : TLMI3204","Année : TLMI3204","Note : TLMI3304","Résultat : TLMI3304","Session : TLMI3304","Année : TLMI3304","Note : TLMI3404","Résultat : TLMI3404","Session : TLMI3404","Année : TLMI3404","Note : TLMI3504","Résultat : TLMI3504","Session : TLMI3504","Année : TLMI3504","Note : TLMI3604","Résultat : TLMI3604","Session : TLMI3604","Année : TLMI3604","Note : TLMI3004","Résultat : TLMI3004","Session : TLMI3004","Année : TLMI3004"
"19000875","5","NV","2","2020","11.5","V","1","2020","5","NV","2","2020","5","NV","2","2020","14.5","V","1","2020","10","VAR","2","2020","8.5","NV","2","2020","","","","","","","","","","","","","5","NV","2","2020","16","V","1","2020","14","V","1","2020","","","1","2020"
"19001254","10","VAR","2","2020","10","VAR","2","2020","4","NV","2","2020","5","NV","2","2020","10","V","1","2020","13.5","V","1","2020","8.75","NV","2","2020","1","NV","2","2020","","","","","5.5","NV","2","2020","5","NV","2","2020","10","V","2","2020","14","V","1","2020","","","1","2020"
"19001305","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"19001307","1","NV","2","2020","2.4","NV","2","2020","1","NV","2","2020","2","NV","2","2020","2","NV","2","2020","3","NV","2","2020","1.9","NV","2","2020","","","","","","","","","","","","","8","NV","2","2020","10","V","2","2020","15","V","1","2020","","","1","2020"
"19001385","4","NV","2","2020","10","VAR","2","2020","1.5","NV","2","2020","0","NRA","1","2020","7.5","NV","2","2020","8","NV","2","2020","5,167","NV","2","2020","2","NV","2","2020","","","","","","","","","","","","","10","V","2","2020","0","NRA","1","2020","","","1","2020"
"19001721","7","AC","2","2020","10","V","1","2020","13.5","V","1","2020","12","V","1","2020","13","V","1","2020","13","V","1","2020","11,417","V","2","2020","2.5","NV","2","2020","5","NV","2","2020","10","V","1","2020","16","V","1","2020","13","V","1","2020","15","V","1","2020","10.25","NV","2","2020"
"19002133","14","V","1","2020","10.5","V","1","2020","15","V","1","2020","14.5","V","1","2020","19.5","V","1","2020","14","V","1","2020","14,583","V","1","2020","7","AC","2","2020","14","V","1","2020","13","V","1","2020","13","V","1","2020","14","V","1","2020","14","V","1","2020","12.5","V","2","2020"
"19002293","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"19002804","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","","","","","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","","","0","NRA","1","2020","","","1","2020"
"19002811","6","NV","2","2020","10","VAR","2","2020","10","VAR","2","2020","5","NV","2","2020","8.5","NV","2","2020","13.5","V","1","2020","8,833","NV","2","2020","0","NRA","1","2020","15","V","1","2020","7","NV","2","2020","12","V","1","2020","10","V","2","2020","10","V","2","2020","9","NV","2","2020"
"19003213","5","NV","2","2020","10","VAR","2","2020","4","NV","2","2020","10","VAR","2","2020","2","NV","2","2020","11","V","1","2020","7","NV","2","2020","","","","","","","","","","","","","","","","","","","","","14","V","1","2020","","","1","2020"
"19003667","0","NRA","1","2020","5.9","NV","2","2020","3","NV","2","2020","2","NV","2","2020","0","NRA","1","2020","7.5","NV","2","2020","3,067","NV","2","2020","","","","","","","","","","","","","","","","","","","","","10","V","1","2020","","","1","2020"
"19004051","10","VAR","2","2020","10.1","V","1","2020","7","AC","2","2020","10","V","1","2020","15","V","1","2020","14.5","V","1","2020","11.1","V","2","2020","2.5","NV","2","2020","15","V","1","2020","8","NV","2","2020","17","V","1","2020","10","V","1","2020","11","V","1","2020","10,583","NV","2","2020"
"19004062","10","VAR","2","2020","14.8","V","1","2020","10","VAR","2","2020","11","V","1","2020","13.5","V","1","2020","14.5","V","1","2020","12.3","V","2","2020","10","V","1","2020","10","V","2","2020","7","AC","2","2020","19.5","V","1","2020","11","V","1","2020","16","V","1","2020","12.25","V","2","2020"
"19004101","1","NV","2","2020","7","NV","2","2020","3.5","NV","2","2020","5","NV","2","2020","3","NV","2","2020","3","NV","2","2020","3.75","NV","2","2020","","","","","","","","","","","","","","","","","","","","","11","V","1","2020","","","1","2020"
"19004113","6","NV","2","2020","16.6","V","1","2020","10","VAR","2","2020","","","","","8","NV","2","2020","12","V","1","2020","","","1","2020","","","","","","","","","","","","","11","V","1","2020","10","V","2","2020","16","V","1","2020","","","1","2020"
"19004130","3","NV","2","2020","10","VAR","2","2020","3","NV","2","2020","3","NV","2","2020","10","V","1","2020","13","V","1","2020","7","NV","2","2020","","","","","","","","","1","NV","2","2020","10","V","1","2020","","","","","15","V","1","2020","","","1","2020"
"19004155","","","","","10","VAR","2","2020","0","NRA","1","2020","","","","","8","NV","2","2020","14.5","V","1","2020","","","1","2020","2","NV","2","2020","","","","","","","","","11","V","1","2020","","","","","14","V","1","2020","","","1","2020"
"19004265","4","NV","2","2020","5","NV","2","2020","1","NV","2","2020","2","NV","2","2020","6","NV","2","2020","0","NRA","1","2020","3","NV","2","2020","","","","","","","","","","","","","8","NV","2","2020","14","V","1","2020","14","V","1","2020","","","1","2020"
"19004300","","","","","1.6","NV","2","2020","5","NV","2","2020","3","NV","2","2020","2.5","NV","2","2020","6","NV","2","2020","","","1","2020","","","","","","","","","","","","","","","","","","","","","14","V","1","2020","","","1","2020"
"19004313","10","VAR","2","2020","17.9","V","1","2020","10","VAR","2","2020","10","V","1","2020","13.5","V","1","2020","14","V","1","2020","12,567","V","2","2020","2","NV","2","2020","10","V","2","2020","5","NV","2","2020","10","V","1","2020","10","V","2","2020","16","V","1","2020","8,833","NV","2","2020"
"19004362","12.5","V","1","2020","10.9","V","1","2020","11","V","1","2020","10","V","1","2020","11","V","1","2020","10","V","1","2020","10.9","V","1","2020","","","","","10","V","1","2020","10.5","V","1","2020","","","","","","","","","16","V","1","2020","","","1","2020"
"19004428","0","NRA","1","2020","","","","","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","1","2020","","","","","","","","","","","","","2","NV","2","2020","","","","","13","V","1","2020","","","1","2020"
"19004473","7","NV","2","2020","8.9","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","8","NV","2","2020","0","NRA","1","2020","3,983","NV","2","2020",".5","NV","2","2020","5","NV","2","2020","4","NV","2","2020","5","NV","2","2020","10","V","2","2020","10","V","1","2020","5.75","NV","2","2020"
"19004479","4","NV","2","2020","10","VAR","2","2020","4","NV","2","2020","2","NV","2","2020","13.5","V","1","2020","10","VAR","2","2020","7.25","NV","2","2020","1","NV","2","2020","4","NV","2","2020","7","NV","2","2020","6","NV","2","2020","10","V","2","2020","14","V","1","2020","7","NV","2","2020"
"19004483","11.5","V","1","2020","13.3","V","1","2020","10","V","1","2020","10","VAR","2","2020","12","V","1","2020","13","V","1","2020","11,633","V","2","2020","10","V","1","2020","9","AC","2","2020","9","AC","2","2020","15","V","1","2020","14","V","1","2020","14","V","1","2020","11,833","V","2","2020"
"19004488","","","","","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","1","2020","","","","","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","1","2020"
"19004494","1","NV","2","2020","7","NV","2","2020","4","NV","2","2020","2","NV","2","2020","1","NV","2","2020","3.5","NV","2","2020","3,083","NV","2","2020","","","","","","","","","","","","","","","","","","","","","11","V","1","2020","","","1","2020"
"19004511","7","AC","2","2020","13.2","V","1","2020","10","VAR","2","2020","10","V","1","2020","16","V","1","2020","13.5","V","1","2020","11,617","V","2","2020","7","AC","2","2020","15","V","1","2020","11","V","1","2020","18","V","1","2020","16","V","1","2020","15","V","1","2020","13,667","V","2","2020"
"19004512","4","NV","2","2020","10","VAR","2","2020","4","NV","2","2020","1","NV","2","2020","10","V","1","2020","8.5","NV","2","2020","6.25","NV","2","2020","","","","","10","V","1","2020","8.5","NV","2","2020","","","","","","","","","12","V","1","2020","","","1","2020"
"19004513","1","NV","2","2020","1.6","NV","2","2020","3","NV","2","2020","5","NV","2","2020","3","NV","2","2020","10","VAR","2","2020","3,933","NV","2","2020","","","","","","","","","","","","","","","","","","","","","10","V","1","2020","","","1","2020"
"19004514","3","NV","2","2020","4.7","NV","2","2020","3","NV","2","2020","","","","","6.5","NV","2","2020","10","VAR","2","2020","","","1","2020","","","","","","","","","","","","","","","","","","","","","13","V","1","2020","","","1","2020"
"19004527","10","VAR","2","2020","14.2","V","1","2020","13","V","1","2020","10","V","1","2020","15.5","V","1","2020","15","V","1","2020","12.95","V","2","2020","7","AC","2","2020","9","AC","2","2020","11","V","1","2020","14","V","1","2020","12","V","1","2020","16","V","1","2020","11.5","V","2","2020"
"19004528","10","VAR","2","2020","15","V","1","2020","7","AC","2","2020","11.5","V","1","2020","11.5","V","1","2020","10.5","V","1","2020","10,917","V","2","2020","1","NV","2","2020","10","V","2","2020","5.5","NV","2","2020","12","V","1","2020","12","V","1","2020","16","V","1","2020","9,417","NV","2","2020"
"19004532","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"19004533","6","NV","2","2020","12.5","V","1","2020","10","VAR","2","2020","2","NV","2","2020","10.5","V","1","2020","11.5","V","1","2020","8.75","NV","2","2020","7","AC","2","2020","7","AC","2","2020","8.5","AC","2","2020","10","V","1","2020","14","V","1","2020","16","V","1","2020","10,417","V","2","2020"
"19004534","1","NV","2","2020","10.1","V","1","2020","10","VAR","2","2020","2","NV","2","2020","5","NV","2","2020","8","NV","2","2020","6,017","NV","2","2020","","","","","","","","","","","","","3","NV","2","2020","9","NV","2","2020","13","V","1","2020","","","1","2020"
"19004543","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","","","","","","","","","","","","","7","NV","2","2020","7","NV","2","2020","14","V","1","2020","","","1","2020"
"19004544","3","NV","2","2020","10","V","1","2020","6","NV","2","2020","10","V","1","2020","10","VAR","2","2020","10.5","V","1","2020","8.25","NV","2","2020","10","V","1","2020","10","V","1","2020","7","AC","2","2020","10","V","2","2020","10","V","2","2020","13","V","1","2020","10","V","2","2020"
"19004545","1","NV","2","2020","0","NRA","1","2020","1","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","2.5","NV","2","2020",".75","NV","2","2020","0","NRA","1","2020","","","","","","","","","0","NRA","1","2020","","","","","14","V","1","2020","","","1","2020"
"19004741","2","NV","2","2020","13.4","V","1","2020","4.5","NV","2","2020","2","NV","2","2020","12","V","1","2020","11.5","V","1","2020","7,567","NV","2","2020","2","NV","2","2020","","","","","3.5","NV","2","2020","6","NV","2","2020","11","V","1","2020","15","V","1","2020","","","1","2020"
"19004752","10","VAR","2","2020","12.9","V","1","2020","7","AC","2","2020","11","V","1","2020","10","VAR","2","2020","10","V","1","2020","10.15","V","2","2020","4","NV","2","2020","7","NV","2","2020","1.5","NV","2","2020","8","NV","2","2020","10","V","2","2020","16","V","1","2020","7.75","NV","2","2020"
"19004758","11","V","1","2020","10","V","1","2020","7","AC","2","2020","10","V","1","2020","10","V","1","2020","12","V","1","2020","10","V","2","2020","1.5","NV","2","2020","12","V","1","2020","1","NV","2","2020","10","V","1","2020","15","V","1","2020","16.5","V","1","2020","9,333","NV","2","2020"
"19004803","4","NV","2","2020","10","VAR","2","2020","3","NV","2","2020","2","NV","2","2020","6","NV","2","2020","11","V","1","2020","6","NV","2","2020","","","","","","","","","1","NV","2","2020","6","NV","2","2020","9","NV","2","2020","12","V","1","2020","","","1","2020"
"19004838","","","","","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"19004851","0","NRA","1","2020","10","VAR","2","2020","12.5","V","1","2020","10","V","1","2020","11","V","1","2020","13","V","1","2020","9,417","NV","2","2020","2","NV","2","2020","10","V","2","2020","10","V","2","2020","15","V","1","2020","12","V","1","2020","16","V","1","2020","10,833","NV","2","2020"
"19004860","","","","","6.3","NV","2","2020","7","NV","2","2020","5","NV","2","2020","2.5","NV","2","2020","2.5","NV","2","2020","","","1","2020",".5","NV","2","2020","","","","","","","","","7","NV","2","2020","10","V","1","2020","0","NRA","1","2020","","","1","2020"
"19004877","7","AC","2","2020","10","VAR","2","2020","10","V","1","2020","14","V","1","2020","10.5","V","1","2020","14","V","1","2020","10,917","V","2","2020","10","V","1","2020","9","AC","2","2020","10","V","2","2020","10","V","1","2020","14","V","1","2020","16.5","V","1","2020","11,583","V","2","2020"
"19004908","2","NV","2","2020","10","V","1","2020","11","V","1","2020","10","VAR","2","2020","7","NV","2","2020","12.5","V","1","2020","8.75","NV","2","2020","","","","","","","","","3","NV","2","2020","","","","","","","","","14","V","1","2020","","","1","2020"
"19004926","7.7","AC","2","2020","11.8","V","1","2020","7","AC","2","2020","10","V","1","2020","10.5","V","1","2020","13","V","1","2020","10","V","2","2020","7","AC","2","2020","7","AC","2","2020","13.5","V","1","2020","20","V","1","2020","15","V","1","2020","16.5","V","1","2020","13,167","V","2","2020"
"19004935","","","","","10.7","V","1","2020","","","","","","","","","12.5","V","1","2020","15.7","V","1","2020","","","1","2020","","","","","","","","","","","","","10","V","2","2020","","","","","13","V","1","2020","","","1","2020"
"19005025","10","VAR","2","2020","11.6","V","1","2020","11.5","V","1","2020","13.5","V","1","2020","10","V","1","2020","15","V","1","2020","11,933","V","2","2020","7","NV","2","2020","13","V","1","2020","3.5","NV","2","2020","10","V","2","2020","14","V","1","2020","15","V","1","2020","10,417","NV","2","2020"
"19005039","1","NV","2","2020","7.7","NV","2","2020","1.5","NV","2","2020","2","NV","2","2020","6.5","NV","2","2020","10","VAR","2","2020","4,783","NV","2","2020","","","","","3","NV","2","2020","","","","","","","","","","","","","8","NV","2","2020","","","1","2020"
"19005052","10","VAR","2","2020","10.2","V","1","2020","11","V","1","2020","12","V","1","2020","12","V","1","2020","10.5","V","1","2020","10.95","V","2","2020","2.5","NV","2","2020","12","V","1","2020","7","NV","2","2020","15","V","1","2020","10","V","2","2020","11","V","1","2020","9,583","NV","2","2020"
"19005059","8","NV","2","2020","11.6","V","1","2020","10","VAR","2","2020","5","NV","2","2020","10","V","1","2020","7","NV","2","2020","8.6","NV","2","2020","1","NV","2","2020","","","","","","","","","","","","","14","V","1","2020","15","V","1","2020","","","1","2020"
"19005062","7","AC","2","2020","10.2","V","1","2020","7","AC","2","2020","10","V","1","2020","13","V","1","2020","13","V","1","2020","10,033","V","2","2020","7","AC","2","2020","13","V","1","2020","8","AC","2","2020","19","V","1","2020","10","V","2","2020","13","V","1","2020","11,667","V","2","2020"
"19005102","0","NRA","1","2020","10","VAR","2","2020","5","NV","2","2020","0","NRA","1","2020","7.5","NV","2","2020","0","NRA","1","2020","3.75","NV","2","2020","0","NRA","1","2020","","","","","","","","","","","","","","","","","12","V","1","2020","","","1","2020"
"19005152","","","","","0","NRA","1","2020","0","NRA","1","2020","","","","","","","","","","","","","","","1","2020","","","","","","","","","","","","","12","V","1","2020","","","","","12","V","1","2020","","","1","2020"
"19005287","7","AC","2","2020","10.4","V","1","2020","10","V","1","2020","10","V","1","2020","10","V","1","2020","15.5","V","1","2020","10,483","V","2","2020","7","AC","2","2020","13","V","1","2020","10.5","V","1","2020","11","V","1","2020","10","V","2","2020","16","V","1","2020","11.25","V","2","2020"
"19005372","10","VAR","2","2020","14.2","V","1","2020","7","AC","2","2020","12","V","1","2020","12.5","V","1","2020","17","V","1","2020","12,117","V","2","2020","","","","","","","","","","","","","14","V","1","2020","12","V","1","2020","15","V","1","2020","","","1","2020"
"19005514","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","","","","","","","","","","","","","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","1","2020"
"19006058","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","V","2","2020","","","","","","","","","","","","","14","V","1","2020","","","1","2020"
"19006207","5","NV","2","2020","11.9","V","1","2020","6.5","NV","2","2020","8","NV","2","2020","10","V","1","2020","13","V","1","2020","9,067","NV","2","2020","","","","","6","NV","2","2020","","","","","7","NV","2","2020","13","V","1","2020","14","V","1","2020","","","1","2020"
"19006776","1","NV","2","2020","10","V","1","2020","3","NV","2","2020","5","NV","2","2020","13.5","V","1","2020","10","VAR","2","2020","7,083","NV","2","2020","","","","","","","","","","","","","6","NV","2","2020","12","V","1","2020","15","V","1","2020","","","1","2020"
"19007176","1","NV","2","2020","5.3","NV","2","2020","1.5","NV","2","2020","2","NV","2","2020","3","NV","2","2020","8.5","NV","2","2020","3.55","NV","2","2020","","","","","","","","","","","","","4","NV","2","2020","","","","","10","V","1","2020","","","1","2020"
"19007752","","","","","","","","","1","NV","2","2020","2","NV","2","2020","2","NV","2","2020","2","NV","2","2020","","","1","2020","0","NRA","1","2020","","","","","","","","","","","","","13","V","1","2020","11","V","1","2020","","","1","2020"
"19007988","1","NV","2","2020","5.1","NV","2","2020","3","NV","2","2020","2","NV","2","2020","2","NV","2","2020","10","VAR","2","2020","3.85","NV","2","2020","","","","","","","","","","","","","","","","","","","","","14","V","1","2020","","","1","2020"
"19007990","1","NV","2","2020","4","NV","2","2020","3","NV","2","2020","2","NV","2","2020","7","NV","2","2020","10","VAR","2","2020","4.5","NV","2","2020","","","","","","","","","","","","","","","","","","","","","15","V","1","2020","","","1","2020"
"19008174","8.8","AC","2","2020","11.2","V","1","2020","10","VAR","2","2020","10","V","1","2020","10","V","1","2020","10","VAR","2","2020","10","V","2","2020","3","NV","2","2020","","","","","","","","","10","V","1","2020","8","NV","2","2020","","","","","","","1","2020"
"19008330","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"19008752","8","NV","2","2020","10","V","1","2020","10","VAR","2","2020","11","V","1","2020","8","NV","2","2020","8","NV","2","2020","9,167","NV","2","2020","2.5","NV","2","2020","9","NV","2","2020","3","NV","2","2020","10","V","1","2020","11","V","1","2020","16","V","1","2020","8,583","NV","2","2020"
"19008870","","","","","0","NRA","1","2020","1","NV","2","2020","10","VAR","2","2020","7","NV","2","2020","","","","","","","1","2020","0","NRA","1","2020","","","","","1.5","NV","2","2020","","","","","","","","","","","","","","","1","2020"
"19008962","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","V","1","2020","","","","","0","NRA","1","2020","","","1","2020"
"19008964","1","NV","2","2020","3.2","NV","2","2020","0","NRA","1","2020","5","NV","2","2020","1","NV","2","2020","0","NRA","1","2020","1.7","NV","2","2020","1","NV","2","2020","8","NV","2","2020","1.5","NV","2","2020","7","NV","2","2020","12","V","1","2020","13","V","1","2020","7,083","NV","2","2020"
"19009100","3","NV","2","2020","10","V","1","2020","1","NV","2","2020","1","NV","2","2020","6.5","NV","2","2020","11.5","V","1","2020","5.5","NV","2","2020","","","","","","","","","","","","","0","NRA","1","2020","","","","","13","V","1","2020","","","1","2020"
"19009105","2","NV","2","2020","10.35","V","1","2020","1","NV","2","2020","2","NV","2","2020","3","NV","2","2020","10","VAR","2","2020","4,725","NV","2","2020","","","","","","","","","","","","","6","NV","2","2020","","","","","16","V","1","2020","","","1","2020"
"19009153","16","V","1","2020","18.6","V","1","2020","17","V","1","2020","16","V","1","2020","12","V","1","2020","13.5","V","1","2020","15,517","V","1","2020","10","V","1","2020","13","V","1","2020","10.5","V","1","2020","11","V","1","2020","13","V","1","2020","11","V","1","2020","11,417","V","1","2020"
"19009155","10","VAR","2","2020","14.5","V","1","2020","10.5","V","1","2020","16","V","1","2020","12","V","1","2020","16","V","1","2020","13,167","V","2","2020","15","V","1","2020","13","V","1","2020","14","V","1","2020","14","V","1","2020","10","V","2","2020","18","V","1","2020","14","V","2","2020"
"19009160","7","AC","2","2020","7.9","AC","2","2020","13.5","V","1","2020","7","AC","2","2020","8.5","AC","2","2020","13.5","V","1","2020","9,567","AC","2","2020","7","AC","2","2020","10","V","2","2020","8.5","AC","2","2020","10","V","1","2020","11","V","1","2020","14","V","1","2020","10,083","V","2","2020"
"19009167","0","NRA","1","2020","0","NRA","1","2020","1.5","NV","2","2020","10","VAR","2","2020","5.5","NV","2","2020","8.5","NV","2","2020","4.25","NV","2","2020","","","","","","","","","","","","","","","","","","","","","10","V","1","2020","","","1","2020"
"19009169","6","NV","2","2020","11.5","V","1","2020","11","V","1","2020","5","NV","2","2020","13","V","1","2020","12.5","V","1","2020","9,833","NV","2","2020","2","NV","2","2020","10","V","2","2020","4","NV","2","2020","5","NV","2","2020","14","V","1","2020","17","V","1","2020","8,667","NV","2","2020"
"19009291","8","NV","2","2020","11.7","V","1","2020","4","NV","2","2020","5","NV","2","2020","13","V","1","2020","10","VAR","2","2020","8,617","NV","2","2020","","","","","10","V","2","2020","","","","","","","","","10","V","1","2020","","","","","","","1","2020"
"19009335","3","NV","2","2020","10.3","V","1","2020","3","NV","2","2020","12","V","1","2020","12","V","1","2020","12.5","V","1","2020","8.8","NV","2","2020","","","","","","","","","","","","","17","V","1","2020","","","","","11","V","1","2020","","","1","2020"
"19009385","1","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020",".167","NV","2","2020","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2020"
"19009386","3","NV","2","2020","10","VAR","2","2020","5","NV","2","2020","10","VAR","2","2020","8","NV","2","2020","10","VAR","2","2020","7,667","NV","2","2020","","","","","","","","","","","","","","","","","","","","","13","V","1","2020","","","1","2020"
"19009395","","","","","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","","","","","1","2020","2","NV","2","2020","10","V","2","2020","2","NV","2","2020","18","V","1","2020","9","NV","2","2020","0","NRA","1","2020","6,833","NV","2","2020"
"19009399","10","VAR","2","2020","10.6","V","1","2020","3","NV","2","2020","5","NV","2","2020","10","V","1","2020","10","VAR","2","2020","8.1","NV","2","2020","0","NRA","1","2020","5","NV","2","2020","5","NV","2","2020","5","NV","2","2020","11.5","V","1","2020","13","V","1","2020","6,583","NV","2","2020"
"19009400","1","NV","2","2020","8.3","NV","2","2020","4","NV","2","2020","1","NV","2","2020","10","V","1","2020","10","VAR","2","2020","5,717","NV","2","2020","5","NV","2","2020","12","V","1","2020","5","NV","2","2020","10","V","2","2020","14","V","1","2020","14","V","1","2020","10","NV","2","2020"
"19009570","","","","","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","1","2020","","","","","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","1","2020"
"19009584","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","1","2020"
"19009629","3","NV","2","2020","7.5","NV","2","2020","3","NV","2","2020","5","NV","2","2020","3","NV","2","2020","8.5","NV","2","2020","5","NV","2","2020","","","","","","","","","","","","","10","V","1","2020","","","","","12","V","1","2020","","","1","2020"
"19009647","2","NV","2","2020","11.7","V","1","2020","5","NV","2","2020","5","NV","2","2020","8.5","NV","2","2020","6","NV","2","2020","6,367","NV","2","2020","","","","","","","","","","","","","7","NV","2","2020","8","NV","2","2020","13","V","1","2020","","","1","2020"
"19009734","","","","","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","1","2020","","","","","","","","","0","NRA","1","2020","","","","","0","NRA","1","2020","0","NRA","1","2020","","","1","2020"
"19009735","0","NRA","1","2020","","","","","0","NRA","1","2020","","","","","0","NRA","1","2020","0","NRA","1","2020","","","1","2020","","","","","4","NV","2","2020","","","","","7","NV","2","2020","","","","","12","V","1","2020","","","1","2020"
"19009738","1","NV","2","2020","10","VAR","2","2020","6","NV","2","2020","2","NV","2","2020","10","VAR","2","2020","7","NV","2","2020","6","NV","2","2020","","","","","","","","","","","","","","","","","10","V","2","2020","11.5","V","1","2020","","","1","2020"
"19009741","","","","","","","","","","","","","","","","","","","","","10","VAR","2","2020","","","1","2020","","","","","","","","","5.5","NV","2","2020","5","NV","2","2020","","","","","12","V","1","2020","","","1","2020"
"19009789","16","V","1","2020","10.2","V","1","2020","10","VAR","2","2020","14","V","1","2020","10","VAR","2","2020","11.25","V","1","2020","11,908","V","2","2020","7","AC","2","2020","10","V","2","2020","7","AC","2","2020","13","V","1","2020","16","V","1","2020","11","V","1","2020","10,667","V","2","2020"
"19009852","3","NV","2","2020","10.7","V","1","2020","3","NV","2","2020","10","V","1","2020","10","V","1","2020","12.5","V","1","2020","8.2","NV","2","2020","0","NRA","1","2020","","","","","7","NV","2","2020","15","V","1","2020","13","V","1","2020","15","V","1","2020","","","1","2020"
"19009911","0","NRA","1","2020","10","VAR","2","2020","10","VAR","2","2020","0","NRA","1","2020","10","VAR","2","2020","0","NRA","1","2020","5","NV","2","2020","10","V","1","2020","0","NRA","1","2020","4","NV","2","2020","10","V","1","2020","10","V","1","2020","11","V","1","2020","7.5","NV","2","2020"
"19009930","4","NV","2","2020","10","VAR","2","2020","10","VAR","2","2020","10","V","1","2020","10.5","V","1","2020","11","V","1","2020","9.25","NV","2","2020","5","NV","2","2020","10","V","2","2020","10","V","1","2020","10","V","2","2020","13","V","1","2020","17","V","1","2020","10,833","NV","2","2020"
"19009964","10","VAR","2","2020","10.5","V","1","2020","10","VAR","2","2020","10","V","1","2020","13","V","1","2020","10.25","V","1","2020","10,625","V","2","2020","7","AC","2","2020","10","V","2","2020","7.5","AC","2","2020","15","V","1","2020","14","V","1","2020","11","V","1","2020","10.75","V","2","2020"
"19009972","0","NRA","1","2020","0","NRA","1","2020","1","NV","2","2020","0","NRA","1","2020","1","NV","2","2020","0","NRA","1","2020",".333","NV","2","2020","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2020"
"19010172","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","","","","","","","","","","","","","","","","","","","","","13","V","1","2020","","","1","2020"
