"COD_ETU","Note : TLMP3104","Résultat : TLMP3104","Session : TLMP3104","Année : TLMP3104","Note : TLMP3204","Résultat : TLMP3204","Session : TLMP3204","Année : TLMP3204","Note : TLMP3304","Résultat : TLMP3304","Session : TLMP3304","Année : TLMP3304","Note : TLMP3404","Résultat : TLMP3404","Session : TLMP3404","Année : TLMP3404","Note : TLMP3504","Résultat : TLMP3504","Session : TLMP3504","Année : TLMP3504","Note : TLMP3604","Résultat : TLMP3604","Session : TLMP3604","Année : TLMP3604","Note : TLMP3004","Résultat : TLMP3004","Session : TLMP3004","Année : TLMP3004","Note : TLMP4104","Résultat : TLMP4104","Session : TLMP4104","Année : TLMP4104","Note : TLMP4204","Résultat : TLMP4204","Session : TLMP4204","Année : TLMP4204","Note : TLMP4304","Résultat : TLMP4304","Session : TLMP4304","Année : TLMP4304","Note : TLMP4404","Résultat : TLMP4404","Session : TLMP4404","Année : TLMP4404","Note : TLMP4504","Résultat : TLMP4504","Session : TLMP4504","Année : TLMP4504","Note : TLMP4604","Résultat : TLMP4604","Session : TLMP4604","Année : TLMP4604","Note : TLMP4004","Résultat : TLMP4004","Session : TLMP4004","Année : TLMP4004"
"18004002","10","V","2","2019","11","V","1","2020","10","V","1","2020","9","AC","2","2020","10.5","V","1","2020","10.25","V","1","2019","10,125","V","2","2020","1","NV","2","2020","11.5","V","1","2020","10","VAR","2","2020","10","VAR","2","2020","15.1","V","1","2019","7","NV","2","2020","9.1","NV","2","2020"
"18004003","10","V","2","2020","10","V","2","2020","8","AC","2","2020","7","AC","2","2020","9","AC","2","2020","11.5","V","1","2019","9.25","AC","2","2020","10.75","V","1","2019","10","V","2","2019","12","V","1","2019","10","V","2","2019","11.7","V","1","2019","11","V","1","2019","10,908","V","2","2019"
"18004004","10,375","V","1","2019","12","V","1","2020","12","V","1","2020","11","V","1","2020","7.5","AC","2","2020","10.25","V","1","2019","10,521","V","2","2020","10","VAR","2","2020","10","VAR","2","2020","11","V","1","2019","7","AC","2","2020","14","V","1","2019","11","V","1","2019","10.5","V","2","2020"
"18004007","0","NRA","1","2020","","","","","","","","","6","NV","2","2020","","","","","0","NRA","1","2020","","","1","2020",".5","NV","2","2020","7","NV","2","2020","1","NV","2","2020","3.5","NV","2","2020","7","NV","2","2020","0","NRA","1","2020","3,167","NV","2","2020"
"18004010","12.4","V","1","2020","","","","","1.5","NV","2","2020","10","V","2","2020","10","V","2","2020","10","V","2","2019","","","1","2020","10","VAR","2","2020","7","AC","2","2020","7","AC","2","2020","10","VAR","2","2020","12.29","V","1","2019","16","V","1","2019","10,382","V","2","2020"
"18004013","10","V","2","2020","2.5","NV","2","2020","2.5","NV","2","2020","8","NV","2","2020","1","NV","2","2020","10","V","1","2019","5,667","NV","2","2020","0","NRA","1","2020","15.6","V","1","2019","12","V","1","2019","0","NRA","1","2020","13.1","V","1","2019","0","NRA","1","2020","6,783","NV","2","2020"
"18004016","10","V","2","2020","12","V","1","2020","18","V","1","2020","12","V","1","2020","10","V","2","2020","10","V","2","2019","12","V","2","2020","10","VAR","2","2020","9","AC","2","2020","10","V","1","2020","18","V","1","2020","12.29","V","1","2019","10","V","1","2019","11,548","V","2","2020"
"18004017","10","V","2","2020","7","AC","2","2020","10","V","1","2020","8","AC","2","2020","14","V","1","2020","12.5","V","1","2019","10.25","V","2","2020","12","V","1","2019","10.9","V","1","2019","12","V","1","2019","7","AC","2","2020","14.5","V","1","2019","16","V","1","2019","12,067","V","2","2020"
"18004018","10","V","2","2019","9","AC","2","2020","7","AC","2","2020","10","V","2","2020","8.5","AC","2","2020","12.5","V","1","2019","9.5","AC","2","2020","7","AC","2","2020","10.2","V","1","2020","10","VAR","2","2020","11.5","V","1","2019","14.5","V","1","2019","7","AC","2","2020","10,033","V","2","2020"
"18004019","10","V","1","2019","12","V","1","2019","10.8","V","1","2019","10.95","V","1","2019","17.5","V","1","2020","12","V","1","2020","12,208","V","1","2020","20","V","1","2020","11.7","V","1","2019","19","V","1","2019","12","V","1","2019","18.29","V","1","2019","16","V","1","2019","16,165","V","1","2020"
"18004026","","","","","","","","","","","","","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","1","2020","","","","","","","","","","","","","","","","","0","NRA","1","2020","0","NRA","1","2020","","","1","2020"
"18004027","10","V","2","2019","1","NV","2","2020","0","NRA","1","2020","4.5","NV","2","2020","2","NV","2","2020","11","V","1","2020","4.75","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"18004028","10","V","2","2019","10","V","1","2020","10","V","2","2020","10","V","2","2020","7","AC","2","2020","10","V","2","2019","9.5","AC","2","2020","8","AC","2","2020","13.4","V","1","2019","10","VAR","2","2020","14.5","V","1","2020","15.71","V","1","2019","10","VAR","2","2020","11,935","V","2","2020"
"18004029","12.4","V","1","2020","13.5","V","1","2020","15","V","1","2020","10","V","2","2020","11.35","V","1","2019","14,125","V","1","2019","12,729","V","2","2020","8.25","AC","2","2019","14.4","V","1","2019","13","V","1","2019","7","AC","2","2019","11.4","V","1","2019","12","V","1","2019","11,008","V","2","2019"
"18004032","10","V","1","2020","8","AC","2","2020","17","V","1","2020","10","V","2","2020","10","V","2","2020","13","V","1","2020","11,333","V","2","2020","10","VAR","2","2020","10","VAR","2","2020","10","V","1","2020","8.5","AC","2","2020","19.5","V","1","2020","11","V","1","2020","11.5","V","2","2020"
"18004453","12.4","V","1","2020","10","V","1","2019","10","V","1","2020","10","V","2","2020","10","V","2","2020","12.75","V","1","2019","10,858","V","2","2020","10","VAR","2","2020","7","AC","2","2020","13","V","1","2019","11","V","1","2019","15.43","V","1","2019","10","VAR","2","2020","11,072","V","2","2020"
"18004457","16","V","1","2020","11","V","1","2020","13","V","1","2020","8","AC","2","2020","13","V","1","2020","10","V","2","2019","11,833","V","2","2020","10","V","2","2019","9","AC","2","2019","12","V","1","2019","10","V","2","2019","11.7","V","1","2019","10","V","2","2019","10.45","V","2","2019"
"18004481","","","","","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","5","NV","2","2020","0","NRA","1","2020",".833","NV","2","2020"
"18004523","","","","","","","","","","","","","9","NV","2","2020","0","NRA","1","2020","10","V","2","2019","","","1","2020","2","NV","2","2020","0","NRA","1","2020","1.5","NV","2","2020","4","NV","2","2020","11.43","V","1","2019","0","NRA","1","2020","3,155","NV","2","2020"
"18004540","","","","","7","NV","2","2020","","","","","5.5","NV","2","2020","","","","","8","NV","2","2020","","","1","2020","6","NV","2","2020","1","NV","2","2020","5","NV","2","2020","1","NV","2","2020","14","V","1","2019","0","NRA","1","2020","4.5","NV","2","2020"
"18004554","10.3","V","1","2020","10","V","2","2019","10","V","2","2019","13.5","V","1","2019","10,588","V","1","2019","13.5","V","1","2019","11,315","V","1","2020","3","NV","2","2020","11.9","V","1","2019","10","V","1","2020","0","NRA","1","2020","12","V","1","2019","10","V","2","2019","7,817","NV","2","2020"
"18004591","12.6","V","1","2020","12","V","1","2019","10","V","1","2019","8","AC","2","2020","18","V","1","2020","10.75","V","1","2019","11,892","V","2","2020","10","VAR","2","2020","10","V","2","2019","12","V","1","2019","10","V","1","2020","15.43","V","1","2019","16","V","1","2019","12,238","V","2","2020"
"18004606","10","V","2","2019","11","V","1","2020","10","V","1","2020","8.5","AC","2","2020","11.05","V","1","2019","12.75","V","1","2019","10.55","V","2","2020","10","VAR","2","2020","9.5","AC","2","2020","12","V","1","2019","10","VAR","2","2020","12.2","V","1","2019","9","AC","2","2020","10.45","V","2","2020"
"18004608","10","V","2","2020","0","NRA","1","2020","2","NV","2","2020","0","NRA","1","2020","7","NV","2","2020","0","NRA","1","2020","3,167","NV","2","2020","2","NV","2","2020",".7","NV","2","2020","4","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","1,117","NV","2","2020"
"18004615","10","V","1","2020","7","AC","2","2020","10","V","2","2020","7","AC","2","2020","12","V","1","2020","12,875","V","1","2019","9,813","AC","2","2020","7","AC","2","2020","10","VAR","2","2020","10","V","1","2020","10","V","1","2020","14.5","V","1","2019","10","V","2","2019","10.25","V","2","2020"
"18004652","","","","","","","","","","","","","6","NV","2","2020","5","NV","2","2020","12","V","1","2020","","","1","2020","7.25","NV","2","2020","10.8","V","1","2020","10","VAR","2","2020","10","VAR","2","2020","12.5","V","1","2019","4","NV","2","2020","9,092","NV","2","2020"
"18004667","10","V","2","2020","10","V","2","2019","2","NV","2","2020","7","NV","2","2020","8.5","NV","2","2020","12","V","1","2019","8.25","NV","2","2020","4","NV","2","2020","1.2","NV","2","2020","10","VAR","2","2020","12.5","V","1","2020","12.2","V","1","2019","11","V","1","2019","8,483","NV","2","2020"
"18004705","10","V","1","2020","","","","","","","","","4","NV","2","2020","","","","","5","NV","2","2020","","","1","2020",".625","NV","2","2020","0","NRA","1","2020","1","NV","2","2020","0","NRA","1","2020",".25","NV","2","2020","0","NRA","1","2020",".313","NV","2","2020"
"18004717","13.6","V","1","2020","10","V","2","2020","14","V","1","2020","10","V","2","2020","14.5","V","1","2020","14","V","1","2020","12,683","V","2","2020","10","VAR","2","2020","10","VAR","2","2020","10","V","1","2020","15","V","1","2020","16.8","V","1","2019","15","V","1","2019","12.8","V","2","2020"
"18004753","10","V","2","2020","7.5","NV","2","2020","1","NV","2","2020","8.5","NV","2","2020","0","NRA","1","2020","11","V","1","2020","6,333","NV","2","2020","8.5","NV","2","2020","10","VAR","2","2020","5","NV","2","2020","10","VAR","2","2020","10","V","1","2020","4","NV","2","2020","7,917","NV","2","2020"
"18004784","10","V","2","2020","7","NV","2","2020","10","V","1","2020","8.5","NV","2","2020","9","NV","2","2020","12.5","V","1","2019","9.5","NV","2","2020","6.75","NV","2","2020","7","NV","2","2020","7","NV","2","2020","10","VAR","2","2020","13.1","V","1","2019","10","V","2","2019","8,975","NV","2","2020"
"18004793","","","","","","","","","3.5","NV","2","2020","5","NV","2","2020","","","","","11","V","1","2020","","","1","2020","2.75","NV","2","2020","1.5","NV","2","2020","3","NV","2","2020","2","NV","2","2020","5","NV","2","2020",".5","NV","2","2020","2,458","NV","2","2020"
"18004801","10","V","1","2019","12.1","V","1","2019","10","V","1","2019","7","AC","2","2019","11,276","V","1","2019","16.25","V","1","2019","11,104","V","2","2019","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"18004881","16","V","1","2020","13.5","V","1","2020","18","V","1","2020","13.5","V","1","2020","11.5","V","1","2020","11","V","1","2020","13,917","V","1","2020","10","VAR","2","2020","10","VAR","2","2020","10","VAR","2","2020","11.5","V","1","2020","19","V","1","2020","10","VAR","2","2020","11.75","V","2","2020"
"18005051","15.4","V","1","2020","11","V","1","2020","14.5","V","1","2020","10","V","1","2020","17","V","1","2020","12","V","1","2020","13,317","V","1","2020","8","AC","2","2020","13.6","V","1","2020","10","VAR","2","2020","10","VAR","2","2020","20","V","1","2020","16","V","1","2020","12,933","V","2","2020"
"18005069","7.2","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","12","V","1","2020","3.2","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"18005094","","","","","4","NV","2","2020","","","","","8","NV","2","2020","5.5","NV","2","2020","0","NRA","1","2020","","","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","","","0","NRA","1","2020","","","","","0","NRA","1","2020","","","1","2020"
"18005452","10","V","2","2020","10","V","2","2019","10","V","1","2019","7","AC","2","2020","10","V","2","2019","12.5","V","1","2019","9,917","AC","2","2020","10.75","V","1","2019","12","V","1","2019","13","V","1","2019","10","V","2","2019","14.5","V","1","2019","16","V","1","2019","12,708","V","2","2019"
"18005539","12","V","1","2020","10","V","1","2020","12.5","V","1","2020","7","AC","2","2020","10","V","2","2020","10.75","V","1","2019","10,375","V","2","2020","8.5","AC","2","2020","11.2","V","1","2020","10","VAR","2","2020","10","V","2","2019","13.43","V","1","2019","10","V","2","2019","10,522","V","2","2020"
"18005705","14.6","V","1","2020","10","V","1","2020","13","V","1","2020","12.25","V","1","2020","10","V","2","2019","10","V","2","2019","11,642","V","1","2020","7","AC","2","2019","12.8","V","1","2019","16","V","1","2019","10","V","2","2019","13.14","V","1","2019","10","V","2","2019","11.49","V","2","2019"
"18006155","11.8","V","1","2020","10","V","1","2020","7.5","AC","2","2020","9","AC","2","2020","10","V","2","2019","11,875","V","1","2019","10,029","V","2","2020","10.25","V","1","2019","13.7","V","1","2019","15","V","1","2019","13.5","V","1","2019","15.7","V","1","2019","10","V","2","2019","13,025","V","2","2019"
"18006162","","","","","0","NRA","1","2020","","","","","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","1","2020","","","","","","","","","","","","","","","","","0","NRA","1","2020","0","NRA","1","2020","","","1","2020"
"18006699","","","","","0","NRA","1","2020","","","","","1.5","NV","2","2020","","","","","0","NRA","1","2020","","","1","2020","0","NRA","1","2020","10","V","2","2019","0","NRA","1","2020","0","NRA","1","2020","11.43","V","1","2019","10","V","2","2019","5,238","NV","2","2020"
"18006780","10","V","2","2019","7","AC","2","2020","11","V","1","2020","10","V","2","2019","10,312","V","1","2019","14.55","V","1","2019","10,477","V","2","2020","7","AC","2","2020","14.1","V","1","2019","10","VAR","2","2020","19","V","1","2020","13.1","V","1","2019","10","V","2","2019","12.2","V","2","2020"
"18007873","12","V","1","2020","8","AC","2","2020","10","V","2","2020","10","V","2","2020","10","V","2","2020","11.25","V","1","2019","10,208","V","2","2020","7","AC","2","2020","13.5","V","1","2019","12","V","1","2019","7","AC","2","2020","15.71","V","1","2019","12","V","1","2019","11,202","V","2","2020"
"18007880","14.2","V","1","2020","10","V","2","2020","18.5","V","1","2020","7","AC","2","2020","13","V","1","2020","12","V","1","2020","12.45","V","2","2020","8.25","AC","2","2020","13.25","V","1","2020","12","V","1","2020","8","AC","2","2020","11.5","V","1","2020","7","AC","2","2020","10","V","2","2020"
"18008558","15","V","1","2020","16.5","V","1","2020","13.1","V","1","2019","10","V","1","2019","12.5","V","1","2020","12,625","V","1","2019","13,288","V","1","2020","10.03","V","1","2019","13.7","V","1","2019","20","V","1","2019","12","V","1","2019","16.29","V","1","2019","16","V","1","2019","14.67","V","1","2019"
"18008934","0","NRA","1","2020","","","","","","","","","0","NRA","1","2020","","","","","0","NRA","1","2020","","","1","2020","","","","","","","","","","","","","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","1","2020"
"18008953","10","V","2","2020","12","V","1","2020","10","V","1","2020","10","V","1","2020","10","V","2","2020","12","V","1","2019","10,667","V","2","2020","7","AC","2","2020","9","AC","2","2020","12","V","1","2019","13.5","V","1","2019","18","V","1","2019","13","V","1","2019","12,083","V","2","2020"
"18008956","10","V","2","2019","17","V","1","2020","10.6","V","1","2019","14.5","V","1","2020","13,538","V","1","2019","12","V","1","2020","12.94","V","1","2020","11.5","V","1","2020","13.5","V","1","2019","17","V","1","2019","10","VAR","2","2020","16.8","V","1","2019","16","V","1","2019","14,133","V","2","2020"
"18008958","","","","","","","","","","","","","","","","","","","","","12","V","1","2020","","","1","2020","3.5","NV","2","2020",".6","NV","2","2020","10","VAR","2","2020","10","VAR","2","2020","12.86","V","1","2019","16","V","1","2019","8,827","NV","2","2020"
"18008960","","","","","","","","","","","","","","","","","5","NV","2","2020","12.5","V","1","2019","","","1","2020","","","","","","","","","1","NV","2","2020","","","","","","","","","2","NV","2","2020","","","1","2020"
"18008968","10","V","2","2019","9","NV","2","2020","10","V","1","2020","8","NV","2","2020","10","V","2","2020","10","V","1","2019","9.5","NV","2","2020","5.75","NV","2","2020","7","NV","2","2020","7","NV","2","2020","11","V","1","2020","15.14","V","1","2019","2","NV","2","2020","7,982","NV","2","2020"
"18008971","","","","","","","","","","","","","10","V","1","2020","","","","","10","V","1","2020","","","1","2020","5","NV","2","2020","5","NV","2","2020","6","NV","2","2020","5.5","NV","2","2020","10","V","1","2019","4","NV","2","2020","5,917","NV","2","2020"
"18008974","14","V","1","2020","8","AC","2","2020","10","V","2","2020","10","V","1","2020","10","V","2","2020","13,876","V","1","2019","10,979","V","2","2020","8.5","AC","2","2020","8.5","AC","2","2020","10","VAR","2","2020","10","V","1","2020","12.57","V","1","2019","15","V","1","2019","10,762","V","2","2020"
"18008976","7","AC","2","2019","10","V","1","2019","10.4","V","1","2019","10","V","1","2019","10","V","1","2019","13","V","1","2019","10,067","V","2","2019","13","V","1","2020",".6","NV","2","2020","18","V","1","2019","10.5","V","1","2019","16","V","1","2019","10","VAR","2","2020","11.35","NV","2","2020"
"18008979","10","V","2","2019","10","V","1","2020","12.5","V","1","2020","10","V","1","2020","8.5","AC","2","2020","13.3","V","1","2019","10,717","V","2","2020","10","V","2","2019","16.4","V","1","2019","16","V","1","2019","13","V","1","2019","13.4","V","1","2019","12","V","1","2019","13,467","V","2","2019"
"18008982","9","AC","2","2020","7","AC","2","2020","10","V","2","2020","10","V","2","2020","10","V","2","2020","10","V","2","2020","9,333","AC","2","2020","7","AC","2","2020","12.6","V","1","2020","10","VAR","2","2020","10","V","1","2019","17.1","V","1","2019","13","V","1","2019","11,617","V","2","2020"
"18008998","14.8","V","1","2020","7","AC","2","2020","10.5","V","1","2020","10.5","V","1","2020","10","V","2","2019","13,125","V","1","2019","10,988","V","2","2020","7.5","AC","2","2020","10.7","V","1","2020","7","AC","2","2020","12","V","1","2020","11.14","V","1","2019","13","V","1","2019","10,223","V","2","2020"
"18009000","9.8","NV","2","2020","5","NV","2","2020","10","V","2","2020","6","NV","2","2020","10","V","2","2020","14,125","V","1","2019","9,154","NV","2","2020","3","NV","2","2020","10","VAR","2","2020","6","NV","2","2020","10","VAR","2","2020","10","V","1","2019","2","NV","2","2020","6,833","NV","2","2020"
"18009006","1","NV","2","2020","10","V","2","2020","3.5","NV","2","2020","10.1","V","1","2019","10","V","2","2020","11,625","V","1","2019","7,704","NV","2","2020","3.75","NV","2","2020","11.5","V","1","2020","7","NV","2","2020","10.75","V","1","2020","13.43","V","1","2019","8.5","NV","2","2020","9,155","NV","2","2020"
"18009021","7","NV","2","2020","","","","","","","","","10","V","2","2020","10","V","2","2020","10","V","2","2019","","","1","2020","3.25","NV","2","2020","11","V","1","2019","7","NV","2","2020","9","NV","2","2020","12.57","V","1","2019","13","V","1","2019","9,303","NV","2","2020"
"18009030","12.2","V","1","2020","11","V","1","2020","13","V","1","2020","11","V","1","2020","10","V","2","2020","11","V","1","2020","11,367","V","2","2020","10","VAR","2","2020","11.1","V","1","2020","15","V","1","2019","11","V","1","2020","20","V","1","2020","10.75","V","1","2020","12,975","V","2","2020"
"18009034","0","NRA","1","2020","1","NV","2","2020","2","NV","2","2020","4","NV","2","2020","10.1","V","1","2019","10","V","1","2019","4,517","NV","2","2020","1","NV","2","2020","1","NV","2","2020","2","NV","2","2020","7","NV","2","2020","12.2","V","1","2019","10","V","2","2019","5,533","NV","2","2020"
"18009041","10","V","2","2020","13","V","1","2020","13.5","V","1","2020","10","V","2","2020","14","V","1","2020","15","V","1","2020","12,583","V","2","2020","10.25","V","1","2020","10.4","V","1","2020","11","V","1","2020","12","V","1","2020","10","V","1","2019","10","V","1","2020","10,608","V","1","2020"
"18009043","","","","","","","","","0","NRA","1","2020","0","NRA","1","2020","","","","","0","NRA","1","2020","","","1","2020","","","","","","","","","","","","","","","","","0","NRA","1","2020","0","NRA","1","2020","","","1","2020"
"18009048","10","V","2","2020","","","","","","","","","","","","","7","NV","2","2020","12","V","1","2020","","","1","2020","5","NV","2","2020","9","NV","2","2020","2.5","NV","2","2020","8","NV","2","2020","12","V","1","2019","5.25","NV","2","2020","6,958","NV","2","2020"
"18009080","11.8","V","1","2020","11.5","V","1","2020","11.5","V","1","2020","10","V","2","2020","10","V","2","2020","10","V","1","2019","10.8","V","2","2020","7.5","AC","2","2019","9","AC","2","2019","16","V","1","2019","10","V","1","2019","14.29","V","1","2019","12","V","1","2019","11,465","V","2","2019"
"18009118","1.2","NV","2","2020","10","V","2","2019","10","V","1","2019","10.4","V","1","2019","10","V","2","2019","0","NRA","1","2020","6,933","NV","2","2020",".25","NV","2","2020",".8","NV","2","2020","2","NV","2","2020","10","VAR","2","2020","","","","","1","NV","2","2020","","","1","2020"
"18009163","14","V","1","2020","15","V","1","2020","10","V","1","2019","10","V","1","2020","15","V","1","2020","12","V","1","2019","12,667","V","1","2020","10","V","2","2019","11.5","V","1","2019","14","V","1","2019","10.5","V","1","2019","15.1","V","1","2019","10","V","1","2019","11.85","V","2","2019"
"18009425","10.25","V","1","2019","5","NV","2","2020","10","V","2","2020","1","NV","2","2020","14","V","1","2020","10,125","V","1","2019","8,396","NV","2","2020","9","AC","2","2019","14.4","V","1","2019","12","V","1","2019","10","V","2","2019","15.43","V","1","2019","11","V","1","2019","11,972","V","2","2019"
"18009431","","","","","","","","","","","","","0","NRA","1","2020","0","NRA","1","2020","","","","","","","1","2020","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18009440","7","NV","2","2020","8","NV","2","2020","1.5","NV","2","2020","7","NV","2","2020","9","NV","2","2020","11.5","V","1","2019","7,333","NV","2","2020","10","V","1","2020","11.6","V","1","2020","10","VAR","2","2020","14","V","1","2020","16.2","V","1","2019","11","V","1","2020","12,133","V","2","2020"
"18009587","10","V","1","2019","10","V","2","2020","10.5","V","1","2020","8.5","AC","2","2020","7","AC","2","2020","10","V","2","2019","9,333","AC","2","2020","7","AC","2","2020","7","AC","2","2020","10","VAR","2","2020","13","V","1","2020","13","V","1","2020","10","V","2","2019","10","V","2","2020"
"18009593","10","V","1","2020","10","V","2","2020","11","V","1","2020","10","V","2","2020","10","V","1","2020","10.25","V","1","2019","10,208","V","2","2020","12.5","V","1","2019","10.6","V","1","2020","11","V","1","2019","10","V","2","2019","17.4","V","1","2019","17","V","1","2019","13,083","V","1","2020"
"18009707","11.4","V","1","2020","12.5","V","1","2020","10","V","1","2020","10","V","2","2020","8.5","AC","2","2020","14","V","1","2019","11,067","V","2","2020","7.5","AC","2","2019","12.3","V","1","2019","15","V","1","2019","13.5","V","1","2019","17.7","V","1","2019","15","V","1","2019","13.5","V","2","2019"
"18009716","12.4","V","1","2020","10","V","2","2020","11","V","1","2020","10","V","1","2020","9","AC","2","2020","10","V","1","2019","10.4","V","2","2020","10","V","2","2019","11.2","V","1","2019","12","V","1","2019","10.5","V","1","2019","18.2","V","1","2019","16","V","1","2019","12,983","V","2","2019"
"18009736","10","V","1","2020","7","AC","2","2020","7","AC","2","2020","10","V","1","2020","10","V","2","2020","13.5","V","1","2019","9,583","AC","2","2020","7.5","AC","2","2020","7","AC","2","2020","13","V","1","2019","10","V","1","2020","18","V","1","2019","15","V","1","2019","11.75","V","2","2020"
"18009760","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"18009778","2.4","NV","2","2020","10","V","2","2020","3","NV","2","2020","10","V","1","2020","13.5","V","1","2020","11,875","V","1","2019","8,463","NV","2","2020","10.5","V","1","2020","10","V","2","2019","8","AC","2","2020","13","V","1","2020","16.29","V","1","2019","13","V","1","2019","11,798","V","2","2020"
"18009796","","","","","","","","","","","","","0","NRA","1","2020","","","","","0","NRA","1","2020","","","1","2020","","","","","","","","","0","NRA","1","2020","","","","","0","NRA","1","2020","0","NRA","1","2020","","","1","2020"
"18009797","","","","","","","","","","","","","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","1","2020","","","","","","","","","","","","","","","","","0","NRA","1","2020","0","NRA","1","2020","","","1","2020"
"18010025","","","","","","","","","","","","","0","NRA","1","2020","","","","","0","NRA","1","2020","","","1","2020","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","","","","","1","2020"
"18010207","11,125","V","1","2019","13","V","1","2020","10","V","2","2020","7","AC","2","2020","10.9","V","1","2019","13.25","V","1","2019","10,879","V","2","2020","8.25","AC","2","2020","10.2","V","1","2019","10","V","2","2019","10","V","2","2019","15.1","V","1","2019","10","V","2","2019","10,592","V","2","2020"
"18010186","10","V","2","2019","10","V","2","2020","10","V","1","2020","7","AC","2","2020","10","V","2","2020","13","V","1","2019","10","V","2","2020","10","VAR","2","2020","3.2","NV","2","2020","7","NV","2","2020","10","VAR","2","2020","16","V","1","2019","10","V","2","2019","9,367","NV","2","2020"
"18010277","0","NRA","1","2020","0","NRA","1","2020","","","","","0","NRA","1","2020","","","","","","","","","","","1","2020","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18010394","15.2","V","1","2020","13.5","V","1","2020","","","","","10","V","2","2020","10","V","2","2020","10","V","2","2019","","","1","2020","7.25","NV","2","2020","2.3","NV","2","2020","7","NV","2","2020","10","V","1","2019","16.86","V","1","2019","12","V","1","2019","9,235","NV","2","2020"
"18010399","7.8","NV","2","2020","1","NV","2","2020","0","NRA","1","2020","4","NV","2","2020","2","NV","2","2020","10.75","V","1","2019","4,258","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"18010405","10","V","2","2020","10","V","2","2020","12","V","1","2020","10","V","2","2020","8.5","AC","2","2020","10","V","2","2019","10,083","V","2","2020","7.5","AC","2","2020","7","AC","2","2020","13","V","1","2019","12","V","1","2020","18.2","V","1","2019","14","V","1","2019","11.95","V","2","2020"
"18010410","10","V","2","2020","11","V","1","2020","11","V","1","2020","10","V","2","2020","10","V","2","2019","11.5","V","1","2019","10,583","V","2","2020","7","AC","2","2020","15.2","V","1","2019","10","VAR","2","2020","10","VAR","2","2020","15.7","V","1","2019","14","V","1","2019","11,983","V","2","2020"
"18010532","16","V","1","2020","9","AC","2","2020","10.5","V","1","2020","10.2","V","1","2019","13.5","V","1","2020","13","V","1","2019","12,033","V","2","2020","10","VAR","2","2020","10.2","V","1","2020","19","V","1","2019","13.5","V","1","2019","18.2","V","1","2019","14","V","1","2020","14.15","V","2","2020"
"18010534","10","V","1","2020","10","V","2","2020","7","AC","2","2020","10","V","2","2020","13.5","V","1","2020","10","V","1","2020","10,083","V","2","2020","3.75","NV","2","2020","3","NV","2","2020","10","V","1","2020","10","V","1","2020","12","V","1","2019","12","V","1","2019","8,458","NV","2","2020"
"18010535","10","V","2","2019","10","V","2","2019","10.5","V","1","2020","10","V","1","2020","13","V","1","2020","10","V","1","2019","10,583","V","1","2020","7.5","AC","2","2019","13","V","1","2019","10","V","2","2019","12","V","1","2019","14","V","1","2019","10","V","2","2019","11,083","V","2","2019"
"18010538","","","","","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","1","2020","","","","","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","1","2020"
"18010785","5.8","NV","2","2020","","","","","","","","","10.5","V","1","2020","","","","","10","V","1","2020","","","1","2020","0","NRA","1","2020","0","NRA","1","2020","1.5","NV","2","2020","0","NRA","1","2020","12","V","1","2020","11","V","1","2020","4,083","NV","2","2020"
"18011541","","","","","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","10","V","2","2019","","","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","14","V","1","2019","0","NRA","1","2020","2,333","NV","2","2020"
