"COD_ETU","Note : TLBC3104","Résultat : TLBC3104","Session : TLBC3104","Année : TLBC3104","Note : TLBC3204","Résultat : TLBC3204","Session : TLBC3204","Année : TLBC3204","Note : TLBC3304","Résultat : TLBC3304","Session : TLBC3304","Année : TLBC3304","Note : TLBC3404","Résultat : TLBC3404","Session : TLBC3404","Année : TLBC3404","Note : TLBC3504","Résultat : TLBC3504","Session : TLBC3504","Année : TLBC3504","Note : TLBC3604","Résultat : TLBC3604","Session : TLBC3604","Année : TLBC3604","Note : TLBC3004","Résultat : TLBC3004","Session : TLBC3004","Année : TLBC3004","Note : TLBC4104","Résultat : TLBC4104","Session : TLBC4104","Année : TLBC4104","Note : TLBC4204","Résultat : TLBC4204","Session : TLBC4204","Année : TLBC4204","Note : TLBC4304","Résultat : TLBC4304","Session : TLBC4304","Année : TLBC4304","Note : TLBC4404","Résultat : TLBC4404","Session : TLBC4404","Année : TLBC4404","Note : TLBC4504","Résultat : TLBC4504","Session : TLBC4504","Année : TLBC4504","Note : TLBC4604","Résultat : TLBC4604","Session : TLBC4604","Année : TLBC4604","Note : TLBC4004","Résultat : TLBC4004","Session : TLBC4004","Année : TLBC4004"
"19004883","10","V","2","2020","16","V","1","2020","13.1","V","1","2020","10","V","1","2020","7","AC","2","2020","10","V","1","2020","11,017","V","2","2020","10","V","1","2020","11,325","V","1","2020","15.35","V","1","2020","15","V","1","2020","16","V","1","2020","12","V","1","2020","13,279","V","1","2020"
"19004934","11.5","V","1","2020","14","V","1","2020","13.5","V","1","2020","13","V","1","2020","12","V","1","2020","10","V","1","2020","12,333","V","1","2020","15","V","1","2020","11,388","V","1","2020","16.5","V","1","2020","16","V","1","2020","18","V","1","2020","13.75","V","1","2020","15,106","V","1","2020"
"19004940","9.75","AC","2","2020","7","AC","2","2020","10","V","2","2020","10","V","2","2020","9","AC","2","2020","8.5","AC","2","2020","9,042","AC","2","2020","10","V","1","2020","10,325","V","1","2020","10,031","V","1","2020","14","V","1","2020","16","V","1","2020","12","V","1","2020","12,059","V","1","2020"
"19004955","10,875","V","1","2020","16.5","V","1","2020","10.1","V","1","2020","9","AC","2","2020","17","V","1","2020","10","V","1","2020","12,246","V","2","2020","10","V","1","2020","10","V","2","2020","10","V","1","2020","12","V","1","2020","12","V","1","2020","10","V","1","2020","10,667","V","2","2020"
"19004970","8.75","AC","2","2020","10.5","V","1","2020","12","V","1","2020","10","V","1","2020","7","AC","2","2020","12.5","V","1","2020","10,125","V","2","2020","10","V","1","2020","10,713","V","1","2020","12,219","V","1","2020","12","V","1","2020","10.5","V","1","2020","14","V","1","2020","11,572","V","1","2020"
"19004980","10","V","2","2020","10","V","1","2020","10","V","2","2020","10","V","2","2020","13.5","V","1","2020","10","V","1","2020","10,583","V","2","2020","10","V","2","2020","10","V","2","2020","12","V","1","2020","13","V","1","2020","12.25","V","1","2020","12","V","1","2020","11,542","V","2","2020"
"19004998","10","V","2","2020","7.6","AC","2","2020","10.5","V","1","2020","7","AC","2","2020","9","AC","2","2020","10","V","2","2020","9,017","AC","2","2020","10","V","1","2020","10","V","2","2020","10.5","V","1","2020","10","V","2","2020","18","V","1","2020","11","V","1","2020","11,583","V","2","2020"
"19005020","10","V","2","2020","10","V","2","2020","12.5","V","1","2020","8","AC","2","2020","7.5","AC","2","2020","10","V","1","2020","9,667","AC","2","2020","10","V","1","2020","10","V","2","2020","10","V","2","2020","10","V","2","2020","14.5","V","1","2020","13.75","V","1","2020","11,375","V","2","2020"
"19005042","10","V","2","2020","10","V","2","2020","10","V","2","2020","10.75","V","1","2020","14","V","1","2020","10","V","1","2020","10,792","V","2","2020","10","V","1","2020","10","V","2","2020","16.5","V","1","2020","11","V","1","2020","10","V","2","2020","12.75","V","1","2020","11,708","V","2","2020"
"19005067","10","V","2","2020","","","","","11","V","1","2020","10.25","V","1","2020","13","V","1","2020","","","","","","","1","2020","7","NV","2","2020","11.05","V","1","2020","0","NRA","1","2020","6","NV","2","2020","12,875","V","1","2020","10","V","1","2020","7,821","NV","2","2020"
"19005073","10","V","2","2020","10","V","1","2020","10","V","2","2020","8.5","NV","2","2020","12.5","V","1","2020","3.5","NV","2","2020","9,083","NV","2","2020","10","V","1","2020","10,025","V","1","2020","9,063","AC","2","2020","10","V","1","2020","10","V","1","2020","14","V","1","2020","10,515","V","2","2020"
"19005084","10","V","2","2020","10","V","2","2020","10","V","2","2020","8","AC","2","2020","7","AC","2","2020","10","V","2","2020","9,167","AC","2","2020","10","V","2","2020","10","V","2","2020","7,125","AC","2","2020","14","V","1","2020","16","V","1","2020","10","V","1","2020","11,188","V","2","2020"
"19005095","11,125","V","1","2020","10","V","2","2020","11.9","V","1","2020","10.75","V","1","2020","10.5","V","1","2020","12","V","1","2020","11,046","V","2","2020","15","V","1","2020","10","V","2","2020","11,625","V","1","2020","14","V","1","2020","10","V","2","2020","11","V","1","2020","11,938","V","2","2020"
"19005108","","","","","","","","","","","","","","","","","","","","","6","NV","2","2020","","","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"19005115","9.25","NV","2","2020","2.5","NV","2","2020","9","NV","2","2020","3.5","NV","2","2020","0","NRA","1","2020","","","","","","","1","2020","10","V","1","2020","5.3","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","2.55","NV","2","2020"
"19005132","9,625","NV","2","2020","","","","","4.5","NV","2","2020","0","NRA","1","2020","","","","",".5","NV","2","2020","","","1","2020","11","V","1","2020","0","NRA","1","2020","1,625","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","2,104","NV","2","2020"
"19005187","","","","","10","V","2","2020","10","V","2","2020","10","V","2","2020","10","V","2","2020","","","","","","","1","2020","10","V","1","2020","10","V","2","2020","8,275","AC","2","2020","12","V","1","2020","10","V","2","2020","10","V","2","2020","10,046","V","2","2020"
"19005192","","","","","","","","","10","V","2","2020","5.5","NV","2","2020","","","","","6","NV","2","2020","","","1","2020","","","","","10","V","2","2020","6.75","NV","2","2020","","","","","","","","","0","NRA","1","2020","","","1","2020"
"19005200","","","","","","","","","7","NV","2","2020","11.5","V","1","2020","","","","","","","","","","","1","2020","","","","","5.15","NV","2","2020","3.8","NV","2","2020","","","","","","","","","8","NV","2","2020","","","1","2020"
"19005215","10","V","2","2020","7.4","AC","2","2020","10","V","2","2020","10","V","1","2020","7","AC","2","2020","10","V","2","2020","9,067","AC","2","2020","12","V","1","2020","10","V","2","2020","14.5","V","1","2020","12","V","1","2020","11","V","1","2020","13.5","V","1","2020","12,167","V","2","2020"
"19005229","10","V","2","2020","10","V","2","2020","12.5","V","1","2020","9","AC","2","2020","9.5","AC","2","2020","10.5","V","1","2020","10.25","V","2","2020","10","V","1","2020","10","V","2","2020","10","V","2","2020","10","V","1","2020","14.5","V","1","2020","13.5","V","1","2020","11,333","V","2","2020"
"19005276","10","V","2","2020","10","V","2","2020","10","V","2","2020","10.25","V","1","2020","6","NV","2","2020","10","V","2","2020","9,375","NV","2","2020","10","V","2","2020","10","V","2","2020","10","V","2","2020","10","V","2","2020","10","V","1","2020","","","","","","","1","2020"
"19005277","6.5","NV","2","2020","10","V","2","2020","8","NV","2","2020","8.5","NV","2","2020","1.5","NV","2","2020","6.5","NV","2","2020","6,833","NV","2","2020","7","NV","2","2020","4.4","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","2","NV","2","2020","0","NRA","1","2020","2,233","NV","2","2020"
"19005296","9.5","AC","2","2020","10","V","2","2020","10.8","V","1","2020","8.25","AC","2","2020","15.5","V","1","2020","10","V","1","2020","10,675","V","2","2020","10","V","2","2020","10","V","2","2020","10.75","V","1","2020","10","V","2","2020","10","V","2","2020","10","V","2","2020","10,125","V","2","2020"
"19005338","10","V","2","2020","10","V","2","2020","10.5","V","1","2020","7","AC","2","2020","8","AC","2","2020","10","V","1","2020","9.25","AC","2","2020","10","V","1","2020","11,325","V","1","2020","10","V","1","2020","11","V","1","2020","10.25","V","1","2020","10","V","2","2020","10,429","V","2","2020"
"19005363","14,125","V","1","2020","10.3","V","1","2020","15.5","V","1","2020","11","V","1","2020","19","V","1","2020","11.5","V","1","2020","13,571","V","1","2020","10","V","1","2020","12,625","V","1","2020","10","V","1","2020","13","V","1","2020","14.75","V","1","2020","15.25","V","1","2020","12,604","V","1","2020"
"19005464","10","V","2","2020","15.5","V","1","2020","11.4","V","1","2020","9.5","NV","2","2020","9.5","NV","2","2020","","","","","","","1","2020","11","V","1","2020","10","V","2","2020","6,375","NV","2","2020","11","V","1","2020","9","NV","2","2020","10","V","2","2020","9,563","NV","2","2020"
"19005487","10","V","2","2020","10","V","2","2020","13","V","1","2020","10.5","V","1","2020","8","AC","2","2020","10","V","2","2020","10.25","V","2","2020","10","V","1","2020","12,288","V","1","2020","10","V","1","2020","7","AC","2","2020","14","V","1","2020","15.5","V","1","2020","11,465","V","2","2020"
"19005492","5.5","NV","2","2020","6","NV","2","2020","8.7","NV","2","2020","8","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","4.7","NV","2","2020","12","V","1","2020","10,175","V","1","2020","10,625","V","1","2020","10","V","1","2020","10","V","2","2020","10","V","2","2020","10,467","V","2","2020"
"19005497","10","V","2","2020","","","","","10.5","V","1","2020","10","V","1","2020","4","NV","2","2020","","","","","","","1","2020","10","V","1","2020","10","V","2","2020","9.4","AC","2","2020","11","V","1","2020","11","V","1","2020","10","V","2","2020","10,233","V","2","2020"
"19005500","","","","","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","","","","","","","","","1","2020","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19005512","10","V","2","2020","10","V","2","2020","11.5","V","1","2020","10","V","1","2020","10","V","2","2020","19","V","1","2020","11.75","V","2","2020","12","V","1","2020","12.85","V","1","2020","13.2","V","1","2020","14","V","1","2020","11","V","1","2020","10","V","1","2020","12,175","V","1","2020"
"19005515","9.75","AC","2","2020","10","V","2","2020","10","V","2","2020","10","V","2","2020","13","V","1","2020","10","V","1","2020","10,458","V","2","2020","11","V","1","2020","11.95","V","1","2020","13","V","1","2020","12","V","1","2020","14","V","1","2020","15.5","V","1","2020","12,908","V","1","2020"
"19005535","","","","","","","","","7.5","NV","2","2020","7.5","NV","2","2020","","","","","","","","","","","1","2020","","","","","5.7","NV","2","2020","","","","","10","V","2","2020","","","","","6.75","NV","2","2020","","","1","2020"
"19005548","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","","","","","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","1","2020"
"19005632","10","V","2","2020","10.5","V","1","2020","10","V","2","2020","10","V","1","2020","7","AC","2","2020","10","V","2","2020","9,583","AC","2","2020","10","V","2","2020","10","V","2","2020","8.9","AC","2","2020","13","V","1","2020","10","V","2","2020","10","V","1","2020","10,317","V","2","2020"
"19005843","10","V","2","2020","10","V","2","2020","12.5","V","1","2020","9","AC","2","2020","15.5","V","1","2020","10","V","2","2020","11,167","V","2","2020","12","V","1","2020","10.04","V","1","2020","12.5","V","1","2020","10","V","1","2020","11","V","1","2020","10.5","V","1","2020","11,007","V","1","2020"
"19005851","10","V","2","2020","9.3","NV","2","2020","10","V","2","2020","8.5","NV","2","2020","6.5","NV","2","2020","5.5","NV","2","2020","8.3","NV","2","2020","10","V","2","2020","7,156","NV","2","2020","10","V","2","2020","10","V","2","2020","8.5","NV","2","2020","10","V","2","2020","9,276","NV","2","2020"
"19005898","","","","","","","","","0","NRA","1","2020","","","","","","","","","","","","","","","1","2020","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19006095","9.75","AC","2","2020","10","V","2","2020","11.3","V","1","2020","10","V","1","2020","7","AC","2","2020","10","V","1","2020","9,675","AC","2","2020","10","V","1","2020","10.02","V","1","2020","11.65","V","1","2020","16","V","1","2020","13","V","1","2020","10","V","2","2020","11,778","V","2","2020"
"19006154","9.5","AC","2","2020","14.5","V","1","2020","10","V","2","2020","10","V","1","2020","16","V","1","2020","10","V","1","2020","11,667","V","2","2020","11","V","1","2020","10","V","2","2020","15.65","V","1","2020","16","V","1","2020","14.5","V","1","2020","12","V","1","2020","13,192","V","2","2020"
"19006869","","","","","","","","","8","NV","2","2020","0","NRA","1","2020","","","","","","","","","","","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"19006903","7","NV","2","2020","10.4","V","1","2020","10","V","2","2020","10","V","2","2020","3","NV","2","2020","10","V","1","2020","8.4","NV","2","2020","10","V","2","2020","8","AC","2","2020","10","V","2","2020","10","V","2","2020","12.75","V","1","2020","11","V","1","2020","10,292","V","2","2020"
"19007216","9.25","AC","2","2020","10","V","2","2020","8.5","AC","2","2020","10","V","1","2020","18","V","1","2020","11.5","V","1","2020","11,208","V","2","2020","10","V","2","2020","","","","","10.75","V","1","2020","","","","","","","","","","","","","","","1","2020"
"19007333","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2020","13","V","1","2020","10,375","V","1","2020","9.3","AC","2","2020","14","V","1","2020","14.5","V","1","2020","12","V","1","2020","12,196","V","2","2020"
"19007344","","","","","","","","","13","V","1","2020","8","NV","2","2020","","","","","","","","","","","1","2020","","","","","8","NV","2","2020","0","NRA","1","2020","10","V","2","2020","12.5","V","1","2020","9","NV","2","2020","","","1","2020"
"19007399","9.5","AC","2","2020","12.2","V","1","2020","13.5","V","1","2020","13.5","V","1","2020","15","V","1","2020","10","V","2","2020","12,283","V","2","2020","12","V","1","2020","10","V","2","2020","15.5","V","1","2020","10","V","1","2020","12.5","V","1","2020","16","V","1","2020","12,667","V","2","2020"
"19007405","9.5","AC","2","2020","8.5","AC","2","2020","10","V","2","2020","9","AC","2","2020","7","AC","2","2020","10","V","1","2020","9","AC","2","2020","7","AC","2","2020","10","V","2","2020","10","V","1","2020","10","V","2","2020","14","V","1","2020","13.25","V","1","2020","10,708","V","2","2020"
"19007407","10","V","2","2020","10","V","2","2020","10","V","2","2020","10","V","2","2020","10.5","V","1","2020","11","V","1","2020","10.25","V","2","2020","10","V","1","2020","10,065","V","1","2020","10","V","2","2020","10","V","1","2020","13","V","1","2020","10","V","2","2020","10,511","V","2","2020"
"19007464","13,125","V","1","2020","","","","","14.4","V","1","2020","10","V","2","2020","10","V","2","2020","","","","","","","1","2020","10","V","1","2020","13,525","V","1","2020","12,188","V","1","2020","14","V","1","2020","16","V","1","2020","15","V","1","2020","13,452","V","1","2020"
"19007492","7","NV","2","2020","7.5","NV","2","2020","10","V","2","2020","0","NRA","1","2020","1","NV","2","2020",".5","NV","2","2020","4,333","NV","2","2020","7","NV","2","2020","5,238","NV","2","2020","0","NRA","1","2020","5","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","2,873","NV","2","2020"
"19007628","10","V","1","2020","10","V","2","2020","10","V","2","2020","9.5","NV","2","2020","","","","","","","","","","","1","2020","12","V","1","2020","12,113","V","1","2020","7.7","AC","2","2020","16","V","1","2020","10.5","V","1","2020","10","V","1","2020","11,386","V","2","2020"
"19007975","8.75","NV","2","2020","","","","","10","V","2","2020","10","V","1","2020","","","","","","","","","","","1","2020","5","NV","2","2020","7,638","NV","2","2020","3.5","NV","2","2020","6","NV","2","2020","5","NV","2","2020","10","V","1","2020","6.19","NV","2","2020"
"19008101","","","","","","","","","0","NRA","1","2020","0","NRA","1","2020","","","","","0","NRA","1","2020","","","1","2020","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19008129","10","V","2","2020","10","V","2","2020","12","V","1","2020","12.5","V","1","2020","9.5","AC","2","2020","10","V","2","2020","10,667","V","2","2020","10","V","1","2020","10","V","2","2020","10","V","2","2020","10","V","1","2020","12","V","1","2020","12","V","1","2020","10,667","V","2","2020"
"19008212","","","","","10","V","1","2020","","","","","","","","","","","","","","","","","","","1","2020","14","V","1","2020","10","V","2","2020","14,156","V","1","2020","12","V","1","2020","12","V","1","2020","10","V","2","2020","12,026","V","2","2020"
"19008242","10","V","2","2020","8","AC","2","2020","10","V","2","2020","10","V","2","2020","8.5","AC","2","2020","10","V","1","2020","9,417","AC","2","2020","10","V","2","2020","10","V","2","2020","7","AC","2","2020","13","V","1","2020","10.75","V","1","2020","10","V","1","2020","10,125","V","2","2020"
"19008313","13,875","V","1","2020","10","V","1","2020","11.5","V","1","2020","11.25","V","1","2020","19.5","V","1","2020","10","V","2","2020","12,688","V","2","2020","12","V","1","2020","11,475","V","1","2020","10","V","2","2020","13","V","1","2020","12","V","1","2020","10","V","1","2020","11,413","V","2","2020"
"19008440","10","V","2","2020","5.6","NV","2","2020","10","V","2","2020","10","V","2","2020","1","NV","2","2020","10","V","2","2020","7,767","NV","2","2020","11","V","1","2020","10,029","V","1","2020","11.25","V","1","2020","16","V","1","2020","13.5","V","1","2020","11","V","1","2020","12.13","V","1","2020"
"19008480","8.75","AC","2","2020","11.5","V","1","2020","10.4","V","1","2020","13.25","V","1","2020","19","V","1","2020","10","V","1","2020","12.15","V","2","2020","10","V","1","2020","13.1","V","1","2020","13,719","V","1","2020","17","V","1","2020","12","V","1","2020","11","V","1","2020","12,803","V","1","2020"
"19008588","11,875","V","1","2020","10.5","V","1","2020","11.5","V","1","2020","9","AC","2","2020","14","V","1","2020","11.5","V","1","2020","11,396","V","2","2020","11","V","1","2020","10,675","V","1","2020","13.25","V","1","2020","10","V","1","2020","11.5","V","1","2020","12.75","V","1","2020","11,529","V","1","2020"
"19008751","7.75","NV","2","2020","4","NV","2","2020","7","NV","2","2020","7.5","NV","2","2020","6","NV","2","2020","","","","","","","1","2020","10","V","1","2020","10","V","2","2020","12.75","V","1","2020","10","V","2","2020","13.5","V","1","2020","11","V","1","2020","11,208","V","2","2020"
"19008789","","","","","","","","","0","NRA","1","2020","0","NRA","1","2020","","","","","","","","","","","1","2020","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19008803","8.75","AC","2","2020","10","V","1","2020","10.6","V","1","2020","8.5","AC","2","2020","7","AC","2","2020","10","V","1","2020","9,142","AC","2","2020","13","V","1","2020","10,015","V","1","2020","8,094","AC","2","2020","12","V","1","2020","11","V","1","2020","11","V","1","2020","10,852","V","2","2020"
"19008862","10,375","V","1","2020","10","V","2","2020","10","V","2","2020","7.5","AC","2","2020","9","AC","2","2020","10","V","1","2020","9,479","AC","2","2020","12","V","1","2020","10","V","2","2020","9.8","AC","2","2020","16","V","1","2020","13","V","1","2020","10","V","1","2020","11.8","V","2","2020"
"19008882","10","V","2","2020","10","V","2","2020","10","V","2","2020","6.5","NV","2","2020","5","NV","2","2020","10","V","1","2020","8,583","NV","2","2020","10","V","1","2020","10","V","2","2020","10","V","1","2020","10","V","2","2020","13","V","1","2020","12","V","1","2020","10,833","V","2","2020"
"19008947","11.5","V","1","2020","11.5","V","1","2020","13","V","1","2020","11","V","1","2020","15.5","V","1","2020","10","V","1","2020","12,083","V","1","2020","10","V","1","2020","11,775","V","1","2020","10","V","2","2020","12","V","1","2020","10.5","V","1","2020","10","V","2","2020","10,713","V","2","2020"
"19008950","14","V","1","2020","11","V","1","2020","11.3","V","1","2020","15","V","1","2020","16","V","1","2020","12.5","V","1","2020","13.3","V","1","2020","10","V","1","2020","10","V","2","2020","12.5","V","1","2020","17","V","1","2020","10","V","2","2020","10","V","2","2020","11,583","V","2","2020"
"19008965","8.5","NV","2","2020","11.5","V","1","2020","10","V","2","2020","8.5","NV","2","2020","8","NV","2","2020","10","V","2","2020","9,417","NV","2","2020","10","V","1","2020","10","V","2","2020","10","V","2","2020","11","V","1","2020","10.5","V","1","2020","10","V","1","2020","10.25","V","2","2020"
"19008975","13,875","V","1","2020","18","V","1","2020","11.5","V","1","2020","13","V","1","2020","17.5","V","1","2020","10","V","2","2020","13,979","V","2","2020","12","V","1","2020","13,838","V","1","2020","13,469","V","1","2020","14","V","1","2020","13","V","1","2020","10","V","1","2020","12,718","V","1","2020"
"19009095","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"19009096","10","V","2","2020","10","V","2","2020","10.7","V","1","2020","10","V","2","2020","16.5","V","1","2020","14","V","1","2020","11,867","V","2","2020","11","V","1","2020","10","V","2","2020","10,781","V","1","2020","13","V","1","2020","14.5","V","1","2020","10","V","1","2020","11,547","V","2","2020"
"19009113","8.25","NV","2","2020","6.5","NV","2","2020","10","V","2","2020","6","NV","2","2020","3","NV","2","2020","7","NV","2","2020","6,792","NV","2","2020","10","V","1","2020","7,782","AC","2","2020","10","V","2","2020","10","V","2","2020","14","V","1","2020","10","V","2","2020","10,297","V","2","2020"
"19009137","9","AC","2","2020","16.5","V","1","2020","8.8","AC","2","2020","11.5","V","1","2020","16","V","1","2020","10","V","2","2020","11,967","V","2","2020","10","V","1","2020","9","AC","2","2020","10,813","V","1","2020","10","V","1","2020","10.5","V","1","2020","10","V","1","2020","10,052","V","2","2020"
"19009144","8.5","AC","2","2020","16.5","V","1","2020","10","V","2","2020","10","V","1","2020","15.5","V","1","2020","10","V","2","2020","11.75","V","2","2020","13","V","1","2020","10","V","2","2020","10","V","2","2020","14","V","1","2020","10","V","2","2020","10","V","1","2020","11,167","V","2","2020"
"19009162","","","","","","","","","0","NRA","1","2020","","","","","","","","","","","","","","","1","2020","","","","","0","NRA","1","2020","0","NRA","1","2020","","","","","0","NRA","1","2020","","","","","","","1","2020"
"19009172","9","NV","2","2020","14.5","V","1","2020","10","V","2","2020","8","NV","2","2020","2.5","NV","2","2020","0","NRA","1","2020","7,333","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"19009189","","","","","","","","","12.5","V","1","2020","10","V","2","2020","","","","","","","","","","","1","2020","10","V","1","2020","10,295","V","1","2020","12.25","V","1","2020","10","V","2","2020","15.5","V","1","2020","15","V","1","2020","12,174","V","2","2020"
"19009193","9.55","AC","2","2020","10","V","2","2020","10.5","V","1","2020","10","V","1","2020","10","V","2","2020","10","V","2","2020","10,008","V","2","2020","10","V","2","2020","8,825","AC","2","2020","10","V","2","2020","10","V","2","2020","9.75","AC","2","2020","12","V","1","2020","10,096","V","2","2020"
"19009195","","","","","10","V","2","2020","10","V","2","2020","8","NV","2","2020","1.5","NV","2","2020","","","","","","","1","2020","10","V","2","2020","10","V","2","2020","5.3","NV","2","2020","10","V","2","2020","8.5","NV","2","2020","10","V","1","2020","8,967","NV","2","2020"
"19009210","9.75","AC","2","2020","11.5","V","1","2020","10","V","2","2020","12","V","1","2020","10","V","2","2020","10","V","1","2020","10,542","V","2","2020","11","V","1","2020","11.55","V","1","2020","10.05","V","1","2020","15","V","1","2020","12.5","V","1","2020","10","V","2","2020","11,683","V","2","2020"
"19009213","10,875","V","1","2020","7.8","AC","2","2020","10","V","1","2020","7.5","AC","2","2020","12","V","1","2020","7","AC","2","2020","9,196","AC","2","2020","10","V","2","2020","10","V","2","2020","11","V","1","2020","10","V","1","2020","15.75","V","1","2020","10","V","1","2020","11,125","V","2","2020"
"19009236","7.25","NV","2","2020","10","V","2","2020","14.2","V","1","2020","10","V","1","2020","3.5","NV","2","2020","7.5","NV","2","2020","8,742","NV","2","2020","7","NV","2","2020","8,336","NV","2","2020","3,969","NV","2","2020","10","V","1","2020","10","V","2","2020","10","V","1","2020","8,218","NV","2","2020"
"19009247","6.5","NV","2","2020","","","","","11","V","1","2020","10","V","1","2020","","","","","5","NV","2","2020","","","1","2020","","","","","8,875","NV","2","2020","3.75","NV","2","2020","10","V","2","2020","10","V","1","2020","14","V","1","2020","","","1","2020"
"19009256","10","V","2","2020","10","V","2","2020","10","V","2","2020","9","AC","2","2020","14.5","V","1","2020","11","V","1","2020","10.75","V","2","2020","10","V","1","2020","10","V","2","2020","10","V","2","2020","15","V","1","2020","12.5","V","1","2020","10","V","2","2020","11.25","V","2","2020"
"19009287","13.75","V","1","2020","17.4","V","1","2020","14.5","V","1","2020","12.75","V","1","2020","17.5","V","1","2020","17","V","1","2020","15,483","V","1","2020","13","V","1","2020","14,375","V","1","2020","16.75","V","1","2020","13","V","1","2020","12.25","V","1","2020","16.25","V","1","2020","14,271","V","1","2020"
"19009309","","","","","15","V","1","2020","10","V","2","2020","15","V","1","2020","18","V","1","2020","","","","","","","1","2020","10","V","1","2020","12.6","V","1","2020","15.2","V","1","2020","14","V","1","2020","17","V","1","2020","10","V","2","2020","13,133","V","2","2020"
"19009356","10","V","2","2020","10","V","2","2020","10","V","2","2020","10","V","2","2020","4","NV","2","2020","10","V","2","2020","9","NV","2","2020","10","V","2","2020","10","V","2","2020","4.5","NV","2","2020","12","V","1","2020","10","V","2","2020","10","V","2","2020","9,417","NV","2","2020"
"19009359","","","","","","","","","7.5","NV","2","2020","0","NRA","1","2020","","","","","","","","","","","1","2020","10","V","1","2020","7,125","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","8.5","NV","2","2020","1.25","NV","2","2020","4,479","NV","2","2020"
"19009374","9,125","AC","2","2020","11","V","1","2020","10","V","2","2020","13","V","1","2020","13","V","1","2020","11.5","V","1","2020","11,271","V","2","2020","10","V","1","2020","10,225","V","1","2020","12","V","1","2020","12","V","1","2020","14.5","V","1","2020","10","V","1","2020","11,454","V","1","2020"
"19009381","10.5","V","1","2020","14.5","V","1","2020","11","V","1","2020","9","AC","2","2020","10","V","1","2020","10","V","2","2020","10,833","V","2","2020","10","V","2","2020","14,088","V","1","2020","11.3","V","1","2020","14","V","1","2020","10","V","2","2020","15","V","1","2020","12,398","V","2","2020"
"19009413","3,375","NV","2","2020","7.1","NV","2","2020","10","V","2","2020","8.75","NV","2","2020","0","NRA","1","2020","6.5","NV","2","2020","5,954","NV","2","2020","4","NV","2","2020","7,863","NV","2","2020","2.75","NV","2","2020","12","V","1","2020","9","NV","2","2020","10","V","2","2020","7,602","NV","2","2020"
"19009515","9.5","AC","2","2020","12.5","V","1","2020","12","V","1","2020","10","V","1","2020","7","AC","2","2020","10","V","2","2020","10,167","V","2","2020","10","V","1","2020","10","V","2","2020","10","V","2","2020","14","V","1","2020","12","V","1","2020","10","V","2","2020","11","V","2","2020"
"19009550","","","","","10","V","2","2020","10","V","2","2020","8.25","NV","2","2020","","","","","","","","","","","1","2020","6","NV","2","2020","10.65","V","1","2020","6,125","NV","2","2020","11","V","1","2020","6","NV","2","2020","10","V","2","2020","8,296","NV","2","2020"
"19009560","10","V","2","2020","10","V","2","2020","10.1","V","1","2020","10","V","1","2020","8.5","AC","2","2020","11.5","V","1","2020","10,017","V","2","2020","10","V","2","2020","10","V","2","2020","9","AC","2","2020","11","V","1","2020","10","V","2","2020","10","V","2","2020","10","V","2","2020"
"19009562","4.75","NV","2","2020","4.4","NV","2","2020","10","V","2","2020","5","NV","2","2020","","","","","","","","","","","1","2020","10","V","2","2020","10,238","V","1","2020","10","V","2","2020","10","V","2","2020","10","V","2","2020","10","V","2","2020","10.04","V","2","2020"
"19009604","","","","","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","1","2020","","","","","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","1","2020"
"19009602","10.75","V","1","2020","10","V","2","2020","12","V","1","2020","10","V","2","2020","8.5","AC","2","2020","10","V","2","2020","10,208","V","2","2020","10","V","1","2020","10.25","V","1","2020","16.25","V","1","2020","10","V","2","2020","13.75","V","1","2020","11","V","1","2020","11,875","V","2","2020"
