COD_ETU;Note : TLGE1104;RÃ©sultat : TLGE1104;Session : TLGE1104;AnnÃ©e : TLGE1104;Filiére;Année;module;Semestre
14001270;11.3;V ;1;2014;GEGM;2014;TLGE2104;S2
14001278;11;V ;1;2014;GEGM;2014;TLGE2104;S2
14001282;10;V ;2;2014;GEGM;2014;TLGE2104;S2
14001332;5,925;NV;2;2014;GEGM;2014;TLGE2104;S2
14001346;4.7;NR;1;2014;GEGM;2014;TLGE2104;S2
14001543;0;NR;1;2014;GEGM;2014;TLGE2104;S2
14001621;11;V ;1;2014;GEGM;2014;TLGE2104;S2
14001626;0;NR;1;2014;GEGM;2014;TLGE2104;S2
14001630;0;NR;1;2014;GEGM;2014;TLGE2104;S2
14001633;5,375;NV;2;2014;GEGM;2014;TLGE2104;S2
14001636;5.2;NV;2;2014;GEGM;2014;TLGE2104;S2
14001637;10;V ;1;2014;GEGM;2014;TLGE2104;S2
14001638;12;V ;1;2014;GEGM;2014;TLGE2104;S2
14001639;5;NV;2;2014;GEGM;2014;TLGE2104;S2
14003181;0;NR;1;2014;GEGM;2014;TLGE2104;S2
14003199;7,575;AC;2;2014;GEGM;2014;TLGE2104;S2
14003846;3,575;NR;1;2014;GEGM;2014;TLGE2104;S2
14004670;10;V ;1;2014;GEGM;2014;TLGE2104;S2
14004867;7.2;NV;2;2014;GEGM;2014;TLGE2104;S2
14005168;4,175;NR;1;2014;GEGM;2014;TLGE2104;S2
14005170;10;V ;1;2014;GEGM;2014;TLGE2104;S2
14005173;11;V ;1;2014;GEGM;2014;TLGE2104;S2
14005179;5,075;NV;2;2014;GEGM;2014;TLGE2104;S2
14005183;5;NV;2;2014;GEGM;2014;TLGE2104;S2
14005186;16.5;V ;1;2014;GEGM;2014;TLGE2104;S2
14005193;11;V ;1;2014;GEGM;2014;TLGE2104;S2
14005197;0;NR;1;2014;GEGM;2014;TLGE2104;S2
14005210;0;NR;1;2014;GEGM;2014;TLGE2104;S2
14005680;5;NV;2;2014;GEGM;2014;TLGE2104;S2
14005681;0;NR;1;2014;GEGM;2014;TLGE2104;S2
14005950;3,575;NR;1;2014;GEGM;2014;TLGE2104;S2
14005953;13;V ;1;2014;GEGM;2014;TLGE2104;S2
14005955;14.5;V ;1;2014;GEGM;2014;TLGE2104;S2
14005956;16;V ;1;2014;GEGM;2014;TLGE2104;S2
14005958;16.5;V ;1;2014;GEGM;2014;TLGE2104;S2
14005959;11;V ;1;2014;GEGM;2014;TLGE2104;S2
14005960;0;NR;1;2014;GEGM;2014;TLGE2104;S2
14005975;11;V ;1;2014;GEGM;2014;TLGE2104;S2
14006062;0;NR;1;2014;GEGM;2014;TLGE2104;S2
14006235;7.9;AC;2;2014;GEGM;2014;TLGE2104;S2
14006337;10;V ;2;2014;GEGM;2014;TLGE2104;S2
14007104;10;V ;2;2014;GEGM;2014;TLGE2104;S2
14007131;14;V ;1;2014;GEGM;2014;TLGE2104;S2
10010055;10;V ;1;2013;GEGM;2014;TLGE2304;S2
10048488;1.8;NR;1;2014;GEGM;2014;TLGE2304;S2
10048648;4;NR;1;2014;GEGM;2014;TLGE2304;S2
10048680;7.2;AC;2;2014;GEGM;2014;TLGE2304;S2
10048683;3.2;NR;1;2014;GEGM;2014;TLGE2304;S2
10048707;2;NR;1;2014;GEGM;2014;TLGE2304;S2
10048722;0.5;NR;1;2014;GEGM;2014;TLGE2304;S2
10048752;5;NV;2;2014;GEGM;2014;TLGE2304;S2
10048754;10;V ;1;2012;GEGM;2014;TLGE2304;S2
11011891;10;V ;1;2011;GEGM;2014;TLGE2304;S2
11012531;2;NR;1;2014;GEGM;2014;TLGE2304;S2
11012544;0;NR;1;2014;GEGM;2014;TLGE2304;S2
11012552;1.8;NR;1;2014;GEGM;2014;TLGE2304;S2
11012941;10;V ;1;2013;GEGM;2014;TLGE2304;S2
11013302;2.5;NR;1;2014;GEGM;2014;TLGE2304;S2
11013318;10;V ;1;2011;GEGM;2014;TLGE2304;S2
11013346;10;V ;2;2013;GEGM;2014;TLGE2304;S2
11013349;1;NR;1;2014;GEGM;2014;TLGE2304;S2
11013510;2;NR;1;2014;GEGM;2014;TLGE2304;S2
11013773;7;AC;2;2013;GEGM;2014;TLGE2304;S2
11013811;12.5;V ;1;2013;GEGM;2014;TLGE2304;S2
12009157;0;NR;1;2014;GEGM;2014;TLGE2304;S2
12010889;1;NR;1;2014;GEGM;2014;TLGE2304;S2
12011019;11;V ;1;2013;GEGM;2014;TLGE2304;S2
12011023;0;NR;1;2014;GEGM;2014;TLGE2304;S2
12011025;0;NR;1;2014;GEGM;2014;TLGE2304;S2
12011032;7;NV;2;2014;GEGM;2014;TLGE2304;S2
12011049;2.8;NR;1;2014;GEGM;2014;TLGE2304;S2
12011056;3;NR;1;2014;GEGM;2014;TLGE2304;S2
12011174;0.5;NR;1;2014;GEGM;2014;TLGE2304;S2
12011188;2;NR;1;2014;GEGM;2014;TLGE2304;S2
12011190;10.5;V ;1;2014;GEGM;2014;TLGE2304;S2
12011202;1.8;NR;1;2014;GEGM;2014;TLGE2304;S2
12011218;10;V ;2;2013;GEGM;2014;TLGE2304;S2
12011232;10;V ;1;2014;GEGM;2014;TLGE2304;S2
12011263;10;V ;1;2013;GEGM;2014;TLGE2304;S2
12011268;0;NR;1;2014;GEGM;2014;TLGE2304;S2
12011270;0;NR;1;2014;GEGM;2014;TLGE2304;S2
12011281;7;AC;2;2014;GEGM;2014;TLGE2304;S2
12011289;2;NR;1;2014;GEGM;2014;TLGE2304;S2
12011305;0;NR;1;2014;GEGM;2014;TLGE2304;S2
12011306;7;NV;2;2014;GEGM;2014;TLGE2304;S2
12011309;5;NV;2;2014;GEGM;2014;TLGE2304;S2
12011317;2.2;NR;1;2014;GEGM;2014;TLGE2304;S2
12011322;8;AC;1;2012;GEGM;2014;TLGE2304;S2
12011363;10;V ;2;2014;GEGM;2014;TLGE2304;S2
12011394;0.5;NR;1;2014;GEGM;2014;TLGE2304;S2
12011399;3.2;NR;1;2014;GEGM;2014;TLGE2304;S2
12011404;10;V ;1;2013;GEGM;2014;TLGE2304;S2
12011406;3.2;NR;1;2014;GEGM;2014;TLGE2304;S2
12011407;2.5;NR;1;2014;GEGM;2014;TLGE2304;S2
12011543;10;V ;2;2013;GEGM;2014;TLGE2304;S2
12011683;10;V ;1;2012;GEGM;2014;TLGE2304;S2
12011735;8;AC;2;2013;GEGM;2014;TLGE2304;S2
12011815;10;V ;1;2012;GEGM;2014;TLGE2304;S2
12012002;10;V ;1;2013;GEGM;2014;TLGE2304;S2
12012020;11.2;V ;1;2013;GEGM;2014;TLGE2304;S2
12012063;10.2;V ;1;2013;GEGM;2014;TLGE2304;S2
12012076;11,625;V ;1;2013;GEGM;2014;TLGE2304;S2
12012165;10.8;V ;1;2013;GEGM;2014;TLGE2304;S2
12012333;8.2;AC;2;2013;GEGM;2014;TLGE2304;S2
12012345;10;V ;2;2013;GEGM;2014;TLGE2304;S2
12012717;12.8;V ;1;2012;GEGM;2014;TLGE2304;S2
12012919;5;NV;2;2014;GEGM;2014;TLGE2304;S2
12012921;1.2;NR;1;2014;GEGM;2014;TLGE2304;S2
12012924;12.2;V ;1;2013;GEGM;2014;TLGE2304;S2
13010857;10;V ;2;2013;GEGM;2014;TLGE2304;S2
13010947;10;V ;2;2013;GEGM;2014;TLGE2304;S2
13011076;10;V ;2;2013;GEGM;2014;TLGE2304;S2
13012024;10;V ;2;2013;GEGM;2014;TLGE2304;S2
13012477;7.2;AC;2;2014;GEGM;2014;TLGE2304;S2
13012497;10;V ;2;2014;GEGM;2014;TLGE2304;S2
13012554;10;V ;2;2013;GEGM;2014;TLGE2304;S2
13012804;10;V ;2;2013;GEGM;2014;TLGE2304;S2
13012851;10.5;V ;1;2014;GEGM;2014;TLGE2304;S2
13012870;7;AC;2;2013;GEGM;2014;TLGE2304;S2
13012878;9;AC;2;2014;GEGM;2014;TLGE2304;S2
13013001;8.8;AC;2;2013;GEGM;2014;TLGE2304;S2
13013005;9.8;AC;2;2013;GEGM;2014;TLGE2304;S2
13013133;2;NR;1;2014;GEGM;2014;TLGE2304;S2
13013134;8.7;AC;2;2013;GEGM;2014;TLGE2304;S2
13013137;5.2;NV;2;2014;GEGM;2014;TLGE2304;S2
13013144;9;AC;2;2013;GEGM;2014;TLGE2304;S2
13013145;5.5;NV;2;2014;GEGM;2014;TLGE2304;S2
13013146;0;NR;1;2014;GEGM;2014;TLGE2304;S2
13013152;8,875;AC;2;2013;GEGM;2014;TLGE2304;S2
13013161;12.2;V ;1;2013;GEGM;2014;TLGE2304;S2
13013162;10;V ;2;2013;GEGM;2014;TLGE2304;S2
13013186;1;NR;1;2014;GEGM;2014;TLGE2304;S2
13013187;4;NR;1;2014;GEGM;2014;TLGE2304;S2
13013290;7;AC;2;2013;GEGM;2014;TLGE2304;S2
13013295;2.5;NR;1;2014;GEGM;2014;TLGE2304;S2
13013302;0;NR;1;2014;GEGM;2014;TLGE2304;S2
13013306;2.2;NR;1;2014;GEGM;2014;TLGE2304;S2
13013319;7.4;AC;2;2013;GEGM;2014;TLGE2304;S2
13013330;10;V ;2;2013;GEGM;2014;TLGE2304;S2
13013345;0;NR;1;2014;GEGM;2014;TLGE2304;S2
13013370;3.5;NR;1;2014;GEGM;2014;TLGE2304;S2
13013376;10.2;V ;1;2013;GEGM;2014;TLGE2304;S2
13013403;0;NR;1;2014;GEGM;2014;TLGE2304;S2
13013435;2.2;NR;1;2014;GEGM;2014;TLGE2304;S2
13013449;2;NR;1;2014;GEGM;2014;TLGE2304;S2
13013500;4;NR;1;2014;GEGM;2014;TLGE2304;S2
13013515;0.5;NR;1;2014;GEGM;2014;TLGE2304;S2
13013541;10;V ;2;2013;GEGM;2014;TLGE2304;S2
13013543;3;NR;1;2014;GEGM;2014;TLGE2304;S2
13013566;10;V ;2;2013;GEGM;2014;TLGE2304;S2
13013574;5.2;NV;2;2014;GEGM;2014;TLGE2304;S2
13013573;8;AC;2;2013;GEGM;2014;TLGE2304;S2
13013575;16.5;V ;1;2013;GEGM;2014;TLGE2304;S2
13013605;2;NR;1;2014;GEGM;2014;TLGE2304;S2
13013633;3.5;NR;1;2014;GEGM;2014;TLGE2304;S2
13013646;0;NR;1;2014;GEGM;2014;TLGE2304;S2
13013651;0;NR;1;2014;GEGM;2014;TLGE2304;S2
13013681;10;V ;2;2013;GEGM;2014;TLGE2304;S2
13013689;9.5;AC;2;2013;GEGM;2014;TLGE2304;S2
13013691;3.8;NR;1;2014;GEGM;2014;TLGE2304;S2
13013701;5;NV;2;2014;GEGM;2014;TLGE2304;S2
13013703;0;NR;1;2014;GEGM;2014;TLGE2304;S2
13013722;8;AC;2;2013;GEGM;2014;TLGE2304;S2
13013839;0;NR;1;2014;GEGM;2014;TLGE2304;S2
13013841;2;NR;1;2014;GEGM;2014;TLGE2304;S2
13013902;5.5;NV;2;2014;GEGM;2014;TLGE2304;S2
13013913;7.5;NV;2;2014;GEGM;2014;TLGE2304;S2
13013925;14.8;V ;1;2014;GEGM;2014;TLGE2304;S2
13013927;10;V ;1;2013;GEGM;2014;TLGE2304;S2
13013928;5;NV;2;2014;GEGM;2014;TLGE2304;S2
13013929;10;V ;2;2013;GEGM;2014;TLGE2304;S2
13013931;2.2;NR;1;2014;GEGM;2014;TLGE2304;S2
13013932;2;NR;1;2014;GEGM;2014;TLGE2304;S2
13013934;7;AC;2;2014;GEGM;2014;TLGE2304;S2
13013935;3;NR;1;2014;GEGM;2014;TLGE2304;S2
13013936;2.5;NR;1;2014;GEGM;2014;TLGE2304;S2
13013937;2.5;NR;1;2014;GEGM;2014;TLGE2304;S2
13013939;9;AC;2;2013;GEGM;2014;TLGE2304;S2
13013940;7;AC;2;2014;GEGM;2014;TLGE2304;S2
13013941;5;NV;2;2014;GEGM;2014;TLGE2304;S2
13013942;8;AC;2;2013;GEGM;2014;TLGE2304;S2
13013943;0;NR;1;2014;GEGM;2014;TLGE2304;S2
13013944;5;NV;2;2014;GEGM;2014;TLGE2304;S2
13013945;1;NR;1;2014;GEGM;2014;TLGE2304;S2
13013950;8;AC;2;2013;GEGM;2014;TLGE2304;S2
13013958;9;AC;2;2013;GEGM;2014;TLGE2304;S2
13013961;8.5;AC;2;2013;GEGM;2014;TLGE2304;S2
13013967;14.5;V ;1;2013;GEGM;2014;TLGE2304;S2
13013986;0;NR;1;2014;GEGM;2014;TLGE2304;S2
13013992;8;AC;2;2014;GEGM;2014;TLGE2304;S2
13014032;0;NR;1;2014;GEGM;2014;TLGE2304;S2
13014097;12.5;V ;1;2013;GEGM;2014;TLGE2304;S2
13014216;11;V ;1;2013;GEGM;2014;TLGE2304;S2
13014276;0;NR;1;2014;GEGM;2014;TLGE2304;S2
13014299;5;NV;2;2014;GEGM;2014;TLGE2304;S2
13014302;10;V ;2;2013;GEGM;2014;TLGE2304;S2
13014332;2;NR;1;2014;GEGM;2014;TLGE2304;S2
13014358;3.2;NR;1;2014;GEGM;2014;TLGE2304;S2
13014364;1;NR;1;2014;GEGM;2014;TLGE2304;S2
13014481;5.5;NV;2;2014;GEGM;2014;TLGE2304;S2
13014482;10;V ;1;2014;GEGM;2014;TLGE2304;S2
13014508;10;V ;2;2013;GEGM;2014;TLGE2304;S2
13014535;0;NR;1;2014;GEGM;2014;TLGE2304;S2
13014539;10;V ;2;2014;GEGM;2014;TLGE2304;S2
13014540;4;NR;1;2014;GEGM;2014;TLGE2304;S2
13014647;2;NR;1;2014;GEGM;2014;TLGE2304;S2
13014660;1.8;NR;1;2014;GEGM;2014;TLGE2304;S2
13014676;9.5;AC;2;2013;GEGM;2014;TLGE2304;S2
13014730;9.5;AC;2;2013;GEGM;2014;TLGE2304;S2
13015003;8;AC;2;2013;GEGM;2014;TLGE2304;S2
13015012;3.5;NR;1;2014;GEGM;2014;TLGE2304;S2
13015013;5;NV;2;2014;GEGM;2014;TLGE2304;S2
13015282;11.5;V ;1;2013;GEGM;2014;TLGE2304;S2
13015311;0;NR;1;2014;GEGM;2014;TLGE2304;S2
13015437;7;NV;2;2014;GEGM;2014;TLGE2304;S2
13015708;0;NR;1;2014;GEGM;2014;TLGE2304;S2
13015715;8.8;AC;2;2013;GEGM;2014;TLGE2304;S2
13015756;2;NR;1;2014;GEGM;2014;TLGE2304;S2
13016272;3;NR;1;2014;GEGM;2014;TLGE2304;S2
13016449;5;NV;2;2014;GEGM;2014;TLGE2304;S2
14000008;12.5;V ;1;2014;GEGM;2014;TLGE2304;S2
14000012;13.8;V ;1;2014;GEGM;2014;TLGE2304;S2
14000051;10.8;V ;1;2014;GEGM;2014;TLGE2304;S2
14000054;7;AC;2;2014;GEGM;2014;TLGE2304;S2
14000056;14.2;V ;1;2014;GEGM;2014;TLGE2304;S2
14000058;7;AC;2;2014;GEGM;2014;TLGE2304;S2
14000060;7;AC;2;2014;GEGM;2014;TLGE2304;S2
14000079;10;V ;1;2014;GEGM;2014;TLGE2304;S2
14000082;14.8;V ;1;2014;GEGM;2014;TLGE2304;S2
14000084;12;V ;1;2014;GEGM;2014;TLGE2304;S2
14000097;0;NR;1;2014;GEGM;2014;TLGE2304;S2
14000100;8;AC;2;2014;GEGM;2014;TLGE2304;S2
14000102;0;NR;1;2014;GEGM;2014;TLGE2304;S2
14000104;10;V ;2;2014;GEGM;2014;TLGE2304;S2
14000107;0;NR;1;2014;GEGM;2014;TLGE2304;S2
14000109;10;V ;2;2014;GEGM;2014;TLGE2304;S2
14000164;5;NV;2;2014;GEGM;2014;TLGE2304;S2
14000170;3.5;NR;1;2014;GEGM;2014;TLGE2304;S2
14000173;7;AC;2;2014;GEGM;2014;TLGE2304;S2
14000177;10;V ;1;2014;GEGM;2014;TLGE2304;S2
14000182;11.8;V ;1;2014;GEGM;2014;TLGE2304;S2
14000188;12.8;V ;1;2014;GEGM;2014;TLGE2304;S2
14000193;1;NR;1;2014;GEGM;2014;TLGE2304;S2
14000194;10;V ;2;2014;GEGM;2014;TLGE2304;S2
14000231;3.5;NR;1;2014;GEGM;2014;TLGE2304;S2
14000232;10.5;V ;1;2014;GEGM;2014;TLGE2304;S2
14000234;0.5;NR;1;2014;GEGM;2014;TLGE2304;S2
14000246;12.8;V ;1;2014;GEGM;2014;TLGE2304;S2
14000248;0;NR;1;2014;GEGM;2014;TLGE2304;S2
14000250;10;V ;2;2014;GEGM;2014;TLGE2304;S2
14000252;8,728;AC;2;2014;GEGM;2014;TLGE2304;S2
14000256;8;AC;2;2014;GEGM;2014;TLGE2304;S2
14000259;14.5;V ;1;2014;GEGM;2014;TLGE2304;S2
14000260;10;V ;1;2014;GEGM;2014;TLGE2304;S2
14000263;2.2;NR;1;2014;GEGM;2014;TLGE2304;S2
14000265;3;NR;1;2014;GEGM;2014;TLGE2304;S2
14000271;3;NR;1;2014;GEGM;2014;TLGE2304;S2
14000273;3;NR;1;2014;GEGM;2014;TLGE2304;S2
14000275;10;V ;1;2014;GEGM;2014;TLGE2304;S2
14000278;2.2;NR;1;2014;GEGM;2014;TLGE2304;S2
14000280;2.8;NR;1;2014;GEGM;2014;TLGE2304;S2
14000282;5;NV;2;2014;GEGM;2014;TLGE2304;S2
14000284;2.2;NR;1;2014;GEGM;2014;TLGE2304;S2
14000287;7.4;AC;2;2014;GEGM;2014;TLGE2304;S2
14000290;0;NR;1;2014;GEGM;2014;TLGE2304;S2
14000292;5;NV;2;2014;GEGM;2014;TLGE2304;S2
14000355;8;AC;2;2014;GEGM;2014;TLGE2304;S2
14000360;10;V ;1;2014;GEGM;2014;TLGE2304;S2
14000363;3.5;NR;1;2014;GEGM;2014;TLGE2304;S2
14000365;7;NV;2;2014;GEGM;2014;TLGE2304;S2
14000369;10;V ;2;2014;GEGM;2014;TLGE2304;S2
14000375;5;NV;2;2014;GEGM;2014;TLGE2304;S2
14000378;12;V ;1;2014;GEGM;2014;TLGE2304;S2
14000381;2;NR;1;2014;GEGM;2014;TLGE2304;S2
14000385;5.2;NV;2;2014;GEGM;2014;TLGE2304;S2
14000390;13.8;V ;1;2014;GEGM;2014;TLGE2304;S2
14000393;4;NR;1;2014;GEGM;2014;TLGE2304;S2
14000396;5.5;NV;2;2014;GEGM;2014;TLGE2304;S2
14000423;12.8;V ;1;2014;GEGM;2014;TLGE2304;S2
14000425;10;V ;1;2014;GEGM;2014;TLGE2304;S2
14000429;7;AC;2;2014;GEGM;2014;TLGE2304;S2
14000432;14;V ;1;2014;GEGM;2014;TLGE2304;S2
14000433;7;AC;2;2014;GEGM;2014;TLGE2304;S2
14000436;8;AC;2;2014;GEGM;2014;TLGE2304;S2
14000437;10;V ;2;2014;GEGM;2014;TLGE2304;S2
14000439;7.5;AC;2;2014;GEGM;2014;TLGE2304;S2
14000440;12;V ;1;2014;GEGM;2014;TLGE2304;S2
14000456;7;AC;2;2014;GEGM;2014;TLGE2304;S2
14000500;10;V ;2;2014;GEGM;2014;TLGE2304;S2
14000502;3.5;NR;1;2014;GEGM;2014;TLGE2304;S2
14000504;5;NV;2;2014;GEGM;2014;TLGE2304;S2
14000505;7;NV;2;2014;GEGM;2014;TLGE2304;S2
14000511;7;NV;2;2014;GEGM;2014;TLGE2304;S2
14000513;0.5;NR;1;2014;GEGM;2014;TLGE2304;S2
14000517;7;AC;2;2014;GEGM;2014;TLGE2304;S2
14000523;15.2;V ;1;2014;GEGM;2014;TLGE2304;S2
14000524;12.2;V ;1;2014;GEGM;2014;TLGE2304;S2
14000527;16;V ;1;2014;GEGM;2014;TLGE2304;S2
14000528;7.5;AC;2;2014;GEGM;2014;TLGE2304;S2
14000530;0;NR;1;2014;GEGM;2014;TLGE2304;S2
14000532;10.5;V ;1;2014;GEGM;2014;TLGE2304;S2
14000535;15;V ;1;2014;GEGM;2014;TLGE2304;S2
14000545;5;NV;2;2014;GEGM;2014;TLGE2304;S2
14000585;2;NR;1;2014;GEGM;2014;TLGE2304;S2
14000595;1.8;NR;1;2014;GEGM;2014;TLGE2304;S2
14000600;10;V ;1;2014;GEGM;2014;TLGE2304;S2
14000603;12.2;V ;1;2014;GEGM;2014;TLGE2304;S2
14000605;7;AC;2;2014;GEGM;2014;TLGE2304;S2
14000613;8.5;AC;2;2014;GEGM;2014;TLGE2304;S2
14000616;14.2;V ;1;2014;GEGM;2014;TLGE2304;S2
14000619;13.5;V ;1;2014;GEGM;2014;TLGE2304;S2
14000621;10;V ;2;2014;GEGM;2014;TLGE2304;S2
14000624;19.5;V ;1;2014;GEGM;2014;TLGE2304;S2
14000638;3;NR;1;2014;GEGM;2014;TLGE2304;S2
14000641;10.5;V ;1;2014;GEGM;2014;TLGE2304;S2
14000663;3.2;NR;1;2014;GEGM;2014;TLGE2304;S2
14000664;5;NV;2;2014;GEGM;2014;TLGE2304;S2
14000685;7;AC;2;2014;GEGM;2014;TLGE2304;S2
14000687;7;AC;2;2014;GEGM;2014;TLGE2304;S2
14000693;8.5;AC;2;2014;GEGM;2014;TLGE2304;S2
14000695;8.1;AC;2;2014;GEGM;2014;TLGE2304;S2
14000697;1.8;NR;1;2014;GEGM;2014;TLGE2304;S2
14000701;8;NV;2;2014;GEGM;2014;TLGE2304;S2
14000729;10;V ;2;2014;GEGM;2014;TLGE2304;S2
14000732;7;AC;2;2014;GEGM;2014;TLGE2304;S2
14000735;10;V ;2;2014;GEGM;2014;TLGE2304;S2
14000812;12;V ;1;2014;GEGM;2014;TLGE2304;S2
14001041;10;V ;2;2014;GEGM;2014;TLGE2304;S2
14001139;10;V ;2;2014;GEGM;2014;TLGE2304;S2
14001159;8.5;AC;2;2014;GEGM;2014;TLGE2304;S2
14001170;5;NV;2;2014;GEGM;2014;TLGE2304;S2
14001191;5.2;NV;2;2014;GEGM;2014;TLGE2304;S2
14001200;3;NR;1;2014;GEGM;2014;TLGE2304;S2
14001220;1.2;NR;1;2014;GEGM;2014;TLGE2304;S2
14001231;10;V ;1;2014;GEGM;2014;TLGE2304;S2
14001260;10;V ;2;2014;GEGM;2014;TLGE2304;S2
14001270;7;AC;2;2014;GEGM;2014;TLGE2304;S2
14001278;11.5;V ;1;2014;GEGM;2014;TLGE2304;S2
14001282;8;AC;2;2014;GEGM;2014;TLGE2304;S2
14001332;2.5;NR;1;2014;GEGM;2014;TLGE2304;S2
14001346;1.5;NR;1;2014;GEGM;2014;TLGE2304;S2
14001543;2.5;NR;1;2014;GEGM;2014;TLGE2304;S2
14001621;7;AC;2;2014;GEGM;2014;TLGE2304;S2
14001626;0;NR;1;2014;GEGM;2014;TLGE2304;S2
14001630;0;NR;1;2014;GEGM;2014;TLGE2304;S2
14001633;5;NV;2;2014;GEGM;2014;TLGE2304;S2
14001636;5;NV;2;2014;GEGM;2014;TLGE2304;S2
14001637;11.5;V ;1;2014;GEGM;2014;TLGE2304;S2
14001638;7;AC;2;2014;GEGM;2014;TLGE2304;S2
14001639;5;NV;2;2014;GEGM;2014;TLGE2304;S2
14003181;0;NR;1;2014;GEGM;2014;TLGE2304;S2
14003199;10;V ;1;2014;GEGM;2014;TLGE2304;S2
14003846;3.5;NR;1;2014;GEGM;2014;TLGE2304;S2
14004670;2.5;NR;1;2014;GEGM;2014;TLGE2304;S2
14004867;5;NV;2;2014;GEGM;2014;TLGE2304;S2
14005168;2.5;NR;1;2014;GEGM;2014;TLGE2304;S2
14005170;10;V ;2;2014;GEGM;2014;TLGE2304;S2
14005173;11.8;V ;1;2014;GEGM;2014;TLGE2304;S2
14005179;2.5;NR;1;2014;GEGM;2014;TLGE2304;S2
14005183;2.8;NR;1;2014;GEGM;2014;TLGE2304;S2
14005186;13.2;V ;1;2014;GEGM;2014;TLGE2304;S2
14005193;1;NR;1;2014;GEGM;2014;TLGE2304;S2
14005197;1;NR;1;2014;GEGM;2014;TLGE2304;S2
14005210;0;NR;1;2014;GEGM;2014;TLGE2304;S2
14005680;7;NV;2;2014;GEGM;2014;TLGE2304;S2
14005681;0.5;NR;1;2014;GEGM;2014;TLGE2304;S2
14005950;1.5;NR;1;2014;GEGM;2014;TLGE2304;S2
14005953;12.8;V ;1;2014;GEGM;2014;TLGE2304;S2
14005955;16.2;V ;1;2014;GEGM;2014;TLGE2304;S2
14005956;14.5;V ;1;2014;GEGM;2014;TLGE2304;S2
14005958;18.2;V ;1;2014;GEGM;2014;TLGE2304;S2
14005959;7.5;AC;2;2014;GEGM;2014;TLGE2304;S2
14005960;1;NR;1;2014;GEGM;2014;TLGE2304;S2
14005975;7;AC;2;2014;GEGM;2014;TLGE2304;S2
14006062;0;NR;1;2014;GEGM;2014;TLGE2304;S2
14006235;10;V ;1;2014;GEGM;2014;TLGE2304;S2
14006337;4;NR;1;2014;GEGM;2014;TLGE2304;S2
14007104;7;AC;2;2014;GEGM;2014;TLGE2304;S2
14007131;13.5;V ;1;2014;GEGM;2014;TLGE2304;S2
10010055;9.8;NV;2;2014;GEGM;2014;TLGE2004;S2
10048488;9,917;NV;2;2014;GEGM;2014;TLGE2004;S2
10048648;8,983;NV;2;2014;GEGM;2014;TLGE2004;S2
10048680;10,042;V ;2;2014;GEGM;2014;TLGE2004;S2
10048683;8,882;NV;2;2014;GEGM;2014;TLGE2004;S2
10048707;7,833;NV;2;2014;GEGM;2014;TLGE2004;S2
10048722;6,517;NV;2;2014;GEGM;2014;TLGE2004;S2
10048752;8.3;NV;2;2014;GEGM;2014;TLGE2004;S2
10048754;10,223;V ;2;2013;GEGM;2014;TLGE2004;S2
11011891;11.4;V ;1;2012;GEGM;2014;TLGE2004;S2
11012531;8,833;NV;2;2014;GEGM;2014;TLGE2004;S2
11012544;5,083;NV;2;2014;GEGM;2014;TLGE2004;S2
11012552;8,154;NV;2;2014;GEGM;2014;TLGE2004;S2
11012941;10,367;V ;2;2014;GEGM;2014;TLGE2004;S2
11013302;7,475;NV;2;2014;GEGM;2014;TLGE2004;S2
11013318;1,667;NV;2;2014;GEGM;2014;TLGE2004;S2
11013346;10,442;NV;2;2014;GEGM;2014;TLGE2004;S2
11013349;8;NV;2;2014;GEGM;2014;TLGE2004;S2
11013510;8,875;NV;2;2014;GEGM;2014;TLGE2004;S2
11013773;;;1;2014;GEGM;2014;TLGE2004;S2
11013811;;;1;2014;GEGM;2014;TLGE2004;S2
12009157;3,425;NV;2;2014;GEGM;2014;TLGE2004;S2
12010889;8,667;NV;2;2014;GEGM;2014;TLGE2004;S2
12011019;10,167;V ;2;2014;GEGM;2014;TLGE2004;S2
12011023;7,233;NV;2;2014;GEGM;2014;TLGE2004;S2
12011025;6.8;NV;2;2014;GEGM;2014;TLGE2004;S2
12011032;9.3;NV;2;2014;GEGM;2014;TLGE2004;S2
12011049;7,775;NV;2;2014;GEGM;2014;TLGE2004;S2
12011056;10,908;NV;2;2014;GEGM;2014;TLGE2004;S2
12011174;2,317;NV;2;2014;GEGM;2014;TLGE2004;S2
12011188;8,667;NV;2;2014;GEGM;2014;TLGE2004;S2
12011190;10;V ;2;2014;GEGM;2014;TLGE2004;S2
12011202;7.8;NV;2;2014;GEGM;2014;TLGE2004;S2
12011218;10,563;V ;2;2013;GEGM;2014;TLGE2004;S2
12011232;10;V ;2;2014;GEGM;2014;TLGE2004;S2
12011263;10;V ;2;2014;GEGM;2014;TLGE2004;S2
12011268;9,242;NV;2;2014;GEGM;2014;TLGE2004;S2
12011270;1,667;NV;2;2014;GEGM;2014;TLGE2004;S2
12011281;10,317;V ;2;2014;GEGM;2014;TLGE2004;S2
12011289;5,017;NV;2;2014;GEGM;2014;TLGE2004;S2
12011305;3,333;NV;2;2014;GEGM;2014;TLGE2004;S2
12011306;9.5;NV;2;2014;GEGM;2014;TLGE2004;S2
12011309;9.6;NV;2;2014;GEGM;2014;TLGE2004;S2
12011317;6;NV;2;2014;GEGM;2014;TLGE2004;S2
12011322;10.2;V ;1;2014;GEGM;2014;TLGE2004;S2
